datetime,S,Q,R,D,Q_s,R_s,D_s
02-Feb-2021,1552467,90,65939,2035,156004,8775444,221419
03-Feb-2021,1549217,85,65944,2035,150170,8784304,221642
04-Feb-2021,1546096,81,65949,2035,144548,8792832,221857
05-Feb-2021,1543097,78,65954,2035,139130,8801040,222063
06-Feb-2021,1540216,74,65958,2035,133911,8808941,222262
07-Feb-2021,1537448,70,65962,2035,128882,8816546,222454
08-Feb-2021,1534789,67,65966,2035,124037,8823864,222638
09-Feb-2021,1532234,64,65970,2035,119370,8830908,222815
10-Feb-2021,1529780,61,65974,2035,114875,8837686,222986
11-Feb-2021,1527422,58,65977,2036,110546,8844209,223150
12-Feb-2021,1525156,55,65980,2036,106376,8850486,223308
13-Feb-2021,1522978,53,65984,2036,102360,8856526,223460
14-Feb-2021,1520886,50,65986,2036,98494,8862338,223607
15-Feb-2021,1518876,48,65989,2036,94770,8867930,223748
16-Feb-2021,1516944,46,65992,2036,91185,8873311,223883
17-Feb-2021,1515088,44,65995,2036,87733,8878488,224013
18-Feb-2021,1513304,42,65997,2036,84410,8883470,224139
19-Feb-2021,1511590,40,65999,2036,81211,8888262,224259
20-Feb-2021,1509942,38,66002,2036,78131,8892873,224376
21-Feb-2021,1508359,36,66004,2036,75166,8897309,224487
22-Feb-2021,1506837,34,66006,2036,72313,8901576,224595
23-Feb-2021,1505375,33,66008,2036,69566,8905682,224698
24-Feb-2021,1503969,31,66010,2036,66922,8909631,224798
25-Feb-2021,1502618,30,66011,2036,64378,8913430,224893
26-Feb-2021,1501320,28,66013,2036,61929,8917085,224985
27-Feb-2021,1500072,27,66015,2036,59572,8920601,225074
28-Feb-2021,1498873,26,66016,2037,57304,8923983,225159
01-Mar-2021,1497720,24,66018,2037,55121,8927236,225241
02-Mar-2021,1496612,23,66019,2037,53021,8930365,225320
03-Mar-2021,1495547,22,66020,2037,51000,8933375,225395
04-Mar-2021,1494523,21,66022,2037,49055,8936271,225468
05-Mar-2021,1493539,20,66023,2037,47184,8939055,225538
06-Mar-2021,1492594,19,66024,2037,45384,8941734,225606
07-Mar-2021,1491684,18,66025,2037,43652,8944310,225671
08-Mar-2021,1490810,17,66026,2037,41985,8946788,225733
09-Mar-2021,1489970,17,66027,2037,40381,8949172,225793
10-Mar-2021,1489163,16,66028,2037,38839,8951464,225851
11-Mar-2021,1488386,15,66029,2037,37355,8953669,225906
12-Mar-2021,1487640,14,66030,2037,35927,8955789,225960
13-Mar-2021,1486923,14,66031,2037,34553,8957829,226011
14-Mar-2021,1486233,13,66031,2037,33232,8959790,226061
15-Mar-2021,1485570,12,66032,2037,31961,8961677,226108
16-Mar-2021,1484933,12,66033,2037,30738,8963491,226154
17-Mar-2021,1484320,11,66033,2037,29562,8965236,226198
18-Mar-2021,1483731,11,66034,2037,28430,8966914,226240
19-Mar-2021,1483165,10,66035,2037,27342,8968528,226281
20-Mar-2021,1482621,10,66035,2037,26295,8970080,226320
21-Mar-2021,1482098,9,66036,2037,25288,8971572,226357
22-Mar-2021,1481595,9,66036,2037,24319,8973008,226393
23-Mar-2021,1481111,8,66037,2037,23387,8974388,226428
24-Mar-2021,1480646,8,66037,2037,22491,8975716,226462
25-Mar-2021,1480199,8,66038,2037,21629,8976992,226494
26-Mar-2021,1479769,7,66038,2037,20800,8978220,226525
27-Mar-2021,1479356,7,66039,2037,20003,8979401,226554
28-Mar-2021,1478959,7,66039,2037,19236,8980536,226583
29-Mar-2021,1478577,6,66039,2037,18498,8981628,226610
30-Mar-2021,1478210,6,66040,2037,17789,8982678,226637
31-Mar-2021,1477857,6,66040,2037,17107,8983688,226662
01-Apr-2021,1477518,5,66040,2037,16451,8984659,226687
02-Apr-2021,1477191,5,66041,2037,15819,8985593,226710
03-Apr-2021,1476878,5,66041,2037,15213,8986491,226733
04-Apr-2021,1476576,5,66041,2037,14629,8987354,226755
05-Apr-2021,1476286,4,66041,2037,14067,8988185,226776
06-Apr-2021,1476008,4,66042,2037,13527,8988983,226796
07-Apr-2021,1475740,4,66042,2037,13008,8989751,226815
08-Apr-2021,1475482,4,66042,2037,12509,8990489,226834
09-Apr-2021,1475234,4,66042,2037,12029,8991199,226851
10-Apr-2021,1474996,4,66043,2037,11567,8991882,226869
11-Apr-2021,1474767,3,66043,2037,11123,8992539,226885
12-Apr-2021,1474547,3,66043,2037,10696,8993170,226901
13-Apr-2021,1474335,3,66043,2037,10285,8993777,226916
14-Apr-2021,1474132,3,66043,2037,9890,8994361,226931
15-Apr-2021,1473936,3,66044,2037,9510,8994922,226945
16-Apr-2021,1473748,3,66044,2037,9145,8995462,226959
17-Apr-2021,1473567,3,66044,2037,8794,8995981,226972
18-Apr-2021,1473393,2,66044,2037,8456,8996480,226984
19-Apr-2021,1473226,2,66044,2037,8131,8996960,226996
20-Apr-2021,1473065,2,66044,2037,7819,8997422,227008
21-Apr-2021,1472910,2,66044,2037,7518,8997866,227019
22-Apr-2021,1472762,2,66045,2037,7229,8998292,227030
23-Apr-2021,1472619,2,66045,2037,6951,8998703,227040
24-Apr-2021,1472481,2,66045,2037,6684,8999097,227050
25-Apr-2021,1472349,2,66045,2037,6427,8999477,227060
26-Apr-2021,1472222,2,66045,2037,6180,8999841,227069
27-Apr-2021,1472100,2,66045,2037,5943,9000192,227078
28-Apr-2021,1471983,1,66045,2037,5715,9000530,227086
29-Apr-2021,1471870,1,66045,2037,5495,9000854,227095
30-Apr-2021,1471761,1,66045,2037,5284,9001166,227102
01-May-2021,1471657,1,66045,2037,5081,9001466,227110
02-May-2021,1471557,1,66045,2037,4885,9001754,227117
03-May-2021,1471460,1,66045,2037,4698,9002031,227124
04-May-2021,1471367,1,66046,2037,4517,9002298,227131
05-May-2021,1471278,1,66046,2037,4343,9002554,227137
06-May-2021,1471192,1,66046,2037,4176,9002801,227144
07-May-2021,1471110,1,66046,2037,4016,9003038,227150
08-May-2021,1471030,1,66046,2037,3861,9003266,227155
09-May-2021,1470954,1,66046,2037,3713,9003485,227161
10-May-2021,1470881,1,66046,2037,3570,9003696,227166
11-May-2021,1470810,1,66046,2037,3433,9003899,227171
12-May-2021,1470743,1,66046,2037,3301,9004093,227176
13-May-2021,1470678,1,66046,2037,3174,9004281,227181
14-May-2021,1470615,1,66046,2037,3052,9004461,227185
15-May-2021,1470555,1,66046,2037,2935,9004634,227190
16-May-2021,1470497,1,66046,2037,2822,9004801,227194
17-May-2021,1470441,1,66046,2037,2713,9004961,227198
18-May-2021,1470387,1,66046,2037,2609,9005115,227202
19-May-2021,1470336,1,66046,2037,2509,9005263,227206
20-May-2021,1470286,1,66046,2037,2412,9005405,227209
21-May-2021,1470239,0,66046,2037,2319,9005542,227213
22-May-2021,1470193,0,66046,2037,2230,9005674,227216
23-May-2021,1470149,0,66046,2037,2144,9005800,227219
24-May-2021,1470107,0,66046,2037,2062,9005922,227222
25-May-2021,1470066,0,66046,2037,1983,9006039,227225
26-May-2021,1470027,0,66046,2037,1906,9006152,227228
27-May-2021,1469989,0,66046,2037,1833,9006260,227231
28-May-2021,1469953,0,66046,2037,1763,9006364,227233
29-May-2021,1469918,0,66046,2037,1695,9006464,227236
30-May-2021,1469885,0,66046,2037,1630,9006560,227238
31-May-2021,1469853,0,66047,2037,1567,9006653,227241
01-Jun-2021,1469822,0,66047,2037,1507,9006742,227243
02-Jun-2021,1469792,0,66047,2037,1449,9006827,227245
03-Jun-2021,1469764,0,66047,2037,1393,9006909,227247
04-Jun-2021,1469736,0,66047,2037,1339,9006988,227249
05-Jun-2021,1469710,0,66047,2037,1288,9007064,227251
06-Jun-2021,1469684,0,66047,2037,1238,9007138,227253
07-Jun-2021,1469660,0,66047,2037,1191,9007208,227255
08-Jun-2021,1469636,0,66047,2037,1145,9007275,227256
09-Jun-2021,1469614,0,66047,2037,1101,9007340,227258
10-Jun-2021,1469592,0,66047,2037,1059,9007403,227259
11-Jun-2021,1469571,0,66047,2037,1018,9007463,227261
12-Jun-2021,1469551,0,66047,2037,979,9007521,227262
13-Jun-2021,1469532,0,66047,2037,941,9007576,227264
14-Jun-2021,1469513,0,66047,2037,905,9007630,227265
15-Jun-2021,1469495,0,66047,2037,870,9007681,227266
16-Jun-2021,1469478,0,66047,2037,837,9007730,227268
17-Jun-2021,1469462,0,66047,2037,804,9007778,227269
18-Jun-2021,1469446,0,66047,2037,773,9007824,227270
19-Jun-2021,1469431,0,66047,2037,744,9007867,227271
20-Jun-2021,1469416,0,66047,2037,715,9007910,227272
21-Jun-2021,1469402,0,66047,2037,688,9007950,227273
22-Jun-2021,1469388,0,66047,2037,661,9007989,227274
23-Jun-2021,1469375,0,66047,2037,636,9008027,227275
24-Jun-2021,1469363,0,66047,2037,611,9008063,227276
25-Jun-2021,1469351,0,66047,2037,588,9008098,227277
26-Jun-2021,1469339,0,66047,2037,565,9008131,227278
27-Jun-2021,1469328,0,66047,2037,543,9008163,227279
28-Jun-2021,1469317,0,66047,2037,522,9008194,227279
29-Jun-2021,1469307,0,66047,2037,502,9008224,227280
30-Jun-2021,1469297,0,66047,2037,483,9008252,227281
01-Jul-2021,1469288,0,66047,2037,464,9008279,227282
02-Jul-2021,1469278,0,66047,2037,447,9008306,227282
03-Jul-2021,1469270,0,66047,2037,429,9008331,227283
04-Jul-2021,1469261,0,66047,2037,413,9008356,227283
05-Jul-2021,1469253,0,66047,2037,397,9008379,227284
06-Jul-2021,1469245,0,66047,2037,382,9008401,227285
07-Jul-2021,1469238,0,66047,2037,367,9008423,227285
08-Jul-2021,1469230,0,66047,2037,353,9008444,227286
09-Jul-2021,1469223,0,66047,2037,339,9008464,227286
10-Jul-2021,1469217,0,66047,2037,326,9008483,227287
11-Jul-2021,1469210,0,66047,2037,314,9008502,227287
12-Jul-2021,1469204,0,66047,2037,302,9008520,227288
13-Jul-2021,1469198,0,66047,2037,290,9008537,227288
14-Jul-2021,1469192,0,66047,2037,279,9008553,227288
15-Jul-2021,1469187,0,66047,2037,268,9008569,227289
16-Jul-2021,1469182,0,66047,2037,258,9008584,227289
17-Jul-2021,1469177,0,66047,2037,248,9008599,227290
18-Jul-2021,1469172,0,66047,2037,238,9008613,227290
19-Jul-2021,1469167,0,66047,2037,229,9008626,227290
20-Jul-2021,1469162,0,66047,2037,220,9008640,227291
21-Jul-2021,1469158,0,66047,2037,212,9008652,227291
22-Jul-2021,1469154,0,66047,2037,204,9008664,227291
23-Jul-2021,1469150,0,66047,2037,196,9008676,227291
24-Jul-2021,1469146,0,66047,2037,188,9008687,227292
25-Jul-2021,1469142,0,66047,2037,181,9008697,227292
26-Jul-2021,1469139,0,66047,2037,174,9008708,227292
27-Jul-2021,1469135,0,66047,2037,167,9008718,227293
28-Jul-2021,1469132,0,66047,2037,161,9008727,227293
29-Jul-2021,1469129,0,66047,2037,155,9008736,227293
30-Jul-2021,1469126,0,66047,2037,149,9008745,227293
31-Jul-2021,1469123,0,66047,2037,143,9008753,227293
01-Aug-2021,1469120,0,66047,2037,138,9008762,227294
02-Aug-2021,1469117,0,66047,2037,132,9008769,227294
03-Aug-2021,1469115,0,66047,2037,127,9008777,227294
04-Aug-2021,1469112,0,66047,2037,122,9008784,227294
05-Aug-2021,1469110,0,66047,2037,118,9008791,227294
06-Aug-2021,1469107,0,66047,2037,113,9008798,227295
07-Aug-2021,1469105,0,66047,2037,109,9008804,227295
08-Aug-2021,1469103,0,66047,2037,105,9008810,227295
09-Aug-2021,1469101,0,66047,2037,101,9008816,227295
10-Aug-2021,1469099,0,66047,2037,97,9008822,227295
11-Aug-2021,1469097,0,66047,2037,93,9008828,227295
12-Aug-2021,1469095,0,66047,2037,89,9008833,227295
13-Aug-2021,1469094,0,66047,2037,86,9008838,227296
14-Aug-2021,1469092,0,66047,2037,83,9008843,227296
15-Aug-2021,1469090,0,66047,2037,79,9008847,227296
16-Aug-2021,1469089,0,66047,2037,76,9008852,227296
17-Aug-2021,1469087,0,66047,2037,73,9008856,227296
18-Aug-2021,1469086,0,66047,2037,71,9008860,227296
19-Aug-2021,1469084,0,66047,2037,68,9008864,227296
20-Aug-2021,1469083,0,66047,2037,65,9008868,227296
21-Aug-2021,1469082,0,66047,2037,63,9008872,227296
22-Aug-2021,1469080,0,66047,2037,60,9008876,227297
23-Aug-2021,1469079,0,66047,2037,58,9008879,227297
24-Aug-2021,1469078,0,66047,2037,56,9008882,227297
25-Aug-2021,1469077,0,66047,2037,54,9008885,227297
26-Aug-2021,1469076,0,66047,2037,52,9008889,227297
27-Aug-2021,1469075,0,66047,2037,50,9008891,227297
28-Aug-2021,1469074,0,66047,2037,48,9008894,227297
29-Aug-2021,1469073,0,66047,2037,46,9008897,227297
30-Aug-2021,1469072,0,66047,2037,44,9008900,227297
31-Aug-2021,1469071,0,66047,2037,42,9008902,227297
01-Sep-2021,1469070,0,66047,2037,41,9008904,227297
02-Sep-2021,1469070,0,66047,2037,39,9008907,227297
03-Sep-2021,1469069,0,66047,2037,38,9008909,227297
04-Sep-2021,1469068,0,66047,2037,36,9008911,227297
05-Sep-2021,1469067,0,66047,2037,35,9008913,227297
06-Sep-2021,1469067,0,66047,2037,34,9008915,227298
07-Sep-2021,1469066,0,66047,2037,32,9008917,227298
08-Sep-2021,1469065,0,66047,2037,31,9008919,227298
09-Sep-2021,1469065,0,66047,2037,30,9008921,227298
10-Sep-2021,1469064,0,66047,2037,29,9008922,227298
11-Sep-2021,1469064,0,66047,2037,28,9008924,227298
12-Sep-2021,1469063,0,66047,2037,26,9008926,227298
13-Sep-2021,1469063,0,66047,2037,25,9008927,227298
14-Sep-2021,1469062,0,66047,2037,24,9008929,227298
15-Sep-2021,1469062,0,66047,2037,24,9008930,227298
16-Sep-2021,1469061,0,66047,2037,23,9008931,227298
17-Sep-2021,1469061,0,66047,2037,22,9008933,227298
18-Sep-2021,1469060,0,66047,2037,21,9008934,227298
19-Sep-2021,1469060,0,66047,2037,20,9008935,227298
20-Sep-2021,1469059,0,66047,2037,19,9008936,227298
21-Sep-2021,1469059,0,66047,2037,19,9008937,227298
22-Sep-2021,1469059,0,66047,2037,18,9008938,227298
23-Sep-2021,1469058,0,66047,2037,17,9008939,227298
24-Sep-2021,1469058,0,66047,2037,17,9008940,227298
25-Sep-2021,1469058,0,66047,2037,16,9008941,227298
26-Sep-2021,1469057,0,66047,2037,15,9008942,227298
27-Sep-2021,1469057,0,66047,2037,15,9008943,227298
28-Sep-2021,1469057,0,66047,2037,14,9008944,227298
29-Sep-2021,1469056,0,66047,2037,14,9008945,227298
30-Sep-2021,1469056,0,66047,2037,13,9008945,227298
01-Oct-2021,1469056,0,66047,2037,13,9008946,227298
02-Oct-2021,1469056,0,66047,2037,12,9008947,227298
03-Oct-2021,1469055,0,66047,2037,12,9008948,227298
04-Oct-2021,1469055,0,66047,2037,11,9008948,227298
05-Oct-2021,1469055,0,66047,2037,11,9008949,227298
06-Oct-2021,1469055,0,66047,2037,10,9008949,227298
07-Oct-2021,1469055,0,66047,2037,10,9008950,227298
08-Oct-2021,1469054,0,66047,2037,10,9008951,227298
09-Oct-2021,1469054,0,66047,2037,9,9008951,227298
10-Oct-2021,1469054,0,66047,2037,9,9008952,227298
11-Oct-2021,1469054,0,66047,2037,8,9008952,227298
12-Oct-2021,1469054,0,66047,2037,8,9008953,227298
13-Oct-2021,1469053,0,66047,2037,8,9008953,227298
14-Oct-2021,1469053,0,66047,2037,8,9008954,227298
15-Oct-2021,1469053,0,66047,2037,7,9008954,227298
16-Oct-2021,1469053,0,66047,2037,7,9008954,227298
17-Oct-2021,1469053,0,66047,2037,7,9008955,227299
18-Oct-2021,1469053,0,66047,2037,6,9008955,227299
19-Oct-2021,1469053,0,66047,2037,6,9008956,227299
20-Oct-2021,1469053,0,66047,2037,6,9008956,227299
21-Oct-2021,1469052,0,66047,2037,6,9008956,227299
22-Oct-2021,1469052,0,66047,2037,6,9008957,227299
23-Oct-2021,1469052,0,66047,2037,5,9008957,227299
24-Oct-2021,1469052,0,66047,2037,5,9008957,227299
25-Oct-2021,1469052,0,66047,2037,5,9008957,227299
26-Oct-2021,1469052,0,66047,2037,5,9008958,227299
27-Oct-2021,1469052,0,66047,2037,5,9008958,227299
28-Oct-2021,1469052,0,66047,2037,4,9008958,227299
29-Oct-2021,1469052,0,66047,2037,4,9008958,227299
30-Oct-2021,1469052,0,66047,2037,4,9008959,227299
31-Oct-2021,1469051,0,66047,2037,4,9008959,227299
01-Nov-2021,1469051,0,66047,2037,4,9008959,227299
02-Nov-2021,1469051,0,66047,2037,4,9008959,227299
03-Nov-2021,1469051,0,66047,2037,3,9008960,227299
04-Nov-2021,1469051,0,66047,2037,3,9008960,227299
05-Nov-2021,1469051,0,66047,2037,3,9008960,227299
06-Nov-2021,1469051,0,66047,2037,3,9008960,227299
07-Nov-2021,1469051,0,66047,2037,3,9008960,227299
08-Nov-2021,1469051,0,66047,2037,3,9008960,227299
09-Nov-2021,1469051,0,66047,2037,3,9008961,227299
10-Nov-2021,1469051,0,66047,2037,3,9008961,227299
11-Nov-2021,1469051,0,66047,2037,3,9008961,227299
12-Nov-2021,1469051,0,66047,2037,2,9008961,227299
13-Nov-2021,1469051,0,66047,2037,2,9008961,227299
14-Nov-2021,1469051,0,66047,2037,2,9008961,227299
15-Nov-2021,1469051,0,66047,2037,2,9008962,227299
16-Nov-2021,1469051,0,66047,2037,2,9008962,227299
17-Nov-2021,1469050,0,66047,2037,2,9008962,227299
18-Nov-2021,1469050,0,66047,2037,2,9008962,227299
19-Nov-2021,1469050,0,66047,2037,2,9008962,227299
20-Nov-2021,1469050,0,66047,2037,2,9008962,227299
21-Nov-2021,1469050,0,66047,2037,2,9008962,227299
22-Nov-2021,1469050,0,66047,2037,2,9008962,227299
23-Nov-2021,1469050,0,66047,2037,2,9008962,227299
