datetime,S,Q,R,D,Q_s,R_s,D_s
05-Oct-2021,1192768,0,70205,2223,1,9271383,233906
06-Oct-2021,1192768,0,70205,2223,1,9271383,233906
07-Oct-2021,1192768,0,70205,2223,1,9271384,233906
08-Oct-2021,1192768,0,70205,2223,1,9271384,233906
09-Oct-2021,1192768,0,70205,2223,1,9271384,233906
10-Oct-2021,1192768,0,70205,2223,1,9271384,233906
11-Oct-2021,1192768,0,70205,2223,1,9271384,233906
12-Oct-2021,1192768,0,70205,2223,1,9271384,233906
13-Oct-2021,1192768,0,70205,2223,1,9271384,233906
14-Oct-2021,1192768,0,70205,2223,1,9271384,233906
15-Oct-2021,1192768,0,70205,2223,1,9271384,233906
16-Oct-2021,1192768,0,70205,2223,1,9271384,233906
17-Oct-2021,1192768,0,70205,2223,1,9271384,233906
18-Oct-2021,1192768,0,70205,2223,1,9271384,233906
19-Oct-2021,1192768,0,70205,2223,1,9271384,233906
20-Oct-2021,1192768,0,70205,2223,1,9271384,233906
21-Oct-2021,1192768,0,70205,2223,1,9271384,233906
22-Oct-2021,1192768,0,70205,2223,1,9271384,233906
23-Oct-2021,1192768,0,70205,2223,1,9271384,233906
24-Oct-2021,1192768,0,70205,2223,1,9271384,233906
25-Oct-2021,1192768,0,70205,2223,0,9271384,233906
26-Oct-2021,1192768,0,70205,2223,0,9271384,233906
27-Oct-2021,1192768,0,70205,2223,0,9271384,233906
28-Oct-2021,1192768,0,70205,2223,0,9271384,233906
29-Oct-2021,1192768,0,70205,2223,0,9271384,233906
30-Oct-2021,1192768,0,70205,2223,0,9271384,233906
31-Oct-2021,1192768,0,70205,2223,0,9271384,233906
01-Nov-2021,1192768,0,70205,2223,0,9271384,233906
02-Nov-2021,1192768,0,70205,2223,0,9271384,233906
03-Nov-2021,1192768,0,70205,2223,0,9271384,233906
04-Nov-2021,1192768,0,70205,2223,0,9271385,233906
05-Nov-2021,1192768,0,70205,2223,0,9271385,233906
06-Nov-2021,1192768,0,70205,2223,0,9271385,233906
07-Nov-2021,1192768,0,70205,2223,0,9271385,233906
08-Nov-2021,1192768,0,70205,2223,0,9271385,233906
09-Nov-2021,1192768,0,70205,2223,0,9271385,233906
10-Nov-2021,1192768,0,70205,2223,0,9271385,233906
11-Nov-2021,1192768,0,70205,2223,0,9271385,233906
12-Nov-2021,1192768,0,70205,2223,0,9271385,233906
13-Nov-2021,1192768,0,70205,2223,0,9271385,233906
14-Nov-2021,1192768,0,70205,2223,0,9271385,233906
15-Nov-2021,1192768,0,70205,2223,0,9271385,233906
16-Nov-2021,1192768,0,70205,2223,0,9271385,233906
17-Nov-2021,1192768,0,70205,2223,0,9271385,233906
18-Nov-2021,1192768,0,70205,2223,0,9271385,233906
19-Nov-2021,1192768,0,70205,2223,0,9271385,233906
20-Nov-2021,1192768,0,70205,2223,0,9271385,233906
21-Nov-2021,1192768,0,70205,2223,0,9271385,233906
22-Nov-2021,1192768,0,70205,2223,0,9271385,233906
23-Nov-2021,1192768,0,70205,2223,0,9271385,233906
