datetime,S,Q,R,D,Q_s,R_s,D_s
05-Oct-2021,1855360,0,78646,2435,9,8616700,217338
06-Oct-2021,1855360,0,78646,2435,9,8616701,217338
07-Oct-2021,1855359,0,78646,2435,8,8616701,217338
08-Oct-2021,1855359,0,78646,2435,8,8616702,217338
09-Oct-2021,1855359,0,78646,2435,8,8616702,217338
10-Oct-2021,1855359,0,78646,2435,7,8616702,217338
11-Oct-2021,1855359,0,78646,2435,7,8616703,217338
12-Oct-2021,1855358,0,78646,2435,7,8616703,217338
13-Oct-2021,1855358,0,78646,2435,7,8616704,217338
14-Oct-2021,1855358,0,78646,2435,6,8616704,217338
15-Oct-2021,1855358,0,78646,2435,6,8616704,217338
16-Oct-2021,1855358,0,78646,2435,6,8616705,217338
17-Oct-2021,1855358,0,78646,2435,6,8616705,217338
18-Oct-2021,1855358,0,78646,2435,6,8616705,217338
19-Oct-2021,1855358,0,78646,2435,5,8616706,217338
20-Oct-2021,1855357,0,78646,2435,5,8616706,217338
21-Oct-2021,1855357,0,78646,2435,5,8616706,217338
22-Oct-2021,1855357,0,78646,2435,5,8616707,217338
23-Oct-2021,1855357,0,78646,2435,5,8616707,217338
24-Oct-2021,1855357,0,78646,2435,4,8616707,217338
25-Oct-2021,1855357,0,78646,2435,4,8616707,217338
26-Oct-2021,1855357,0,78646,2435,4,8616708,217338
27-Oct-2021,1855357,0,78646,2435,4,8616708,217338
28-Oct-2021,1855357,0,78646,2435,4,8616708,217338
29-Oct-2021,1855357,0,78646,2435,4,8616708,217338
30-Oct-2021,1855357,0,78646,2435,4,8616708,217338
31-Oct-2021,1855356,0,78646,2435,3,8616709,217338
01-Nov-2021,1855356,0,78646,2435,3,8616709,217338
02-Nov-2021,1855356,0,78646,2435,3,8616709,217338
03-Nov-2021,1855356,0,78646,2435,3,8616709,217338
04-Nov-2021,1855356,0,78646,2435,3,8616709,217338
05-Nov-2021,1855356,0,78646,2435,3,8616710,217338
06-Nov-2021,1855356,0,78646,2435,3,8616710,217338
07-Nov-2021,1855356,0,78646,2435,3,8616710,217338
08-Nov-2021,1855356,0,78646,2435,3,8616710,217338
09-Nov-2021,1855356,0,78646,2435,2,8616710,217338
10-Nov-2021,1855356,0,78646,2435,2,8616710,217338
11-Nov-2021,1855356,0,78646,2435,2,8616710,217338
12-Nov-2021,1855356,0,78646,2435,2,8616711,217338
13-Nov-2021,1855356,0,78646,2435,2,8616711,217338
14-Nov-2021,1855356,0,78646,2435,2,8616711,217338
15-Nov-2021,1855356,0,78646,2435,2,8616711,217338
16-Nov-2021,1855356,0,78646,2435,2,8616711,217338
17-Nov-2021,1855356,0,78646,2435,2,8616711,217338
18-Nov-2021,1855355,0,78646,2435,2,8616711,217338
19-Nov-2021,1855355,0,78646,2435,2,8616711,217338
20-Nov-2021,1855355,0,78646,2435,2,8616711,217338
21-Nov-2021,1855355,0,78646,2435,2,8616711,217338
22-Nov-2021,1855355,0,78646,2435,1,8616712,217338
23-Nov-2021,1855355,0,78646,2435,1,8616712,217338
