datetime,S,Q,R,D,Q_s,R_s,D_s
13-Nov-2020,5470340,4355,63154,1964,1352551,3785279,95731
14-Nov-2020,5384072,4274,63403,1971,1358485,3863472,97699
15-Nov-2020,5298842,4191,63647,1977,1363076,3941968,99675
16-Nov-2020,5214725,4107,63887,1983,1366328,4020689,101656
17-Nov-2020,5131792,4023,64121,1989,1368250,4099560,103641
18-Nov-2020,5050106,3938,64351,1994,1368856,4178503,105628
19-Nov-2020,4969726,3852,64575,2000,1368163,4257444,107615
20-Nov-2020,4890704,3766,64795,2006,1366196,4336309,109600
21-Nov-2020,4813088,3680,65010,2011,1362982,4415024,111582
22-Nov-2020,4736919,3593,65219,2016,1358552,4493518,113557
23-Nov-2020,4662232,3507,65424,2021,1352943,4571722,115526
24-Nov-2020,4589058,3421,65624,2026,1346191,4649570,117485
25-Nov-2020,4517422,3335,65819,2031,1338339,4726996,119434
26-Nov-2020,4447343,3250,66009,2036,1329429,4803939,121371
27-Nov-2020,4378837,3165,66194,2041,1319508,4880338,123293
28-Nov-2020,4311914,3081,66374,2045,1308623,4956137,125201
29-Nov-2020,4246580,2998,66549,2050,1296825,5031282,127093
30-Nov-2020,4182836,2915,66720,2054,1284163,5105721,128966
01-Dec-2020,4120682,2834,66885,2058,1270689,5179406,130821
02-Dec-2020,4060113,2753,67047,2062,1256453,5252292,132656
03-Dec-2020,4001120,2674,67203,2066,1241508,5324335,134469
04-Dec-2020,3943692,2596,67355,2070,1225905,5395498,136260
05-Dec-2020,3887814,2519,67503,2074,1209695,5465743,138028
06-Dec-2020,3833471,2443,67646,2077,1192931,5535036,139772
07-Dec-2020,3780642,2369,67784,2081,1175661,5603347,141492
08-Dec-2020,3729306,2296,67919,2084,1157936,5670649,143186
09-Dec-2020,3679441,2224,68049,2087,1139803,5736917,144854
10-Dec-2020,3631022,2154,68176,2091,1121310,5802129,146495
11-Dec-2020,3584024,2085,68298,2094,1102500,5866265,148109
12-Dec-2020,3538421,2018,68416,2097,1083419,5929308,149696
13-Dec-2020,3494186,1952,68531,2100,1064108,5991244,151255
14-Dec-2020,3451290,1888,68641,2102,1044609,6052059,152786
15-Dec-2020,3409702,1826,68748,2105,1024961,6111745,154288
16-Dec-2020,3369395,1765,68852,2108,1005200,6170295,155762
17-Dec-2020,3330337,1705,68952,2110,985363,6227702,157207
18-Dec-2020,3292498,1647,69049,2113,965482,6283964,158623
19-Dec-2020,3255847,1591,69142,2115,945591,6339079,160010
20-Dec-2020,3220356,1536,69232,2117,925719,6393048,161368
21-Dec-2020,3185992,1482,69319,2119,905894,6445871,162698
22-Dec-2020,3152727,1431,69403,2122,886142,6497552,163999
23-Dec-2020,3120529,1380,69484,2124,866490,6548097,165271
24-Dec-2020,3089370,1331,69563,2126,846959,6597512,166515
25-Dec-2020,3059220,1284,69638,2127,827572,6645804,167730
26-Dec-2020,3030050,1238,69711,2129,808348,6692983,168918
27-Dec-2020,3001830,1193,69781,2131,789305,6739058,170077
28-Dec-2020,2974534,1150,69848,2133,770461,6784040,171210
29-Dec-2020,2948134,1108,69913,2134,751830,6827942,172315
30-Dec-2020,2922601,1067,69976,2136,733427,6870775,173393
31-Dec-2020,2897911,1028,70036,2137,715265,6912554,174444
01-Jan-2021,2874037,990,70095,2139,697354,6953292,175470
02-Jan-2021,2850954,953,70151,2140,679704,6993005,176469
03-Jan-2021,2828636,917,70205,2142,662326,7031707,177443
04-Jan-2021,2807060,883,70257,2143,645226,7069415,178392
05-Jan-2021,2786202,849,70306,2144,628411,7106145,179317
06-Jan-2021,2766039,817,70355,2146,611888,7141914,180217
07-Jan-2021,2746549,786,70401,2147,595661,7176738,181094
08-Jan-2021,2727711,756,70445,2148,579734,7210634,181947
09-Jan-2021,2709502,727,70488,2149,564111,7243621,182777
10-Jan-2021,2691902,700,70529,2150,548794,7275715,183585
11-Jan-2021,2674892,673,70569,2151,533785,7306935,184371
12-Jan-2021,2658452,647,70607,2152,519085,7337298,185135
13-Jan-2021,2642564,622,70643,2153,504694,7366822,185878
14-Jan-2021,2627208,597,70679,2154,490612,7395525,186601
15-Jan-2021,2612368,574,70712,2155,476839,7423425,187303
16-Jan-2021,2598026,552,70745,2155,463373,7450539,187985
17-Jan-2021,2584166,530,70776,2156,450214,7476885,188648
18-Jan-2021,2570771,509,70806,2157,437358,7502481,189293
19-Jan-2021,2557827,489,70835,2158,424804,7527344,189918
20-Jan-2021,2545317,470,70862,2158,412549,7551492,190526
21-Jan-2021,2533228,452,70889,2159,400590,7574941,191116
22-Jan-2021,2521546,434,70915,2160,388924,7597709,191690
23-Jan-2021,2510255,416,70939,2160,377546,7619812,192246
24-Jan-2021,2499345,400,70963,2161,366454,7641268,192786
25-Jan-2021,2488801,384,70985,2161,355643,7662091,193310
26-Jan-2021,2478611,369,71007,2162,345109,7682300,193819
27-Jan-2021,2468763,354,71028,2162,334848,7701908,194312
28-Jan-2021,2459247,340,71048,2163,324855,7720932,194791
29-Jan-2021,2450050,326,71067,2163,315126,7739388,195256
30-Jan-2021,2441162,313,71085,2164,305655,7757290,195706
31-Jan-2021,2432572,300,71103,2164,296440,7774653,196143
01-Feb-2021,2424270,288,71120,2165,287473,7791492,196567
02-Feb-2021,2416248,277,71136,2165,278751,7807820,196978
03-Feb-2021,2408494,265,71152,2166,270269,7823653,197377
04-Feb-2021,2401000,255,71167,2166,262022,7839003,197763
05-Feb-2021,2393758,244,71181,2166,254004,7853884,198137
06-Feb-2021,2386759,234,71195,2167,246211,7868309,198501
07-Feb-2021,2379994,225,71208,2167,238638,7882291,198852
08-Feb-2021,2373456,216,71221,2167,231280,7895842,199194
09-Feb-2021,2367136,207,71233,2168,224132,7908975,199524
10-Feb-2021,2361029,199,71245,2168,217189,7921702,199844
11-Feb-2021,2355126,190,71256,2168,210447,7934034,200155
12-Feb-2021,2349420,183,71267,2168,203900,7945982,200456
13-Feb-2021,2343905,175,71277,2169,197543,7957559,200747
14-Feb-2021,2338575,168,71287,2169,191373,7968774,201029
15-Feb-2021,2333423,161,71297,2169,185384,7979639,201303
16-Feb-2021,2328443,155,71306,2169,179571,7990163,201568
17-Feb-2021,2323630,148,71315,2170,173931,8000357,201824
18-Feb-2021,2318978,142,71323,2170,168459,8010231,202073
19-Feb-2021,2314481,136,71331,2170,163150,8019794,202313
20-Feb-2021,2310134,131,71339,2170,158001,8029055,202547
21-Feb-2021,2305932,125,71346,2170,153006,8038024,202772
22-Feb-2021,2301870,120,71353,2171,148162,8046708,202991
23-Feb-2021,2297944,115,71360,2171,143465,8055118,203203
24-Feb-2021,2294149,110,71366,2171,138910,8063261,203407
25-Feb-2021,2290480,106,71373,2171,134494,8071145,203606
26-Feb-2021,2286934,102,71379,2171,130213,8078779,203798
27-Feb-2021,2283506,97,71384,2171,126063,8086169,203984
28-Feb-2021,2280192,93,71390,2172,122040,8093324,204164
01-Mar-2021,2276989,89,71395,2172,118142,8100250,204338
02-Mar-2021,2273892,86,71400,2172,114363,8106955,204507
03-Mar-2021,2270899,82,71405,2172,110702,8113445,204671
04-Mar-2021,2268005,79,71410,2172,107154,8119727,204829
05-Mar-2021,2265207,76,71414,2172,103716,8125808,204982
06-Mar-2021,2262503,72,71418,2172,100386,8131694,205130
07-Mar-2021,2259888,69,71422,2172,97159,8137391,205273
08-Mar-2021,2257360,67,71426,2172,94033,8142904,205412
09-Mar-2021,2254917,64,71430,2173,91006,8148240,205546
10-Mar-2021,2252555,61,71434,2173,88073,8153404,205676
11-Mar-2021,2250271,59,71437,2173,85232,8158402,205802
12-Mar-2021,2248063,56,71440,2173,82481,8163238,205924
13-Mar-2021,2245928,54,71444,2173,79816,8167919,206042
14-Mar-2021,2243865,52,71447,2173,77236,8172448,206156
15-Mar-2021,2241870,49,71450,2173,74738,8176830,206266
16-Mar-2021,2239941,47,71452,2173,72318,8181071,206373
17-Mar-2021,2238076,45,71455,2173,69975,8185174,206476
18-Mar-2021,2236274,43,71458,2173,67707,8189144,206576
19-Mar-2021,2234531,42,71460,2173,65511,8192986,206673
20-Mar-2021,2232845,40,71462,2173,63385,8196703,206766
21-Mar-2021,2231216,38,71465,2173,61327,8200299,206857
22-Mar-2021,2229641,37,71467,2173,59334,8203779,206944
23-Mar-2021,2228118,35,71469,2174,57405,8207145,207029
24-Mar-2021,2226646,34,71471,2174,55538,8210402,207111
25-Mar-2021,2225222,32,71473,2174,53731,8213553,207190
26-Mar-2021,2223846,31,71475,2174,51981,8216602,207267
27-Mar-2021,2222515,30,71476,2174,50288,8219551,207341
28-Mar-2021,2221229,28,71478,2174,48649,8222404,207413
29-Mar-2021,2219985,27,71480,2174,47063,8225164,207483
30-Mar-2021,2218782,26,71481,2174,45528,8227834,207550
31-Mar-2021,2217619,25,71483,2174,44043,8230417,207615
01-Apr-2021,2216495,24,71484,2174,42605,8232916,207678
02-Apr-2021,2215408,23,71485,2174,41214,8235333,207739
03-Apr-2021,2214357,22,71487,2174,39868,8237671,207797
04-Apr-2021,2213341,21,71488,2174,38565,8239933,207854
05-Apr-2021,2212358,20,71489,2174,37304,8242121,207909
06-Apr-2021,2211408,19,71490,2174,36084,8244237,207963
07-Apr-2021,2210489,19,71491,2174,34904,8246284,208014
08-Apr-2021,2209601,18,71492,2174,33762,8248264,208064
09-Apr-2021,2208743,17,71493,2174,32657,8250180,208112
10-Apr-2021,2207912,16,71494,2174,31587,8252032,208159
11-Apr-2021,2207109,16,71495,2174,30553,8253824,208204
12-Apr-2021,2206333,15,71496,2174,29552,8255557,208248
13-Apr-2021,2205583,14,71497,2174,28584,8257234,208290
14-Apr-2021,2204857,14,71498,2174,27647,8258855,208331
15-Apr-2021,2204155,13,71499,2174,26740,8260424,208370
16-Apr-2021,2203477,13,71499,2174,25863,8261941,208408
17-Apr-2021,2202821,12,71500,2174,25015,8263408,208445
18-Apr-2021,2202187,12,71501,2174,24195,8264827,208481
19-Apr-2021,2201573,11,71501,2174,23401,8266199,208515
20-Apr-2021,2200980,11,71502,2174,22633,8267527,208549
21-Apr-2021,2200407,10,71503,2174,21890,8268811,208581
22-Apr-2021,2199852,10,71503,2174,21171,8270052,208612
23-Apr-2021,2199316,9,71504,2174,20476,8271253,208643
24-Apr-2021,2198798,9,71504,2174,19803,8272415,208672
25-Apr-2021,2198297,9,71505,2174,19152,8273538,208700
26-Apr-2021,2197812,8,71505,2174,18523,8274625,208728
27-Apr-2021,2197343,8,71506,2174,17914,8275676,208754
28-Apr-2021,2196890,8,71506,2174,17326,8276692,208780
29-Apr-2021,2196452,7,71507,2175,16756,8277675,208804
30-Apr-2021,2196029,7,71507,2175,16205,8278625,208828
01-May-2021,2195619,7,71507,2175,15672,8279544,208851
02-May-2021,2195223,6,71508,2175,15157,8280433,208874
03-May-2021,2194840,6,71508,2175,14658,8281293,208895
04-May-2021,2194470,6,71509,2175,14176,8282125,208916
05-May-2021,2194111,6,71509,2175,13710,8282929,208937
06-May-2021,2193765,5,71509,2175,13259,8283706,208956
07-May-2021,2193430,5,71509,2175,12822,8284459,208975
08-May-2021,2193107,5,71510,2175,12400,8285186,208993
09-May-2021,2192794,5,71510,2175,11992,8285889,209011
10-May-2021,2192491,5,71510,2175,11597,8286570,209028
11-May-2021,2192198,4,71511,2175,11216,8287227,209045
12-May-2021,2191915,4,71511,2175,10846,8287864,209061
13-May-2021,2191642,4,71511,2175,10489,8288479,209076
14-May-2021,2191377,4,71511,2175,10144,8289074,209091
15-May-2021,2191121,4,71511,2175,9810,8289649,209106
16-May-2021,2190874,3,71512,2175,9487,8290206,209120
17-May-2021,2190635,3,71512,2175,9174,8290744,209133
18-May-2021,2190403,3,71512,2175,8872,8291264,209146
19-May-2021,2190180,3,71512,2175,8580,8291767,209159
20-May-2021,2189963,3,71512,2175,8297,8292254,209171
21-May-2021,2189754,3,71513,2175,8024,8292725,209183
22-May-2021,2189552,3,71513,2175,7759,8293180,209195
23-May-2021,2189356,3,71513,2175,7503,8293620,209206
24-May-2021,2189167,2,71513,2175,7256,8294046,209216
25-May-2021,2188984,2,71513,2175,7017,8294457,209227
26-May-2021,2188808,2,71513,2175,6786,8294855,209237
27-May-2021,2188637,2,71513,2175,6562,8295240,209246
28-May-2021,2188471,2,71514,2175,6346,8295612,209256
29-May-2021,2188312,2,71514,2175,6136,8295972,209265
30-May-2021,2188157,2,71514,2175,5934,8296320,209274
31-May-2021,2188008,2,71514,2175,5739,8296657,209282
01-Jun-2021,2187863,2,71514,2175,5549,8296983,209290
02-Jun-2021,2187723,2,71514,2175,5366,8297297,209298
03-Jun-2021,2187588,2,71514,2175,5189,8297602,209306
04-Jun-2021,2187457,2,71514,2175,5018,8297896,209313
05-Jun-2021,2187331,1,71514,2175,4853,8298181,209320
06-Jun-2021,2187209,1,71514,2175,4693,8298456,209327
07-Jun-2021,2187091,1,71515,2175,4538,8298722,209334
08-Jun-2021,2186977,1,71515,2175,4388,8298980,209341
09-Jun-2021,2186866,1,71515,2175,4244,8299228,209347
10-Jun-2021,2186759,1,71515,2175,4104,8299469,209353
11-Jun-2021,2186656,1,71515,2175,3968,8299702,209359
12-Jun-2021,2186556,1,71515,2175,3837,8299927,209364
13-Jun-2021,2186460,1,71515,2175,3711,8300145,209370
14-Jun-2021,2186366,1,71515,2175,3588,8300355,209375
15-Jun-2021,2186276,1,71515,2175,3470,8300559,209380
16-Jun-2021,2186189,1,71515,2175,3355,8300756,209385
17-Jun-2021,2186104,1,71515,2175,3245,8300946,209390
18-Jun-2021,2186022,1,71515,2175,3138,8301130,209395
19-Jun-2021,2185944,1,71515,2175,3034,8301308,209399
20-Jun-2021,2185867,1,71515,2175,2934,8301480,209403
21-Jun-2021,2185793,1,71515,2175,2837,8301646,209408
22-Jun-2021,2185722,1,71515,2175,2744,8301807,209412
23-Jun-2021,2185653,1,71515,2175,2653,8301963,209416
24-Jun-2021,2185586,1,71515,2175,2566,8302113,209419
25-Jun-2021,2185522,1,71516,2175,2481,8302259,209423
26-Jun-2021,2185459,1,71516,2175,2399,8302400,209427
27-Jun-2021,2185399,1,71516,2175,2320,8302536,209430
28-Jun-2021,2185341,1,71516,2175,2243,8302667,209433
29-Jun-2021,2185284,1,71516,2175,2169,8302795,209437
30-Jun-2021,2185230,1,71516,2175,2098,8302918,209440
01-Jul-2021,2185177,0,71516,2175,2028,8303037,209443
02-Jul-2021,2185126,0,71516,2175,1961,8303152,209446
03-Jul-2021,2185077,0,71516,2175,1897,8303263,209448
04-Jul-2021,2185029,0,71516,2175,1834,8303371,209451
05-Jul-2021,2184983,0,71516,2175,1774,8303475,209454
06-Jul-2021,2184938,0,71516,2175,1715,8303575,209456
07-Jul-2021,2184895,0,71516,2175,1658,8303672,209459
08-Jul-2021,2184853,0,71516,2175,1604,8303767,209461
09-Jul-2021,2184813,0,71516,2175,1551,8303858,209463
10-Jul-2021,2184774,0,71516,2175,1500,8303945,209466
11-Jul-2021,2184736,0,71516,2175,1450,8304031,209468
12-Jul-2021,2184700,0,71516,2175,1402,8304113,209470
13-Jul-2021,2184664,0,71516,2175,1356,8304192,209472
14-Jul-2021,2184630,0,71516,2175,1311,8304269,209474
15-Jul-2021,2184597,0,71516,2175,1268,8304344,209476
16-Jul-2021,2184566,0,71516,2175,1226,8304416,209477
17-Jul-2021,2184535,0,71516,2175,1186,8304485,209479
18-Jul-2021,2184505,0,71516,2175,1146,8304552,209481
19-Jul-2021,2184476,0,71516,2175,1109,8304617,209482
20-Jul-2021,2184448,0,71516,2175,1072,8304680,209484
21-Jul-2021,2184421,0,71516,2175,1037,8304741,209486
22-Jul-2021,2184395,0,71516,2175,1002,8304800,209487
23-Jul-2021,2184370,0,71516,2175,969,8304857,209488
24-Jul-2021,2184346,0,71516,2175,937,8304912,209490
25-Jul-2021,2184322,0,71516,2175,906,8304965,209491
26-Jul-2021,2184299,0,71516,2175,876,8305016,209492
27-Jul-2021,2184277,0,71516,2175,848,8305066,209494
28-Jul-2021,2184256,0,71516,2175,820,8305114,209495
29-Jul-2021,2184235,0,71516,2175,792,8305161,209496
30-Jul-2021,2184215,0,71516,2175,766,8305206,209497
31-Jul-2021,2184196,0,71516,2175,741,8305249,209498
01-Aug-2021,2184178,0,71516,2175,717,8305291,209499
02-Aug-2021,2184160,0,71516,2175,693,8305332,209500
03-Aug-2021,2184142,0,71516,2175,670,8305371,209501
04-Aug-2021,2184125,0,71516,2175,648,8305409,209502
05-Aug-2021,2184109,0,71516,2175,627,8305446,209503
06-Aug-2021,2184093,0,71516,2175,606,8305481,209504
07-Aug-2021,2184078,0,71516,2175,586,8305516,209505
08-Aug-2021,2184063,0,71516,2175,566,8305549,209506
09-Aug-2021,2184049,0,71516,2175,548,8305581,209507
10-Aug-2021,2184035,0,71516,2175,530,8305612,209507
11-Aug-2021,2184022,0,71516,2175,512,8305642,209508
12-Aug-2021,2184009,0,71516,2175,495,8305671,209509
13-Aug-2021,2183997,0,71516,2175,479,8305699,209510
14-Aug-2021,2183985,0,71516,2175,463,8305726,209510
15-Aug-2021,2183973,0,71516,2175,448,8305753,209511
16-Aug-2021,2183962,0,71516,2175,433,8305778,209512
17-Aug-2021,2183951,0,71516,2175,419,8305803,209512
18-Aug-2021,2183940,0,71516,2175,405,8305826,209513
19-Aug-2021,2183930,0,71516,2175,392,8305849,209513
20-Aug-2021,2183920,0,71516,2175,379,8305872,209514
21-Aug-2021,2183911,0,71516,2175,366,8305893,209515
22-Aug-2021,2183902,0,71516,2175,354,8305914,209515
23-Aug-2021,2183893,0,71516,2175,342,8305934,209516
24-Aug-2021,2183884,0,71516,2175,331,8305953,209516
25-Aug-2021,2183876,0,71516,2175,320,8305972,209517
26-Aug-2021,2183868,0,71516,2175,310,8305990,209517
27-Aug-2021,2183860,0,71516,2175,299,8306008,209517
28-Aug-2021,2183852,0,71516,2175,289,8306025,209518
29-Aug-2021,2183845,0,71516,2175,280,8306041,209518
30-Aug-2021,2183838,0,71516,2175,271,8306057,209519
31-Aug-2021,2183831,0,71516,2175,262,8306072,209519
01-Sep-2021,2183825,0,71516,2175,253,8306087,209519
02-Sep-2021,2183818,0,71516,2175,245,8306102,209520
03-Sep-2021,2183812,0,71516,2175,237,8306115,209520
04-Sep-2021,2183806,0,71516,2175,229,8306129,209520
05-Sep-2021,2183800,0,71516,2175,221,8306142,209521
06-Sep-2021,2183795,0,71516,2175,214,8306154,209521
07-Sep-2021,2183790,0,71516,2175,207,8306167,209521
08-Sep-2021,2183784,0,71516,2175,200,8306178,209522
09-Sep-2021,2183779,0,71516,2175,193,8306190,209522
10-Sep-2021,2183774,0,71516,2175,187,8306201,209522
11-Sep-2021,2183770,0,71516,2175,181,8306211,209523
12-Sep-2021,2183765,0,71516,2175,175,8306222,209523
13-Sep-2021,2183761,0,71516,2175,169,8306231,209523
14-Sep-2021,2183757,0,71516,2175,164,8306241,209523
15-Sep-2021,2183752,0,71516,2175,158,8306250,209524
16-Sep-2021,2183748,0,71516,2175,153,8306259,209524
17-Sep-2021,2183745,0,71516,2175,148,8306268,209524
18-Sep-2021,2183741,0,71516,2175,143,8306276,209524
19-Sep-2021,2183737,0,71516,2175,138,8306284,209524
20-Sep-2021,2183734,0,71516,2175,134,8306292,209525
21-Sep-2021,2183730,0,71516,2175,129,8306300,209525
22-Sep-2021,2183727,0,71516,2175,125,8306307,209525
23-Sep-2021,2183724,0,71516,2175,121,8306314,209525
24-Sep-2021,2183721,0,71516,2175,117,8306321,209525
25-Sep-2021,2183718,0,71516,2175,113,8306328,209525
26-Sep-2021,2183715,0,71516,2175,109,8306334,209526
27-Sep-2021,2183713,0,71516,2175,106,8306340,209526
28-Sep-2021,2183710,0,71516,2175,102,8306346,209526
29-Sep-2021,2183707,0,71516,2175,99,8306352,209526
30-Sep-2021,2183705,0,71516,2175,96,8306358,209526
01-Oct-2021,2183702,0,71516,2175,92,8306363,209526
02-Oct-2021,2183700,0,71516,2175,89,8306368,209526
03-Oct-2021,2183698,0,71516,2175,86,8306374,209527
04-Oct-2021,2183696,0,71516,2175,84,8306378,209527
05-Oct-2021,2183694,0,71516,2175,81,8306383,209527
06-Oct-2021,2183692,0,71516,2175,78,8306388,209527
07-Oct-2021,2183690,0,71516,2175,76,8306392,209527
08-Oct-2021,2183688,0,71516,2175,73,8306396,209527
09-Oct-2021,2183686,0,71516,2175,71,8306401,209527
10-Oct-2021,2183684,0,71516,2175,68,8306405,209527
11-Oct-2021,2183682,0,71516,2175,66,8306408,209527
12-Oct-2021,2183681,0,71516,2175,64,8306412,209528
13-Oct-2021,2183679,0,71516,2175,62,8306416,209528
14-Oct-2021,2183678,0,71516,2175,60,8306419,209528
15-Oct-2021,2183676,0,71516,2175,58,8306423,209528
16-Oct-2021,2183675,0,71516,2175,56,8306426,209528
17-Oct-2021,2183673,0,71516,2175,54,8306429,209528
18-Oct-2021,2183672,0,71516,2175,52,8306432,209528
19-Oct-2021,2183671,0,71516,2175,50,8306435,209528
20-Oct-2021,2183669,0,71516,2175,49,8306438,209528
21-Oct-2021,2183668,0,71516,2175,47,8306441,209528
22-Oct-2021,2183667,0,71516,2175,46,8306444,209528
23-Oct-2021,2183666,0,71516,2175,44,8306446,209528
24-Oct-2021,2183665,0,71516,2175,43,8306449,209529
25-Oct-2021,2183663,0,71516,2175,41,8306451,209529
26-Oct-2021,2183662,0,71516,2175,40,8306453,209529
27-Oct-2021,2183661,0,71516,2175,39,8306456,209529
28-Oct-2021,2183660,0,71516,2175,37,8306458,209529
29-Oct-2021,2183660,0,71516,2175,36,8306460,209529
30-Oct-2021,2183659,0,71516,2175,35,8306462,209529
31-Oct-2021,2183658,0,71516,2175,34,8306464,209529
01-Nov-2021,2183657,0,71516,2175,33,8306466,209529
02-Nov-2021,2183656,0,71516,2175,32,8306468,209529
03-Nov-2021,2183655,0,71516,2175,31,8306470,209529
04-Nov-2021,2183655,0,71516,2175,30,8306471,209529
05-Nov-2021,2183654,0,71516,2175,29,8306473,209529
06-Nov-2021,2183653,0,71516,2175,28,8306475,209529
07-Nov-2021,2183652,0,71516,2175,27,8306476,209529
08-Nov-2021,2183652,0,71516,2175,26,8306478,209529
09-Nov-2021,2183651,0,71516,2175,25,8306479,209529
10-Nov-2021,2183650,0,71516,2175,24,8306481,209529
11-Nov-2021,2183650,0,71516,2175,23,8306482,209529
12-Nov-2021,2183649,0,71516,2175,23,8306483,209529
13-Nov-2021,2183649,0,71516,2175,22,8306485,209529
14-Nov-2021,2183648,0,71516,2175,21,8306486,209529
15-Nov-2021,2183648,0,71516,2175,20,8306487,209529
16-Nov-2021,2183647,0,71516,2175,20,8306488,209530
17-Nov-2021,2183647,0,71516,2175,19,8306489,209530
18-Nov-2021,2183646,0,71516,2175,18,8306490,209530
19-Nov-2021,2183646,0,71516,2175,18,8306491,209530
20-Nov-2021,2183645,0,71516,2175,17,8306492,209530
21-Nov-2021,2183645,0,71516,2175,17,8306493,209530
22-Nov-2021,2183644,0,71516,2175,16,8306494,209530
23-Nov-2021,2183644,0,71516,2175,16,8306495,209530
