datetime,S,Q,R,D,Q_s,R_s,D_s
12-Nov-2020,10694379,10492,56048,1883,5,7038,641
13-Nov-2020,10693826,10596,56486,1895,5,7039,641
14-Nov-2020,10693267,10701,56929,1906,4,7039,641
15-Nov-2020,10692703,10807,57375,1917,4,7039,641
16-Nov-2020,10692133,10914,57827,1929,4,7039,641
17-Nov-2020,10691558,11023,58282,1940,4,7039,641
18-Nov-2020,10690977,11132,58742,1952,4,7040,641
19-Nov-2020,10690390,11242,59207,1964,4,7040,641
20-Nov-2020,10689798,11353,59677,1975,3,7040,641
21-Nov-2020,10689199,11466,60151,1987,3,7040,641
22-Nov-2020,10688595,11579,60629,2000,3,7040,641
23-Nov-2020,10687985,11694,61113,2012,3,7040,641
24-Nov-2020,10687369,11809,61601,2024,3,7040,641
25-Nov-2020,10686746,11926,62094,2037,3,7040,641
26-Nov-2020,10686118,12044,62592,2049,3,7041,641
27-Nov-2020,10685484,12163,63095,2062,3,7041,641
28-Nov-2020,10684843,12283,63602,2075,2,7041,641
29-Nov-2020,10684196,12404,64115,2088,2,7041,641
30-Nov-2020,10683542,12526,64633,2101,2,7041,641
01-Dec-2020,10682883,12650,65156,2114,2,7041,641
02-Dec-2020,10682216,12775,65684,2128,2,7041,641
03-Dec-2020,10681544,12901,66218,2141,2,7041,641
04-Dec-2020,10680864,13028,66756,2155,2,7041,641
05-Dec-2020,10680178,13156,67300,2169,2,7041,641
06-Dec-2020,10679485,13286,67849,2183,2,7041,641
07-Dec-2020,10678786,13416,68404,2197,2,7042,641
08-Dec-2020,10678079,13548,68964,2211,2,7042,641
09-Dec-2020,10677366,13682,69530,2225,2,7042,641
10-Dec-2020,10676646,13816,70101,2240,1,7042,641
11-Dec-2020,10675919,13952,70678,2254,1,7042,641
12-Dec-2020,10675184,14089,71260,2269,1,7042,641
13-Dec-2020,10674443,14228,71848,2284,1,7042,641
14-Dec-2020,10673694,14367,72442,2299,1,7042,641
15-Dec-2020,10672938,14508,73042,2314,1,7042,641
16-Dec-2020,10672175,14651,73648,2330,1,7042,641
17-Dec-2020,10671404,14794,74260,2345,1,7042,641
18-Dec-2020,10670625,14939,74877,2361,1,7042,641
19-Dec-2020,10669840,15086,75501,2377,1,7042,641
20-Dec-2020,10669046,15234,76131,2393,1,7042,641
21-Dec-2020,10668245,15383,76767,2409,1,7042,641
22-Dec-2020,10667436,15533,77409,2425,1,7042,641
23-Dec-2020,10666619,15685,78057,2442,1,7042,641
24-Dec-2020,10665794,15839,78712,2458,1,7042,641
25-Dec-2020,10664961,15994,79373,2475,1,7042,641
26-Dec-2020,10664120,16150,80041,2492,1,7042,641
27-Dec-2020,10663271,16308,80715,2509,1,7042,641
28-Dec-2020,10662414,16467,81396,2526,1,7043,641
29-Dec-2020,10661548,16627,82084,2544,1,7043,641
30-Dec-2020,10660674,16790,82778,2561,1,7043,641
31-Dec-2020,10659792,16953,83479,2579,1,7043,641
01-Jan-2021,10658901,17119,84187,2597,1,7043,641
02-Jan-2021,10658001,17285,84901,2615,1,7043,641
03-Jan-2021,10657093,17454,85623,2633,1,7043,641
04-Jan-2021,10656176,17624,86351,2652,1,7043,641
05-Jan-2021,10655250,17795,87087,2670,0,7043,641
06-Jan-2021,10654316,17968,87830,2689,0,7043,641
07-Jan-2021,10653372,18143,88580,2708,0,7043,641
08-Jan-2021,10652419,18319,89338,2728,0,7043,641
09-Jan-2021,10651457,18497,90102,2747,0,7043,641
10-Jan-2021,10650486,18676,90874,2767,0,7043,641
11-Jan-2021,10649505,18857,91654,2786,0,7043,641
12-Jan-2021,10648515,19040,92441,2806,0,7043,641
13-Jan-2021,10647516,19225,93236,2826,0,7043,641
14-Jan-2021,10646507,19411,94039,2847,0,7043,641
15-Jan-2021,10645488,19599,94849,2867,0,7043,641
16-Jan-2021,10644459,19788,95667,2888,0,7043,641
17-Jan-2021,10643421,19980,96493,2909,0,7043,641
18-Jan-2021,10642373,20173,97327,2930,0,7043,641
19-Jan-2021,10641314,20368,98170,2951,0,7043,641
20-Jan-2021,10640246,20564,99020,2973,0,7043,641
21-Jan-2021,10639167,20763,99878,2995,0,7043,641
22-Jan-2021,10638078,20963,100745,3017,0,7043,641
23-Jan-2021,10636979,21165,101620,3039,0,7043,641
24-Jan-2021,10635869,21369,102504,3061,0,7043,641
25-Jan-2021,10634749,21575,103396,3084,0,7043,641
26-Jan-2021,10633618,21782,104296,3107,0,7043,641
27-Jan-2021,10632476,21992,105206,3130,0,7043,641
28-Jan-2021,10631323,22203,106124,3153,0,7043,641
29-Jan-2021,10630160,22416,107051,3177,0,7043,641
30-Jan-2021,10628985,22631,107986,3200,0,7043,641
31-Jan-2021,10627799,22848,108931,3224,0,7043,641
01-Feb-2021,10626602,23068,109885,3249,0,7043,641
02-Feb-2021,10625394,23289,110848,3273,0,7043,641
03-Feb-2021,10624174,23512,111820,3298,0,7043,641
04-Feb-2021,10622943,23736,112801,3322,0,7043,641
05-Feb-2021,10621700,23963,113792,3348,0,7043,641
06-Feb-2021,10620445,24192,114792,3373,0,7043,641
07-Feb-2021,10619179,24424,115802,3399,0,7043,641
08-Feb-2021,10617900,24657,116822,3424,0,7043,641
09-Feb-2021,10616610,24892,117851,3451,0,7043,641
10-Feb-2021,10615307,25129,118890,3477,0,7043,641
11-Feb-2021,10613992,25368,119939,3503,0,7043,641
12-Feb-2021,10612665,25610,120998,3530,0,7043,641
13-Feb-2021,10611325,25853,122067,3557,0,7043,641
14-Feb-2021,10609973,26099,123146,3585,0,7043,641
15-Feb-2021,10608608,26347,124236,3612,0,7043,641
16-Feb-2021,10607230,26597,125335,3640,0,7043,641
17-Feb-2021,10605839,26849,126446,3668,0,7043,641
18-Feb-2021,10604436,27104,127566,3697,0,7043,641
19-Feb-2021,10603019,27361,128698,3726,0,7043,641
20-Feb-2021,10601589,27619,129840,3755,0,7043,641
21-Feb-2021,10600146,27881,130993,3784,0,7043,641
22-Feb-2021,10598689,28144,132157,3813,0,7043,641
23-Feb-2021,10597219,28410,133331,3843,0,7043,641
24-Feb-2021,10595735,28678,134517,3873,0,7043,641
25-Feb-2021,10594237,28948,135714,3903,0,7043,641
26-Feb-2021,10592725,29221,136923,3934,0,7043,641
27-Feb-2021,10591200,29496,138142,3965,0,7043,641
28-Feb-2021,10589660,29773,139373,3996,0,7043,641
01-Mar-2021,10588106,30053,140616,4028,0,7043,641
02-Mar-2021,10586538,30335,141871,4060,0,7043,641
03-Mar-2021,10584955,30620,143137,4092,0,7043,641
04-Mar-2021,10583357,30907,144415,4124,0,7043,641
05-Mar-2021,10581745,31196,145705,4157,0,7043,641
06-Mar-2021,10580118,31488,147007,4190,0,7043,641
07-Mar-2021,10578476,31783,148321,4223,0,7043,641
08-Mar-2021,10576819,32080,149648,4257,0,7043,641
09-Mar-2021,10575147,32379,150987,4291,0,7043,641
10-Mar-2021,10573459,32681,152338,4325,0,7043,641
11-Mar-2021,10571756,32985,153702,4360,0,7043,641
12-Mar-2021,10570037,33292,155079,4395,0,7043,641
13-Mar-2021,10568303,33602,156469,4430,0,7043,641
14-Mar-2021,10566552,33914,157871,4465,0,7043,641
15-Mar-2021,10564786,34229,159287,4501,0,7043,641
16-Mar-2021,10563004,34546,160715,4537,0,7043,641
17-Mar-2021,10561205,34866,162157,4574,0,7043,641
18-Mar-2021,10559391,35189,163612,4611,0,7043,641
19-Mar-2021,10557559,35515,165081,4648,0,7043,641
20-Mar-2021,10555711,35843,166563,4686,0,7043,641
21-Mar-2021,10553847,36173,168059,4724,0,7043,641
22-Mar-2021,10551965,36507,169569,4762,0,7043,641
23-Mar-2021,10550067,36843,171093,4801,0,7043,641
24-Mar-2021,10548151,37182,172630,4840,0,7043,641
25-Mar-2021,10546218,37524,174182,4879,0,7043,641
26-Mar-2021,10544268,37868,175748,4919,0,7043,641
27-Mar-2021,10542300,38215,177329,4959,0,7043,641
28-Mar-2021,10540315,38566,178924,4999,0,7043,641
29-Mar-2021,10538311,38919,180533,5040,0,7043,641
30-Mar-2021,10536290,39274,182157,5081,0,7043,641
31-Mar-2021,10534251,39633,183797,5123,0,7043,641
01-Apr-2021,10532193,39994,185451,5165,0,7043,641
02-Apr-2021,10530117,40359,187120,5207,0,7043,641
03-Apr-2021,10528023,40726,188804,5250,0,7043,641
04-Apr-2021,10525910,41096,190504,5293,0,7043,641
05-Apr-2021,10523778,41470,192219,5336,0,7043,641
06-Apr-2021,10521628,41846,193949,5380,0,7043,641
07-Apr-2021,10519458,42225,195696,5424,0,7043,641
08-Apr-2021,10517269,42607,197458,5469,0,7043,641
09-Apr-2021,10515061,42992,199236,5514,0,7043,641
10-Apr-2021,10512833,43380,201030,5560,0,7043,641
11-Apr-2021,10510586,43771,202841,5606,0,7043,641
12-Apr-2021,10508319,44165,204667,5652,0,7043,641
13-Apr-2021,10506032,44562,206510,5699,0,7043,641
14-Apr-2021,10503725,44962,208370,5746,0,7043,641
15-Apr-2021,10501398,45366,210246,5793,0,7043,641
16-Apr-2021,10499050,45772,212139,5841,0,7043,641
17-Apr-2021,10496682,46182,214050,5890,0,7043,641
18-Apr-2021,10494293,46594,215977,5939,0,7043,641
19-Apr-2021,10491884,47010,217921,5988,0,7043,641
20-Apr-2021,10489454,47429,219883,6038,0,7043,641
21-Apr-2021,10487002,47851,221862,6088,0,7043,641
22-Apr-2021,10484530,48276,223859,6139,0,7043,641
23-Apr-2021,10482036,48704,225873,6190,0,7043,641
24-Apr-2021,10479520,49136,227906,6241,0,7043,641
25-Apr-2021,10476983,49571,229956,6293,0,7043,641
26-Apr-2021,10474424,50009,232025,6346,0,7043,641
27-Apr-2021,10471843,50450,234111,6398,0,7043,641
28-Apr-2021,10469240,50895,236217,6452,0,7043,641
29-Apr-2021,10466614,51342,238340,6506,0,7043,641
30-Apr-2021,10463967,51794,240483,6560,0,7043,641
01-May-2021,10461296,52248,242644,6615,0,7043,641
02-May-2021,10458603,52705,244824,6670,0,7043,641
03-May-2021,10455887,53166,247023,6726,0,7043,641
04-May-2021,10453148,53631,249242,6782,0,7043,641
05-May-2021,10450386,54098,251480,6839,0,7043,641
06-May-2021,10447601,54569,253737,6896,0,7043,641
07-May-2021,10444792,55043,256014,6954,0,7043,641
08-May-2021,10441959,55521,258311,7012,0,7043,641
09-May-2021,10439103,56002,260627,7071,0,7043,641
10-May-2021,10436223,56486,262964,7130,0,7043,641
11-May-2021,10433319,56974,265321,7190,0,7043,641
12-May-2021,10430390,57465,267698,7250,0,7043,641
13-May-2021,10427437,57960,270095,7311,0,7043,641
14-May-2021,10424460,58457,272514,7372,0,7043,641
15-May-2021,10421457,58959,274953,7434,0,7043,641
16-May-2021,10418430,59463,277413,7496,0,7043,641
17-May-2021,10415378,59972,279894,7559,0,7043,641
18-May-2021,10412301,60483,282396,7623,0,7043,641
19-May-2021,10409199,60998,284919,7687,0,7043,641
20-May-2021,10406071,61517,287464,7751,0,7043,641
21-May-2021,10402917,62039,290031,7816,0,7043,641
22-May-2021,10399738,62564,292619,7882,0,7043,641
23-May-2021,10396533,63093,295229,7948,0,7043,641
24-May-2021,10393301,63625,297862,8015,0,7043,641
25-May-2021,10390044,64161,300516,8082,0,7043,641
26-May-2021,10386760,64700,303193,8150,0,7043,641
27-May-2021,10383449,65243,305892,8219,0,7043,641
28-May-2021,10380112,65789,308614,8288,0,7043,641
29-May-2021,10376748,66339,311359,8357,0,7043,641
30-May-2021,10373358,66892,314126,8427,0,7043,641
31-May-2021,10369940,67449,316917,8498,0,7043,641
01-Jun-2021,10366494,68009,319730,8569,0,7043,641
02-Jun-2021,10363022,68572,322568,8641,0,7043,641
03-Jun-2021,10359521,69140,325428,8714,0,7043,641
04-Jun-2021,10355993,69710,328313,8787,0,7043,641
05-Jun-2021,10352437,70284,331221,8861,0,7043,641
06-Jun-2021,10348853,70862,334153,8935,0,7043,641
07-Jun-2021,10345241,71443,337109,9010,0,7043,641
08-Jun-2021,10341601,72027,340089,9086,0,7043,641
09-Jun-2021,10337932,72615,343093,9162,0,7043,641
10-Jun-2021,10334235,73207,346122,9239,0,7043,641
11-Jun-2021,10330509,73802,349176,9316,0,7043,641
12-Jun-2021,10326754,74400,352255,9394,0,7043,641
13-Jun-2021,10322969,75002,355358,9473,0,7043,641
14-Jun-2021,10319156,75608,358487,9552,0,7043,641
15-Jun-2021,10315314,76217,361641,9632,0,7043,641
16-Jun-2021,10311442,76829,364820,9713,0,7043,641
17-Jun-2021,10307540,77445,368024,9794,0,7043,641
18-Jun-2021,10303609,78064,371255,9876,0,7043,641
19-Jun-2021,10299647,78686,374511,9959,0,7043,641
20-Jun-2021,10295656,79312,377793,10042,0,7043,641
21-Jun-2021,10291635,79942,381101,10126,0,7043,641
22-Jun-2021,10287583,80575,384435,10210,0,7043,641
23-Jun-2021,10283501,81211,387796,10295,0,7043,641
24-Jun-2021,10279388,81850,391183,10381,0,7043,641
25-Jun-2021,10275245,82493,394597,10468,0,7043,641
26-Jun-2021,10271071,83140,398038,10555,0,7043,641
27-Jun-2021,10266865,83789,401505,10643,0,7043,641
28-Jun-2021,10262629,84442,405000,10732,0,7043,641
29-Jun-2021,10258362,85099,408522,10821,0,7043,641
30-Jun-2021,10254063,85758,412071,10911,0,7043,641
01-Jul-2021,10249733,86421,415647,11002,0,7043,641
02-Jul-2021,10245371,87087,419252,11093,0,7043,641
03-Jul-2021,10240978,87757,422884,11185,0,7043,641
04-Jul-2021,10236553,88429,426543,11278,0,7043,641
05-Jul-2021,10232095,89105,430231,11371,0,7043,641
06-Jul-2021,10227606,89784,433947,11466,0,7043,641
07-Jul-2021,10223085,90466,437691,11561,0,7043,641
08-Jul-2021,10218531,91152,441464,11656,0,7043,641
09-Jul-2021,10213945,91840,445265,11753,0,7043,641
10-Jul-2021,10209326,92532,449095,11850,0,7043,641
11-Jul-2021,10204675,93226,452954,11948,0,7043,641
12-Jul-2021,10199991,93924,456841,12046,0,7043,641
13-Jul-2021,10195275,94625,460758,12145,0,7043,641
14-Jul-2021,10190525,95329,464704,12246,0,7043,641
15-Jul-2021,10185742,96036,468679,12346,0,7043,641
16-Jul-2021,10180926,96745,472684,12448,0,7043,641
17-Jul-2021,10176077,97458,476718,12550,0,7043,641
18-Jul-2021,10171195,98174,480781,12653,0,7043,641
19-Jul-2021,10166279,98892,484875,12757,0,7043,641
20-Jul-2021,10161330,99613,488998,12862,0,7043,641
21-Jul-2021,10156347,100338,493152,12967,0,7043,641
22-Jul-2021,10151330,101064,497336,13073,0,7043,641
23-Jul-2021,10146280,101794,501550,13180,0,7043,641
24-Jul-2021,10141195,102527,505794,13287,0,7043,641
25-Jul-2021,10136077,103262,510069,13396,0,7043,641
26-Jul-2021,10130925,103999,514374,13505,0,7043,641
27-Jul-2021,10125738,104740,518710,13615,0,7043,641
28-Jul-2021,10120518,105483,523077,13726,0,7043,641
29-Jul-2021,10115263,106228,527475,13837,0,7043,641
30-Jul-2021,10109974,106976,531903,13949,0,7043,641
31-Jul-2021,10104651,107726,536363,14063,0,7043,641
01-Aug-2021,10099293,108479,540854,14176,0,7043,641
02-Aug-2021,10093900,109235,545377,14291,0,7043,641
03-Aug-2021,10088473,109992,549931,14407,0,7043,641
04-Aug-2021,10083012,110752,554516,14523,0,7043,641
05-Aug-2021,10077516,111514,559133,14640,0,7043,641
06-Aug-2021,10071985,112278,563782,14758,0,7043,641
07-Aug-2021,10066419,113045,568463,14876,0,7043,641
08-Aug-2021,10060819,113813,573175,14996,0,7043,641
09-Aug-2021,10055183,114584,577919,15116,0,7043,641
10-Aug-2021,10049513,115357,582696,15237,0,7043,641
11-Aug-2021,10043808,116131,587505,15359,0,7043,641
12-Aug-2021,10038067,116908,592345,15482,0,7043,641
13-Aug-2021,10032292,117687,597219,15606,0,7043,641
14-Aug-2021,10026482,118467,602124,15730,0,7043,641
15-Aug-2021,10020637,119249,607062,15855,0,7043,641
16-Aug-2021,10014757,120033,612033,15981,0,7043,641
17-Aug-2021,10008841,120818,617036,16108,0,7043,641
18-Aug-2021,10002891,121605,622071,16236,0,7043,641
19-Aug-2021,9996905,122393,627140,16364,0,7043,641
20-Aug-2021,9990885,123183,632241,16494,0,7043,641
21-Aug-2021,9984829,123975,637375,16624,0,7043,641
22-Aug-2021,9978738,124768,642542,16755,0,7043,641
23-Aug-2021,9972612,125562,647742,16887,0,7043,641
24-Aug-2021,9966451,126357,652975,17019,0,7043,641
25-Aug-2021,9960255,127154,658241,17153,0,7043,641
26-Aug-2021,9954024,127951,663541,17287,0,7043,641
27-Aug-2021,9947757,128750,668873,17423,0,7043,641
28-Aug-2021,9941456,129550,674238,17559,0,7043,641
29-Aug-2021,9935120,130350,679637,17695,0,7043,641
30-Aug-2021,9928748,131152,685069,17833,0,7043,641
31-Aug-2021,9922342,131954,690535,17972,0,7043,641
01-Sep-2021,9915901,132757,696034,18111,0,7043,641
02-Sep-2021,9909425,133561,701566,18251,0,7043,641
03-Sep-2021,9902914,134365,707131,18393,0,7043,641
04-Sep-2021,9896368,135170,712730,18535,0,7043,641
05-Sep-2021,9889788,135975,718363,18677,0,7043,641
06-Sep-2021,9883173,136781,724028,18821,0,7043,641
07-Sep-2021,9876523,137587,729728,18966,0,7043,641
08-Sep-2021,9869839,138393,735461,19111,0,7043,641
09-Sep-2021,9863120,139199,741227,19257,0,7043,641
10-Sep-2021,9856367,140005,747027,19404,0,7043,641
11-Sep-2021,9849579,140812,752860,19552,0,7043,641
12-Sep-2021,9842758,141618,758727,19701,0,7043,641
13-Sep-2021,9835902,142424,764627,19851,0,7043,641
14-Sep-2021,9829012,143230,770561,20001,0,7043,641
15-Sep-2021,9822088,144035,776528,20152,0,7043,641
16-Sep-2021,9815130,144840,782529,20304,0,7043,641
17-Sep-2021,9808138,145645,788563,20457,0,7043,641
18-Sep-2021,9801112,146449,794630,20611,0,7043,641
19-Sep-2021,9794053,147252,800731,20766,0,7043,641
20-Sep-2021,9786961,148055,806866,20922,0,7043,641
21-Sep-2021,9779835,148857,813033,21078,0,7043,641
22-Sep-2021,9772676,149658,819234,21235,0,7043,641
23-Sep-2021,9765484,150458,825468,21393,0,7043,641
24-Sep-2021,9758258,151257,831736,21552,0,7043,641
25-Sep-2021,9751000,152054,838036,21712,0,7043,641
26-Sep-2021,9743710,152851,844370,21873,0,7043,641
27-Sep-2021,9736386,153646,850737,22034,0,7043,641
28-Sep-2021,9729031,154440,857137,22196,0,7043,641
29-Sep-2021,9721643,155232,863569,22359,0,7043,641
30-Sep-2021,9714222,156022,870035,22523,0,7043,641
01-Oct-2021,9706770,156811,876533,22688,0,7043,641
02-Oct-2021,9699287,157598,883064,22854,0,7043,641
03-Oct-2021,9691771,158384,889628,23020,0,7043,641
04-Oct-2021,9684224,159167,896225,23187,0,7043,641
05-Oct-2021,9676646,159948,902853,23355,0,7043,641
06-Oct-2021,9669037,160727,909515,23524,0,7043,641
07-Oct-2021,9661397,161504,916208,23694,0,7043,641
08-Oct-2021,9653726,162278,922934,23865,0,7043,641
09-Oct-2021,9646025,163050,929692,24036,0,7043,641
10-Oct-2021,9638293,163820,936482,24208,0,7043,641
11-Oct-2021,9630531,164587,943304,24381,0,7043,641
12-Oct-2021,9622740,165351,950158,24555,0,7043,641
13-Oct-2021,9614918,166112,957043,24730,0,7043,641
14-Oct-2021,9607068,166871,963960,24905,0,7043,641
15-Oct-2021,9599188,167626,970908,25081,0,7043,641
16-Oct-2021,9591279,168378,977888,25258,0,7043,641
17-Oct-2021,9583341,169127,984899,25436,0,7043,641
18-Oct-2021,9575375,169873,991941,25614,0,7043,641
19-Oct-2021,9567380,170616,999014,25794,0,7043,641
20-Oct-2021,9559357,171355,1006117,25974,0,7043,641
21-Oct-2021,9551307,172090,1013252,26155,0,7043,641
22-Oct-2021,9543229,172822,1020416,26336,0,7043,641
23-Oct-2021,9535123,173550,1027611,26519,0,7043,641
24-Oct-2021,9526991,174274,1034837,26702,0,7043,641
25-Oct-2021,9518831,174994,1042092,26886,0,7043,641
26-Oct-2021,9510646,175710,1049377,27071,0,7043,641
27-Oct-2021,9502434,176421,1056692,27256,0,7043,641
28-Oct-2021,9494196,177129,1064036,27442,0,7043,641
29-Oct-2021,9485932,177832,1071409,27629,0,7043,641
30-Oct-2021,9477643,178531,1078812,27817,0,7043,641
31-Oct-2021,9469329,179225,1086243,28006,0,7043,641
01-Nov-2021,9460990,179915,1093704,28195,0,7043,641
02-Nov-2021,9452626,180599,1101193,28385,0,7043,641
03-Nov-2021,9444239,181279,1108710,28575,0,7043,641
04-Nov-2021,9435827,181954,1116255,28767,0,7043,641
05-Nov-2021,9427392,182624,1123828,28959,0,7043,641
06-Nov-2021,9418933,183289,1131429,29151,0,7043,641
07-Nov-2021,9410452,183949,1139058,29345,0,7043,641
08-Nov-2021,9401948,184603,1146714,29539,0,7043,641
09-Nov-2021,9393421,185252,1154396,29734,0,7043,641
10-Nov-2021,9384872,185895,1162106,29929,0,7043,641
11-Nov-2021,9376302,186533,1169843,30125,0,7043,641
12-Nov-2021,9367710,187165,1177605,30322,0,7043,641
13-Nov-2021,9359098,187791,1185394,30520,0,7043,641
14-Nov-2021,9350464,188412,1193209,30718,0,7043,641
15-Nov-2021,9341811,189026,1201049,30917,0,7043,641
16-Nov-2021,9333137,189635,1208915,31116,0,7043,641
17-Nov-2021,9324444,190237,1216806,31316,0,7043,641
18-Nov-2021,9315731,190833,1224722,31517,0,7043,641
19-Nov-2021,9307000,191423,1232662,31718,0,7043,641
20-Nov-2021,9298250,192006,1240627,31920,0,7043,641
21-Nov-2021,9289481,192583,1248616,32123,0,7043,641
22-Nov-2021,9280695,193153,1256629,32326,0,7043,641
23-Nov-2021,9271892,193716,1264665,32530,0,7043,641
24-Nov-2021,9263071,194273,1272725,32734,0,7043,641
25-Nov-2021,9254234,194823,1280807,32939,0,7043,641
26-Nov-2021,9245380,195366,1288913,33145,0,7043,641
27-Nov-2021,9236510,195902,1297040,33351,0,7043,641
28-Nov-2021,9227625,196431,1305190,33557,0,7043,641
29-Nov-2021,9218724,196953,1313362,33765,0,7043,641
30-Nov-2021,9209809,197467,1321555,33972,0,7043,641
01-Dec-2021,9200879,197974,1329769,34181,0,7043,641
02-Dec-2021,9191935,198474,1338005,34389,0,7043,641
03-Dec-2021,9182977,198966,1346260,34599,0,7043,641
04-Dec-2021,9174007,199451,1354537,34809,0,7043,641
05-Dec-2021,9165023,199928,1362833,35019,0,7043,641
06-Dec-2021,9156027,200398,1371149,35230,0,7043,641
07-Dec-2021,9147019,200859,1379484,35441,0,7043,641
08-Dec-2021,9137999,201313,1387838,35653,0,7043,641
09-Dec-2021,9128967,201759,1396211,35865,0,7043,641
10-Dec-2021,9119925,202197,1404602,36078,0,7043,641
11-Dec-2021,9110873,202627,1413012,36291,0,7043,641
12-Dec-2021,9101811,203049,1421439,36505,0,7043,641
13-Dec-2021,9092739,203462,1429883,36719,0,7043,641
14-Dec-2021,9083657,203868,1438344,36934,0,7043,641
15-Dec-2021,9074567,204265,1446822,37149,0,7043,641
16-Dec-2021,9065469,204653,1455317,37364,0,7043,641
17-Dec-2021,9056362,205034,1463827,37580,0,7043,641
18-Dec-2021,9047248,205406,1472353,37796,0,7043,641
19-Dec-2021,9038127,205769,1480894,38013,0,7043,641
20-Dec-2021,9029000,206124,1489450,38229,0,7043,641
21-Dec-2021,9019866,206470,1498021,38447,0,7043,641
22-Dec-2021,9010726,206807,1506606,38664,0,7043,641
23-Dec-2021,9001580,207136,1515204,38883,0,7043,641
24-Dec-2021,8992430,207455,1523817,39101,0,7043,641
25-Dec-2021,8983275,207766,1532442,39320,0,7043,641
26-Dec-2021,8974116,208069,1541080,39539,0,7043,641
27-Dec-2021,8964953,208362,1549730,39758,0,7043,641
28-Dec-2021,8955787,208646,1558393,39978,0,7043,641
29-Dec-2021,8946617,208921,1567067,40198,0,7043,641
30-Dec-2021,8937446,209187,1575752,40418,0,7043,641
31-Dec-2021,8928272,209445,1584448,40638,0,7043,641
01-Jan-2022,8919097,209693,1593155,40859,0,7043,641
02-Jan-2022,8909920,209931,1601871,41080,0,7043,641
03-Jan-2022,8900743,210161,1610598,41301,0,7043,641
04-Jan-2022,8891565,210381,1619334,41523,0,7043,641
05-Jan-2022,8882387,210593,1628079,41745,0,7043,641
06-Jan-2022,8873210,210794,1636832,41967,0,7043,641
07-Jan-2022,8864034,210987,1645594,42189,0,7043,641
08-Jan-2022,8854859,211170,1654363,42411,0,7043,641
09-Jan-2022,8845686,211344,1663140,42634,0,7043,641
10-Jan-2022,8836515,211509,1671924,42856,0,7043,641
11-Jan-2022,8827346,211664,1680714,43079,0,7043,641
12-Jan-2022,8818181,211809,1689511,43302,0,7043,641
13-Jan-2022,8809019,211946,1698313,43526,0,7043,641
14-Jan-2022,8799860,212072,1707121,43749,0,7043,641
15-Jan-2022,8790707,212190,1715934,43972,0,7043,641
16-Jan-2022,8781557,212298,1724752,44196,0,7043,641
17-Jan-2022,8772413,212396,1733574,44420,0,7043,641
18-Jan-2022,8763275,212485,1742400,44643,0,7043,641
19-Jan-2022,8754142,212564,1751229,44867,0,7043,641
