datetime,S,I,r,D
06-Dec-2020,9857206,274021,623089,14981
07-Dec-2020,9827298,282209,644314,15475
08-Dec-2020,9796597,290546,666170,15984
09-Dec-2020,9765094,299027,688667,16507
10-Dec-2020,9732783,307649,711818,17046
11-Dec-2020,9699657,316407,735631,17601
12-Dec-2020,9665713,325294,760118,18171
13-Dec-2020,9630945,334306,785289,18757
14-Dec-2020,9595351,343435,811151,19359
15-Dec-2020,9558930,352674,837714,19977
16-Dec-2020,9521681,362017,864986,20612
17-Dec-2020,9483603,371454,892976,21264
18-Dec-2020,9444699,380977,921688,21932
19-Dec-2020,9404972,390576,951131,22618
20-Dec-2020,9364426,400241,981308,23320
21-Dec-2020,9323068,409962,1012226,24040
22-Dec-2020,9280903,419728,1043888,24777
23-Dec-2020,9237942,429526,1076296,25532
24-Dec-2020,9194195,439345,1109452,26303
25-Dec-2020,9149672,449172,1143359,27093
26-Dec-2020,9104388,458994,1178015,27900
27-Dec-2020,9058356,468796,1213420,28724
28-Dec-2020,9011594,478565,1249572,29566
29-Dec-2020,8964118,488286,1286468,30424
30-Dec-2020,8915948,497944,1324104,31301
31-Dec-2020,8867105,507524,1362474,32194
01-Jan-2021,8817611,517010,1401571,33104
02-Jan-2021,8767489,526387,1441389,34031
03-Jan-2021,8716765,535639,1481917,34975
04-Jan-2021,8665464,544751,1523147,35934
05-Jan-2021,8613615,553705,1565066,36910
06-Jan-2021,8561247,562486,1607662,37902
07-Jan-2021,8508389,571077,1650920,38909
08-Jan-2021,8455074,579463,1694827,39931
09-Jan-2021,8401333,587629,1739365,40968
10-Jan-2021,8347200,595559,1784518,42019
11-Jan-2021,8292708,603237,1830267,43084
12-Jan-2021,8237892,610650,1876591,44163
13-Jan-2021,8182788,617783,1923471,45254
14-Jan-2021,8127432,624622,1970884,46358
15-Jan-2021,8071860,631155,2018808,47474
16-Jan-2021,8016109,637368,2067218,48601
17-Jan-2021,7960218,643249,2116090,49738
18-Jan-2021,7904225,648788,2165397,50886
19-Jan-2021,7848165,653974,2215113,52044
20-Jan-2021,7792077,658798,2265211,53210
21-Jan-2021,7735998,663250,2315663,54385
22-Jan-2021,7679964,667324,2366441,55567
23-Jan-2021,7624012,671013,2417516,56756
24-Jan-2021,7568178,674310,2468857,57951
25-Jan-2021,7512500,677210,2520434,59152
26-Jan-2021,7457011,679710,2572218,60357
27-Jan-2021,7401746,681806,2624177,61567
28-Jan-2021,7346738,683497,2676281,62780
29-Jan-2021,7292021,684782,2728498,63996
30-Jan-2021,7237626,685660,2780797,65213
31-Jan-2021,7183584,686132,2833148,66432
01-Feb-2021,7129925,686201,2885519,67651
02-Feb-2021,7076676,685869,2937881,68870
03-Feb-2021,7023865,685140,2990202,70088
04-Feb-2021,6971519,684019,3042453,71305
05-Feb-2021,6919663,682511,3094603,72519
06-Feb-2021,6868320,680622,3146624,73730
07-Feb-2021,6817513,678361,3198486,74937
08-Feb-2021,6767262,675733,3250161,76140
09-Feb-2021,6717588,672748,3301622,77338
10-Feb-2021,6668508,669415,3352842,78531
11-Feb-2021,6620041,665744,3403795,79717
12-Feb-2021,6572201,661744,3454455,80896
13-Feb-2021,6525003,657427,3504798,82068
14-Feb-2021,6478461,652804,3554799,83232
15-Feb-2021,6432586,647886,3604436,84388
16-Feb-2021,6387389,642686,3653687,85534
17-Feb-2021,6342880,637215,3702530,86671
18-Feb-2021,6299066,631485,3750946,87799
19-Feb-2021,6255955,625510,3798915,88915
20-Feb-2021,6213553,619302,3846420,90021
21-Feb-2021,6171865,612874,3893442,91116
22-Feb-2021,6130894,606238,3939965,92199
23-Feb-2021,6090643,599409,3985974,93270
24-Feb-2021,6051113,592398,4031456,94329
25-Feb-2021,6012306,585219,4076395,95375
26-Feb-2021,5974222,577885,4120781,96408
27-Feb-2021,5936859,570407,4164602,97429
28-Feb-2021,5900216,562798,4207847,98435
01-Mar-2021,5864291,555070,4250506,99429
02-Mar-2021,5829081,547236,4292571,100408
03-Mar-2021,5794581,539307,4334035,101373
04-Mar-2021,5760787,531294,4374890,102324
05-Mar-2021,5727695,523209,4415131,103261
06-Mar-2021,5695297,515063,4454752,104183
07-Mar-2021,5663588,506867,4493750,105091
08-Mar-2021,5632561,498630,4532120,105985
09-Mar-2021,5602209,490362,4569861,106863
10-Mar-2021,5572525,482073,4606970,107727
11-Mar-2021,5543500,473773,4643447,108576
12-Mar-2021,5515127,465469,4679289,109411
13-Mar-2021,5487398,457171,4714497,110230
14-Mar-2021,5460302,448886,4749073,111035
15-Mar-2021,5433831,440622,4783017,111826
16-Mar-2021,5407977,432387,4816331,112601
17-Mar-2021,5382728,424187,4849018,113362
18-Mar-2021,5358077,416030,4881081,114109
19-Mar-2021,5334012,407920,4912523,114841
20-Mar-2021,5310524,399865,4943349,115558
21-Mar-2021,5287603,391870,4973562,116262
22-Mar-2021,5265239,383939,5003167,116951
23-Mar-2021,5243423,376078,5032169,117626
24-Mar-2021,5222143,368291,5060574,118287
25-Mar-2021,5201390,360583,5088388,118935
26-Mar-2021,5181153,352957,5115617,119569
27-Mar-2021,5161423,345417,5142266,120189
28-Mar-2021,5142189,337966,5168344,120796
29-Mar-2021,5123441,330607,5193857,121390
30-Mar-2021,5105170,323343,5218812,121971
31-Mar-2021,5087364,316177,5243216,122539
01-Apr-2021,5070016,309109,5267076,123095
02-Apr-2021,5053113,302144,5290401,123638
03-Apr-2021,5036648,295281,5313199,124168
04-Apr-2021,5020609,288523,5335477,124687
05-Apr-2021,5004989,281871,5357242,125194
06-Apr-2021,4989777,275326,5378505,125689
07-Apr-2021,4974964,268888,5399272,126172
08-Apr-2021,4960540,262560,5419552,126644
09-Apr-2021,4946498,256340,5439352,127105
10-Apr-2021,4932828,250230,5458683,127555
11-Apr-2021,4919521,244229,5477551,127995
12-Apr-2021,4906569,238338,5495965,128423
13-Apr-2021,4893963,232557,5513934,128842
14-Apr-2021,4881694,226886,5531466,129250
15-Apr-2021,4869756,221323,5548570,129648
16-Apr-2021,4858138,215869,5565252,130036
17-Apr-2021,4846835,210523,5581523,130415
18-Apr-2021,4835838,205284,5597390,130785
19-Apr-2021,4825138,200152,5612861,131145
20-Apr-2021,4814730,195125,5627944,131496
21-Apr-2021,4804606,190204,5642648,131838
22-Apr-2021,4794757,185387,5656980,132172
23-Apr-2021,4785178,180672,5670949,132497
24-Apr-2021,4775862,176059,5684561,132814
25-Apr-2021,4766801,171547,5697825,133123
26-Apr-2021,4757990,167134,5710749,133424
27-Apr-2021,4749421,162819,5723340,133717
28-Apr-2021,4741089,158600,5735605,134002
29-Apr-2021,4732987,154478,5747551,134280
30-Apr-2021,4725109,150449,5759187,134551
01-May-2021,4717450,146513,5770518,134815
02-May-2021,4710003,142668,5781553,135072
03-May-2021,4702763,138913,5792298,135322
04-May-2021,4695725,135246,5802759,135566
05-May-2021,4688883,131666,5812944,135803
06-May-2021,4682232,128171,5822860,136034
07-May-2021,4675767,124760,5832511,136258
08-May-2021,4669482,121431,5841905,136477
09-May-2021,4663374,118184,5851049,136690
10-May-2021,4657437,115015,5859947,136897
11-May-2021,4651666,111924,5868607,137099
12-May-2021,4646058,108910,5877034,137295
13-May-2021,4640607,105970,5885233,137486
14-May-2021,4635310,103104,5893211,137671
15-May-2021,4630161,100309,5900973,137852
16-May-2021,4625158,97585,5908524,138028
17-May-2021,4620297,94930,5915870,138199
18-May-2021,4615572,92342,5923016,138365
19-May-2021,4610982,89820,5929967,138527
20-May-2021,4606521,87363,5936728,138684
21-May-2021,4602186,84968,5943304,138838
22-May-2021,4597974,82636,5949700,138986
23-May-2021,4593881,80364,5955920,139131
24-May-2021,4589905,78151,5961968,139272
25-May-2021,4586041,75995,5967850,139409
26-May-2021,4582288,73896,5973570,139542
27-May-2021,4578641,71852,5979131,139672
28-May-2021,4575097,69862,5984539,139798
29-May-2021,4571655,67925,5989797,139920
30-May-2021,4568310,66038,5994908,140039
31-May-2021,4565061,64202,5999878,140155
01-Jun-2021,4561905,62415,6004710,140267
02-Jun-2021,4558838,60675,6009406,140376
03-Jun-2021,4555859,58982,6013972,140483
04-Jun-2021,4552965,57334,6018411,140586
05-Jun-2021,4550154,55731,6022725,140687
06-Jun-2021,4547423,54170,6026919,140784
07-Jun-2021,4544770,52652,6030995,140879
08-Jun-2021,4542193,51175,6034957,140971
09-Jun-2021,4539689,49738,6038807,141061
10-Jun-2021,4537258,48340,6042550,141148
11-Jun-2021,4534896,46980,6046187,141233
12-Jun-2021,4532601,45658,6049722,141315
13-Jun-2021,4530373,44371,6053157,141395
14-Jun-2021,4528208,43120,6056496,141473
15-Jun-2021,4526105,41903,6059740,141548
16-Jun-2021,4524063,40719,6062893,141622
17-Jun-2021,4522079,39568,6065956,141693
18-Jun-2021,4520152,38448,6068933,141762
19-Jun-2021,4518280,37360,6071826,141830
20-Jun-2021,4516463,36302,6074637,141895
21-Jun-2021,4514697,35272,6077368,141959
22-Jun-2021,4512982,34272,6080022,142020
23-Jun-2021,4511316,33299,6082600,142080
24-Jun-2021,4509699,32353,6085105,142139
25-Jun-2021,4508128,31434,6087539,142195
26-Jun-2021,4506602,30540,6089904,142250
27-Jun-2021,4505119,29671,6092201,142304
28-Jun-2021,4503680,28826,6094434,142356
29-Jun-2021,4502282,28005,6096602,142406
30-Jun-2021,4500924,27207,6098709,142455
01-Jul-2021,4499606,26432,6100756,142503
02-Jul-2021,4498325,25678,6102744,142549
03-Jul-2021,4497081,24945,6104676,142594
04-Jul-2021,4495873,24233,6106552,142638
05-Jul-2021,4494700,23540,6108375,142681
06-Jul-2021,4493560,22868,6110146,142722
07-Jul-2021,4492454,22214,6111866,142762
08-Jul-2021,4491379,21579,6113537,142801
09-Jul-2021,4490336,20961,6115161,142838
10-Jul-2021,4489322,20361,6116737,142875
11-Jul-2021,4488338,19778,6118269,142911
12-Jul-2021,4487382,19212,6119757,142945
13-Jul-2021,4486454,18661,6121202,142979
14-Jul-2021,4485552,18126,6122606,143012
15-Jul-2021,4484677,17607,6123969,143044
16-Jul-2021,4483826,17102,6125294,143074
17-Jul-2021,4483001,16611,6126580,143104
18-Jul-2021,4482199,16134,6127830,143133
19-Jul-2021,4481420,15671,6129043,143162
20-Jul-2021,4480664,15221,6130222,143189
21-Jul-2021,4479929,14784,6131367,143216
22-Jul-2021,4479216,14359,6132479,143242
23-Jul-2021,4478524,13947,6133559,143267
24-Jul-2021,4477851,13546,6134608,143291
25-Jul-2021,4477198,13156,6135627,143315
26-Jul-2021,4476564,12778,6136617,143338
27-Jul-2021,4475948,12410,6137578,143360
28-Jul-2021,4475350,12053,6138511,143382
29-Jul-2021,4474769,11706,6139418,143403
30-Jul-2021,4474205,11369,6140298,143424
31-Jul-2021,4473657,11042,6141153,143444
01-Aug-2021,4473125,10724,6141984,143463
02-Aug-2021,4472608,10415,6142791,143482
03-Aug-2021,4472107,10115,6143574,143500
04-Aug-2021,4471620,9824,6144335,143518
05-Aug-2021,4471147,9541,6145074,143535
06-Aug-2021,4470687,9266,6145791,143552
07-Aug-2021,4470241,8998,6146488,143568
08-Aug-2021,4469808,8739,6147165,143584
09-Aug-2021,4469388,8487,6147822,143599
10-Aug-2021,4468979,8242,6148461,143614
11-Aug-2021,4468583,8005,6149081,143628
12-Aug-2021,4468197,7774,6149683,143642
13-Aug-2021,4467823,7549,6150267,143656
14-Aug-2021,4467460,7331,6150835,143669
15-Aug-2021,4467108,7120,6151387,143682
16-Aug-2021,4466765,6914,6151922,143694
17-Aug-2021,4466433,6715,6152442,143706
18-Aug-2021,4466110,6521,6152947,143718
19-Aug-2021,4465796,6333,6153438,143730
20-Aug-2021,4465492,6150,6153914,143741
21-Aug-2021,4465196,5972,6154377,143751
22-Aug-2021,4464909,5800,6154826,143762
23-Aug-2021,4464630,5632,6155262,143772
24-Aug-2021,4464359,5469,6155686,143782
25-Aug-2021,4464096,5311,6156097,143791
26-Aug-2021,4463841,5158,6156496,143801
27-Aug-2021,4463593,5009,6156884,143810
28-Aug-2021,4463352,4864,6157261,143819
29-Aug-2021,4463119,4723,6157627,143827
30-Aug-2021,4462892,4587,6157982,143835
31-Aug-2021,4462671,4454,6158327,143843
01-Sep-2021,4462457,4325,6158662,143851
02-Sep-2021,4462249,4200,6158988,143859
03-Sep-2021,4462047,4079,6159303,143866
04-Sep-2021,4461851,3961,6159610,143873
05-Sep-2021,4461661,3846,6159908,143880
06-Sep-2021,4461476,3735,6160197,143887
07-Sep-2021,4461297,3627,6160478,143893
08-Sep-2021,4461123,3522,6160751,143900
09-Sep-2021,4460953,3420,6161016,143906
10-Sep-2021,4460789,3321,6161273,143912
11-Sep-2021,4460630,3225,6161523,143918
12-Sep-2021,4460475,3132,6161766,143923
13-Sep-2021,4460324,3041,6162001,143929
14-Sep-2021,4460178,2953,6162230,143934
15-Sep-2021,4460036,2868,6162452,143939
16-Sep-2021,4459899,2785,6162668,143944
17-Sep-2021,4459765,2704,6162877,143949
18-Sep-2021,4459635,2626,6163081,143954
19-Sep-2021,4459509,2550,6163278,143959
20-Sep-2021,4459387,2476,6163470,143963
21-Sep-2021,4459268,2405,6163656,143967
22-Sep-2021,4459152,2335,6163837,143972
23-Sep-2021,4459040,2267,6164013,143976
24-Sep-2021,4458931,2202,6164183,143980
25-Sep-2021,4458825,2138,6164349,143984
26-Sep-2021,4458723,2076,6164510,143987
27-Sep-2021,4458623,2016,6164666,143991
28-Sep-2021,4458526,1958,6164817,143995
29-Sep-2021,4458432,1901,6164965,143998
30-Sep-2021,4458341,1846,6165108,144001
01-Oct-2021,4458253,1792,6165246,144004
02-Oct-2021,4458167,1741,6165381,144008
03-Oct-2021,4458083,1690,6165512,144011
04-Oct-2021,4458002,1641,6165639,144014
05-Oct-2021,4457923,1594,6165763,144017
06-Oct-2021,4457847,1547,6165883,144019
07-Oct-2021,4457772,1503,6165999,144022
08-Oct-2021,4457700,1459,6166112,144025
09-Oct-2021,4457630,1417,6166222,144027
10-Oct-2021,4457562,1376,6166328,144030
11-Oct-2021,4457496,1336,6166432,144032
12-Oct-2021,4457432,1297,6166532,144034
13-Oct-2021,4457370,1260,6166630,144037
14-Oct-2021,4457309,1223,6166725,144039
15-Oct-2021,4457251,1188,6166817,144041
16-Oct-2021,4457193,1153,6166906,144043
17-Oct-2021,4457138,1120,6166993,144045
18-Oct-2021,4457084,1088,6167077,144047
19-Oct-2021,4457032,1056,6167159,144049
20-Oct-2021,4456982,1025,6167238,144051
21-Oct-2021,4456932,996,6167315,144053
22-Oct-2021,4456885,967,6167390,144054
23-Oct-2021,4456838,939,6167463,144056
24-Oct-2021,4456793,912,6167533,144058
25-Oct-2021,4456749,885,6167602,144059
26-Oct-2021,4456707,860,6167669,144061
27-Oct-2021,4456666,835,6167733,144062
28-Oct-2021,4456626,811,6167796,144064
29-Oct-2021,4456587,787,6167857,144065
30-Oct-2021,4456549,764,6167916,144067
31-Oct-2021,4456512,742,6167974,144068
01-Nov-2021,4456477,721,6168030,144069
02-Nov-2021,4456442,700,6168084,144071
03-Nov-2021,4456408,679,6168136,144072
04-Nov-2021,4456376,660,6168187,144073
05-Nov-2021,4456344,641,6168237,144074
06-Nov-2021,4456313,622,6168285,144075
07-Nov-2021,4456284,604,6168332,144076
08-Nov-2021,4456255,587,6168377,144077
09-Nov-2021,4456226,570,6168422,144078
10-Nov-2021,4456199,553,6168464,144079
11-Nov-2021,4456173,537,6168506,144080
12-Nov-2021,4456147,521,6168546,144081
13-Nov-2021,4456122,506,6168586,144082
14-Nov-2021,4456098,492,6168624,144083
15-Nov-2021,4456074,477,6168661,144084
16-Nov-2021,4456051,464,6168697,144085
17-Nov-2021,4456029,450,6168731,144086
18-Nov-2021,4456007,437,6168765,144086
19-Nov-2021,4455986,424,6168798,144087
20-Nov-2021,4455966,412,6168830,144088
21-Nov-2021,4455946,400,6168861,144089
22-Nov-2021,4455927,389,6168891,144089
23-Nov-2021,4455908,377,6168920,144090
