datetime,S,I,r,D
31-Jan-2021,8910737,532991,1295055,31704
01-Feb-2021,8858124,544548,1335143,32672
02-Feb-2021,8804707,556032,1376089,33659
03-Feb-2021,8750512,567422,1417885,34668
04-Feb-2021,8695566,578699,1460525,35697
05-Feb-2021,8639901,589841,1504000,36746
06-Feb-2021,8583549,600827,1548297,37815
07-Feb-2021,8526542,611636,1593406,38903
08-Feb-2021,8468917,622248,1639311,40011
09-Feb-2021,8410710,632641,1685998,41137
10-Feb-2021,8351960,642795,1733450,42282
11-Feb-2021,8292706,652688,1781648,43445
12-Feb-2021,8232990,662300,1830572,44625
13-Feb-2021,8172852,671612,1880200,45823
14-Feb-2021,8112338,680603,1930509,47037
15-Feb-2021,8051492,689254,1981474,48266
16-Feb-2021,7990359,697547,2033069,49511
17-Feb-2021,7928984,705464,2085268,50771
18-Feb-2021,7867413,712990,2138041,52044
19-Feb-2021,7805691,720107,2191358,53331
20-Feb-2021,7743864,726803,2245191,54629
21-Feb-2021,7681980,733062,2299505,55940
22-Feb-2021,7620085,738872,2354268,57261
23-Feb-2021,7558225,744222,2409447,58593
24-Feb-2021,7496445,749102,2465007,59933
25-Feb-2021,7434792,753501,2520912,61282
26-Feb-2021,7373309,757414,2577125,62638
27-Feb-2021,7312040,760834,2633612,64001
28-Feb-2021,7251027,763756,2690334,65370
01-Mar-2021,7190312,766176,2747255,66743
02-Mar-2021,7129936,768093,2804338,68121
03-Mar-2021,7069937,769505,2861544,69501
04-Mar-2021,7010353,770413,2918837,70883
05-Mar-2021,6951222,770819,2976179,72267
06-Mar-2021,6892577,770726,3033533,73651
07-Mar-2021,6834453,770140,3090861,75034
08-Mar-2021,6776881,769064,3148127,76416
09-Mar-2021,6719891,767506,3205295,77795
10-Mar-2021,6663512,765475,3262329,79171
11-Mar-2021,6607771,762978,3319195,80543
12-Mar-2021,6552692,760026,3375859,81910
13-Mar-2021,6498298,756631,3432286,83272
14-Mar-2021,6444613,752803,3488444,84627
15-Mar-2021,6391654,748556,3544302,85975
16-Mar-2021,6339441,743904,3599828,87314
17-Mar-2021,6287989,738858,3654994,88645
18-Mar-2021,6237314,733435,3709770,89967
19-Mar-2021,6187429,727650,3764129,91279
20-Mar-2021,6138345,721518,3818045,92580
21-Mar-2021,6090072,715054,3871492,93869
22-Mar-2021,6042618,708276,3924446,95147
23-Mar-2021,5995991,701200,3976885,96412
24-Mar-2021,5950195,693842,4028786,97664
25-Mar-2021,5905235,686218,4080130,98903
26-Mar-2021,5861114,678347,4130898,100128
27-Mar-2021,5817834,670243,4181071,101339
28-Mar-2021,5775395,661924,4230633,102535
29-Mar-2021,5733796,653407,4279569,103715
30-Mar-2021,5693036,644707,4327863,104881
31-Mar-2021,5653111,635842,4375505,106030
01-Apr-2021,5614017,626826,4422481,107164
02-Apr-2021,5575751,617675,4468781,108281
03-Apr-2021,5538306,608404,4514395,109381
04-Apr-2021,5501676,599029,4559316,110465
05-Apr-2021,5465855,589564,4603536,111532
06-Apr-2021,5430834,580022,4647049,112582
07-Apr-2021,5396606,570417,4689849,113615
08-Apr-2021,5363161,560763,4731933,114630
09-Apr-2021,5330490,551072,4773296,115628
10-Apr-2021,5298584,541356,4813938,116609
11-Apr-2021,5267431,531628,4853857,117572
12-Apr-2021,5237021,521897,4893051,118518
13-Apr-2021,5207343,512176,4931522,119446
14-Apr-2021,5178387,502474,4969270,120357
15-Apr-2021,5150140,492800,5006297,121250
16-Apr-2021,5122590,483165,5042606,122126
17-Apr-2021,5095727,473576,5078199,122985
18-Apr-2021,5069537,464043,5113081,123827
19-Apr-2021,5044008,454572,5147256,124651
20-Apr-2021,5019129,445171,5180728,125459
21-Apr-2021,4994886,435846,5213505,126250
22-Apr-2021,4971268,426605,5245590,127024
23-Apr-2021,4948261,417453,5276991,127781
24-Apr-2021,4925854,408395,5307715,128523
25-Apr-2021,4904034,399437,5337768,129248
26-Apr-2021,4882789,390583,5367158,129957
27-Apr-2021,4862106,381837,5395894,130650
28-Apr-2021,4841973,373203,5423983,131328
29-Apr-2021,4822378,364684,5451434,131990
30-Apr-2021,4803309,356285,5478256,132638
01-May-2021,4784754,348007,5504457,133270
02-May-2021,4766701,339853,5530047,133887
03-May-2021,4749138,331825,5555034,134490
04-May-2021,4732054,323925,5579429,135079
05-May-2021,4715438,316154,5603241,135653
06-May-2021,4699278,308514,5626480,136214
07-May-2021,4683564,301007,5649155,136761
08-May-2021,4668284,293632,5671277,137295
09-May-2021,4653427,286390,5692855,137816
10-May-2021,4638984,279281,5713899,138323
11-May-2021,4624943,272307,5734419,138818
12-May-2021,4611295,265466,5754425,139301
13-May-2021,4598029,258759,5773927,139772
14-May-2021,4585137,252185,5792935,140230
15-May-2021,4572607,245744,5811458,140677
16-May-2021,4560432,239435,5829508,141113
17-May-2021,4548601,233257,5847092,141537
18-May-2021,4537105,227209,5864222,141950
19-May-2021,4525936,221291,5880907,142353
20-May-2021,4515085,215500,5897157,142745
21-May-2021,4504544,209837,5912980,143127
22-May-2021,4494304,204299,5928386,143498
23-May-2021,4484357,198885,5943385,143860
24-May-2021,4474695,193594,5957985,144213
25-May-2021,4465311,188423,5972197,144556
26-May-2021,4456197,183373,5986028,144889
27-May-2021,4447345,178439,5999488,145214
28-May-2021,4438749,173622,6012585,145530
29-May-2021,4430402,168920,6025328,145838
30-May-2021,4422295,164330,6037725,146137
31-May-2021,4414424,159850,6049785,146428
01-Jun-2021,4406781,155479,6061516,146711
02-Jun-2021,4399360,151216,6072925,146986
03-Jun-2021,4392155,147057,6084021,147254
04-Jun-2021,4385160,143002,6094811,147514
05-Jun-2021,4378368,139048,6105304,147767
06-Jun-2021,4371774,135193,6115506,148013
07-Jun-2021,4365373,131436,6125425,148253
08-Jun-2021,4359160,127774,6135068,148485
09-Jun-2021,4353127,124206,6144442,148712
10-Jun-2021,4347272,120730,6153553,148931
11-Jun-2021,4341588,117344,6162410,149145
12-Jun-2021,4336071,114045,6171018,149353
13-Jun-2021,4330716,110833,6179383,149555
14-Jun-2021,4325518,107705,6187513,149751
15-Jun-2021,4320473,104659,6195413,149941
16-Jun-2021,4315576,101694,6203090,150127
17-Jun-2021,4310824,98808,6210549,150307
18-Jun-2021,4306212,95999,6217796,150481
19-Jun-2021,4301735,93264,6224836,150651
20-Jun-2021,4297391,90604,6231676,150816
21-Jun-2021,4293175,88015,6238321,150977
22-Jun-2021,4289083,85496,6244776,151132
23-Jun-2021,4285112,83045,6251046,151284
24-Jun-2021,4281259,80662,6257136,151431
25-Jun-2021,4277520,78343,6263051,151573
26-Jun-2021,4273891,76088,6268796,151712
27-Jun-2021,4270370,73895,6274375,151847
28-Jun-2021,4266953,71763,6279794,151977
29-Jun-2021,4263638,69689,6285056,152104
30-Jun-2021,4260420,67673,6290166,152228
01-Jul-2021,4257299,65713,6295128,152347
02-Jul-2021,4254270,63808,6299946,152464
03-Jul-2021,4251330,61956,6304624,152576
04-Jul-2021,4248478,60155,6309167,152686
05-Jul-2021,4245711,58406,6313578,152792
06-Jul-2021,4243026,56705,6317860,152896
07-Jul-2021,4240421,55052,6322017,152996
08-Jul-2021,4237894,53446,6326053,153094
09-Jul-2021,4235442,51886,6329972,153188
10-Jul-2021,4233062,50369,6333776,153280
11-Jul-2021,4230754,48896,6337468,153369
12-Jul-2021,4228514,47464,6341053,153455
13-Jul-2021,4226341,46074,6344533,153539
14-Jul-2021,4224233,44723,6347910,153621
15-Jul-2021,4222187,43411,6351189,153700
16-Jul-2021,4220203,42136,6354371,153777
17-Jul-2021,4218278,40898,6357460,153851
18-Jul-2021,4216410,39695,6360458,153924
19-Jul-2021,4214598,38527,6363368,153994
20-Jul-2021,4212840,37393,6366192,154062
21-Jul-2021,4211134,36291,6368934,154128
22-Jul-2021,4209480,35221,6371594,154192
23-Jul-2021,4207875,34182,6374176,154255
24-Jul-2021,4206318,33173,6376681,154315
25-Jul-2021,4204807,32194,6379113,154374
26-Jul-2021,4203341,31242,6381473,154431
27-Jul-2021,4201920,30319,6383763,154486
28-Jul-2021,4200540,29422,6385985,154540
29-Jul-2021,4199202,28551,6388142,154592
30-Jul-2021,4197904,27706,6390235,154642
31-Jul-2021,4196645,26885,6392265,154691
01-Aug-2021,4195424,26089,6394236,154739
02-Aug-2021,4194239,25315,6396148,154785
03-Aug-2021,4193089,24564,6398004,154830
04-Aug-2021,4191974,23836,6399804,154873
05-Aug-2021,4190892,23128,6401551,154915
06-Aug-2021,4189843,22441,6403247,154956
07-Aug-2021,4188825,21775,6404891,154996
08-Aug-2021,4187838,21128,6406487,155034
09-Aug-2021,4186880,20500,6408036,155072
10-Aug-2021,4185951,19890,6409539,155108
11-Aug-2021,4185049,19298,6410996,155143
12-Aug-2021,4184175,18724,6412411,155177
13-Aug-2021,4183327,18167,6413783,155210
14-Aug-2021,4182504,17626,6415115,155242
15-Aug-2021,4181706,17101,6416407,155274
16-Aug-2021,4180932,16592,6417660,155304
17-Aug-2021,4180181,16097,6418876,155333
18-Aug-2021,4179452,15617,6420056,155362
19-Aug-2021,4178746,15152,6421200,155389
20-Aug-2021,4178060,14700,6422311,155416
21-Aug-2021,4177395,14262,6423388,155442
22-Aug-2021,4176750,13836,6424433,155467
23-Aug-2021,4176125,13423,6425447,155492
24-Aug-2021,4175518,13022,6426431,155515
25-Aug-2021,4174929,12634,6427386,155538
26-Aug-2021,4174358,12256,6428312,155561
27-Aug-2021,4173804,11890,6429210,155583
28-Aug-2021,4173267,11535,6430081,155604
29-Aug-2021,4172746,11191,6430927,155624
30-Aug-2021,4172240,10856,6431747,155644
31-Aug-2021,4171750,10532,6432542,155663
01-Sep-2021,4171274,10217,6433314,155682
02-Sep-2021,4170813,9911,6434063,155700
03-Sep-2021,4170365,9615,6434789,155717
04-Sep-2021,4169931,9327,6435494,155734
05-Sep-2021,4169510,9048,6436178,155751
06-Sep-2021,4169102,8778,6436841,155767
07-Sep-2021,4168706,8515,6437484,155782
08-Sep-2021,4168322,8260,6438108,155797
09-Sep-2021,4167949,8013,6438714,155812
10-Sep-2021,4167587,7773,6439301,155826
11-Sep-2021,4167237,7540,6439870,155840
12-Sep-2021,4166896,7315,6440423,155853
13-Sep-2021,4166566,7096,6440959,155866
14-Sep-2021,4166246,6883,6441479,155879
15-Sep-2021,4165936,6677,6441984,155891
16-Sep-2021,4165635,6477,6442473,155903
17-Sep-2021,4165343,6283,6442948,155914
18-Sep-2021,4165059,6095,6443408,155925
19-Sep-2021,4164785,5912,6443855,155936
20-Sep-2021,4164518,5735,6444288,155946
21-Sep-2021,4164260,5563,6444708,155956
22-Sep-2021,4164009,5396,6445116,155966
23-Sep-2021,4163766,5234,6445511,155976
24-Sep-2021,4163530,5077,6445895,155985
25-Sep-2021,4163301,4925,6446267,155994
26-Sep-2021,4163079,4778,6446628,156003
27-Sep-2021,4162863,4634,6446978,156011
28-Sep-2021,4162655,4495,6447318,156019
29-Sep-2021,4162452,4361,6447647,156027
30-Sep-2021,4162256,4230,6447967,156035
01-Oct-2021,4162065,4103,6448277,156043
02-Oct-2021,4161880,3980,6448577,156050
03-Oct-2021,4161701,3860,6448869,156057
04-Oct-2021,4161527,3745,6449152,156064
05-Oct-2021,4161358,3632,6449426,156070
06-Oct-2021,4161194,3523,6449693,156077
07-Oct-2021,4161036,3418,6449951,156083
08-Oct-2021,4160882,3315,6450201,156089
09-Oct-2021,4160733,3216,6450444,156095
10-Oct-2021,4160588,3119,6450680,156101
11-Oct-2021,4160447,3025,6450908,156106
12-Oct-2021,4160311,2935,6451130,156111
13-Oct-2021,4160179,2847,6451345,156117
14-Oct-2021,4160051,2761,6451554,156122
15-Oct-2021,4159926,2678,6451756,156127
16-Oct-2021,4159806,2598,6451952,156131
17-Oct-2021,4159689,2520,6452143,156136
18-Oct-2021,4159575,2444,6452327,156140
19-Oct-2021,4159465,2371,6452506,156145
20-Oct-2021,4159358,2300,6452680,156149
21-Oct-2021,4159255,2231,6452849,156153
22-Oct-2021,4159154,2164,6453012,156157
23-Oct-2021,4159057,2099,6453171,156161
24-Oct-2021,4158962,2036,6453325,156164
25-Oct-2021,4158871,1974,6453474,156168
26-Oct-2021,4158782,1915,6453618,156171
27-Oct-2021,4158696,1858,6453759,156175
28-Oct-2021,4158612,1802,6453895,156178
29-Oct-2021,4158531,1748,6454027,156181
30-Oct-2021,4158452,1695,6454155,156184
31-Oct-2021,4158376,1644,6454279,156187
01-Nov-2021,4158302,1595,6454400,156190
02-Nov-2021,4158230,1547,6454517,156193
03-Nov-2021,4158160,1501,6454630,156196
04-Nov-2021,4158093,1456,6454740,156198
05-Nov-2021,4158027,1412,6454847,156201
06-Nov-2021,4157964,1369,6454950,156204
07-Nov-2021,4157902,1328,6455051,156206
08-Nov-2021,4157842,1288,6455148,156208
09-Nov-2021,4157784,1250,6455242,156211
10-Nov-2021,4157728,1212,6455334,156213
11-Nov-2021,4157674,1176,6455423,156215
12-Nov-2021,4157621,1140,6455509,156217
13-Nov-2021,4157569,1106,6455592,156219
