datetime,S,I,r,D
25-Sep-2022,9075536,5159,1664356,32945
26-Sep-2022,9075130,5121,1664792,32954
27-Sep-2022,9074726,5084,1665224,32962
28-Sep-2022,9074326,5047,1665653,32971
29-Sep-2022,9073929,5010,1666079,32979
30-Sep-2022,9073534,4973,1666502,32987
01-Oct-2022,9073143,4937,1666922,32995
02-Oct-2022,9072754,4900,1667339,33003
03-Oct-2022,9072368,4864,1667753,33011
04-Oct-2022,9071985,4829,1668163,33019
05-Oct-2022,9071605,4793,1668571,33027
06-Oct-2022,9071228,4758,1668976,33035
07-Oct-2022,9070853,4723,1669377,33043
08-Oct-2022,9070481,4688,1669776,33051
09-Oct-2022,9070112,4654,1670172,33058
10-Oct-2022,9069746,4620,1670565,33066
11-Oct-2022,9069383,4586,1670955,33073
12-Oct-2022,9069022,4552,1671342,33081
13-Oct-2022,9068663,4518,1671726,33088
14-Oct-2022,9068308,4485,1672108,33096
