datetime,S,E,I,Q,R,D,P
14-Sep-2020,2529316,1223609,133352,54277,158405,8841,269402950
15-Sep-2020,2445527,1219983,133809,54782,160940,8970,269486739
16-Sep-2020,2364513,1216369,134244,55274,163498,9099,269567752
17-Sep-2020,2286184,1212765,134659,55752,166078,9230,269646082
18-Sep-2020,2210449,1209171,135054,56216,168681,9362,269721817
19-Sep-2020,2137223,1205589,135428,56668,171305,9495,269795043
20-Sep-2020,2066423,1202016,135784,57106,173949,9629,269865843
21-Sep-2020,1997968,1198455,136120,57531,176614,9764,269934298
22-Sep-2020,1931781,1194904,136439,57944,179297,9900,270000485
23-Sep-2020,1867787,1191363,136739,58344,182000,10038,270064479
24-Sep-2020,1805912,1187833,137022,58732,184721,10176,270126353
25-Sep-2020,1746087,1184314,137288,59107,187460,10314,270186178
26-Sep-2020,1688244,1180805,137538,59471,190217,10454,270244021
27-Sep-2020,1632318,1177306,137771,59823,192989,10595,270299948
28-Sep-2020,1578244,1173818,137989,60163,195778,10736,270354022
29-Sep-2020,1525961,1170340,138191,60493,198582,10878,270406305
30-Sep-2020,1475410,1166872,138378,60810,201402,11021,270456856
01-Oct-2020,1426534,1163415,138551,61117,204236,11165,270505732
02-Oct-2020,1379277,1159968,138710,61413,207084,11309,270552989
03-Oct-2020,1333585,1156531,138855,61699,209945,11455,270598680
04-Oct-2020,1289408,1153104,138986,61974,212820,11600,270642858
05-Oct-2020,1246693,1149687,139105,62239,215707,11747,270685573
06-Oct-2020,1205394,1146281,139210,62494,218606,11894,270726872
07-Oct-2020,1165462,1142884,139303,62739,221517,12041,270766803
08-Oct-2020,1126854,1139498,139384,62974,224438,12190,270805412
09-Oct-2020,1089524,1136122,139453,63200,227371,12338,270842741
10-Oct-2020,1053432,1132755,139511,63416,230314,12487,270878834
11-Oct-2020,1018534,1129399,139557,63624,233267,12637,270913731
12-Oct-2020,984793,1126053,139593,63822,236229,12787,270947472
13-Oct-2020,952170,1122716,139618,64012,239200,12938,270980096
14-Oct-2020,920627,1119390,139632,64193,242180,13089,271011639
15-Oct-2020,890129,1116073,139637,64366,245168,13241,271042136
16-Oct-2020,860642,1112766,139631,64530,248164,13393,271071624
17-Oct-2020,832131,1109469,139616,64687,251167,13545,271100134
18-Oct-2020,804565,1106182,139592,64835,254178,13698,271127701
19-Oct-2020,777912,1102904,139559,64976,257195,13851,271154354
20-Oct-2020,752142,1099636,139517,65109,260218,14004,271180124
21-Oct-2020,727226,1096378,139466,65235,263248,14158,271205040
22-Oct-2020,703135,1093129,139407,65353,266283,14311,271229131
23-Oct-2020,679842,1089890,139340,65464,269324,14466,271252424
24-Oct-2020,657321,1086661,139265,65569,272369,14620,271274945
25-Oct-2020,635546,1083441,139182,65666,275419,14775,271296720
26-Oct-2020,614492,1080231,139092,65757,278474,14930,271317774
