2.PSBB Total 14 September 2020
Q
Jumlah:, 13108
Tanggal:,25-Sep-2020
Q_s
Jumlah:, 8245
Tanggal:,14-Sep-2020

4.Simulasi Pelonggaran Lockdown Total
Q
Jumlah:, 6328
Tanggal:,17-Oct-2020
Q_s
Jumlah:, 3273
Tanggal:,13-Oct-2020

