datetime,S,NQ,NR,ND,I,Q,R,D
02-Nov-2021,8967818,26791,1418826,22362,1437,1950,325360,8026
03-Nov-2021,8965026,26783,1421477,22403,1422,1930,325500,8029
04-Nov-2021,8962237,26775,1424128,22444,1406,1910,325638,8032
05-Nov-2021,8959450,26766,1426778,22485,1391,1890,325775,8036
06-Nov-2021,8956665,26758,1429426,22526,1376,1870,325911,8039
07-Nov-2021,8953882,26750,1432074,22567,1361,1850,326045,8042
08-Nov-2021,8951101,26741,1434721,22608,1346,1830,326178,8045
09-Nov-2021,8948322,26733,1437368,22649,1331,1811,326310,8048
10-Nov-2021,8945545,26725,1440013,22690,1316,1791,326439,8051
11-Nov-2021,8942770,26716,1442658,22730,1302,1772,326568,8054
12-Nov-2021,8939996,26708,1445302,22771,1287,1753,326695,8057
13-Nov-2021,8937225,26700,1447945,22812,1273,1734,326821,8060
14-Nov-2021,8934456,26691,1450587,22853,1259,1716,326946,8063
15-Nov-2021,8931688,26683,1453229,22894,1245,1697,327069,8066
16-Nov-2021,8928923,26675,1455869,22935,1231,1679,327191,8068
17-Nov-2021,8926159,26666,1458509,22976,1217,1661,327311,8071
18-Nov-2021,8923397,26658,1461148,23016,1203,1643,327430,8074
19-Nov-2021,8920637,26650,1463786,23057,1190,1625,327548,8077
20-Nov-2021,8917879,26642,1466423,23098,1177,1607,327665,8079
21-Nov-2021,8915123,26633,1469060,23139,1163,1590,327780,8082
22-Nov-2021,8912368,26625,1471695,23180,1150,1572,327894,8085
23-Nov-2021,8909616,26617,1474330,23220,1137,1555,328007,8087
