datetime,S,NQ,ND,I,Q,R,D
11-Feb-2022,3191595,267404,434906,0,76432,6693071,107424
12-Feb-2022,3188348,264546,435269,0,75630,6699512,107527
13-Feb-2022,3185139,261715,435628,0,74835,6705886,107628
14-Feb-2022,3181968,258911,435984,0,74047,6712193,107729
15-Feb-2022,3178833,256134,436336,0,73267,6718433,107828
16-Feb-2022,3175736,253384,436684,0,72493,6724608,107927
17-Feb-2022,3172674,250661,437028,0,71727,6730717,108024
18-Feb-2022,3169649,247964,437369,0,70968,6736762,108120
19-Feb-2022,3166659,245293,437705,0,70217,6742743,108216
20-Feb-2022,3163703,242648,438039,0,69472,6748660,108310
21-Feb-2022,3160783,240029,438368,0,68734,6754515,108403
22-Feb-2022,3157896,237435,438694,0,68003,6760307,108496
23-Feb-2022,3155044,234867,439017,0,67279,6766038,108587
24-Feb-2022,3152225,232325,439336,0,66562,6771707,108677
25-Feb-2022,3149439,229807,439652,0,65851,6777317,108767
26-Feb-2022,3146685,227314,439964,0,65148,6782866,108855
27-Feb-2022,3143964,224846,440273,0,64451,6788356,108943
28-Feb-2022,3141274,222402,440578,0,63761,6793787,109029
01-Mar-2022,3138616,219983,440880,0,63077,6799160,109115
02-Mar-2022,3135990,217588,441179,0,62400,6804476,109199
03-Mar-2022,3133394,215216,441475,0,61730,6809734,109283
04-Mar-2022,3130828,212869,441767,0,61066,6814936,109366
05-Mar-2022,3128292,210545,442056,0,60409,6820082,109448
06-Mar-2022,3125787,208244,442342,0,59757,6825172,109529
07-Mar-2022,3123310,205967,442625,0,59113,6830207,109609
08-Mar-2022,3120863,203712,442905,0,58474,6835189,109689
09-Mar-2022,3118444,201481,443182,0,57842,6840116,109767
10-Mar-2022,3116054,199271,443455,0,57216,6844990,109845
11-Mar-2022,3113691,197085,443726,0,56596,6849811,109922
12-Mar-2022,3111357,194920,443994,0,55983,6854580,109998
13-Mar-2022,3109049,192778,444259,0,55375,6859297,110073
14-Mar-2022,3106769,190658,444521,0,54773,6863963,110147
15-Mar-2022,3104516,188559,444780,0,54178,6868579,110221
16-Mar-2022,3102289,186482,445036,0,53588,6873144,110294
17-Mar-2022,3100088,184426,445289,0,53004,6877659,110366
18-Mar-2022,3097913,182391,445540,0,52426,6882126,110437
19-Mar-2022,3095763,180377,445787,0,51854,6886543,110507
20-Mar-2022,3093639,178384,446032,0,51288,6890912,110577
21-Mar-2022,3091539,176411,446275,0,50727,6895234,110646
22-Mar-2022,3089464,174459,446514,0,50172,6899508,110714
23-Mar-2022,3087414,172528,446751,0,49623,6903735,110781
24-Mar-2022,3085387,170616,446986,0,49079,6907917,110848
25-Mar-2022,3083384,168724,447217,0,48541,6912052,110914
26-Mar-2022,3081405,166852,447447,0,48008,6916142,110979
27-Mar-2022,3079449,164999,447673,0,47480,6920187,111043
28-Mar-2022,3077516,163166,447897,0,46958,6924187,111107
29-Mar-2022,3075606,161352,448119,0,46441,6928144,111170
30-Mar-2022,3073718,159557,448338,0,45930,6932057,111233
31-Mar-2022,3071852,157780,448555,0,45424,6935927,111294
01-Apr-2022,3070008,156023,448769,0,44923,6939754,111355
02-Apr-2022,3068186,154284,448981,0,44427,6943539,111415
03-Apr-2022,3066385,152563,449191,0,43936,6947282,111475
04-Apr-2022,3064605,150860,449398,0,43451,6950984,111534
05-Apr-2022,3062846,149176,449603,0,42970,6954645,111592
06-Apr-2022,3061108,147509,449805,0,42494,6958265,111650
07-Apr-2022,3059390,145860,450006,0,42024,6961845,111707
08-Apr-2022,3057692,144228,450204,0,41558,6965386,111764
09-Apr-2022,3056014,142614,450400,0,41097,6968887,111819
10-Apr-2022,3054356,141017,450594,0,40641,6972350,111875
11-Apr-2022,3052718,139437,450785,0,40189,6975774,111929
12-Apr-2022,3051098,137873,450974,0,39743,6979160,111983
13-Apr-2022,3049498,136327,451162,0,39301,6982508,112036
14-Apr-2022,3047916,134797,451347,0,38863,6985819,112089
15-Apr-2022,3046353,133283,451530,0,38430,6989094,112141
16-Apr-2022,3044809,131786,451711,0,38002,6992331,112193
17-Apr-2022,3043282,130304,451890,0,37578,6995533,112244
18-Apr-2022,3041773,128839,452067,0,37159,6998699,112294
19-Apr-2022,3040282,127389,452242,0,36744,7001830,112344
20-Apr-2022,3038809,125955,452415,0,36334,7004925,112394
21-Apr-2022,3037353,124536,452586,0,35928,7007987,112442
22-Apr-2022,3035914,123133,452755,0,35526,7011013,112491
23-Apr-2022,3034492,121744,452923,0,35129,7014006,112538
24-Apr-2022,3033086,120371,453088,0,34735,7016966,112586
25-Apr-2022,3031697,119013,453251,0,34346,7019892,112632
26-Apr-2022,3030324,117669,453413,0,33961,7022786,112678
27-Apr-2022,3028968,116340,453573,0,33580,7025647,112724
28-Apr-2022,3027627,115025,453731,0,33204,7028476,112769
29-Apr-2022,3026302,113725,453887,0,32831,7031273,112814
30-Apr-2022,3024993,112438,454042,0,32462,7034039,112858
01-May-2022,3023699,111166,454194,0,32097,7036774,112901
02-May-2022,3022420,109907,454345,0,31736,7039478,112944
03-May-2022,3021156,108663,454495,0,31379,7042152,112987
04-May-2022,3019907,107432,454642,0,31026,7044795,113029
05-May-2022,3018673,106214,454788,0,30677,7047409,113071
06-May-2022,3017453,105009,454932,0,30331,7049994,113112
07-May-2022,3016248,103818,455075,0,29989,7052549,113153
08-May-2022,3015057,102640,455216,0,29651,7055075,113193
09-May-2022,3013879,101475,455355,0,29317,7057573,113233
10-May-2022,3012716,100322,455493,0,28986,7060043,113272
11-May-2022,3011566,99182,455629,0,28658,7062485,113311
12-May-2022,3010430,98055,455764,0,28335,7064899,113349
13-May-2022,3009306,96940,455897,0,28014,7067286,113387
14-May-2022,3008197,95837,456029,0,27697,7069646,113425
15-May-2022,3007100,94747,456159,0,27384,7071980,113462
16-May-2022,3006016,93668,456288,0,27074,7074286,113499
17-May-2022,3004945,92602,456415,0,26768,7076567,113535
18-May-2022,3003886,91547,456541,0,26464,7078822,113571
19-May-2022,3002840,90504,456665,0,26165,7081052,113607
20-May-2022,3001806,89472,456788,0,25868,7083256,113642
21-May-2022,3000784,88452,456910,0,25575,7085435,113677
22-May-2022,2999774,87443,457030,0,25284,7087589,113711
23-May-2022,2998776,86445,457148,0,24997,7089719,113745
24-May-2022,2997790,85458,457266,0,24714,7091825,113779
25-May-2022,2996816,84483,457382,0,24433,7093907,113812
26-May-2022,2995852,83518,457497,0,24155,7095965,113844
27-May-2022,2994900,82564,457610,0,23881,7098000,113877
28-May-2022,2993960,81620,457722,0,23609,7100012,113909
29-May-2022,2993030,80687,457833,0,23340,7102001,113941
30-May-2022,2992111,79764,457943,0,23075,7103967,113972
31-May-2022,2991203,78852,458051,0,22812,7105911,114003
01-Jun-2022,2990306,77949,458158,0,22552,7107833,114034
02-Jun-2022,2989419,77057,458264,0,22295,7109732,114064
03-Jun-2022,2988543,76175,458369,0,22041,7111610,114094
04-Jun-2022,2987677,75302,458472,0,21790,7113467,114123
05-Jun-2022,2986821,74440,458574,0,21541,7115303,114153
06-Jun-2022,2985975,73587,458675,0,21296,7117117,114182
07-Jun-2022,2985139,72743,458775,0,21053,7118911,114210
08-Jun-2022,2984313,71909,458874,0,20812,7120685,114238
09-Jun-2022,2983496,71084,458972,0,20575,7122438,114266
10-Jun-2022,2982690,70269,459068,0,20340,7124171,114294
11-Jun-2022,2981892,69463,459164,0,20107,7125885,114321
12-Jun-2022,2981104,68665,459258,0,19877,7127578,114348
13-Jun-2022,2980325,67877,459351,0,19650,7129253,114375
14-Jun-2022,2979556,67098,459444,0,19425,7130908,114401
15-Jun-2022,2978795,66327,459535,0,19203,7132544,114427
16-Jun-2022,2978044,65565,459625,0,18983,7134162,114453
17-Jun-2022,2977301,64811,459714,0,18766,7135761,114479
18-Jun-2022,2976567,64066,459802,0,18551,7137342,114504
19-Jun-2022,2975841,63330,459889,0,18339,7138905,114529
20-Jun-2022,2975124,62601,459975,0,18129,7140449,114553
21-Jun-2022,2974416,61881,460060,0,17921,7141977,114578
22-Jun-2022,2973715,61169,460144,0,17715,7143486,114602
23-Jun-2022,2973023,60465,460227,0,17512,7144978,114626
24-Jun-2022,2972339,59769,460309,0,17311,7146454,114649
25-Jun-2022,2971664,59081,460390,0,17113,7147912,114672
26-Jun-2022,2970996,58401,460470,0,16916,7149353,114695
27-Jun-2022,2970336,57728,460550,0,16722,7150778,114718
28-Jun-2022,2969683,57063,460628,0,16530,7152187,114740
29-Jun-2022,2969038,56405,460706,0,16340,7153579,114763
30-Jun-2022,2968401,55755,460782,0,16153,7154956,114785
01-Jul-2022,2967772,55112,460858,0,15967,7156316,114806
02-Jul-2022,2967149,54477,460933,0,15783,7157661,114828
03-Jul-2022,2966534,53849,461007,0,15602,7158991,114849
04-Jul-2022,2965927,53227,461080,0,15423,7160305,114870
05-Jul-2022,2965326,52613,461152,0,15245,7161604,114890
06-Jul-2022,2964733,52006,461224,0,15070,7162888,114911
07-Jul-2022,2964146,51406,461294,0,14896,7164158,114931
08-Jul-2022,2963566,50812,461364,0,14725,7165413,114951
09-Jul-2022,2962993,50226,461433,0,14555,7166653,114971
10-Jul-2022,2962427,49646,461501,0,14388,7167879,114990
11-Jul-2022,2961868,49072,461569,0,14222,7169091,115010
12-Jul-2022,2961315,48505,461635,0,14058,7170289,115029
13-Jul-2022,2960768,47945,461701,0,13896,7171473,115048
14-Jul-2022,2960228,47391,461766,0,13736,7172644,115066
15-Jul-2022,2959695,46843,461831,0,13578,7173801,115085
16-Jul-2022,2959167,46301,461894,0,13421,7174945,115103
17-Jul-2022,2958646,45766,461957,0,13267,7176075,115121
18-Jul-2022,2958131,45237,462019,0,13114,7177193,115139
19-Jul-2022,2957622,44713,462081,0,12962,7178297,115157
20-Jul-2022,2957118,44196,462142,0,12813,7179389,115174
21-Jul-2022,2956621,43685,462202,0,12665,7180468,115191
22-Jul-2022,2956130,43179,462261,0,12519,7181535,115208
23-Jul-2022,2955644,42679,462320,0,12374,7182590,115225
24-Jul-2022,2955164,42185,462378,0,12231,7183632,115242
25-Jul-2022,2954690,41697,462435,0,12090,7184662,115258
26-Jul-2022,2954221,41214,462491,0,11950,7185681,115274
27-Jul-2022,2953758,40737,462547,0,11812,7186687,115290
28-Jul-2022,2953300,40265,462603,0,11676,7187682,115306
29-Jul-2022,2952848,39798,462657,0,11541,7188666,115322
30-Jul-2022,2952401,39337,462711,0,11407,7189638,115337
31-Jul-2022,2951959,38881,462765,0,11275,7190599,115353
01-Aug-2022,2951522,38431,462818,0,11145,7191548,115368
02-Aug-2022,2951091,37985,462870,0,11016,7192487,115383
03-Aug-2022,2950664,37545,462921,0,10889,7193415,115397
04-Aug-2022,2950243,37109,462972,0,10763,7194332,115412
05-Aug-2022,2949826,36679,463023,0,10638,7195239,115426
06-Aug-2022,2949415,36254,463073,0,10515,7196135,115441
07-Aug-2022,2949008,35833,463122,0,10393,7197021,115455
08-Aug-2022,2948606,35417,463171,0,10273,7197896,115469
09-Aug-2022,2948209,35006,463219,0,10154,7198761,115483
10-Aug-2022,2947816,34600,463266,0,10036,7199617,115496
11-Aug-2022,2947428,34199,463313,0,9920,7200462,115510
12-Aug-2022,2947045,33802,463360,0,9805,7201298,115523
13-Aug-2022,2946666,33409,463406,0,9692,7202124,115536
14-Aug-2022,2946291,33021,463451,0,9579,7202940,115549
15-Aug-2022,2945921,32638,463496,0,9468,7203747,115562
16-Aug-2022,2945555,32259,463540,0,9359,7204544,115575
17-Aug-2022,2945194,31884,463584,0,9250,7205333,115587
18-Aug-2022,2944836,31514,463627,0,9143,7206112,115600
19-Aug-2022,2944483,31148,463670,0,9037,7206882,115612
20-Aug-2022,2944134,30786,463712,0,8932,7207643,115624
21-Aug-2022,2943790,30428,463754,0,8828,7208395,115636
22-Aug-2022,2943449,30075,463795,0,8726,7209139,115648
23-Aug-2022,2943112,29725,463836,0,8625,7209874,115660
24-Aug-2022,2942779,29379,463877,0,8525,7210601,115671
25-Aug-2022,2942450,29038,463916,0,8426,7211319,115683
26-Aug-2022,2942125,28700,463956,0,8328,7212028,115694
27-Aug-2022,2941804,28367,463995,0,8231,7212730,115705
28-Aug-2022,2941486,28037,464033,0,8136,7213423,115716
29-Aug-2022,2941173,27711,464071,0,8041,7214108,115727
30-Aug-2022,2940863,27388,464109,0,7948,7214786,115738
31-Aug-2022,2940556,27070,464146,0,7856,7215455,115749
01-Sep-2022,2940253,26755,464183,0,7764,7216117,115759
02-Sep-2022,2939954,26444,464219,0,7674,7216771,115770
03-Sep-2022,2939658,26136,464255,0,7585,7217417,115780
04-Sep-2022,2939366,25832,464291,0,7497,7218056,115790
05-Sep-2022,2939077,25531,464326,0,7410,7218688,115800
06-Sep-2022,2938792,25234,464361,0,7324,7219312,115810
07-Sep-2022,2938510,24940,464395,0,7239,7219929,115820
08-Sep-2022,2938231,24650,464429,0,7154,7220538,115830
09-Sep-2022,2937955,24363,464462,0,7071,7221141,115839
10-Sep-2022,2937683,24079,464495,0,6989,7221737,115849
11-Sep-2022,2937414,23799,464528,0,6908,7222325,115858
12-Sep-2022,2937148,23522,464560,0,6827,7222907,115867
13-Sep-2022,2936885,23248,464592,0,6748,7223482,115877
14-Sep-2022,2936625,22977,464624,0,6670,7224051,115886
15-Sep-2022,2936368,22710,464655,0,6592,7224612,115895
16-Sep-2022,2936115,22445,464686,0,6515,7225168,115903
17-Sep-2022,2935864,22183,464716,0,6439,7225716,115912
18-Sep-2022,2935616,21925,464746,0,6365,7226259,115921
19-Sep-2022,2935371,21670,464776,0,6290,7226795,115929
20-Sep-2022,2935129,21417,464806,0,6217,7227325,115938
21-Sep-2022,2934890,21167,464835,0,6145,7227848,115946
22-Sep-2022,2934654,20921,464863,0,6073,7228366,115954
23-Sep-2022,2934420,20677,464892,0,6003,7228877,115963
24-Sep-2022,2934190,20436,464920,0,5933,7229383,115971
25-Sep-2022,2933961,20198,464948,0,5864,7229883,115979
26-Sep-2022,2933736,19962,464975,0,5795,7230377,115986
27-Sep-2022,2933513,19729,465002,0,5728,7230865,115994
28-Sep-2022,2933293,19499,465029,0,5661,7231347,116002
29-Sep-2022,2933075,19272,465056,0,5595,7231824,116009
30-Sep-2022,2932860,19047,465082,0,5530,7232295,116017
01-Oct-2022,2932648,18825,465108,0,5466,7232761,116024
02-Oct-2022,2932438,18606,465133,0,5402,7233222,116032
03-Oct-2022,2932230,18389,465158,0,5339,7233677,116039
04-Oct-2022,2932025,18174,465183,0,5277,7234126,116046
05-Oct-2022,2931822,17962,465208,0,5215,7234571,116053
06-Oct-2022,2931622,17753,465232,0,5155,7235010,116060
07-Oct-2022,2931424,17545,465257,0,5095,7235444,116067
08-Oct-2022,2931228,17341,465280,0,5035,7235873,116074
09-Oct-2022,2931035,17138,465304,0,4976,7236297,116081
10-Oct-2022,2930844,16938,465327,0,4918,7236717,116087
11-Oct-2022,2930655,16741,465350,0,4861,7237131,116094
12-Oct-2022,2930468,16545,465373,0,4804,7237540,116101
13-Oct-2022,2930284,16352,465395,0,4748,7237945,116107
14-Oct-2022,2930102,16161,465418,0,4693,7238345,116113
