datetime,S,E,I,Q,R,D,P
28-Sep-2020,2713041,1379651,136876,60926,197226,10759,269011159
29-Sep-2020,2629894,1378596,137154,61304,200157,10904,269091630
30-Sep-2020,2549289,1377467,137421,61670,203105,11050,269169635
01-Oct-2020,2471151,1376267,137679,62024,206072,11196,269245249
02-Oct-2020,2395402,1374996,137928,62368,209054,11344,269318546
03-Oct-2020,2321972,1373659,138166,62700,212053,11492,269389595
04-Oct-2020,2250789,1372256,138395,63022,215068,11641,269458467
05-Oct-2020,2181785,1370789,138614,63334,218098,11791,269525227
06-Oct-2020,2114893,1369262,138824,63636,221143,11941,269589940
07-Oct-2020,2050048,1367674,139025,63927,224202,12092,269652669
08-Oct-2020,1987189,1366030,139216,64210,227274,12244,269713475
09-Oct-2020,1926254,1364329,139398,64483,230360,12397,269772417
10-Oct-2020,1867186,1362575,139571,64747,233459,12550,269829551
11-Oct-2020,1809927,1360768,139735,65002,236570,12704,269884932
12-Oct-2020,1754422,1358910,139890,65249,239694,12858,269938616
13-Oct-2020,1700617,1357004,140036,65487,242829,13013,269990653
14-Oct-2020,1648460,1355051,140173,65717,245975,13168,270041094
15-Oct-2020,1597901,1353052,140301,65939,249132,13324,270089989
16-Oct-2020,1548892,1351008,140421,66153,252299,13481,270137383
17-Oct-2020,1501385,1348922,140532,66360,255477,13638,270183324
18-Oct-2020,1455333,1346795,140635,66559,258664,13795,270227856
19-Oct-2020,1410694,1344628,140730,66750,261861,13953,270271022
20-Oct-2020,1367422,1342423,140816,66935,265067,14112,270312864
21-Oct-2020,1325477,1340181,140895,67112,268281,14271,270353422
22-Oct-2020,1284817,1337903,140965,67283,271504,14430,270392737
23-Oct-2020,1245405,1335590,141028,67446,274734,14590,270430845
24-Oct-2020,1207201,1333245,141082,67604,277973,14750,270467784
25-Oct-2020,1170169,1330867,141129,67754,281218,14910,270503590
26-Oct-2020,1134272,1328459,141169,67899,284471,15071,270538298
27-Oct-2020,1099476,1326021,141201,68037,287731,15232,270571941
28-Oct-2020,1065747,1323554,141226,68169,290997,15393,270604552
29-Oct-2020,1033053,1321060,141243,68295,294269,15555,270636163
30-Oct-2020,1001361,1318540,141253,68415,297548,15717,270666803
31-Oct-2020,970642,1315994,141257,68530,300831,15879,270696504
01-Nov-2020,940866,1313424,141253,68639,304121,16042,270725294
02-Nov-2020,912002,1310831,141243,68742,307415,16204,270753200
03-Nov-2020,884025,1308216,141225,68840,310714,16368,270780251
04-Nov-2020,856905,1305578,141202,68933,314018,16531,270806471
05-Nov-2020,830618,1302921,141171,69020,317326,16694,270831887
06-Nov-2020,805138,1300243,141135,69103,320638,16858,270856524
07-Nov-2020,780439,1297547,141092,69180,323954,17022,270880405
08-Nov-2020,756498,1294833,141043,69252,327273,17186,270903553
09-Nov-2020,733292,1292101,140988,69320,330596,17350,270925991
10-Nov-2020,710798,1289353,140927,69383,333922,17514,270947741
11-Nov-2020,688994,1286589,140860,69441,337251,17679,270968823
12-Nov-2020,667860,1283811,140787,69495,340583,17844,270989259
13-Nov-2020,647374,1281018,140709,69544,343917,18008,271009068
14-Nov-2020,627517,1278211,140625,69588,347253,18173,271028270
15-Nov-2020,608270,1275392,140536,69629,350591,18338,271046882
16-Nov-2020,589613,1272561,140442,69665,353931,18503,271064924
17-Nov-2020,571528,1269717,140342,69697,357273,18668,271082412
18-Nov-2020,553999,1266863,140237,69725,360616,18834,271099364
19-Nov-2020,537008,1263999,140127,69749,363961,18999,271115796
20-Nov-2020,520539,1261124,140012,69769,367306,19164,271131724
21-Nov-2020,504575,1258241,139892,69785,370653,19329,271147163
22-Nov-2020,489101,1255348,139768,69797,374000,19495,271162129
23-Nov-2020,474102,1252448,139639,69806,377347,19660,271176636
24-Nov-2020,459563,1249539,139505,69811,380695,19826,271190699
25-Nov-2020,445471,1246624,139367,69812,384043,19991,271204329
26-Nov-2020,431811,1243702,139225,69810,387391,20157,271217542
27-Nov-2020,418571,1240773,139078,69804,390739,20322,271230350
28-Nov-2020,405737,1237839,138927,69795,394086,20487,271242765
29-Nov-2020,393297,1234900,138772,69783,397433,20653,271254800
30-Nov-2020,381239,1231956,138613,69767,400780,20818,271266465
01-Dec-2020,369551,1229007,138450,69748,404125,20984,271277773
02-Dec-2020,358221,1226054,138284,69727,407470,21149,271288734
03-Dec-2020,347240,1223097,138113,69702,410813,21314,271299359
04-Dec-2020,336596,1220137,137939,69674,414155,21479,271309659
05-Dec-2020,326278,1217174,137761,69643,417496,21644,271319642
06-Dec-2020,316277,1214208,137580,69609,420835,21809,271329320
07-Dec-2020,306583,1211240,137396,69572,424172,21974,271338701
08-Dec-2020,297186,1208270,137208,69533,427508,22139,271347795
09-Dec-2020,288078,1205298,137017,69491,430842,22304,271356609
10-Dec-2020,279249,1202325,136822,69446,434173,22468,271365154
11-Dec-2020,270692,1199351,136625,69398,437503,22633,271373437
12-Dec-2020,262397,1196376,136424,69348,440830,22797,271381466
13-Dec-2020,254356,1193401,136221,69296,444154,22962,271389249
14-Dec-2020,246562,1190426,136014,69241,447476,23126,271396793
15-Dec-2020,239008,1187450,135805,69183,450795,23290,271404107
16-Dec-2020,231685,1184475,135593,69124,454112,23454,271411196
17-Dec-2020,224587,1181500,135379,69061,457425,23617,271418068
18-Dec-2020,217707,1178526,135161,68997,460736,23781,271424729
19-Dec-2020,211038,1175554,134942,68931,464043,23944,271431187
20-Dec-2020,204573,1172582,134719,68862,467348,24108,271437446
21-Dec-2020,198307,1169612,134495,68791,470648,24271,271443514
22-Dec-2020,192233,1166643,134268,68718,473946,24434,271449396
23-Dec-2020,186346,1163676,134039,68643,477239,24597,271455098
24-Dec-2020,180639,1160712,133807,68566,480530,24759,271460625
25-Dec-2020,175107,1157749,133574,68487,483816,24922,271465983
26-Dec-2020,169745,1154789,133338,68407,487099,25084,271471177
27-Dec-2020,164547,1151832,133100,68324,490377,25246,271476212
28-Dec-2020,159509,1148877,132860,68240,493652,25408,271481093
29-Dec-2020,154625,1145925,132619,68153,496923,25569,271485824
30-Dec-2020,149891,1142976,132375,68066,500189,25731,271490410
31-Dec-2020,145303,1140030,132130,67976,503451,25892,271494856
01-Jan-2021,140855,1137088,131883,67885,506709,26053,271499166
02-Jan-2021,136543,1134149,131634,67792,509962,26214,271503344
03-Jan-2021,132364,1131214,131383,67697,513211,26374,271507394
04-Jan-2021,128313,1128282,131131,67601,516456,26534,271511320
05-Jan-2021,124386,1125355,130878,67504,519695,26695,271515126
06-Jan-2021,120579,1122431,130623,67405,522930,26854,271518816
07-Jan-2021,116889,1119512,130366,67304,526160,27014,271522392
08-Jan-2021,113312,1116596,130108,67202,529386,27173,271525859
09-Jan-2021,109845,1113685,129849,67099,532606,27333,271529221
10-Jan-2021,106485,1110779,129588,66995,535822,27491,271532479
11-Jan-2021,103227,1107876,129326,66889,539032,27650,271535637
12-Jan-2021,100069,1104979,129063,66782,542237,27809,271538699
13-Jan-2021,97008,1102086,128799,66674,545438,27967,271541667
14-Jan-2021,94040,1099198,128533,66564,548633,28125,271544545
15-Jan-2021,91164,1096315,128267,66454,551822,28282,271547334
16-Jan-2021,88376,1093437,127999,66342,555006,28440,271550038
17-Jan-2021,85673,1090564,127730,66229,558185,28597,271552660
18-Jan-2021,83053,1087696,127461,66115,561359,28753,271555201
19-Jan-2021,80514,1084833,127190,66000,564527,28910,271557664
20-Jan-2021,78052,1081976,126919,65884,567689,29066,271560053
21-Jan-2021,75665,1079123,126646,65767,570846,29222,271562368
22-Jan-2021,73352,1076276,126373,65649,573997,29378,271564612
23-Jan-2021,71110,1073435,126099,65530,577143,29533,271566788
24-Jan-2021,68936,1070599,125824,65410,580283,29689,271568897
25-Jan-2021,66829,1067769,125549,65289,583417,29843,271570942
