datetime,S,NQ,NR,ND,I,Q,R,D
06-Nov-2020,10276455,9970,290512,7167,68716,24040,90678,2948
07-Nov-2020,10272013,9966,291577,7213,70187,24510,92036,2986
08-Nov-2020,10267506,9962,292635,7260,71688,24993,93420,3024
09-Nov-2020,10262935,9958,293687,7306,73220,25487,94832,3062
10-Nov-2020,10258298,9953,294733,7353,74782,25995,96272,3102
11-Nov-2020,10253592,9949,295773,7399,76376,26514,97741,3142
12-Nov-2020,10248818,9945,296807,7445,78003,27047,99239,3184
13-Nov-2020,10243973,9940,297835,7492,79662,27592,100767,3226
14-Nov-2020,10239056,9936,298857,7538,81355,28150,102326,3268
15-Nov-2020,10234065,9931,299874,7584,83082,28722,103917,3312
16-Nov-2020,10228999,9926,300884,7631,84843,29307,105540,3357
17-Nov-2020,10223856,9922,301888,7677,86640,29905,107196,3402
18-Nov-2020,10218635,9917,302887,7723,88473,30517,108886,3449
19-Nov-2020,10213334,9912,303880,7770,90342,31143,110611,3496
20-Nov-2020,10207951,9907,304867,7816,92248,31782,112371,3544
21-Nov-2020,10202485,9902,305848,7862,94193,32436,114167,3594
22-Nov-2020,10196934,9897,306823,7908,96176,33104,116000,3644
23-Nov-2020,10191297,9892,307792,7954,98198,33787,117871,3696
24-Nov-2020,10185571,9887,308756,8000,100259,34485,119781,3748
25-Nov-2020,10179755,9881,309713,8047,102362,35198,121730,3802
26-Nov-2020,10173847,9876,310665,8093,104506,35926,123719,3856
27-Nov-2020,10167845,9871,311611,8139,106691,36669,125750,3912
28-Nov-2020,10161747,9865,312551,8185,108919,37428,127822,3969
29-Nov-2020,10155552,9859,313486,8231,111191,38203,129938,4027
30-Nov-2020,10149258,9854,314414,8277,113507,38994,132097,4087
01-Dec-2020,10142863,9848,315337,8323,115867,39802,134301,4147
02-Dec-2020,10136364,9842,316254,8368,118273,40626,136550,4209
03-Dec-2020,10129760,9836,317165,8414,120725,41468,138847,4272
04-Dec-2020,10123049,9830,318071,8460,123224,42326,141190,4336
05-Dec-2020,10116229,9824,318971,8506,125771,43202,143582,4402
06-Dec-2020,10109297,9817,319865,8552,128367,44096,146024,4469
07-Dec-2020,10102252,9811,320753,8598,131012,45007,148516,4538
08-Dec-2020,10095092,9804,321635,8643,133707,45937,151060,4608
09-Dec-2020,10087814,9798,322512,8689,136453,46886,153657,4679
10-Dec-2020,10080417,9791,323383,8735,139250,47853,156306,4752
11-Dec-2020,10072898,9784,324248,8780,142100,48840,159011,4826
12-Dec-2020,10065254,9777,325107,8826,145003,49846,161771,4902
13-Dec-2020,10057485,9770,325961,8872,147960,50872,164588,4979
14-Dec-2020,10049587,9763,326809,8917,150972,51918,167463,5058
15-Dec-2020,10041558,9756,327651,8963,154039,52984,170397,5139
16-Dec-2020,10033396,9748,328487,9008,157163,54071,173392,5221
17-Dec-2020,10025098,9741,329318,9054,160344,55179,176448,5305
18-Dec-2020,10016663,9733,330143,9099,163583,56309,179566,5391
19-Dec-2020,10008088,9725,330962,9144,166881,57460,182748,5478
20-Dec-2020,9999371,9717,331775,9190,170238,58633,185995,5568
21-Dec-2020,9990508,9709,332582,9235,173656,59828,189309,5659
22-Dec-2020,9981499,9701,333384,9280,177135,61046,192690,5752
23-Dec-2020,9972339,9693,334180,9325,180677,62287,196139,5846
24-Dec-2020,9963027,9684,334970,9371,184281,63552,199659,5943
25-Dec-2020,9953561,9676,335754,9416,187948,64840,203250,6042
26-Dec-2020,9943937,9667,336533,9461,191681,66152,206914,6143
27-Dec-2020,9934154,9658,337305,9506,195478,67488,210652,6245
28-Dec-2020,9924209,9649,338072,9551,199342,68849,214465,6350
29-Dec-2020,9914098,9640,338833,9596,203272,70235,218356,6457
30-Dec-2020,9903821,9630,339588,9641,207270,71646,222324,6566
31-Dec-2020,9893373,9621,340338,9686,211337,73083,226372,6677
01-Jan-2021,9882753,9611,341081,9731,215473,74546,230501,6791
02-Jan-2021,9871957,9601,341819,9775,219678,76036,234713,6907
03-Jan-2021,9860984,9592,342550,9820,223955,77552,239009,7025
04-Jan-2021,9849831,9581,343276,9865,228303,79096,243391,7145
05-Jan-2021,9838494,9571,343996,9910,232723,80667,247859,7268
06-Jan-2021,9826972,9561,344710,9954,237216,82265,252417,7393
07-Jan-2021,9815261,9550,345418,9999,241783,83892,257064,7521
08-Jan-2021,9803359,9539,346120,10043,246424,85548,261803,7651
09-Jan-2021,9791264,9528,346816,10088,251140,87232,266636,7784
10-Jan-2021,9778972,9517,347506,10132,255932,88945,271564,7919
11-Jan-2021,9766481,9506,348190,10176,260800,90688,276588,8057
12-Jan-2021,9753789,9494,348868,10221,265746,92461,281711,8198
13-Jan-2021,9740892,9482,349540,10265,270768,94264,286934,8342
14-Jan-2021,9727788,9470,350206,10309,275870,96098,292258,8488
15-Jan-2021,9714475,9458,350865,10353,281050,97962,297686,8637
16-Jan-2021,9700949,9446,351519,10397,286309,99858,303219,8789
17-Jan-2021,9687209,9433,352167,10441,291648,101785,308859,8944
18-Jan-2021,9673251,9421,352808,10485,297068,103744,314608,9102
19-Jan-2021,9659072,9408,353444,10529,302568,105735,320467,9263
20-Jan-2021,9644671,9395,354073,10573,308150,107759,326439,9427
21-Jan-2021,9630045,9381,354696,10617,313814,109815,332524,9594
22-Jan-2021,9615191,9368,355313,10661,319560,111904,338726,9765
23-Jan-2021,9600106,9354,355923,10704,325388,114027,345045,9939
24-Jan-2021,9584789,9340,356528,10748,331299,116183,351484,10116
25-Jan-2021,9569236,9326,357126,10791,337293,118374,358045,10296
26-Jan-2021,9553446,9311,357717,10835,343371,120598,364729,10480
27-Jan-2021,9537415,9297,358303,10878,349532,122857,371539,10667
28-Jan-2021,9521141,9282,358882,10922,355777,125150,378476,10857
29-Jan-2021,9504623,9267,359454,10965,362106,127479,385542,11051
30-Jan-2021,9487857,9252,360020,11008,368519,129842,392739,11249
31-Jan-2021,9470842,9236,360580,11051,375016,132241,400070,11451
01-Feb-2021,9453575,9220,361133,11094,381597,134676,407536,11656
02-Feb-2021,9436053,9204,361680,11137,388262,137146,415139,11865
03-Feb-2021,9418276,9188,362221,11180,395011,139652,422881,12078
04-Feb-2021,9400241,9171,362754,11223,401844,142194,430764,12294
05-Feb-2021,9381946,9155,363282,11266,408761,144773,438791,12515
06-Feb-2021,9363389,9138,363802,11308,415761,147388,446963,12739
07-Feb-2021,9344567,9120,364316,11351,422843,150039,455282,12968
08-Feb-2021,9325480,9103,364823,11393,430009,152727,463751,13201
09-Feb-2021,9306125,9085,365324,11436,437257,155452,472371,13438
10-Feb-2021,9286502,9067,365818,11478,444586,158213,481144,13679
11-Feb-2021,9266607,9049,366305,11520,451997,161011,490073,13924
12-Feb-2021,9246440,9030,366785,11563,459489,163847,499159,14174
13-Feb-2021,9225999,9012,367259,11605,467060,166719,508405,14428
14-Feb-2021,9205283,8993,367726,11647,474711,169628,517813,14686
15-Feb-2021,9184291,8973,368185,11688,482440,172574,527385,14949
16-Feb-2021,9163021,8954,368638,11730,490247,175557,537122,15217
17-Feb-2021,9141473,8934,369084,11772,498131,178576,547028,15489
18-Feb-2021,9119645,8914,369523,11814,506090,181633,557103,15766
19-Feb-2021,9097536,8894,369955,11855,514124,184726,567350,16048
20-Feb-2021,9075146,8873,370380,11897,522231,187855,577772,16334
21-Feb-2021,9052474,8852,370798,11938,530410,191021,588369,16625
22-Feb-2021,9029519,8831,371209,11979,538660,194223,599145,16921
23-Feb-2021,9006282,8810,371613,12020,546979,197461,610100,17223
24-Feb-2021,8982761,8788,372009,12061,555367,200734,621238,17529
25-Feb-2021,8958956,8766,372399,12102,563821,204043,632560,17840
26-Feb-2021,8934868,8744,372781,12143,572340,207388,644068,18156
27-Feb-2021,8910496,8721,373155,12184,580922,210767,655764,18477
28-Feb-2021,8885841,8698,373523,12224,589565,214180,667650,18804
01-Mar-2021,8860903,8675,373883,12265,598268,217628,679728,19136
02-Mar-2021,8835682,8652,374236,12305,607029,221110,692000,19473
03-Mar-2021,8810178,8628,374581,12346,615844,224625,704468,19816
04-Mar-2021,8784393,8604,374920,12386,624714,228173,717133,20164
05-Mar-2021,8758328,8580,375250,12426,633634,231754,729997,20517
06-Mar-2021,8731983,8556,375573,12466,642604,235366,743063,20876
07-Mar-2021,8705359,8531,375889,12506,651620,239010,756332,21241
08-Mar-2021,8678458,8506,376197,12545,660680,242685,769805,21611
09-Mar-2021,8651281,8481,376497,12585,669781,246389,783485,21987
10-Mar-2021,8623829,8455,376790,12625,678922,250124,797373,22369
11-Mar-2021,8596105,8430,377075,12664,688099,253887,811471,22756
12-Mar-2021,8568110,8404,377353,12703,697310,257678,825780,23150
13-Mar-2021,8539847,8377,377622,12742,706551,261497,840301,23549
14-Mar-2021,8511316,8351,377885,12781,715820,265343,855038,23954
15-Mar-2021,8482522,8324,378139,12820,725114,269214,869990,24365
16-Mar-2021,8453466,8297,378385,12859,734429,273110,885159,24781
17-Mar-2021,8424150,8269,378624,12898,743763,277031,900547,25204
18-Mar-2021,8394579,8242,378855,12936,753113,280974,916155,25633
19-Mar-2021,8364754,8214,379078,12974,762474,284940,931984,26068
20-Mar-2021,8334678,8186,379293,13013,771844,288928,948036,26509
21-Mar-2021,8304356,8157,379501,13051,781220,292935,964311,26957
22-Mar-2021,8273790,8129,379700,13089,790597,296962,980811,27410
23-Mar-2021,8242984,8100,379891,13127,799972,301007,997537,27870
24-Mar-2021,8211942,8071,380075,13164,809342,305069,1014489,28336
25-Mar-2021,8180667,8041,380250,13202,818702,309147,1031670,28808
26-Mar-2021,8149164,8012,380417,13239,828050,313239,1049079,29286
27-Mar-2021,8117437,7982,380577,13277,837381,317346,1066717,29771
28-Mar-2021,8085490,7952,380728,13314,846692,321464,1084585,30262
29-Mar-2021,8053328,7922,380871,13351,855979,325594,1102684,30759
30-Mar-2021,8020955,7891,381006,13388,865237,329733,1121014,31263
31-Mar-2021,7988376,7861,381133,13424,874463,333881,1139576,31773
01-Apr-2021,7955596,7830,381252,13461,883653,338035,1158370,32290
02-Apr-2021,7922620,7798,381363,13497,892803,342196,1177397,32812
03-Apr-2021,7889453,7767,381465,13534,901909,346360,1196657,33342
04-Apr-2021,7856101,7736,381560,13570,910966,350528,1216150,33877
05-Apr-2021,7822568,7704,381646,13606,919971,354697,1235875,34419
06-Apr-2021,7788862,7672,381724,13642,928919,358865,1255835,34968
07-Apr-2021,7754986,7640,381794,13677,937807,363032,1276027,35523
08-Apr-2021,7720947,7608,381856,13713,946630,367196,1296452,36084
09-Apr-2021,7686751,7575,381909,13748,955385,371356,1317111,36652
10-Apr-2021,7652404,7543,381955,13784,964066,375508,1338001,37226
11-Apr-2021,7617912,7510,381992,13819,972670,379653,1359124,37806
12-Apr-2021,7583282,7477,382021,13854,981193,383789,1380478,38393
13-Apr-2021,7548519,7444,382042,13888,989631,387913,1402064,38986
14-Apr-2021,7513629,7411,382054,13923,997979,392024,1423880,39586
15-Apr-2021,7478620,7377,382059,13958,1006234,396122,1445925,40192
16-Apr-2021,7443499,7344,382055,13992,1014392,400202,1468199,40804
17-Apr-2021,7408270,7310,382043,14026,1022448,404266,1490701,41422
18-Apr-2021,7372942,7276,382023,14060,1030399,408309,1513430,42047
19-Apr-2021,7337522,7243,381995,14094,1038240,412332,1536384,42678
20-Apr-2021,7302015,7209,381958,14128,1045968,416331,1559563,43315
21-Apr-2021,7266428,7174,381914,14161,1053580,420307,1582965,43958
22-Apr-2021,7230770,7140,381861,14195,1061070,424255,1606589,44607
23-Apr-2021,7195046,7106,381800,14228,1068437,428176,1630432,45262
24-Apr-2021,7159263,7072,381732,14261,1075675,432067,1654494,45924
25-Apr-2021,7123429,7037,381655,14294,1082781,435927,1678773,46591
26-Apr-2021,7087551,7003,381570,14326,1089753,439753,1703267,47264
27-Apr-2021,7051635,6968,381477,14359,1096586,443545,1727974,47943
28-Apr-2021,7015689,6934,381376,14391,1103277,447300,1752892,48628
29-Apr-2021,6979720,6899,381267,14424,1109823,451017,1778020,49318
30-Apr-2021,6943734,6864,381150,14456,1116221,454694,1803354,50014
01-May-2021,6907739,6830,381025,14488,1122467,458330,1828892,50716
02-May-2021,6871742,6795,380892,14520,1128560,461922,1854633,51424
03-May-2021,6835750,6760,380752,14551,1134494,465470,1880573,52136
04-May-2021,6799770,6725,380603,14583,1140269,468971,1906711,52855
05-May-2021,6763808,6690,380447,14614,1145882,472425,1933043,53578
06-May-2021,6727872,6656,380283,14645,1151329,475828,1959567,54307
07-May-2021,6691968,6621,380111,14676,1156608,479181,1986280,55041
08-May-2021,6656104,6586,379932,14707,1161718,482481,2013179,55781
09-May-2021,6620286,6551,379745,14737,1166655,485727,2040261,56525
10-May-2021,6584520,6516,379550,14768,1171418,488917,2067523,57274
11-May-2021,6548814,6482,379348,14798,1176005,492050,2094963,58028
12-May-2021,6513173,6447,379138,14828,1180413,495125,2122575,58787
13-May-2021,6477606,6412,378921,14858,1184641,498140,2150358,59550
14-May-2021,6442116,6378,378697,14888,1188688,501093,2178308,60318
15-May-2021,6406712,6343,378465,14918,1192552,503985,2206422,61091
16-May-2021,6371400,6309,378225,14947,1196231,506812,2234695,61868
17-May-2021,6336184,6274,377979,14977,1199724,509575,2263125,62649
18-May-2021,6301073,6240,377725,15006,1203031,512271,2291708,63435
19-May-2021,6266070,6206,377464,15035,1206149,514900,2320439,64224
20-May-2021,6231183,6172,377196,15064,1209079,517460,2349316,65018
21-May-2021,6196417,6138,376920,15092,1211819,519951,2378334,65815
22-May-2021,6161778,6104,376638,15121,1214370,522371,2407489,66617
23-May-2021,6127271,6070,376349,15149,1216729,524720,2436778,67421
24-May-2021,6092901,6036,376053,15178,1218898,526996,2466196,68230
25-May-2021,6058675,6002,375750,15206,1220875,529198,2495739,69042
26-May-2021,6024596,5969,375441,15234,1222661,531327,2525403,69857
27-May-2021,5990670,5936,375124,15261,1224256,533380,2555185,70675
28-May-2021,5956902,5902,374801,15289,1225660,535357,2585079,71497
29-May-2021,5923297,5869,374472,15316,1226872,537258,2615082,72321
30-May-2021,5889859,5836,374136,15344,1227894,539081,2645188,73149
31-May-2021,5856593,5803,373793,15371,1228726,540827,2675395,73979
01-Jun-2021,5823503,5771,373444,15398,1229369,542494,2705697,74812
02-Jun-2021,5790593,5738,373089,15425,1229822,544082,2736090,75647
03-Jun-2021,5757868,5706,372728,15451,1230088,545591,2766570,76484
04-Jun-2021,5725332,5674,372360,15478,1230167,547020,2797132,77324
05-Jun-2021,5692988,5642,371987,15504,1230060,548368,2827772,78166
06-Jun-2021,5660840,5610,371607,15530,1229768,549636,2858485,79010
07-Jun-2021,5628892,5578,371221,15557,1229293,550823,2889266,79856
08-Jun-2021,5597147,5547,370830,15583,1228636,551930,2920112,80704
09-Jun-2021,5565608,5515,370432,15608,1227798,552954,2951017,81553
10-Jun-2021,5534279,5484,370029,15634,1226781,553898,2981977,82404
11-Jun-2021,5503163,5453,369620,15659,1225586,554760,3012988,83256
12-Jun-2021,5472262,5423,369206,15685,1224216,555541,3044045,84110
13-Jun-2021,5441579,5392,368786,15710,1222672,556240,3075143,84964
14-Jun-2021,5411118,5362,368360,15735,1220956,556858,3106278,85820
15-Jun-2021,5380879,5332,367930,15760,1219070,557394,3137446,86676
16-Jun-2021,5350866,5302,367494,15785,1217016,557850,3168641,87534
17-Jun-2021,5321082,5272,367052,15810,1214797,558224,3199859,88392
18-Jun-2021,5291527,5243,366606,15834,1212414,558518,3231096,89250
19-Jun-2021,5262204,5213,366155,15858,1209869,558731,3262347,90109
20-Jun-2021,5233115,5184,365698,15883,1207166,558865,3293608,90968
21-Jun-2021,5204262,5155,365237,15907,1204306,558919,3324874,91827
22-Jun-2021,5175646,5127,364771,15931,1201292,558893,3356141,92686
23-Jun-2021,5147269,5098,364300,15955,1198127,558789,3387404,93546
24-Jun-2021,5119131,5070,363824,15978,1194813,558607,3418659,94404
25-Jun-2021,5091235,5042,363344,16002,1191352,558347,3449902,95263
26-Jun-2021,5063582,5015,362859,16025,1187748,558009,3481128,96121
27-Jun-2021,5036171,4987,362370,16049,1184002,557596,3512333,96979
28-Jun-2021,5009005,4960,361876,16072,1180119,557106,3543513,97836
29-Jun-2021,4982084,4933,361378,16095,1176100,556541,3574663,98692
30-Jun-2021,4955409,4906,360876,16118,1171948,555902,3605780,99547
01-Jul-2021,4928981,4880,360370,16141,1167667,555189,3636859,100401
02-Jul-2021,4902799,4853,359860,16163,1163259,554403,3667896,101254
03-Jul-2021,4876864,4827,359345,16186,1158727,553546,3698887,102105
04-Jul-2021,4851177,4801,358827,16208,1154073,552617,3729828,102956
05-Jul-2021,4825737,4776,358305,16231,1149302,551617,3760715,103805
06-Jul-2021,4800546,4751,357779,16253,1144415,550548,3791544,104652
07-Jul-2021,4775602,4725,357250,16275,1139416,549411,3822312,105497
08-Jul-2021,4750905,4701,356717,16297,1134307,548206,3853013,106341
09-Jul-2021,4726457,4676,356180,16319,1129092,546934,3883646,107183
10-Jul-2021,4702255,4652,355640,16341,1123774,545597,3914206,108023
11-Jul-2021,4678301,4627,355097,16362,1118356,544195,3944689,108860
12-Jul-2021,4654593,4603,354550,16384,1112840,542730,3975092,109696
13-Jul-2021,4631131,4580,354000,16405,1107229,541203,4005411,110529
14-Jul-2021,4607914,4556,353447,16427,1101527,539614,4035643,111360
15-Jul-2021,4584942,4533,352890,16448,1095737,537964,4065784,112188
16-Jul-2021,4562215,4510,352331,16469,1089861,536256,4095832,113014
17-Jul-2021,4539731,4487,351769,16490,1083902,534489,4125782,113837
18-Jul-2021,4517489,4465,351204,16511,1077864,532666,4155632,114657
19-Jul-2021,4495489,4443,350636,16531,1071748,530786,4185378,115475
20-Jul-2021,4473730,4421,350065,16552,1065559,528853,4215018,116289
21-Jul-2021,4452210,4399,349492,16573,1059299,526865,4244548,117101
22-Jul-2021,4430930,4377,348916,16593,1052971,524826,4273965,117909
23-Jul-2021,4409886,4356,348338,16613,1046577,522735,4303267,118714
24-Jul-2021,4389079,4335,347757,16634,1040121,520595,4332450,119516
25-Jul-2021,4368507,4314,347174,16654,1033605,518406,4361512,120315
26-Jul-2021,4348169,4293,346589,16674,1027032,516169,4390451,121110
27-Jul-2021,4328064,4273,346001,16694,1020404,513886,4419263,121902
28-Jul-2021,4308190,4253,345411,16714,1013725,511559,4447946,122690
29-Jul-2021,4288545,4233,344819,16734,1006997,509187,4476497,123475
30-Jul-2021,4269129,4213,344225,16753,1000222,506773,4504915,124256
31-Jul-2021,4249940,4194,343629,16773,993404,504317,4533197,125033
01-Aug-2021,4230977,4175,343031,16792,986545,501821,4561340,125806
02-Aug-2021,4212237,4156,342431,16812,979647,499286,4589342,126576
03-Aug-2021,4193720,4137,341829,16831,972713,496713,4617202,127342
04-Aug-2021,4175424,4118,341226,16850,965745,494104,4644916,128103
05-Aug-2021,4157347,4100,340621,16870,958745,491460,4672484,128861
06-Aug-2021,4139488,4082,340014,16889,951717,488781,4699902,129614
07-Aug-2021,4121844,4064,339406,16908,944662,486069,4727170,130364
08-Aug-2021,4104415,4046,338797,16927,937583,483325,4754285,131109
09-Aug-2021,4087198,4028,338186,16945,930482,480551,4781246,131850
10-Aug-2021,4070193,4011,337573,16964,923361,477748,4808051,132586
11-Aug-2021,4053396,3994,336959,16983,916222,474916,4834698,133319
12-Aug-2021,4036806,3977,336344,17001,909068,472057,4861186,134047
13-Aug-2021,4020423,3960,335728,17020,901901,469172,4887514,134770
14-Aug-2021,4004243,3944,335111,17038,894722,466262,4913679,135489
15-Aug-2021,3988265,3928,334492,17057,887534,463328,4939681,136204
16-Aug-2021,3972487,3912,333873,17075,880338,460371,4965518,136914
17-Aug-2021,3956907,3896,333252,17093,873137,457394,4991189,137619
18-Aug-2021,3941525,3880,332631,17111,865932,454395,5016693,138320
19-Aug-2021,3926336,3864,332009,17129,858726,451377,5042028,139016
20-Aug-2021,3911341,3849,331385,17147,851520,448341,5067195,139708
21-Aug-2021,3896537,3834,330762,17165,844316,445288,5092191,140395
22-Aug-2021,3881922,3819,330137,17183,837115,442219,5117015,141077
23-Aug-2021,3867495,3804,329512,17201,829919,439134,5141668,141754
24-Aug-2021,3853253,3790,328886,17219,822731,436035,5166147,142427
25-Aug-2021,3839194,3776,328259,17236,815551,432923,5190453,143095
26-Aug-2021,3825318,3761,327632,17254,808381,429798,5214584,143758
27-Aug-2021,3811621,3747,327005,17271,801222,426663,5238541,144417
28-Aug-2021,3798103,3734,326377,17289,794077,423517,5262321,145070
29-Aug-2021,3784760,3720,325749,17306,786946,420361,5285926,145719
30-Aug-2021,3771593,3707,325120,17324,779831,417198,5309353,146363
31-Aug-2021,3758598,3693,324491,17341,772733,414026,5332603,147002
01-Sep-2021,3745773,3680,323862,17358,765654,410848,5355676,147636
02-Sep-2021,3733118,3667,323232,17375,758595,407664,5378571,148265
03-Sep-2021,3720629,3654,322603,17392,751557,404475,5401287,148889
04-Sep-2021,3708306,3642,321973,17409,744540,401283,5423825,149508
05-Sep-2021,3696146,3629,321343,17426,737548,398086,5446185,150123
06-Sep-2021,3684148,3617,320713,17443,730580,394888,5468365,150732
07-Sep-2021,3672310,3605,320083,17460,723638,391687,5490367,151337
08-Sep-2021,3660630,3593,319454,17477,716722,388486,5512189,151937
09-Sep-2021,3649106,3581,318824,17493,709834,385285,5533832,152532
10-Sep-2021,3637737,3570,318194,17510,702975,382084,5555296,153121
11-Sep-2021,3626520,3558,317565,17527,696145,378884,5576582,153706
12-Sep-2021,3615455,3547,316935,17543,689346,375687,5597688,154286
13-Sep-2021,3604538,3536,316306,17560,682579,372492,5618615,154861
14-Sep-2021,3593769,3525,315677,17576,675843,369300,5639364,155432
15-Sep-2021,3583146,3514,315049,17593,669141,366113,5659934,155997
16-Sep-2021,3572667,3503,314421,17609,662473,362930,5680326,156557
17-Sep-2021,3562331,3492,313793,17625,655839,359753,5700541,157113
18-Sep-2021,3552135,3482,313165,17642,649241,356581,5720577,157663
19-Sep-2021,3542078,3472,312538,17658,642679,353416,5740437,158209
20-Sep-2021,3532158,3462,311911,17674,636154,350258,5760119,158750
21-Sep-2021,3522374,3452,311285,17690,629666,347108,5779626,159286
22-Sep-2021,3512724,3442,310660,17706,623216,343966,5798956,159817
23-Sep-2021,3503207,3432,310035,17722,616804,340833,5818110,160344
24-Sep-2021,3493820,3422,309410,17738,610432,337709,5837090,160865
25-Sep-2021,3484563,3413,308786,17754,604099,334595,5855895,161382
26-Sep-2021,3475433,3403,308163,17770,597806,331491,5874526,161894
27-Sep-2021,3466430,3394,307541,17786,591554,328398,5892984,162401
28-Sep-2021,3457550,3385,306919,17802,585343,325316,5911269,162904
29-Sep-2021,3448794,3376,306298,17817,579173,322245,5929382,163402
30-Sep-2021,3440159,3367,305677,17833,573045,319187,5947323,163895
01-Oct-2021,3431645,3359,305058,17849,566959,316141,5965094,164383
02-Oct-2021,3423248,3350,304439,17864,560916,313108,5982695,164867
03-Oct-2021,3414969,3341,303821,17880,554916,310088,6000126,165346
04-Oct-2021,3406804,3333,303204,17896,548958,307082,6017389,165820
05-Oct-2021,3398754,3325,302588,17911,543045,304090,6034485,166290
06-Oct-2021,3390817,3317,301972,17927,537174,301112,6051413,166755
07-Oct-2021,3382990,3309,301358,17942,531348,298149,6068175,167216
08-Oct-2021,3375274,3301,300744,17958,525566,295201,6084771,167672
09-Oct-2021,3367665,3293,300132,17973,519829,292269,6101203,168123
10-Oct-2021,3360163,3285,299520,17988,514136,289351,6117472,168570
11-Oct-2021,3352767,3278,298910,18004,508487,286450,6133578,169013
12-Oct-2021,3345476,3270,298301,18019,502884,283565,6149522,169451
13-Oct-2021,3338286,3263,297692,18034,497325,280697,6165305,169885
14-Oct-2021,3331199,3255,297085,18049,491812,277845,6180928,170314
15-Oct-2021,3324211,3248,296479,18064,486344,275010,6196391,170739
16-Oct-2021,3317323,3241,295874,18080,480921,272192,6211697,171160
17-Oct-2021,3310532,3234,295270,18095,475543,269391,6226846,171576
18-Oct-2021,3303837,3227,294667,18110,470211,266608,6241838,171988
19-Oct-2021,3297238,3221,294065,18125,464924,263843,6256676,172396
20-Oct-2021,3290732,3214,293465,18140,459682,261096,6271359,172799
21-Oct-2021,3284319,3207,292866,18155,454486,258367,6285889,173199
22-Oct-2021,3277997,3201,292268,18170,449336,255656,6300266,173594
23-Oct-2021,3271765,3194,291671,18185,444230,252964,6314493,173985
24-Oct-2021,3265623,3188,291075,18199,439170,250290,6328570,174372
25-Oct-2021,3259568,3182,290481,18214,434156,247635,6342497,174754
26-Oct-2021,3253599,3176,289888,18229,429186,244999,6356276,175133
27-Oct-2021,3247716,3170,289297,18244,424262,242382,6369909,175508
28-Oct-2021,3241918,3164,288706,18259,419383,239784,6383396,175878
29-Oct-2021,3236202,3158,288117,18273,414549,237205,6396737,176245
30-Oct-2021,3230569,3152,287530,18288,409759,234645,6409936,176608
31-Oct-2021,3225017,3146,286944,18303,405015,232105,6422991,176966
01-Nov-2021,3219545,3141,286359,18318,400315,229584,6435905,177321
02-Nov-2021,3214151,3135,285775,18332,395660,227083,6448678,177672
03-Nov-2021,3208835,3130,285193,18347,391049,224601,6461312,178020
