datetime,S,NQ,NR,ND,I,Q,R,D
13-Jul-2020,10612851,10289,119861,1682,10539,4020,10499,745
14-Jul-2020,10610320,10286,121808,1730,10782,4084,10725,751
15-Jul-2020,10607786,10284,123744,1778,11030,4151,10956,757
16-Jul-2020,10605250,10282,125671,1826,11284,4221,11190,764
17-Jul-2020,10602711,10279,127588,1874,11543,4293,11428,770
18-Jul-2020,10600168,10277,129496,1922,11808,4369,11670,777
19-Jul-2020,10597623,10275,131394,1970,12079,4447,11917,784
20-Jul-2020,10595073,10272,133282,2018,12356,4527,12168,791
21-Jul-2020,10592519,10270,135161,2066,12639,4611,12423,798
22-Jul-2020,10589961,10267,137030,2114,12929,4697,12684,805
23-Jul-2020,10587398,10265,138890,2162,13225,4786,12949,812
24-Jul-2020,10584830,10262,140741,2209,13528,4878,13219,820
25-Jul-2020,10582256,10260,142583,2257,13837,4972,13495,827
26-Jul-2020,10579676,10257,144415,2305,14153,5070,13776,835
27-Jul-2020,10577090,10255,146237,2353,14477,5170,14062,843
28-Jul-2020,10574497,10252,148051,2401,14808,5273,14354,851
29-Jul-2020,10571897,10250,149856,2449,15146,5379,14652,859
30-Jul-2020,10569289,10247,151651,2496,15491,5488,14956,867
31-Jul-2020,10566674,10245,153437,2544,15844,5600,15266,876
01-Aug-2020,10564050,10242,155215,2592,16206,5715,15583,885
02-Aug-2020,10561417,10240,156983,2640,16575,5833,15906,894
03-Aug-2020,10558776,10237,158742,2687,16952,5954,16235,903
04-Aug-2020,10556124,10235,160493,2735,17338,6078,16572,912
05-Aug-2020,10553463,10232,162234,2783,17732,6206,16916,921
06-Aug-2020,10550791,10230,163967,2831,18135,6336,17266,931
07-Aug-2020,10548108,10227,165691,2878,18547,6470,17625,941
08-Aug-2020,10545413,10225,167406,2926,18968,6607,17990,951
09-Aug-2020,10542707,10222,169113,2974,19399,6748,18364,961
10-Aug-2020,10539988,10219,170811,3021,19838,6892,18745,972
11-Aug-2020,10537257,10217,172500,3069,20288,7040,19135,982
12-Aug-2020,10534511,10214,174180,3117,20748,7191,19533,993
13-Aug-2020,10531752,10212,175852,3164,21217,7345,19940,1004
14-Aug-2020,10528979,10209,177516,3212,21697,7504,20355,1016
15-Aug-2020,10526190,10206,179171,3260,22188,7666,20779,1027
16-Aug-2020,10523386,10204,180818,3307,22689,7831,21213,1039
17-Aug-2020,10520566,10201,182456,3355,23202,8001,21656,1052
18-Aug-2020,10517729,10198,184086,3402,23725,8175,22108,1064
19-Aug-2020,10514875,10196,185707,3450,24261,8353,22570,1077
20-Aug-2020,10512003,10193,187320,3497,24808,8534,23043,1090
21-Aug-2020,10509112,10190,188925,3545,25366,8720,23525,1103
22-Aug-2020,10506203,10187,190522,3592,25938,8911,24018,1116
23-Aug-2020,10503273,10185,192110,3640,26521,9105,24522,1130
24-Aug-2020,10500324,10182,193690,3687,27118,9304,25037,1144
25-Aug-2020,10497353,10179,195263,3735,27727,9508,25563,1159
26-Aug-2020,10494361,10176,196827,3782,28350,9716,26101,1174
27-Aug-2020,10491347,10173,198383,3830,28986,9929,26650,1189
28-Aug-2020,10488310,10170,199931,3877,29636,10146,27212,1204
29-Aug-2020,10485249,10168,201471,3925,30301,10369,27786,1220
30-Aug-2020,10482163,10165,203003,3972,30980,10596,28372,1236
31-Aug-2020,10479053,10162,204527,4019,31673,10829,28971,1253
01-Sep-2020,10475916,10159,206043,4067,32382,11067,29584,1269
02-Sep-2020,10472754,10156,207551,4114,33106,11310,30210,1287
03-Sep-2020,10469563,10153,209052,4162,33846,11558,30849,1304
04-Sep-2020,10466345,10150,210545,4209,34601,11812,31503,1322
05-Sep-2020,10463098,10147,212029,4256,35373,12072,32171,1340
06-Sep-2020,10459821,10144,213507,4304,36162,12337,32854,1359
07-Sep-2020,10456514,10141,214976,4351,36968,12608,33552,1378
08-Sep-2020,10453175,10137,216438,4398,37791,12885,34265,1398
09-Sep-2020,10449804,10134,217892,4445,38632,13169,34993,1418
10-Sep-2020,10446400,10131,219338,4493,39490,13458,35738,1439
11-Sep-2020,10442962,10128,220777,4540,40368,13754,36499,1459
12-Sep-2020,10439489,10125,222209,4587,41264,14056,37277,1481
13-Sep-2020,10435980,10121,223632,4634,42179,14365,38072,1503
14-Sep-2020,10432434,10118,225049,4682,43114,14680,38884,1525
15-Sep-2020,10428851,10115,226458,4729,44069,15003,39715,1548
16-Sep-2020,10425230,10111,227859,4776,45045,15332,40563,1571
17-Sep-2020,10421568,10108,229253,4823,46041,15669,41430,1595
18-Sep-2020,10417866,10105,230639,4870,47058,16013,42316,1619
19-Sep-2020,10414123,10101,232018,4917,48097,16364,43222,1644
20-Sep-2020,10410336,10098,233390,4964,49158,16723,44147,1670
21-Sep-2020,10406506,10094,234755,5011,50242,17090,45093,1696
22-Sep-2020,10402631,10090,236112,5059,51349,17465,46060,1722
23-Sep-2020,10398710,10087,237462,5106,52479,17847,47047,1749
24-Sep-2020,10394742,10083,238804,5153,53633,18238,48057,1777
25-Sep-2020,10390726,10079,240140,5200,54811,18638,49088,1805
26-Sep-2020,10386661,10076,241468,5247,56014,19046,50142,1834
27-Sep-2020,10382545,10072,242789,5294,57242,19462,51219,1864
28-Sep-2020,10378378,10068,244103,5341,58496,19888,52320,1894
29-Sep-2020,10374157,10064,245409,5388,59777,20322,53444,1925
30-Sep-2020,10369882,10060,246709,5434,61084,20766,54594,1957
01-Oct-2020,10365552,10056,248001,5481,62419,21220,55768,1989
02-Oct-2020,10361165,10052,249287,5528,63782,21683,56968,2022
03-Oct-2020,10356721,10048,250565,5575,65173,22156,58194,2056
04-Oct-2020,10352216,10044,251837,5622,66593,22638,59447,2090
05-Oct-2020,10347652,10040,253101,5669,68042,23131,60727,2125
06-Oct-2020,10343025,10035,254358,5716,69521,23635,62035,2161
07-Oct-2020,10338334,10031,255609,5762,71032,24149,63372,2198
08-Oct-2020,10333579,10027,256852,5809,72573,24674,64737,2235
09-Oct-2020,10328757,10022,258089,5856,74146,25210,66133,2274
10-Oct-2020,10323868,10018,259318,5903,75751,25758,67558,2313
11-Oct-2020,10318909,10013,260541,5949,77390,26316,69015,2353
12-Oct-2020,10313880,10009,261757,5996,79062,26887,70503,2394
13-Oct-2020,10308778,10004,262966,6043,80768,27469,72023,2436
14-Oct-2020,10303603,9999,264168,6089,82509,28064,73577,2478
15-Oct-2020,10298351,9994,265363,6136,84286,28671,75163,2522
16-Oct-2020,10293023,9989,266551,6183,86099,29290,76785,2567
17-Oct-2020,10287616,9985,267733,6229,87948,29923,78441,2612
18-Oct-2020,10282129,9979,268908,6276,89835,30569,80133,2659
19-Oct-2020,10276559,9974,270076,6322,91761,31228,81861,2706
20-Oct-2020,10270906,9969,271237,6369,93724,31900,83627,2755
21-Oct-2020,10265167,9964,272392,6415,95728,32587,85431,2804
22-Oct-2020,10259341,9959,273540,6462,97772,33287,87273,2855
23-Oct-2020,10253425,9953,274681,6508,99856,34002,89155,2906
24-Oct-2020,10247419,9948,275815,6555,101982,34732,91078,2959
25-Oct-2020,10241320,9942,276943,6601,104151,35476,93041,3013
26-Oct-2020,10235126,9937,278064,6647,106362,36236,95047,3068
27-Oct-2020,10228835,9931,279178,6694,108618,37011,97096,3125
28-Oct-2020,10222446,9925,280286,6740,110917,37802,99188,3182
29-Oct-2020,10215957,9919,281387,6786,113263,38609,101326,3241
30-Oct-2020,10209365,9913,282481,6832,115654,39432,103509,3301
31-Oct-2020,10202668,9907,283569,6879,118092,40272,105738,3362
01-Nov-2020,10195865,9901,284650,6925,120578,41129,108015,3425
02-Nov-2020,10188954,9894,285725,6971,123112,42003,110340,3489
03-Nov-2020,10181931,9888,286793,7017,125695,42895,112715,3554
04-Nov-2020,10174796,9881,287854,7063,128328,43804,115140,3621
05-Nov-2020,10167546,9875,288909,7109,131012,44732,117616,3689
06-Nov-2020,10160179,9868,289957,7155,133748,45678,120145,3758
07-Nov-2020,10152692,9861,290998,7201,136536,46642,122727,3829
08-Nov-2020,10145084,9854,292033,7247,139377,47626,125364,3902
09-Nov-2020,10137352,9847,293061,7293,142272,48630,128056,3976
10-Nov-2020,10129494,9840,294083,7339,145222,49653,130805,4051
11-Nov-2020,10121507,9833,295098,7385,148228,50696,133612,4128
12-Nov-2020,10113390,9826,296107,7431,151290,51759,136477,4207
13-Nov-2020,10105140,9818,297109,7477,154410,52843,139403,4287
14-Nov-2020,10096754,9810,298104,7522,157588,53949,142390,4369
15-Nov-2020,10088230,9803,299093,7568,160825,55075,145440,4453
16-Nov-2020,10079566,9795,300076,7614,164122,56224,148553,4539
17-Nov-2020,10070759,9787,301051,7660,167479,57395,151731,4626
18-Nov-2020,10061807,9779,302021,7705,170899,58588,154975,4715
19-Nov-2020,10052706,9770,302983,7751,174380,59804,158286,4806
20-Nov-2020,10043456,9762,303939,7796,177925,61043,161666,4899
21-Nov-2020,10034053,9753,304889,7842,181535,62305,165116,4994
22-Nov-2020,10024494,9745,305832,7887,185209,63592,168638,5091
23-Nov-2020,10014777,9736,306768,7933,188949,64903,172232,5189
24-Nov-2020,10004900,9727,307698,7978,192756,66238,175900,5290
25-Nov-2020,9994859,9718,308621,8023,196631,67599,179643,5393
26-Nov-2020,9984653,9708,309537,8069,200574,68984,183463,5498
27-Nov-2020,9974278,9699,310447,8114,204586,70396,187362,5605
28-Nov-2020,9963731,9689,311351,8159,208668,71833,191340,5715
29-Nov-2020,9953011,9680,312247,8204,212821,73298,195399,5826
30-Nov-2020,9942114,9670,313137,8250,217046,74788,199541,5940
01-Dec-2020,9931038,9660,314021,8295,221344,76307,203768,6056
02-Dec-2020,9919779,9650,314898,8340,225715,77852,208080,6175
03-Dec-2020,9908336,9639,315768,8385,230160,79426,212479,6296
04-Dec-2020,9896705,9629,316631,8430,234680,81028,216967,6419
05-Dec-2020,9884883,9618,317488,8474,239275,82659,221545,6545
06-Dec-2020,9872869,9607,318338,8519,243947,84318,226215,6673
07-Dec-2020,9860658,9596,319182,8564,248696,86008,230979,6804
08-Dec-2020,9848249,9584,320019,8609,253524,87726,235839,6937
09-Dec-2020,9835638,9573,320849,8653,258429,89476,240795,7074
10-Dec-2020,9822823,9561,321672,8698,263414,91255,245850,7213
11-Dec-2020,9809801,9549,322488,8743,268480,93066,251006,7354
12-Dec-2020,9796569,9537,323298,8787,273625,94908,256264,7499
13-Dec-2020,9783124,9525,324101,8832,278852,96781,261625,7646
14-Dec-2020,9769464,9513,324897,8876,284161,98686,267092,7796
15-Dec-2020,9755586,9500,325687,8920,289553,100624,272667,7950
16-Dec-2020,9741487,9487,326469,8965,295028,102594,278351,8106
17-Dec-2020,9727164,9474,327245,9009,300586,104598,284147,8265
18-Dec-2020,9712615,9461,328014,9053,306228,106634,290055,8427
19-Dec-2020,9697836,9448,328776,9097,311955,108704,296078,8593
20-Dec-2020,9682826,9434,329531,9141,317767,110809,302218,8762
21-Dec-2020,9667582,9420,330279,9185,323664,112947,308476,8934
22-Dec-2020,9652100,9406,331020,9229,329648,115120,314856,9109
23-Dec-2020,9636378,9391,331755,9273,335717,117328,321357,9288
24-Dec-2020,9620415,9377,332482,9316,341873,119571,327983,9470
25-Dec-2020,9604206,9362,333202,9360,348116,121849,334736,9655
26-Dec-2020,9587750,9347,333915,9404,354446,124164,341617,9844
27-Dec-2020,9571044,9332,334621,9447,360863,126514,348629,10037
28-Dec-2020,9554086,9316,335320,9491,367367,128900,355773,10233
29-Dec-2020,9536872,9301,336012,9534,373959,131323,363051,10433
30-Dec-2020,9519402,9285,336697,9578,380639,133783,370466,10637
31-Dec-2020,9501672,9268,337375,9621,387406,136280,378020,10845
01-Jan-2021,9483681,9252,338045,9664,394260,138813,385715,11056
02-Jan-2021,9465426,9235,338709,9707,401202,141384,393552,11272
03-Jan-2021,9446904,9218,339365,9750,408231,143993,401534,11491
04-Jan-2021,9428115,9201,340014,9793,415347,146639,409663,11714
05-Jan-2021,9409055,9184,340655,9836,422550,149323,417942,11942
06-Jan-2021,9389723,9166,341289,9879,429840,152045,426371,12173
07-Jan-2021,9370117,9148,341916,9922,437215,154806,434954,12409
08-Jan-2021,9350235,9130,342536,9964,444676,157604,443692,12649
09-Jan-2021,9330076,9111,343148,10007,452223,160440,452588,12894
10-Jan-2021,9309637,9093,343753,10049,459854,163315,461644,13143
11-Jan-2021,9288918,9074,344350,10091,467569,166228,470861,13396
12-Jan-2021,9267916,9054,344940,10134,475367,169180,480243,13654
13-Jan-2021,9246630,9035,345522,10176,483247,172170,489791,13916
14-Jan-2021,9225059,9015,346096,10218,491209,175198,499507,14183
15-Jan-2021,9203203,8995,346664,10260,499252,178265,509393,14455
16-Jan-2021,9181058,8975,347223,10302,507375,181370,519453,14731
17-Jan-2021,9158626,8954,347775,10344,515576,184513,529687,15013
18-Jan-2021,9135904,8933,348319,10385,523855,187695,540098,15299
19-Jan-2021,9112892,8912,348856,10427,532210,190914,550687,15590
20-Jan-2021,9089589,8890,349384,10469,540639,194171,561459,15886
21-Jan-2021,9065995,8869,349905,10510,549143,197465,572413,16187
22-Jan-2021,9042110,8847,350419,10551,557718,200797,583553,16493
23-Jan-2021,9017932,8824,350924,10593,566364,204166,594880,16804
24-Jan-2021,8993462,8802,351421,10634,575079,207572,606396,17121
25-Jan-2021,8968700,8779,351911,10675,583861,211015,618105,17443
26-Jan-2021,8943646,8756,352393,10715,592708,214494,630006,17770
27-Jan-2021,8918299,8732,352866,10756,601618,218008,642104,18102
28-Jan-2021,8892661,8709,353332,10797,610590,221559,654399,18440
29-Jan-2021,8866732,8685,353790,10838,619622,225144,666893,18783
30-Jan-2021,8840513,8660,354240,10878,628711,228764,679590,19132
31-Jan-2021,8814003,8636,354681,10918,637854,232418,692489,19487
01-Feb-2021,8787205,8611,355115,10959,647051,236106,705594,19847
02-Feb-2021,8760119,8586,355540,10999,656297,239827,718907,20213
03-Feb-2021,8732747,8560,355957,11039,665591,243580,732428,20584
04-Feb-2021,8705090,8535,356366,11078,674931,247365,746160,20962
05-Feb-2021,8677149,8509,356767,11118,684312,251182,760105,21345
06-Feb-2021,8648926,8483,357160,11158,693734,255029,774264,21734
07-Feb-2021,8620424,8456,357544,11197,703192,258906,788639,22129
08-Feb-2021,8591643,8429,357920,11237,712684,262812,803232,22530
09-Feb-2021,8562587,8402,358287,11276,722207,266747,818044,22937
10-Feb-2021,8533257,8375,358647,11315,731757,270709,833077,23350
11-Feb-2021,8503656,8347,358997,11354,741332,274697,848333,23769
12-Feb-2021,8473788,8319,359340,11393,750929,278711,863812,24195
13-Feb-2021,8443654,8291,359674,11432,760543,282750,879517,24626
14-Feb-2021,8413257,8263,359999,11470,770172,286813,895448,25064
15-Feb-2021,8382601,8234,360316,11509,779812,290899,911607,25508
16-Feb-2021,8351690,8205,360625,11547,789459,295007,927996,25959
17-Feb-2021,8320526,8176,360924,11585,799110,299135,944615,26415
18-Feb-2021,8289114,8147,361216,11623,808761,303283,961465,26878
19-Feb-2021,8257457,8117,361499,11661,818408,307450,978548,27348
20-Feb-2021,8225559,8087,361773,11699,828048,311633,995864,27824
21-Feb-2021,8193424,8057,362038,11737,837677,315833,1013415,28306
22-Feb-2021,8161057,8027,362295,11774,847290,320048,1031201,28795
23-Feb-2021,8128463,7996,362543,11812,856884,324276,1049224,29290
24-Feb-2021,8095645,7965,362783,11849,866454,328517,1067483,29792
25-Feb-2021,8062608,7934,363014,11886,875997,332768,1085980,30300
26-Feb-2021,8029358,7903,363236,11923,885508,337029,1104715,30815
27-Feb-2021,7995900,7871,363449,11960,894984,341298,1123688,31336
28-Feb-2021,7962239,7839,363654,11996,904420,345574,1142901,31864
01-Mar-2021,7928380,7807,363850,12033,913811,349855,1162353,32399
02-Mar-2021,7894328,7775,364037,12069,923153,354139,1182044,32940
03-Mar-2021,7860090,7743,364216,12105,932443,358426,1201976,33488
04-Mar-2021,7825671,7710,364385,12141,941676,362714,1222147,34042
05-Mar-2021,7791077,7678,364546,12177,950848,367001,1242558,34603
06-Mar-2021,7756314,7645,364698,12213,959953,371285,1263208,35171
07-Mar-2021,7721389,7612,364842,12248,968989,375565,1284099,35745
08-Mar-2021,7686307,7578,364976,12284,977950,379839,1305228,36325
09-Mar-2021,7651074,7545,365102,12319,986832,384105,1326597,36913
10-Mar-2021,7615698,7511,365219,12354,995631,388363,1348204,37506
11-Mar-2021,7580185,7477,365327,12389,1004343,392610,1370048,38107
12-Mar-2021,7544542,7443,365427,12424,1012963,396844,1392130,38713
13-Mar-2021,7508775,7409,365517,12459,1021487,401064,1414449,39327
14-Mar-2021,7472891,7375,365599,12493,1029911,405268,1437003,39947
15-Mar-2021,7436897,7341,365673,12527,1038231,409454,1459792,40573
16-Mar-2021,7400800,7306,365737,12562,1046442,413621,1482814,41206
17-Mar-2021,7364607,7272,365793,12596,1054541,417766,1506069,41845
18-Mar-2021,7328325,7237,365840,12629,1062522,421888,1529555,42490
19-Mar-2021,7291962,7202,365878,12663,1070383,425985,1553272,43142
20-Mar-2021,7255524,7167,365908,12697,1078120,430056,1577216,43800
21-Mar-2021,7219019,7132,365928,12730,1085728,434098,1601388,44464
22-Mar-2021,7182455,7097,365941,12763,1093203,438110,1625784,45135
23-Mar-2021,7145837,7062,365944,12796,1100542,442089,1650405,45811
24-Mar-2021,7109175,7027,365939,12829,1107742,446035,1675247,46494
25-Mar-2021,7072474,6991,365926,12862,1114798,449945,1700309,47183
26-Mar-2021,7035743,6956,365904,12894,1121707,453818,1725588,47877
27-Mar-2021,6998989,6921,365873,12927,1128466,457652,1751083,48578
28-Mar-2021,6962218,6885,365834,12959,1135071,461444,1776792,49284
29-Mar-2021,6925440,6850,365786,12991,1141519,465195,1802711,49997
30-Mar-2021,6888660,6814,365730,13023,1147807,468900,1828839,50715
31-Mar-2021,6851886,6779,365665,13054,1153932,472560,1855173,51438
01-Apr-2021,6815125,6743,365593,13086,1159891,476171,1881710,52168
02-Apr-2021,6778386,6708,365511,13117,1165681,479734,1908448,52902
03-Apr-2021,6741674,6672,365422,13148,1171300,483245,1935384,53643
04-Apr-2021,6704997,6636,365324,13179,1176744,486703,1962515,54388
05-Apr-2021,6668361,6601,365218,13210,1182012,490107,1989838,55139
06-Apr-2021,6631776,6565,365104,13241,1187102,493455,2017349,55895
07-Apr-2021,6595246,6530,364982,13272,1192010,496746,2045047,56656
08-Apr-2021,6558779,6494,364851,13302,1196735,499977,2072926,57422
09-Apr-2021,6522381,6459,364713,13332,1201274,503149,2100985,58194
10-Apr-2021,6486061,6424,364566,13362,1205627,506258,2129220,58969
11-Apr-2021,6449823,6388,364412,13392,1209791,509304,2157627,59750
12-Apr-2021,6413675,6353,364250,13422,1213765,512285,2186202,60535
13-Apr-2021,6377624,6318,364080,13451,1217546,515200,2214942,61325
14-Apr-2021,6341675,6283,363902,13481,1221135,518048,2243844,62119
15-Apr-2021,6305835,6248,363716,13510,1224530,520828,2272903,62918
16-Apr-2021,6270110,6213,363523,13539,1227730,523537,2302115,63721
17-Apr-2021,6234506,6178,363322,13568,1230733,526175,2331477,64528
18-Apr-2021,6199029,6143,363114,13597,1233539,528742,2360985,65339
19-Apr-2021,6163685,6108,362898,13625,1236148,531235,2390634,66153
20-Apr-2021,6128480,6074,362675,13654,1238559,533654,2420420,66972
21-Apr-2021,6093419,6039,362444,13682,1240772,535998,2450340,67794
22-Apr-2021,6058507,6005,362206,13710,1242786,538265,2480389,68620
23-Apr-2021,6023750,5971,361961,13738,1244601,540455,2510562,69449
24-Apr-2021,5989154,5937,361708,13766,1246217,542568,2540856,70282
25-Apr-2021,5954722,5903,361449,13793,1247635,544602,2571266,71117
26-Apr-2021,5920461,5869,361182,13821,1248855,546556,2601787,71956
27-Apr-2021,5886375,5835,360909,13848,1249877,548430,2632416,72798
28-Apr-2021,5852468,5802,360628,13875,1250702,550223,2663147,73642
29-Apr-2021,5818745,5769,360341,13902,1251330,551935,2693976,74489
30-Apr-2021,5785211,5736,360047,13929,1251762,553565,2724898,75339
01-May-2021,5751870,5703,359746,13956,1251999,555113,2755909,76191
02-May-2021,5718725,5670,359439,13982,1252043,556577,2787005,77046
03-May-2021,5685781,5637,359125,14008,1251894,557959,2818180,77903
04-May-2021,5653041,5605,358805,14035,1251553,559257,2849431,78762
05-May-2021,5620510,5572,358478,14061,1251022,560471,2880751,79622
06-May-2021,5588190,5540,358145,14087,1250303,561600,2912137,80485
07-May-2021,5556085,5508,357806,14112,1249396,562646,2943584,81349
08-May-2021,5524198,5477,357460,14138,1248304,563607,2975087,82215
09-May-2021,5492533,5445,357109,14163,1247029,564484,3006641,83082
10-May-2021,5461092,5414,356751,14189,1245571,565276,3038243,83950
11-May-2021,5429878,5383,356388,14214,1243934,565984,3069886,84820
12-May-2021,5398894,5352,356019,14239,1242119,566608,3101566,85690
13-May-2021,5368142,5321,355644,14264,1240128,567147,3133279,86562
14-May-2021,5337624,5291,355263,14289,1237964,567602,3165020,87434
15-May-2021,5307343,5261,354877,14313,1235629,567974,3196783,88307
16-May-2021,5277302,5231,354485,14338,1233124,568261,3228566,89181
17-May-2021,5247501,5201,354088,14362,1230454,568466,3260361,90054
18-May-2021,5217943,5172,353685,14386,1227619,568588,3292167,90928
19-May-2021,5188629,5142,353277,14410,1224623,568627,3323976,91803
20-May-2021,5159561,5113,352864,14434,1221468,568584,3355786,92677
21-May-2021,5130741,5084,352446,14458,1218157,568460,3387590,93551
22-May-2021,5102170,5056,352022,14482,1214692,568255,3419386,94424
23-May-2021,5073848,5027,351594,14505,1211077,567969,3451168,95298
24-May-2021,5045778,4999,351161,14528,1207314,567604,3482932,96171
25-May-2021,5017960,4971,350723,14552,1203406,567160,3514673,97043
26-May-2021,4990394,4944,350280,14575,1199356,566637,3546387,97915
27-May-2021,4963082,4916,349833,14598,1195167,566036,3578069,98785
28-May-2021,4936025,4889,349381,14621,1190842,565359,3609716,99655
29-May-2021,4909222,4862,348925,14643,1186383,564605,3641323,100523
30-May-2021,4882675,4835,348464,14666,1181794,563776,3672885,101391
31-May-2021,4856382,4809,347999,14689,1177079,562873,3704399,102257
01-Jun-2021,4830346,4783,347530,14711,1172239,561896,3735861,103121
02-Jun-2021,4804566,4757,347056,14733,1167278,560847,3767266,103985
03-Jun-2021,4779041,4731,346579,14755,1162199,559726,3798610,104846
04-Jun-2021,4753772,4706,346097,14777,1157005,558535,3829889,105705
05-Jun-2021,4728759,4680,345612,14799,1151700,557274,3861100,106563
06-Jun-2021,4704001,4655,345123,14821,1146286,555944,3892238,107419
07-Jun-2021,4679497,4631,344630,14843,1140767,554547,3923300,108273
08-Jun-2021,4655249,4606,344133,14864,1135145,553083,3954282,109124
09-Jun-2021,4631254,4582,343633,14886,1129424,551554,3985180,109973
10-Jun-2021,4607513,4558,343129,14907,1123607,549961,4015991,110820
11-Jun-2021,4584025,4534,342622,14928,1117698,548305,4046711,111664
12-Jun-2021,4560789,4511,342111,14949,1111698,546586,4077337,112506
13-Jun-2021,4537804,4488,341597,14970,1105611,544807,4107865,113345
14-Jun-2021,4515070,4465,341080,14991,1099440,542969,4138292,114181
15-Jun-2021,4492585,4442,340560,15012,1093189,541072,4168614,115014
16-Jun-2021,4470348,4419,340036,15032,1086860,539117,4198828,115844
17-Jun-2021,4448359,4397,339510,15053,1080457,537107,4228932,116672
18-Jun-2021,4426617,4375,338981,15073,1073982,535042,4258921,117496
19-Jun-2021,4405119,4353,338449,15094,1067438,532924,4288794,118317
20-Jun-2021,4383865,4332,337914,15114,1060828,530753,4318546,119134
21-Jun-2021,4362854,4310,337376,15134,1054156,528532,4348176,119949
22-Jun-2021,4342085,4289,336836,15154,1047423,526260,4377680,120759
23-Jun-2021,4321555,4269,336293,15174,1040634,523941,4407055,121567
24-Jun-2021,4301264,4248,335748,15194,1033790,521573,4436300,122370
25-Jun-2021,4281210,4228,335200,15214,1026894,519160,4465411,123170
26-Jun-2021,4261391,4207,334650,15234,1019950,516703,4494385,123966
27-Jun-2021,4241807,4188,334097,15253,1012960,514202,4523221,124759
28-Jun-2021,4222455,4168,333543,15273,1005927,511658,4551916,125547
29-Jun-2021,4203335,4148,332986,15292,998853,509074,4580467,126332
30-Jun-2021,4184443,4129,332427,15311,991740,506451,4608873,127113
01-Jul-2021,4165779,4110,331866,15330,984593,503788,4637130,127889
02-Jul-2021,4147341,4092,331303,15350,977412,501089,4665238,128662
03-Jul-2021,4129128,4073,330739,15369,970201,498354,4693194,129430
04-Jul-2021,4111137,4055,330172,15388,962962,495585,4720996,130194
05-Jul-2021,4093366,4037,329604,15406,955697,492782,4748642,130954
06-Jul-2021,4075815,4019,329034,15425,948409,489946,4776130,131709
07-Jul-2021,4058481,4001,328462,15444,941100,487080,4803458,132460
08-Jul-2021,4041362,3984,327889,15463,933773,484185,4830626,133207
09-Jul-2021,4024457,3966,327314,15481,926429,481260,4857631,133949
10-Jul-2021,4007763,3949,326737,15500,919071,478309,4884471,134686
11-Jul-2021,3991279,3933,326160,15518,911701,475331,4911146,135419
12-Jul-2021,3975003,3916,325581,15536,904321,472329,4937653,136148
13-Jul-2021,3958933,3900,325000,15554,896934,469302,4963992,136872
14-Jul-2021,3943068,3883,324419,15573,889540,466253,4990160,137591
15-Jul-2021,3927404,3867,323836,15591,882143,463183,5016158,138305
16-Jul-2021,3911941,3852,323252,15609,874743,460092,5041983,139015
