datetime,S,E,I,Q,R,D,P
01-Feb-2021,115375,121936,460579,110356,804820,27632,271874567
02-Feb-2021,108113,118810,457887,110103,811004,27818,271881530
03-Feb-2021,101309,115752,455144,109828,817173,28004,271888055
04-Feb-2021,94935,112761,452351,109534,823326,28190,271894169
05-Feb-2021,88964,109836,449511,109219,829462,28375,271899899
06-Feb-2021,83369,106976,446627,108885,835580,28559,271905268
07-Feb-2021,78128,104182,443702,108532,841679,28743,271910300
08-Feb-2021,73217,101451,440737,108161,847757,28927,271915016
09-Feb-2021,68616,98784,437735,107772,853814,29109,271919435
10-Feb-2021,64306,96180,434698,107366,859848,29291,271923576
11-Feb-2021,60267,93636,431629,106943,865860,29473,271927458
12-Feb-2021,56483,91154,428529,106504,871847,29653,271931095
13-Feb-2021,52938,88731,425401,106049,877809,29833,271934505
14-Feb-2021,49616,86367,422247,105579,883745,30012,271937700
15-Feb-2021,46503,84060,419068,105095,889654,30190,271940695
16-Feb-2021,43586,81810,415868,104596,895536,30368,271943502
17-Feb-2021,40854,79615,412646,104084,901390,30544,271946132
18-Feb-2021,38293,77475,409406,103559,907214,30720,271948598
19-Feb-2021,35893,75389,406149,103021,913009,30895,271950910
20-Feb-2021,33645,73354,402877,102471,918773,31069,271953077
21-Feb-2021,31537,71372,399592,101910,924505,31242,271955107
22-Feb-2021,29563,69439,396295,101338,930206,31414,271957011
23-Feb-2021,27712,67556,392987,100755,935875,31585,271958796
24-Feb-2021,25978,65721,389671,100161,941511,31755,271960469
25-Feb-2021,24353,63934,386347,99559,947113,31923,271962037
26-Feb-2021,22830,62192,383017,98947,952681,32091,271963507
27-Feb-2021,21403,60496,379683,98326,958214,32258,271964885
28-Feb-2021,20065,58844,376346,97697,963713,32424,271966177
01-Mar-2021,18811,57235,373007,97060,969175,32589,271967388
02-Mar-2021,17636,55668,369667,96415,974602,32753,271968524
03-Mar-2021,16535,54143,366327,95764,979993,32915,271969589
04-Mar-2021,15503,52657,362990,95106,985347,33077,271970587
05-Mar-2021,14535,51211,359654,94441,990664,33237,271971523
06-Mar-2021,13628,49804,356323,93771,995943,33396,271972400
07-Mar-2021,12778,48433,352997,93096,1001184,33554,271973223
08-Mar-2021,11981,47100,349676,92415,1006388,33711,271973994
09-Mar-2021,11234,45802,346362,91730,1011553,33867,271974718
10-Mar-2021,10534,44538,343056,91040,1016680,34022,271975396
11-Mar-2021,9878,43309,339758,90346,1021767,34175,271976032
12-Mar-2021,9263,42112,336470,89649,1026816,34328,271976628
13-Mar-2021,8686,40948,333192,88948,1031826,34479,271977188
14-Mar-2021,8145,39815,329924,88244,1036796,34629,271977712
15-Mar-2021,7638,38713,326669,87538,1041727,34777,271978204
16-Mar-2021,7163,37641,323425,86829,1046617,34925,271978665
17-Mar-2021,6718,36598,320195,86118,1051469,35071,271979097
18-Mar-2021,6300,35583,316978,85405,1056280,35216,271979503
19-Mar-2021,5908,34596,313776,84691,1061051,35360,271979883
20-Mar-2021,5541,33636,310588,83975,1065782,35503,271980240
21-Mar-2021,5197,32702,307416,83259,1070473,35644,271980575
22-Mar-2021,4874,31793,304260,82542,1075123,35785,271980888
23-Mar-2021,4572,30909,301120,81824,1079734,35924,271981183
24-Mar-2021,4288,30050,297998,81106,1084304,36061,271981459
25-Mar-2021,4022,29214,294892,80388,1088834,36198,271981718
26-Mar-2021,3772,28401,291804,79671,1093323,36334,271981961
27-Mar-2021,3538,27610,288735,78954,1097773,36468,271982188
28-Mar-2021,3319,26841,285684,78237,1102182,36601,271982402
29-Mar-2021,3113,26094,282652,77521,1106551,36733,271982602
30-Mar-2021,2920,25366,279639,76807,1110879,36863,271982790
31-Mar-2021,2739,24659,276646,76093,1115168,36992,271982967
01-Apr-2021,2570,23972,273673,75382,1119417,37121,271983132
02-Apr-2021,2410,23303,270720,74671,1123626,37248,271983287
03-Apr-2021,2261,22653,267787,73963,1127795,37373,271983433
04-Apr-2021,2121,22021,264875,73256,1131924,37498,271983569
05-Apr-2021,1990,21406,261984,72552,1136014,37621,271983698
06-Apr-2021,1867,20809,259114,71850,1140065,37743,271983818
07-Apr-2021,1751,20228,256266,71150,1144076,37864,271983930
08-Apr-2021,1643,19663,253439,70453,1148048,37984,271984036
09-Apr-2021,1542,19113,250633,69759,1151980,38103,271984135
10-Apr-2021,1446,18579,247850,69067,1155874,38220,271984229
11-Apr-2021,1357,18060,245088,68379,1159730,38337,271984316
12-Apr-2021,1273,17555,242348,67693,1163546,38452,271984398
13-Apr-2021,1195,17064,239631,67011,1167325,38566,271984475
14-Apr-2021,1121,16587,236936,66331,1171065,38678,271984547
15-Apr-2021,1052,16123,234263,65656,1174767,38790,271984615
16-Apr-2021,987,15672,231613,64984,1178431,38901,271984678
17-Apr-2021,926,15234,228985,64315,1182058,39010,271984738
18-Apr-2021,869,14808,226380,63650,1185648,39118,271984794
19-Apr-2021,815,14393,223797,62989,1189200,39225,271984846
20-Apr-2021,765,13991,221237,62332,1192715,39331,271984895
21-Apr-2021,718,13599,218699,61678,1196193,39436,271984941
22-Apr-2021,674,13218,216185,61029,1199635,39540,271984985
23-Apr-2021,632,12848,213693,60384,1203041,39643,271985025
24-Apr-2021,593,12489,211223,59742,1206410,39745,271985064
25-Apr-2021,557,12139,208776,59105,1209744,39845,271985099
26-Apr-2021,522,11799,206352,58473,1213042,39945,271985133
27-Apr-2021,490,11469,203951,57844,1216304,40043,271985165
28-Apr-2021,460,11148,201572,57220,1219532,40140,271985194
29-Apr-2021,432,10835,199215,56600,1222724,40237,271985222
30-Apr-2021,405,10532,196881,55985,1225882,40332,271985248
01-May-2021,380,10237,194570,55374,1229006,40426,271985273
02-May-2021,357,9950,192280,54768,1232095,40519,271985296
03-May-2021,335,9671,190014,54166,1235151,40611,271985317
04-May-2021,314,9400,187769,53569,1238173,40703,271985337
05-May-2021,295,9137,185546,52977,1241161,40793,271985356
06-May-2021,277,8881,183346,52389,1244117,40882,271985374
07-May-2021,260,8632,181167,51806,1247039,40970,271985391
08-May-2021,244,8390,179011,51228,1249929,41057,271985407
09-May-2021,229,8155,176876,50654,1252787,41143,271985421
10-May-2021,215,7926,174763,50085,1255613,41229,271985435
11-May-2021,202,7704,172672,49521,1258407,41313,271985448
12-May-2021,189,7488,170602,48961,1261169,41396,271985460
13-May-2021,178,7278,168553,48406,1263900,41479,271985472
14-May-2021,167,7074,166525,47856,1266600,41560,271985482
15-May-2021,157,6876,164519,47311,1269269,41640,271985492
16-May-2021,147,6683,162534,46771,1271908,41720,271985502
17-May-2021,138,6496,160570,46235,1274517,41799,271985511
18-May-2021,129,6314,158626,45704,1277096,41877,271985519
19-May-2021,122,6137,156703,45178,1279645,41953,271985527
20-May-2021,114,5965,154801,44657,1282165,42029,271985534
21-May-2021,107,5798,152919,44141,1284656,42105,271985541
22-May-2021,101,5635,151057,43629,1287118,42179,271985548
23-May-2021,94,5477,149215,43122,1289551,42252,271985554
24-May-2021,89,5323,147394,42620,1291956,42325,271985559
25-May-2021,83,5174,145592,42122,1294333,42396,271985565
26-May-2021,78,5029,143809,41630,1296682,42467,271985570
27-May-2021,73,4888,142047,41142,1299004,42537,271985575
28-May-2021,69,4751,140303,40659,1301298,42607,271985579
29-May-2021,65,4618,138579,40180,1303566,42675,271985583
30-May-2021,61,4488,136874,39706,1305806,42743,271985587
31-May-2021,57,4362,135188,39237,1308021,42809,271985591
01-Jun-2021,53,4240,133521,38773,1310209,42875,271985594
02-Jun-2021,50,4121,131873,38313,1312371,42941,271985597
03-Jun-2021,47,4006,130243,37857,1314507,43005,271985600
04-Jun-2021,44,3893,128631,37407,1316619,43069,271985603
05-Jun-2021,42,3784,127037,36961,1318704,43132,271985606
06-Jun-2021,39,3678,125462,36519,1320766,43194,271985608
07-Jun-2021,37,3575,123904,36082,1322802,43255,271985611
08-Jun-2021,34,3475,122365,35649,1324814,43316,271985613
09-Jun-2021,32,3377,120842,35221,1326802,43376,271985615
10-Jun-2021,30,3282,119338,34798,1328766,43435,271985617
11-Jun-2021,28,3190,117850,34378,1330706,43494,271985619
12-Jun-2021,27,3101,116380,33964,1332623,43551,271985621
13-Jun-2021,25,3014,114926,33553,1334517,43609,271985622
14-Jun-2021,24,2929,113489,33147,1336388,43665,271985624
15-Jun-2021,22,2847,112069,32745,1338236,43721,271985625
16-Jun-2021,21,2767,110666,32348,1340062,43776,271985626
17-Jun-2021,19,2690,109279,31954,1341865,43830,271985628
18-Jun-2021,18,2614,107908,31566,1343647,43884,271985629
19-Jun-2021,17,2541,106553,31181,1345407,43937,271985630
20-Jun-2021,16,2470,105214,30800,1347146,43989,271985631
21-Jun-2021,15,2400,103890,30424,1348863,44041,271985632
22-Jun-2021,14,2333,102583,30051,1350559,44092,271985633
23-Jun-2021,13,2268,101290,29683,1352235,44143,271985634
24-Jun-2021,13,2204,100013,29319,1353890,44193,271985635
25-Jun-2021,12,2142,98751,28959,1355524,44242,271985635
26-Jun-2021,11,2082,97504,28602,1357139,44291,271985636
27-Jun-2021,10,2024,96272,28250,1358733,44339,271985637
28-Jun-2021,10,1967,95055,27902,1360308,44386,271985637
29-Jun-2021,9,1912,93852,27557,1361864,44433,271985638
30-Jun-2021,9,1858,92663,27217,1363400,44480,271985639
01-Jul-2021,8,1806,91489,26880,1364918,44525,271985639
02-Jul-2021,8,1755,90329,26547,1366416,44571,271985640
03-Jul-2021,7,1706,89183,26218,1367896,44615,271985640
04-Jul-2021,7,1658,88050,25893,1369358,44659,271985640
05-Jul-2021,6,1612,86931,25571,1370802,44703,271985641
06-Jul-2021,6,1566,85826,25253,1372227,44746,271985641
07-Jul-2021,6,1523,84734,24939,1373635,44788,271985642
08-Jul-2021,5,1480,83655,24628,1375025,44830,271985642
09-Jul-2021,5,1438,82590,24321,1376398,44872,271985642
10-Jul-2021,5,1398,81537,24017,1377754,44913,271985642
11-Jul-2021,4,1359,80497,23717,1379093,44953,271985643
12-Jul-2021,4,1321,79470,23420,1380415,44993,271985643
13-Jul-2021,4,1284,78455,23127,1381721,45032,271985643
14-Jul-2021,4,1248,77453,22837,1383010,45071,271985643
15-Jul-2021,3,1213,76463,22551,1384283,45110,271985644
16-Jul-2021,3,1179,75485,22268,1385540,45147,271985644
17-Jul-2021,3,1145,74519,21988,1386781,45185,271985644
18-Jul-2021,3,1113,73565,21711,1388007,45222,271985644
19-Jul-2021,3,1082,72622,21438,1389217,45258,271985644
20-Jul-2021,2,1052,71692,21168,1390413,45294,271985645
21-Jul-2021,2,1022,70772,20901,1391593,45330,271985645
22-Jul-2021,2,994,69864,20638,1392758,45365,271985645
23-Jul-2021,2,966,68968,20377,1393908,45400,271985645
24-Jul-2021,2,939,68082,20120,1395044,45434,271985645
25-Jul-2021,2,912,67207,19865,1396166,45468,271985645
26-Jul-2021,2,887,66344,19614,1397273,45501,271985645
27-Jul-2021,2,862,65490,19366,1398366,45534,271985645
28-Jul-2021,1,838,64648,19120,1399446,45567,271985646
29-Jul-2021,1,814,63816,18878,1400512,45599,271985646
30-Jul-2021,1,791,62994,18638,1401564,45631,271985646
31-Jul-2021,1,769,62183,18402,1402603,45662,271985646
01-Aug-2021,1,748,61381,18168,1403629,45693,271985646
02-Aug-2021,1,727,60590,17937,1404641,45724,271985646
03-Aug-2021,1,706,59809,17709,1405641,45754,271985646
04-Aug-2021,1,686,59037,17483,1406628,45784,271985646
05-Aug-2021,1,667,58275,17261,1407603,45813,271985646
06-Aug-2021,1,648,57522,17041,1408565,45842,271985646
07-Aug-2021,1,630,56779,16824,1409515,45871,271985646
08-Aug-2021,1,613,56046,16609,1410453,45899,271985646
09-Aug-2021,1,595,55321,16397,1411378,45927,271985646
10-Aug-2021,1,579,54606,16187,1412292,45954,271985646
11-Aug-2021,1,562,53899,15981,1413195,45982,271985646
12-Aug-2021,1,547,53202,15776,1414085,46008,271985646
13-Aug-2021,1,531,52513,15574,1414965,46035,271985647
14-Aug-2021,1,516,51833,15375,1415833,46061,271985647
15-Aug-2021,0,502,51162,15178,1416690,46087,271985647
16-Aug-2021,0,488,50499,14984,1417536,46113,271985647
17-Aug-2021,0,474,49844,14792,1418371,46138,271985647
18-Aug-2021,0,461,49198,14602,1419195,46163,271985647
19-Aug-2021,0,448,48560,14414,1420009,46187,271985647
20-Aug-2021,0,435,47930,14229,1420813,46211,271985647
21-Aug-2021,0,423,47308,14047,1421606,46235,271985647
22-Aug-2021,0,411,46693,13866,1422389,46259,271985647
23-Aug-2021,0,400,46087,13688,1423162,46282,271985647
24-Aug-2021,0,389,45488,13512,1423925,46305,271985647
25-Aug-2021,0,378,44897,13338,1424678,46328,271985647
26-Aug-2021,0,367,44314,13166,1425421,46350,271985647
27-Aug-2021,0,357,43738,12997,1426155,46373,271985647
28-Aug-2021,0,347,43169,12829,1426879,46394,271985647
29-Aug-2021,0,337,42607,12664,1427594,46416,271985647
30-Aug-2021,0,328,42053,12501,1428300,46437,271985647
31-Aug-2021,0,318,41506,12339,1428997,46458,271985647
01-Sep-2021,0,309,40965,12180,1429685,46479,271985647
02-Sep-2021,0,301,40432,12023,1430364,46499,271985647
03-Sep-2021,0,292,39905,11867,1431034,46520,271985647
04-Sep-2021,0,284,39385,11714,1431695,46540,271985647
05-Sep-2021,0,276,38872,11563,1432348,46559,271985647
06-Sep-2021,0,268,38366,11413,1432992,46579,271985647
07-Sep-2021,0,261,37865,11266,1433629,46598,271985647
08-Sep-2021,0,254,37372,11120,1434257,46617,271985647
09-Sep-2021,0,246,36884,10976,1434876,46636,271985647
10-Sep-2021,0,240,36403,10834,1435488,46654,271985647
11-Sep-2021,0,233,35928,10694,1436092,46672,271985647
12-Sep-2021,0,226,35459,10555,1436688,46690,271985647
13-Sep-2021,0,220,34996,10418,1437276,46708,271985647
14-Sep-2021,0,214,34539,10283,1437857,46725,271985647
15-Sep-2021,0,208,34088,10150,1438430,46743,271985647
16-Sep-2021,0,202,33643,10018,1438996,46760,271985647
17-Sep-2021,0,196,33204,9888,1439554,46777,271985647
18-Sep-2021,0,191,32770,9760,1440105,46793,271985647
19-Sep-2021,0,185,32341,9633,1440649,46810,271985647
20-Sep-2021,0,180,31919,9508,1441186,46826,271985647
21-Sep-2021,0,175,31501,9384,1441716,46842,271985647
22-Sep-2021,0,170,31089,9262,1442239,46858,271985647
23-Sep-2021,0,165,30683,9142,1442755,46873,271985647
24-Sep-2021,0,161,30281,9023,1443265,46889,271985647
25-Sep-2021,0,156,29885,8906,1443767,46904,271985647
26-Sep-2021,0,152,29494,8790,1444264,46919,271985647
27-Sep-2021,0,148,29108,8676,1444754,46934,271985647
28-Sep-2021,0,144,28727,8563,1445237,46948,271985647
29-Sep-2021,0,139,28351,8451,1445714,46962,271985647
30-Sep-2021,0,136,27980,8341,1446185,46977,271985647
01-Oct-2021,0,132,27613,8232,1446650,46991,271985647
02-Oct-2021,0,128,27252,8125,1447109,47005,271985647
03-Oct-2021,0,124,26895,8019,1447562,47018,271985647
04-Oct-2021,0,121,26542,7915,1448009,47032,271985647
05-Oct-2021,0,118,26194,7812,1448450,47045,271985647
06-Oct-2021,0,114,25851,7710,1448885,47058,271985647
07-Oct-2021,0,111,25512,7609,1449315,47071,271985647
08-Oct-2021,0,108,25178,7510,1449739,47084,271985647
09-Oct-2021,0,105,24848,7412,1450158,47097,271985647
10-Oct-2021,0,102,24522,7315,1450571,47109,271985647
11-Oct-2021,0,99,24200,7220,1450978,47121,271985647
12-Oct-2021,0,96,23883,7125,1451381,47133,271985647
13-Oct-2021,0,94,23569,7032,1451778,47145,271985647
14-Oct-2021,0,91,23260,6940,1452170,47157,271985647
15-Oct-2021,0,88,22955,6850,1452557,47169,271985647
16-Oct-2021,0,86,22654,6760,1452938,47180,271985647
17-Oct-2021,0,84,22356,6672,1453315,47192,271985647
18-Oct-2021,0,81,22063,6585,1453687,47203,271985647
19-Oct-2021,0,79,21773,6499,1454054,47214,271985647
20-Oct-2021,0,77,21487,6414,1454416,47225,271985647
21-Oct-2021,0,75,21205,6330,1454773,47236,271985647
22-Oct-2021,0,72,20927,6247,1455126,47246,271985647
23-Oct-2021,0,70,20652,6165,1455474,47257,271985647
24-Oct-2021,0,68,20380,6084,1455818,47267,271985647
25-Oct-2021,0,67,20113,6005,1456157,47277,271985647
26-Oct-2021,0,65,19848,5926,1456492,47288,271985647
27-Oct-2021,0,63,19588,5849,1456822,47298,271985647
28-Oct-2021,0,61,19330,5772,1457148,47307,271985647
29-Oct-2021,0,59,19076,5696,1457470,47317,271985647
30-Oct-2021,0,58,18825,5622,1457787,47327,271985647
31-Oct-2021,0,56,18578,5548,1458100,47336,271985647
01-Nov-2021,0,55,18334,5475,1458410,47345,271985647
02-Nov-2021,0,53,18093,5404,1458715,47355,271985647
03-Nov-2021,0,52,17855,5333,1459016,47364,271985647
04-Nov-2021,0,50,17620,5263,1459313,47373,271985647
05-Nov-2021,0,49,17388,5194,1459606,47382,271985647
06-Nov-2021,0,47,17159,5126,1459896,47390,271985647
07-Nov-2021,0,46,16934,5059,1460181,47399,271985647
08-Nov-2021,0,45,16711,4992,1460463,47407,271985647
09-Nov-2021,0,43,16491,4927,1460742,47416,271985647
10-Nov-2021,0,42,16274,4862,1461016,47424,271985647
11-Nov-2021,0,41,16060,4798,1461287,47432,271985647
12-Nov-2021,0,40,15848,4735,1461555,47440,271985647
13-Nov-2021,0,39,15640,4673,1461818,47448,271985647
14-Nov-2021,0,38,15434,4612,1462079,47456,271985647
15-Nov-2021,0,37,15231,4551,1462336,47464,271985647
16-Nov-2021,0,36,15030,4492,1462590,47471,271985647
17-Nov-2021,0,35,14832,4433,1462840,47479,271985647
18-Nov-2021,0,34,14637,4374,1463087,47486,271985647
19-Nov-2021,0,33,14444,4317,1463331,47494,271985647
20-Nov-2021,0,32,14254,4260,1463571,47501,271985647
21-Nov-2021,0,31,14067,4204,1463809,47508,271985647
22-Nov-2021,0,30,13881,4149,1464043,47515,271985647
23-Nov-2021,0,29,13698,4094,1464274,47522,271985647
24-Nov-2021,0,28,13518,4041,1464502,47529,271985647
25-Nov-2021,0,28,13340,3988,1464728,47536,271985647
26-Nov-2021,0,27,13164,3935,1464950,47543,271985647
27-Nov-2021,0,26,12991,3883,1465169,47549,271985647
28-Nov-2021,0,25,12820,3832,1465385,47556,271985647
29-Nov-2021,0,25,12651,3782,1465599,47562,271985647
30-Nov-2021,0,24,12484,3732,1465810,47569,271985647
01-Dec-2021,0,23,12319,3683,1466018,47575,271985647
02-Dec-2021,0,23,12157,3635,1466223,47581,271985647
03-Dec-2021,0,22,11997,3587,1466426,47587,271985647
04-Dec-2021,0,21,11839,3540,1466626,47593,271985647
05-Dec-2021,0,21,11683,3493,1466823,47599,271985647
06-Dec-2021,0,20,11529,3447,1467017,47605,271985647
07-Dec-2021,0,20,11377,3402,1467210,47611,271985647
08-Dec-2021,0,19,11227,3357,1467399,47617,271985647
09-Dec-2021,0,18,11079,3313,1467586,47622,271985647
10-Dec-2021,0,18,10933,3269,1467771,47628,271985647
11-Dec-2021,0,17,10788,3226,1467953,47633,271985647
12-Dec-2021,0,17,10646,3184,1468133,47639,271985647
13-Dec-2021,0,17,10506,3142,1468310,47644,271985647
14-Dec-2021,0,16,10367,3101,1468485,47649,271985647
15-Dec-2021,0,16,10231,3060,1468658,47655,271985647
16-Dec-2021,0,15,10096,3019,1468829,47660,271985647
17-Dec-2021,0,15,9962,2980,1468997,47665,271985647
18-Dec-2021,0,14,9831,2940,1469163,47670,271985647
19-Dec-2021,0,14,9701,2902,1469327,47675,271985647
20-Dec-2021,0,14,9573,2863,1469489,47680,271985647
21-Dec-2021,0,13,9447,2826,1469648,47684,271985647
22-Dec-2021,0,13,9322,2789,1469806,47689,271985647
23-Dec-2021,0,12,9199,2752,1469961,47694,271985647
24-Dec-2021,0,12,9078,2716,1470114,47698,271985647
25-Dec-2021,0,12,8958,2680,1470266,47703,271985647
26-Dec-2021,0,11,8840,2644,1470415,47708,271985647
27-Dec-2021,0,11,8723,2610,1470562,47712,271985647
28-Dec-2021,0,11,8608,2575,1470708,47716,271985647
29-Dec-2021,0,10,8495,2541,1470851,47721,271985647
30-Dec-2021,0,10,8383,2508,1470993,47725,271985647
31-Dec-2021,0,10,8272,2475,1471133,47729,271985647
01-Jan-2022,0,10,8163,2442,1471271,47733,271985647
02-Jan-2022,0,9,8055,2410,1471407,47737,271985647
03-Jan-2022,0,9,7949,2378,1471541,47741,271985647
04-Jan-2022,0,9,7844,2347,1471674,47745,271985647
05-Jan-2022,0,9,7740,2316,1471804,47749,271985647
06-Jan-2022,0,8,7638,2285,1471933,47753,271985647
07-Jan-2022,0,8,7537,2255,1472061,47757,271985647
08-Jan-2022,0,8,7438,2225,1472186,47761,271985647
09-Jan-2022,0,8,7340,2196,1472310,47765,271985647
10-Jan-2022,0,7,7243,2167,1472433,47768,271985647
11-Jan-2022,0,7,7147,2139,1472554,47772,271985647
12-Jan-2022,0,7,7053,2110,1472673,47776,271985647
13-Jan-2022,0,7,6960,2083,1472790,47779,271985647
14-Jan-2022,0,7,6868,2055,1472906,47783,271985647
15-Jan-2022,0,6,6777,2028,1473021,47786,271985647
16-Jan-2022,0,6,6687,2001,1473134,47790,271985647
17-Jan-2022,0,6,6599,1975,1473246,47793,271985647
18-Jan-2022,0,6,6512,1949,1473356,47796,271985647
19-Jan-2022,0,6,6426,1923,1473464,47799,271985647
20-Jan-2022,0,6,6341,1898,1473571,47803,271985647
21-Jan-2022,0,5,6257,1873,1473677,47806,271985647
22-Jan-2022,0,5,6175,1848,1473781,47809,271985647
23-Jan-2022,0,5,6093,1824,1473884,47812,271985647
24-Jan-2022,0,5,6013,1799,1473986,47815,271985647
25-Jan-2022,0,5,5933,1776,1474086,47818,271985647
26-Jan-2022,0,5,5855,1752,1474185,47821,271985647
27-Jan-2022,0,5,5778,1729,1474283,47824,271985647
28-Jan-2022,0,4,5701,1706,1474379,47827,271985647
29-Jan-2022,0,4,5626,1684,1474474,47830,271985647
30-Jan-2022,0,4,5552,1662,1474568,47833,271985647
31-Jan-2022,0,4,5478,1640,1474661,47836,271985647
01-Feb-2022,0,4,5406,1618,1474752,47838,271985647
02-Feb-2022,0,4,5335,1597,1474842,47841,271985647
03-Feb-2022,0,4,5264,1576,1474931,47844,271985647
04-Feb-2022,0,4,5195,1555,1475019,47846,271985647
05-Feb-2022,0,4,5126,1534,1475106,47849,271985647
06-Feb-2022,0,3,5058,1514,1475191,47852,271985647
07-Feb-2022,0,3,4991,1494,1475276,47854,271985647
08-Feb-2022,0,3,4925,1474,1475359,47857,271985647
09-Feb-2022,0,3,4860,1455,1475441,47859,271985647
10-Feb-2022,0,3,4796,1436,1475522,47862,271985647
11-Feb-2022,0,3,4733,1417,1475602,47864,271985647
12-Feb-2022,0,3,4670,1398,1475681,47866,271985647
13-Feb-2022,0,3,4608,1379,1475759,47869,271985647
14-Feb-2022,0,3,4548,1361,1475836,47871,271985647
15-Feb-2022,0,3,4487,1343,1475912,47873,271985647
16-Feb-2022,0,3,4428,1326,1475987,47876,271985647
17-Feb-2022,0,3,4370,1308,1476060,47878,271985647
18-Feb-2022,0,2,4312,1291,1476133,47880,271985647
19-Feb-2022,0,2,4255,1274,1476205,47882,271985647
20-Feb-2022,0,2,4199,1257,1476276,47884,271985647
21-Feb-2022,0,2,4143,1240,1476346,47886,271985647
22-Feb-2022,0,2,4088,1224,1476415,47889,271985647
23-Feb-2022,0,2,4034,1208,1476484,47891,271985647
24-Feb-2022,0,2,3981,1192,1476551,47893,271985647
25-Feb-2022,0,2,3928,1176,1476617,47895,271985647
26-Feb-2022,0,2,3877,1161,1476683,47897,271985647
27-Feb-2022,0,2,3825,1145,1476748,47899,271985647
28-Feb-2022,0,2,3775,1130,1476811,47900,271985647
01-Mar-2022,0,2,3725,1115,1476874,47902,271985647
02-Mar-2022,0,2,3676,1100,1476937,47904,271985647
03-Mar-2022,0,2,3627,1086,1476998,47906,271985647
04-Mar-2022,0,2,3579,1072,1477058,47908,271985647
05-Mar-2022,0,2,3532,1057,1477118,47910,271985647
06-Mar-2022,0,2,3485,1043,1477177,47911,271985647
07-Mar-2022,0,2,3439,1030,1477235,47913,271985647
08-Mar-2022,0,1,3394,1016,1477293,47915,271985647
09-Mar-2022,0,1,3349,1003,1477349,47917,271985647
10-Mar-2022,0,1,3304,989,1477405,47918,271985647
11-Mar-2022,0,1,3261,976,1477460,47920,271985647
12-Mar-2022,0,1,3218,963,1477515,47922,271985647
13-Mar-2022,0,1,3175,951,1477568,47923,271985647
14-Mar-2022,0,1,3133,938,1477621,47925,271985647
15-Mar-2022,0,1,3092,926,1477674,47926,271985647
16-Mar-2022,0,1,3051,913,1477725,47928,271985647
