datetime,S,NQ,NR,ND,I,Q,R,D
29-Jan-2021,10124570,33115,444271,11319,39,9122,162452,3814
30-Jan-2021,10123571,33112,444446,11371,37,9120,163216,3829
31-Jan-2021,10122576,33109,444617,11423,36,9117,163981,3844
01-Feb-2021,10121586,33106,444783,11475,34,9115,164745,3860
02-Feb-2021,10120601,33102,444944,11527,33,9112,165509,3875
03-Feb-2021,10119620,33099,445101,11579,32,9110,166272,3890
04-Feb-2021,10118644,33096,445253,11631,30,9108,167036,3905
05-Feb-2021,10117673,33093,445401,11683,29,9106,167799,3920
06-Feb-2021,10116705,33089,445545,11735,28,9104,168562,3935
07-Feb-2021,10115742,33086,445685,11787,27,9102,169325,3950
08-Feb-2021,10114783,33083,445820,11839,26,9100,170088,3965
09-Feb-2021,10113828,33080,445952,11891,25,9098,170851,3980
10-Feb-2021,10112876,33077,446080,11943,24,9096,171613,3995
11-Feb-2021,10111929,33074,446204,11995,23,9094,172376,4010
12-Feb-2021,10110985,33070,446324,12046,22,9092,173138,4025
13-Feb-2021,10110045,33067,446441,12098,21,9090,173900,4041
14-Feb-2021,10109109,33064,446554,12150,20,9089,174662,4056
15-Feb-2021,10108176,33061,446664,12202,19,9087,175423,4071
16-Feb-2021,10107246,33058,446771,12254,18,9085,176185,4086
17-Feb-2021,10106320,33055,446874,12306,18,9084,176946,4101
18-Feb-2021,10105397,33052,446974,12358,17,9082,177708,4116
19-Feb-2021,10104477,33049,447071,12410,16,9081,178469,4131
20-Feb-2021,10103560,33046,447165,12462,16,9079,179230,4146
21-Feb-2021,10102647,33043,447256,12513,15,9078,179991,4161
22-Feb-2021,10101736,33040,447344,12565,14,9076,180752,4176
23-Feb-2021,10100828,33037,447429,12617,14,9075,181512,4191
24-Feb-2021,10099923,33034,447512,12669,13,9073,182273,4206
25-Feb-2021,10099021,33031,447592,12721,13,9072,183033,4221
26-Feb-2021,10098122,33028,447669,12773,12,9070,183794,4236
27-Feb-2021,10097225,33025,447743,12825,12,9069,184554,4251
28-Feb-2021,10096331,33022,447815,12876,11,9068,185314,4266
01-Mar-2021,10095439,33019,447885,12928,11,9067,186074,4281
02-Mar-2021,10094550,33016,447952,12980,10,9065,186834,4296
03-Mar-2021,10093663,33013,448017,13032,10,9064,187594,4311
04-Mar-2021,10092778,33010,448079,13084,9,9063,188353,4326
05-Mar-2021,10091896,33007,448139,13135,9,9062,189113,4341
06-Mar-2021,10091016,33004,448197,13187,9,9060,189872,4356
07-Mar-2021,10090139,33002,448253,13239,8,9059,190632,4371
08-Mar-2021,10089263,32999,448307,13291,8,9058,191391,4386
09-Mar-2021,10088390,32996,448359,13343,8,9057,192150,4401
10-Mar-2021,10087519,32993,448409,13394,7,9056,192909,4416
11-Mar-2021,10086649,32990,448456,13446,7,9055,193668,4431
12-Mar-2021,10085782,32987,448502,13498,7,9054,194427,4446
13-Mar-2021,10084917,32984,448546,13550,6,9053,195186,4461
14-Mar-2021,10084053,32981,448588,13602,6,9052,195945,4476
15-Mar-2021,10083191,32979,448629,13653,6,9050,196704,4491
16-Mar-2021,10082331,32976,448667,13705,6,9049,197462,4506
17-Mar-2021,10081473,32973,448704,13757,5,9048,198221,4521
18-Mar-2021,10080617,32970,448740,13809,5,9047,198979,4536
19-Mar-2021,10079762,32967,448773,13860,5,9046,199737,4551
20-Mar-2021,10078909,32965,448806,13912,5,9045,200496,4566
21-Mar-2021,10078058,32962,448836,13964,5,9044,201254,4581
22-Mar-2021,10077208,32959,448865,14016,4,9043,202012,4596
23-Mar-2021,10076360,32956,448893,14067,4,9042,202770,4611
24-Mar-2021,10075513,32953,448919,14119,4,9042,203528,4626
25-Mar-2021,10074668,32951,448943,14171,4,9041,204285,4641
26-Mar-2021,10073824,32948,448967,14222,4,9040,205043,4656
27-Mar-2021,10072981,32945,448989,14274,4,9039,205801,4671
28-Mar-2021,10072140,32942,449009,14326,3,9038,206558,4686
29-Mar-2021,10071300,32940,449029,14378,3,9037,207316,4701
30-Mar-2021,10070462,32937,449047,14429,3,9036,208073,4716
31-Mar-2021,10069625,32934,449064,14481,3,9035,208831,4731
01-Apr-2021,10068789,32931,449080,14533,3,9034,209588,4746
02-Apr-2021,10067954,32929,449094,14584,3,9033,210345,4761
03-Apr-2021,10067121,32926,449108,14636,3,9032,211102,4776
04-Apr-2021,10066288,32923,449120,14688,3,9032,211859,4791
05-Apr-2021,10065457,32920,449131,14739,2,9031,212616,4806
06-Apr-2021,10064627,32918,449141,14791,2,9030,213373,4821
07-Apr-2021,10063799,32915,449150,14843,2,9029,214130,4836
08-Apr-2021,10062971,32912,449158,14894,2,9028,214887,4851
09-Apr-2021,10062144,32909,449165,14946,2,9027,215643,4866
10-Apr-2021,10061318,32907,449172,14998,2,9026,216400,4880
11-Apr-2021,10060494,32904,449177,15049,2,9026,217157,4895
12-Apr-2021,10059670,32901,449181,15101,2,9025,217913,4910
13-Apr-2021,10058847,32899,449184,15153,2,9024,218670,4925
14-Apr-2021,10058025,32896,449187,15204,2,9023,219426,4940
15-Apr-2021,10057204,32893,449188,15256,2,9022,220182,4955
16-Apr-2021,10056385,32891,449189,15308,2,9021,220938,4970
17-Apr-2021,10055565,32888,449189,15359,1,9021,221694,4985
18-Apr-2021,10054747,32885,449188,15411,1,9020,222451,5000
19-Apr-2021,10053930,32883,449186,15462,1,9019,223207,5015
20-Apr-2021,10053113,32880,449184,15514,1,9018,223963,5030
21-Apr-2021,10052298,32877,449181,15566,1,9017,224718,5045
22-Apr-2021,10051483,32874,449177,15617,1,9017,225474,5060
23-Apr-2021,10050669,32872,449172,15669,1,9016,226230,5075
24-Apr-2021,10049855,32869,449167,15720,1,9015,226986,5090
25-Apr-2021,10049043,32866,449161,15772,1,9014,227741,5105
26-Apr-2021,10048231,32864,449154,15824,1,9014,228497,5120
27-Apr-2021,10047420,32861,449147,15875,1,9013,229252,5135
28-Apr-2021,10046609,32858,449139,15927,1,9012,230008,5149
29-Apr-2021,10045799,32856,449130,15978,1,9011,230763,5164
30-Apr-2021,10044990,32853,449121,16030,1,9010,231518,5179
01-May-2021,10044182,32851,449111,16081,1,9010,232273,5194
02-May-2021,10043374,32848,449101,16133,1,9009,233029,5209
03-May-2021,10042567,32845,449090,16185,1,9008,233784,5224
04-May-2021,10041760,32843,449078,16236,1,9007,234539,5239
05-May-2021,10040954,32840,449066,16288,1,9007,235294,5254
06-May-2021,10040149,32837,449054,16339,1,9006,236049,5269
07-May-2021,10039344,32835,449041,16391,1,9005,236803,5284
08-May-2021,10038540,32832,449027,16442,1,9004,237558,5299
09-May-2021,10037736,32829,449013,16494,1,9004,238313,5314
10-May-2021,10036933,32827,448999,16545,1,9003,239067,5329
11-May-2021,10036131,32824,448984,16597,1,9002,239822,5343
12-May-2021,10035329,32822,448968,16648,1,9001,240577,5358
13-May-2021,10034527,32819,448952,16700,0,9001,241331,5373
14-May-2021,10033726,32816,448936,16751,0,9000,242085,5388
15-May-2021,10032926,32814,448919,16803,0,8999,242840,5403
16-May-2021,10032125,32811,448902,16854,0,8998,243594,5418
17-May-2021,10031326,32808,448884,16906,0,8998,244348,5433
18-May-2021,10030527,32806,448866,16957,0,8997,245102,5448
19-May-2021,10029728,32803,448848,17009,0,8996,245856,5463
20-May-2021,10028930,32801,448829,17060,0,8995,246610,5478
21-May-2021,10028132,32798,448810,17112,0,8995,247364,5492
22-May-2021,10027335,32795,448790,17163,0,8994,248118,5507
23-May-2021,10026538,32793,448770,17215,0,8993,248872,5522
24-May-2021,10025741,32790,448750,17266,0,8992,249626,5537
25-May-2021,10024945,32788,448729,17318,0,8992,250380,5552
26-May-2021,10024149,32785,448709,17369,0,8991,251133,5567
27-May-2021,10023354,32782,448687,17421,0,8990,251887,5582
28-May-2021,10022559,32780,448666,17472,0,8990,252640,5597
29-May-2021,10021764,32777,448644,17524,0,8989,253394,5612
30-May-2021,10020970,32774,448622,17575,0,8988,254147,5627
31-May-2021,10020176,32772,448599,17626,0,8987,254900,5641
01-Jun-2021,10019383,32769,448577,17678,0,8987,255654,5656
02-Jun-2021,10018589,32767,448554,17729,0,8986,256407,5671
03-Jun-2021,10017797,32764,448530,17781,0,8985,257160,5686
04-Jun-2021,10017004,32762,448507,17832,0,8984,257913,5701
05-Jun-2021,10016212,32759,448483,17884,0,8984,258666,5716
06-Jun-2021,10015420,32756,448459,17935,0,8983,259419,5731
07-Jun-2021,10014628,32754,448435,17986,0,8982,260172,5746
08-Jun-2021,10013837,32751,448410,18038,0,8982,260925,5761
09-Jun-2021,10013046,32749,448385,18089,0,8981,261678,5775
10-Jun-2021,10012256,32746,448360,18141,0,8980,262431,5790
11-Jun-2021,10011465,32743,448335,18192,0,8979,263183,5805
12-Jun-2021,10010675,32741,448309,18243,0,8979,263936,5820
13-Jun-2021,10009885,32738,448284,18295,0,8978,264688,5835
14-Jun-2021,10009096,32736,448258,18346,0,8977,265441,5850
15-Jun-2021,10008306,32733,448232,18398,0,8977,266193,5865
16-Jun-2021,10007517,32730,448205,18449,0,8976,266946,5880
17-Jun-2021,10006729,32728,448179,18500,0,8975,267698,5894
18-Jun-2021,10005940,32725,448152,18552,0,8974,268450,5909
19-Jun-2021,10005152,32723,448125,18603,0,8974,269202,5924
20-Jun-2021,10004364,32720,448098,18654,0,8973,269955,5939
21-Jun-2021,10003576,32718,448071,18706,0,8972,270707,5954
22-Jun-2021,10002789,32715,448044,18757,0,8972,271459,5969
23-Jun-2021,10002002,32712,448016,18808,0,8971,272211,5984
24-Jun-2021,10001214,32710,447988,18860,0,8970,272963,5998
25-Jun-2021,10000428,32707,447960,18911,0,8969,273714,6013
26-Jun-2021,9999641,32705,447932,18962,0,8969,274466,6028
27-Jun-2021,9998855,32702,447904,19014,0,8968,275218,6043
28-Jun-2021,9998069,32700,447876,19065,0,8967,275969,6058
29-Jun-2021,9997283,32697,447847,19116,0,8967,276721,6073
30-Jun-2021,9996497,32694,447818,19168,0,8966,277473,6088
01-Jul-2021,9995711,32692,447789,19219,0,8965,278224,6102
02-Jul-2021,9994926,32689,447760,19270,0,8964,278975,6117
03-Jul-2021,9994141,32687,447731,19322,0,8964,279727,6132
04-Jul-2021,9993356,32684,447702,19373,0,8963,280478,6147
05-Jul-2021,9992571,32682,447673,19424,0,8962,281229,6162
06-Jul-2021,9991787,32679,447643,19476,0,8962,281981,6177
07-Jul-2021,9991002,32676,447614,19527,0,8961,282732,6192
08-Jul-2021,9990218,32674,447584,19578,0,8960,283483,6206
09-Jul-2021,9989434,32671,447554,19629,0,8959,284234,6221
10-Jul-2021,9988650,32669,447524,19681,0,8959,284985,6236
11-Jul-2021,9987867,32666,447494,19732,0,8958,285736,6251
12-Jul-2021,9987083,32664,447464,19783,0,8957,286486,6266
13-Jul-2021,9986300,32661,447434,19834,0,8957,287237,6281
14-Jul-2021,9985517,32658,447403,19886,0,8956,287988,6295
15-Jul-2021,9984734,32656,447373,19937,0,8955,288739,6310
16-Jul-2021,9983951,32653,447342,19988,0,8954,289489,6325
17-Jul-2021,9983168,32651,447311,20040,0,8954,290240,6340
18-Jul-2021,9982386,32648,447281,20091,0,8953,290990,6355
19-Jul-2021,9981603,32646,447250,20142,0,8952,291741,6370
20-Jul-2021,9980821,32643,447219,20193,0,8952,292491,6384
21-Jul-2021,9980039,32641,447188,20244,0,8951,293241,6399
22-Jul-2021,9979257,32638,447157,20296,0,8950,293991,6414
23-Jul-2021,9978475,32635,447125,20347,0,8950,294742,6429
24-Jul-2021,9977694,32633,447094,20398,0,8949,295492,6444
25-Jul-2021,9976912,32630,447063,20449,0,8948,296242,6459
26-Jul-2021,9976131,32628,447031,20501,0,8947,296992,6473
27-Jul-2021,9975350,32625,447000,20552,0,8947,297742,6488
28-Jul-2021,9974569,32623,446968,20603,0,8946,298492,6503
29-Jul-2021,9973788,32620,446937,20654,0,8945,299241,6518
30-Jul-2021,9973007,32618,446905,20705,0,8945,299991,6533
31-Jul-2021,9972227,32615,446873,20757,0,8944,300741,6547
01-Aug-2021,9971446,32612,446841,20808,0,8943,301490,6562
02-Aug-2021,9970666,32610,446809,20859,0,8943,302240,6577
03-Aug-2021,9969885,32607,446777,20910,0,8942,302990,6592
04-Aug-2021,9969105,32605,446745,20961,0,8941,303739,6607
05-Aug-2021,9968325,32602,446713,21012,0,8940,304488,6622
06-Aug-2021,9967545,32600,446681,21064,0,8940,305238,6636
07-Aug-2021,9966766,32597,446648,21115,0,8939,305987,6651
08-Aug-2021,9965986,32595,446616,21166,0,8938,306736,6666
09-Aug-2021,9965207,32592,446584,21217,0,8938,307485,6681
10-Aug-2021,9964427,32589,446551,21268,0,8937,308235,6696
11-Aug-2021,9963648,32587,446519,21319,0,8936,308984,6710
12-Aug-2021,9962869,32584,446486,21371,0,8936,309733,6725
13-Aug-2021,9962090,32582,446454,21422,0,8935,310482,6740
14-Aug-2021,9961311,32579,446421,21473,0,8934,311230,6755
15-Aug-2021,9960532,32577,446388,21524,0,8933,311979,6770
16-Aug-2021,9959753,32574,446356,21575,0,8933,312728,6784
17-Aug-2021,9958975,32572,446323,21626,0,8932,313477,6799
18-Aug-2021,9958196,32569,446290,21677,0,8931,314225,6814
19-Aug-2021,9957418,32567,446257,21729,0,8931,314974,6829
20-Aug-2021,9956639,32564,446224,21780,0,8930,315723,6844
21-Aug-2021,9955861,32561,446191,21831,0,8929,316471,6858
22-Aug-2021,9955083,32559,446158,21882,0,8929,317219,6873
23-Aug-2021,9954305,32556,446125,21933,0,8928,317968,6888
24-Aug-2021,9953527,32554,446092,21984,0,8927,318716,6903
25-Aug-2021,9952749,32551,446059,22035,0,8926,319464,6918
26-Aug-2021,9951972,32549,446026,22086,0,8926,320212,6932
27-Aug-2021,9951194,32546,445993,22137,0,8925,320961,6947
28-Aug-2021,9950417,32544,445960,22188,0,8924,321709,6962
29-Aug-2021,9949639,32541,445927,22239,0,8924,322457,6977
30-Aug-2021,9948862,32539,445893,22291,0,8923,323205,6991
31-Aug-2021,9948085,32536,445860,22342,0,8922,323952,7006
01-Sep-2021,9947308,32533,445827,22393,0,8922,324700,7021
02-Sep-2021,9946531,32531,445793,22444,0,8921,325448,7036
03-Sep-2021,9945754,32528,445760,22495,0,8920,326196,7051
04-Sep-2021,9944977,32526,445727,22546,0,8919,326943,7065
05-Sep-2021,9944200,32523,445693,22597,0,8919,327691,7080
06-Sep-2021,9943424,32521,445660,22648,0,8918,328439,7095
07-Sep-2021,9942647,32518,445626,22699,0,8917,329186,7110
08-Sep-2021,9941871,32516,445593,22750,0,8917,329933,7124
09-Sep-2021,9941094,32513,445559,22801,0,8916,330681,7139
10-Sep-2021,9940318,32511,445525,22852,0,8915,331428,7154
11-Sep-2021,9939542,32508,445492,22903,0,8915,332175,7169
12-Sep-2021,9938766,32506,445458,22954,0,8914,332922,7183
13-Sep-2021,9937990,32503,445425,23005,0,8913,333670,7198
14-Sep-2021,9937214,32500,445391,23056,0,8912,334417,7213
15-Sep-2021,9936438,32498,445357,23107,0,8912,335164,7228
16-Sep-2021,9935662,32495,445324,23158,0,8911,335911,7243
17-Sep-2021,9934886,32493,445290,23209,0,8910,336658,7257
18-Sep-2021,9934111,32490,445256,23260,0,8910,337404,7272
19-Sep-2021,9933335,32488,445222,23311,0,8909,338151,7287
20-Sep-2021,9932560,32485,445188,23362,0,8908,338898,7302
21-Sep-2021,9931784,32483,445155,23413,0,8908,339644,7316
22-Sep-2021,9931009,32480,445121,23464,0,8907,340391,7331
23-Sep-2021,9930234,32478,445087,23515,0,8906,341138,7346
24-Sep-2021,9929459,32475,445053,23566,0,8906,341884,7361
25-Sep-2021,9928684,32473,445019,23617,0,8905,342631,7375
26-Sep-2021,9927909,32470,444985,23668,0,8904,343377,7390
27-Sep-2021,9927134,32467,444951,23719,0,8903,344123,7405
28-Sep-2021,9926359,32465,444917,23770,0,8903,344869,7420
29-Sep-2021,9925584,32462,444884,23821,0,8902,345616,7434
30-Sep-2021,9924810,32460,444850,23872,0,8901,346362,7449
01-Oct-2021,9924035,32457,444816,23923,0,8901,347108,7464
02-Oct-2021,9923261,32455,444782,23974,0,8900,347854,7479
03-Oct-2021,9922486,32452,444748,24025,0,8899,348600,7493
04-Oct-2021,9921712,32450,444714,24076,0,8899,349346,7508
05-Oct-2021,9920938,32447,444680,24127,0,8898,350092,7523
06-Oct-2021,9920163,32445,444646,24177,0,8897,350837,7538
07-Oct-2021,9919389,32442,444612,24228,0,8896,351583,7552
08-Oct-2021,9918615,32440,444577,24279,0,8896,352329,7567
09-Oct-2021,9917841,32437,444543,24330,0,8895,353074,7582
10-Oct-2021,9917067,32435,444509,24381,0,8894,353820,7597
11-Oct-2021,9916294,32432,444475,24432,0,8894,354565,7611
12-Oct-2021,9915520,32429,444441,24483,0,8893,355311,7626
13-Oct-2021,9914746,32427,444407,24534,0,8892,356056,7641
14-Oct-2021,9913973,32424,444373,24585,0,8892,356801,7655
15-Oct-2021,9913199,32422,444339,24636,0,8891,357547,7670
16-Oct-2021,9912426,32419,444305,24687,0,8890,358292,7685
17-Oct-2021,9911652,32417,444270,24737,0,8890,359037,7700
18-Oct-2021,9910879,32414,444236,24788,0,8889,359782,7714
19-Oct-2021,9910106,32412,444202,24839,0,8888,360527,7729
20-Oct-2021,9909333,32409,444168,24890,0,8887,361272,7744
21-Oct-2021,9908560,32407,444134,24941,0,8887,362017,7759
22-Oct-2021,9907786,32404,444100,24992,0,8886,362762,7773
23-Oct-2021,9907014,32402,444065,25043,0,8885,363507,7788
24-Oct-2021,9906241,32399,444031,25093,0,8885,364251,7803
25-Oct-2021,9905468,32397,443997,25144,0,8884,364996,7817
26-Oct-2021,9904695,32394,443963,25195,0,8883,365741,7832
27-Oct-2021,9903922,32392,443928,25246,0,8883,366485,7847
28-Oct-2021,9903150,32389,443894,25297,0,8882,367230,7862
29-Oct-2021,9902377,32386,443860,25348,0,8881,367974,7876
30-Oct-2021,9901605,32384,443826,25399,0,8881,368719,7891
31-Oct-2021,9900832,32381,443792,25449,0,8880,369463,7906
01-Nov-2021,9900060,32379,443757,25500,0,8879,370207,7920
02-Nov-2021,9899288,32376,443723,25551,0,8878,370951,7935
03-Nov-2021,9898516,32374,443689,25602,0,8878,371696,7950
04-Nov-2021,9897744,32371,443654,25653,0,8877,372440,7965
05-Nov-2021,9896971,32369,443620,25703,0,8876,373184,7979
06-Nov-2021,9896199,32366,443586,25754,0,8876,373928,7994
07-Nov-2021,9895428,32364,443552,25805,0,8875,374672,8009
08-Nov-2021,9894656,32361,443517,25856,0,8874,375416,8023
09-Nov-2021,9893884,32359,443483,25907,0,8874,376159,8038
