datetime,S,I,Q,R,D
09-Oct-2020,10723257,5008,5231,34688,1364
10-Oct-2020,10722782,5086,5303,35005,1372
11-Oct-2020,10722300,5167,5376,35327,1379
12-Oct-2020,10721810,5248,5451,35653,1387
13-Oct-2020,10721312,5331,5527,35983,1395
14-Oct-2020,10720807,5415,5606,36318,1403
15-Oct-2020,10720294,5500,5686,36658,1411
16-Oct-2020,10719772,5587,5768,37003,1419
17-Oct-2020,10719242,5675,5851,37352,1427
18-Oct-2020,10718705,5764,5937,37707,1436
19-Oct-2020,10718158,5855,6024,38067,1444
20-Oct-2020,10717603,5947,6113,38432,1453
21-Oct-2020,10717040,6040,6203,38803,1462
22-Oct-2020,10716467,6135,6296,39179,1471
23-Oct-2020,10715886,6231,6390,39561,1480
24-Oct-2020,10715295,6329,6486,39948,1489
25-Oct-2020,10714696,6429,6583,40342,1499
26-Oct-2020,10714087,6530,6683,40741,1508
27-Oct-2020,10713468,6632,6784,41146,1518
28-Oct-2020,10712840,6736,6887,41558,1528
29-Oct-2020,10712202,6842,6992,41975,1538
30-Oct-2020,10711553,6949,7099,42399,1548
31-Oct-2020,10710895,7058,7207,42830,1558
01-Nov-2020,10710227,7168,7318,43267,1568
02-Nov-2020,10709548,7280,7430,43711,1579
03-Nov-2020,10708858,7394,7544,44162,1590
04-Nov-2020,10708158,7510,7660,44619,1601
05-Nov-2020,10707447,7627,7778,45084,1612
06-Nov-2020,10706725,7747,7898,45556,1623
07-Nov-2020,10705992,7868,8020,46035,1634
08-Nov-2020,10705247,7990,8144,46521,1646
09-Nov-2020,10704490,8115,8270,47015,1658
10-Nov-2020,10703722,8242,8398,47517,1670
11-Nov-2020,10702942,8370,8528,48026,1682
12-Nov-2020,10702150,8501,8660,48543,1694
13-Nov-2020,10701346,8633,8794,49069,1707
14-Nov-2020,10700529,8768,8930,49602,1719
15-Nov-2020,10699699,8904,9069,50144,1732
16-Nov-2020,10698857,9043,9210,50694,1745
17-Nov-2020,10698001,9183,9352,51252,1759
18-Nov-2020,10697132,9326,9498,51820,1772
19-Nov-2020,10696250,9471,9645,52396,1786
20-Nov-2020,10695355,9618,9795,52981,1800
21-Nov-2020,10694445,9767,9947,53575,1814
22-Nov-2020,10693521,9919,10101,54178,1828
23-Nov-2020,10692584,10073,10258,54791,1843
24-Nov-2020,10691631,10229,10417,55413,1858
25-Nov-2020,10690664,10387,10579,56045,1873
26-Nov-2020,10689682,10548,10743,56687,1888
27-Nov-2020,10688686,10711,10909,57338,1904
28-Nov-2020,10687673,10877,11079,58000,1920
29-Nov-2020,10686645,11045,11250,58672,1936
30-Nov-2020,10685602,11215,11425,59355,1952
01-Dec-2020,10684542,11388,11602,60048,1968
02-Dec-2020,10683466,11564,11781,60751,1985
03-Dec-2020,10682374,11742,11964,61466,2002
04-Dec-2020,10681265,11923,12149,62192,2019
05-Dec-2020,10680139,12107,12337,62928,2037
06-Dec-2020,10678996,12293,12528,63677,2055
07-Dec-2020,10677835,12482,12721,64437,2073
08-Dec-2020,10676657,12674,12918,65208,2091
09-Dec-2020,10675460,12868,13118,65992,2110
10-Dec-2020,10674246,13066,13320,66787,2129
11-Dec-2020,10673013,13266,13526,67595,2148
12-Dec-2020,10671761,13469,13734,68416,2168
13-Dec-2020,10670490,13675,13946,69249,2188
14-Dec-2020,10669200,13885,14161,70095,2208
15-Dec-2020,10667891,14097,14379,70954,2228
16-Dec-2020,10666561,14312,14600,71826,2249
17-Dec-2020,10665211,14531,14825,72711,2270
18-Dec-2020,10663841,14752,15053,73610,2292
19-Dec-2020,10662451,14977,15284,74523,2313
20-Dec-2020,10661039,15205,15518,75450,2335
21-Dec-2020,10659606,15436,15757,76392,2358
22-Dec-2020,10658151,15671,15998,77347,2381
23-Dec-2020,10656674,15909,16243,78318,2404
24-Dec-2020,10655176,16150,16492,79303,2427
25-Dec-2020,10653654,16395,16744,80303,2451
26-Dec-2020,10652110,16643,17000,81319,2475
27-Dec-2020,10650543,16895,17260,82350,2500
28-Dec-2020,10648952,17151,17524,83397,2525
29-Dec-2020,10647338,17410,17791,84459,2550
30-Dec-2020,10645699,17673,18062,85538,2576
31-Dec-2020,10644036,17939,18337,86634,2602
01-Jan-2021,10642348,18209,18616,87746,2628
02-Jan-2021,10640635,18483,18899,88875,2655
03-Jan-2021,10638897,18761,19187,90021,2683
04-Jan-2021,10637133,19042,19478,91185,2710
05-Jan-2021,10635342,19328,19773,92366,2739
06-Jan-2021,10633525,19618,20073,93565,2767
07-Jan-2021,10631681,19911,20377,94783,2796
08-Jan-2021,10629810,20209,20685,96019,2826
09-Jan-2021,10627911,20511,20998,97273,2855
10-Jan-2021,10625984,20817,21315,98546,2886
11-Jan-2021,10624029,21127,21637,99839,2917
12-Jan-2021,10622045,21441,21963,101151,2948
13-Jan-2021,10620032,21760,22293,102483,2980
14-Jan-2021,10617990,22083,22629,103835,3012
15-Jan-2021,10615917,22410,22969,105207,3045
16-Jan-2021,10613815,22742,23314,106600,3078
17-Jan-2021,10611681,23078,23663,108014,3111
18-Jan-2021,10609517,23419,24018,109449,3146
19-Jan-2021,10607321,23765,24377,110905,3180
20-Jan-2021,10605093,24115,24741,112384,3216
21-Jan-2021,10602833,24469,25111,113884,3251
22-Jan-2021,10600540,24829,25485,115407,3288
23-Jan-2021,10598214,25193,25865,116952,3324
24-Jan-2021,10595854,25562,26250,118520,3362
25-Jan-2021,10593461,25936,26640,120112,3400
26-Jan-2021,10591032,26315,27035,121728,3438
27-Jan-2021,10588569,26699,27436,123367,3477
28-Jan-2021,10586071,27087,27842,125030,3517
29-Jan-2021,10583537,27481,28254,126719,3557
30-Jan-2021,10580967,27880,28671,128432,3598
31-Jan-2021,10578360,28284,29094,130170,3639
01-Feb-2021,10575716,28694,29523,131934,3682
02-Feb-2021,10573035,29108,29957,133724,3724
03-Feb-2021,10570315,29528,30397,135541,3767
04-Feb-2021,10567557,29953,30843,137384,3811
05-Feb-2021,10564760,30384,31295,139254,3856
06-Feb-2021,10561924,30820,31752,141151,3901
07-Feb-2021,10559047,31261,32216,143077,3947
08-Feb-2021,10556131,31708,32686,145030,3994
09-Feb-2021,10553173,32160,33162,147011,4041
10-Feb-2021,10550175,32619,33644,149022,4089
11-Feb-2021,10547134,33082,34133,151062,4137
12-Feb-2021,10544051,33552,34627,153131,4187
13-Feb-2021,10540926,34027,35128,155230,4237
14-Feb-2021,10537757,34508,35636,157360,4287
15-Feb-2021,10534544,34995,36150,159521,4339
16-Feb-2021,10531287,35487,36670,161712,4391
17-Feb-2021,10527985,35986,37198,163935,4444
18-Feb-2021,10524638,36491,37731,166190,4498
19-Feb-2021,10521245,37001,38272,168478,4552
20-Feb-2021,10517806,37517,38819,170798,4608
21-Feb-2021,10514320,38040,39373,173151,4664
22-Feb-2021,10510787,38569,39934,175538,4721
23-Feb-2021,10507206,39103,40502,177958,4778
24-Feb-2021,10503577,39644,41077,180414,4837
25-Feb-2021,10499898,40191,41659,182904,4896
26-Feb-2021,10496171,40745,42248,185429,4956
27-Feb-2021,10492393,41304,42844,187990,5017
28-Feb-2021,10488565,41870,43447,190587,5079
01-Mar-2021,10484686,42442,44058,193220,5142
02-Mar-2021,10480756,43021,44675,195890,5206
03-Mar-2021,10476773,43606,45300,198598,5270
04-Mar-2021,10472738,44197,45933,201344,5336
05-Mar-2021,10468650,44795,46573,204128,5402
06-Mar-2021,10464508,45399,47220,206951,5469
07-Mar-2021,10460313,46010,47875,209813,5538
08-Mar-2021,10456062,46627,48538,212714,5607
09-Mar-2021,10451757,47251,49208,215656,5677
10-Mar-2021,10447396,47881,49886,218638,5748
11-Mar-2021,10442978,48518,50571,221662,5820
12-Mar-2021,10438504,49161,51264,224726,5893
13-Mar-2021,10433972,49811,51965,227833,5967
14-Mar-2021,10429383,50467,52674,230982,6042
15-Mar-2021,10424735,51130,53390,234174,6118
16-Mar-2021,10420029,51800,54115,237410,6195
17-Mar-2021,10415263,52476,54847,240689,6273
18-Mar-2021,10410437,53158,55587,244013,6353
19-Mar-2021,10405551,53848,56335,247381,6433
20-Mar-2021,10400604,54544,57092,250795,6514
21-Mar-2021,10395596,55246,57856,254254,6597
22-Mar-2021,10390525,55955,58628,257760,6680
23-Mar-2021,10385393,56671,59408,261312,6765
24-Mar-2021,10380197,57393,60196,264911,6851
25-Mar-2021,10374938,58122,60993,268559,6938
26-Mar-2021,10369615,58857,61797,272254,7026
27-Mar-2021,10364227,59598,62610,275998,7115
28-Mar-2021,10358774,60347,63430,279791,7205
29-Mar-2021,10353257,61101,64259,283634,7297
30-Mar-2021,10347673,61862,65096,287527,7390
31-Mar-2021,10342023,62630,65941,291471,7484
01-Apr-2021,10336306,63404,66794,295466,7579
02-Apr-2021,10330522,64184,67655,299512,7675
03-Apr-2021,10324670,64970,68525,303610,7773
04-Apr-2021,10318750,65763,69402,307761,7872
05-Apr-2021,10312761,66562,70288,311966,7972
06-Apr-2021,10306703,67367,71181,316223,8074
07-Apr-2021,10300576,68178,72083,320535,8176
08-Apr-2021,10294379,68995,72993,324901,8280
09-Apr-2021,10288112,69818,73911,329322,8386
10-Apr-2021,10281774,70647,74837,333799,8492
11-Apr-2021,10275364,71482,75770,338331,8600
12-Apr-2021,10268884,72323,76712,342920,8710
13-Apr-2021,10262331,73169,77661,347566,8820
14-Apr-2021,10255706,74021,78619,352270,8933
15-Apr-2021,10249009,74878,79584,357031,9046
16-Apr-2021,10242238,75741,80557,361850,9161
17-Apr-2021,10235395,76610,81538,366729,9277
18-Apr-2021,10228478,77483,82526,371666,9395
19-Apr-2021,10221487,78362,83522,376664,9514
20-Apr-2021,10214421,79246,84525,381721,9634
21-Apr-2021,10207281,80135,85536,386839,9756
22-Apr-2021,10200067,81029,86555,392018,9880
23-Apr-2021,10192777,81927,87580,397259,10005
24-Apr-2021,10185412,82830,88613,402562,10131
25-Apr-2021,10177972,83738,89653,407927,10259
26-Apr-2021,10170455,84650,90700,413355,10388
27-Apr-2021,10162863,85566,91754,418846,10519
28-Apr-2021,10155195,86486,92815,424400,10652
29-Apr-2021,10147450,87411,93883,430019,10785
30-Apr-2021,10139629,88339,94957,435702,10921
01-May-2021,10131731,89271,96038,441451,11058
02-May-2021,10123756,90206,97125,447264,11196
03-May-2021,10115705,91145,98219,453143,11337
04-May-2021,10107576,92087,99318,459088,11478
05-May-2021,10099370,93033,100424,465099,11622
06-May-2021,10091087,93981,101536,471178,11766
07-May-2021,10082727,94932,102654,477323,11913
08-May-2021,10074290,95885,103777,483535,12061
09-May-2021,10065776,96841,104906,489816,12211
10-May-2021,10057184,97799,106040,496164,12362
11-May-2021,10048515,98758,107179,502581,12515
12-May-2021,10039769,99720,108323,509067,12669
13-May-2021,10030945,100684,109472,515622,12826
14-May-2021,10022045,101648,110626,522246,12983
15-May-2021,10013068,102614,111784,528939,13143
16-May-2021,10004014,103581,112946,535703,13304
17-May-2021,9994883,104549,114113,542536,13467
18-May-2021,9985676,105517,115284,549440,13632
19-May-2021,9976392,106486,116458,556415,13798
20-May-2021,9967033,107454,117636,563460,13966
21-May-2021,9957597,108423,118817,570576,14135
22-May-2021,9948086,109391,120001,577763,14307
23-May-2021,9938500,110359,121188,585022,14480
24-May-2021,9928839,111325,122377,592353,14654
25-May-2021,9919103,112291,123569,599754,14831
26-May-2021,9909292,113255,124764,607228,15009
27-May-2021,9899408,114218,125960,614774,15189
28-May-2021,9889450,115179,127157,622392,15370
29-May-2021,9879419,116138,128357,630082,15553
30-May-2021,9869315,117094,129557,637844,15738
31-May-2021,9859139,118048,130758,645678,15925
01-Jun-2021,9848891,118999,131960,653585,16114
02-Jun-2021,9838571,119946,133163,661564,16304
03-Jun-2021,9828181,120891,134365,669616,16496
04-Jun-2021,9817721,121831,135567,677739,16689
05-Jun-2021,9807191,122768,136769,685936,16885
06-Jun-2021,9796592,123700,137970,694204,17082
07-Jun-2021,9785925,124628,139170,702545,17280
08-Jun-2021,9775189,125551,140369,710958,17481
09-Jun-2021,9764387,126469,141566,719443,17683
10-Jun-2021,9753519,127381,142761,728000,17887
11-Jun-2021,9742584,128288,143954,736629,18093
12-Jun-2021,9731585,129189,145145,745330,18300
13-Jun-2021,9720522,130083,146332,754102,18509
14-Jun-2021,9709395,130971,147517,762946,18720
15-Jun-2021,9698206,131852,148697,771860,18932
16-Jun-2021,9686955,132726,149875,780846,19146
17-Jun-2021,9675643,133592,151047,789903,19362
18-Jun-2021,9664272,134451,152216,799030,19580
19-Jun-2021,9652841,135302,153379,808227,19799
20-Jun-2021,9641352,136144,154538,817494,20020
21-Jun-2021,9629806,136978,155691,826831,20242
22-Jun-2021,9618204,137803,156838,836236,20466
23-Jun-2021,9606547,138619,157979,845711,20692
24-Jun-2021,9594835,139425,159114,855254,20920
25-Jun-2021,9583070,140222,160241,864866,21149
26-Jun-2021,9571254,141009,161362,874545,21379
27-Jun-2021,9559386,141785,162475,884291,21612
28-Jun-2021,9547469,142550,163580,894104,21846
29-Jun-2021,9535502,143305,164677,903983,22081
30-Jun-2021,9523489,144049,165765,913928,22318
01-Jul-2021,9511428,144781,166844,923938,22557
02-Jul-2021,9499323,145501,167915,934013,22797
03-Jul-2021,9487173,146210,168975,944152,23038
04-Jul-2021,9474981,146906,170026,954355,23281
05-Jul-2021,9462746,147590,171066,964620,23526
06-Jul-2021,9450472,148261,172096,974948,23772
07-Jul-2021,9438158,148919,173114,985337,24020
08-Jul-2021,9425807,149563,174121,995788,24269
09-Jul-2021,9413419,150194,175117,1006298,24519
10-Jul-2021,9400996,150812,176101,1016869,24771
11-Jul-2021,9388539,151415,177072,1027498,25025
12-Jul-2021,9376049,152004,178030,1038185,25279
13-Jul-2021,9363528,152579,178976,1048929,25535
14-Jul-2021,9350978,153139,179908,1059730,25793
15-Jul-2021,9338399,153684,180827,1070587,26052
16-Jul-2021,9325793,154214,181731,1081499,26312
17-Jul-2021,9313161,154729,182621,1092464,26573
18-Jul-2021,9300505,155228,183497,1103483,26835
19-Jul-2021,9287826,155712,184357,1114554,27099
20-Jul-2021,9275125,156180,185203,1125676,27364
21-Jul-2021,9262405,156631,186033,1136849,27631
22-Jul-2021,9249666,157067,186846,1148071,27898
23-Jul-2021,9236910,157486,187644,1159342,28167
24-Jul-2021,9224138,157888,188426,1170660,28436
25-Jul-2021,9211352,158274,189190,1182025,28707
26-Jul-2021,9198554,158643,189938,1193435,28979
27-Jul-2021,9185744,158994,190668,1204890,29252
28-Jul-2021,9172924,159329,191381,1216388,29526
29-Jul-2021,9160096,159646,192076,1227928,29801
30-Jul-2021,9147261,159947,192753,1239510,30077
31-Jul-2021,9134421,160229,193411,1251132,30354
01-Aug-2021,9121577,160494,194051,1262793,30632
02-Aug-2021,9108731,160741,194673,1274492,30911
03-Aug-2021,9095883,160971,195275,1286228,31191
04-Aug-2021,9083036,161183,195858,1298000,31471
05-Aug-2021,9070191,161376,196422,1309806,31753
06-Aug-2021,9057350,161552,196966,1321645,32035
07-Aug-2021,9044514,161710,197490,1333517,32318
08-Aug-2021,9031684,161850,197994,1345420,32601
09-Aug-2021,9018861,161971,198478,1357352,32886
10-Aug-2021,9006049,162075,198942,1369313,33171
11-Aug-2021,8993246,162160,199385,1381301,33456
12-Aug-2021,8980457,162227,199807,1393315,33743
13-Aug-2021,8967680,162276,200209,1405354,34030
14-Aug-2021,8954919,162307,200589,1417416,34317
15-Aug-2021,8942174,162319,200949,1429501,34605
16-Aug-2021,8929447,162314,201287,1441607,34894
17-Aug-2021,8916740,162290,201604,1453732,35183
18-Aug-2021,8904053,162248,201899,1465876,35472
19-Aug-2021,8891388,162189,202173,1478037,35762
20-Aug-2021,8878746,162111,202425,1490214,36052
21-Aug-2021,8866129,162015,202656,1502405,36343
22-Aug-2021,8853538,161902,202865,1514610,36633
23-Aug-2021,8840975,161771,203052,1526826,36925
24-Aug-2021,8828440,161622,203217,1539053,37216
25-Aug-2021,8815935,161455,203361,1551290,37508
26-Aug-2021,8803461,161271,203482,1563534,37799
27-Aug-2021,8791020,161070,203582,1575785,38091
28-Aug-2021,8778613,160851,203659,1588042,38384
29-Aug-2021,8766241,160615,203715,1600302,38676
30-Aug-2021,8753904,160362,203749,1612565,38968
31-Aug-2021,8741606,160092,203760,1624829,39260
01-Sep-2021,8729346,159806,203750,1637094,39553
02-Sep-2021,8717125,159502,203719,1649357,39845
03-Sep-2021,8704946,159183,203665,1661618,40137
04-Sep-2021,8692808,158847,203589,1673875,40429
05-Sep-2021,8680714,158494,203492,1686126,40721
06-Sep-2021,8668664,158126,203374,1698371,41013
07-Sep-2021,8656659,157742,203233,1710609,41305
08-Sep-2021,8644701,157343,203072,1722837,41596
09-Sep-2021,8632790,156928,202889,1735055,41887
10-Sep-2021,8620927,156498,202685,1747261,42178
11-Sep-2021,8609114,156053,202459,1759454,42469
12-Sep-2021,8597351,155593,202213,1771633,42759
13-Sep-2021,8585639,155118,201946,1783797,43049
14-Sep-2021,8573980,154629,201658,1795944,43338
15-Sep-2021,8562373,154126,201350,1808073,43627
16-Sep-2021,8550821,153608,201021,1820182,43916
17-Sep-2021,8539323,153077,200672,1832272,44204
18-Sep-2021,8527881,152533,200303,1844339,44492
19-Sep-2021,8516496,151975,199914,1856384,44779
20-Sep-2021,8505168,151404,199505,1868405,45065
21-Sep-2021,8493898,150821,199077,1880401,45351
22-Sep-2021,8482687,150225,198630,1892371,45636
23-Sep-2021,8471535,149616,198163,1904312,45921
24-Sep-2021,8460444,148995,197678,1916226,46205
25-Sep-2021,8449414,148363,197174,1928109,46488
26-Sep-2021,8438445,147719,196652,1939962,46770
27-Sep-2021,8427539,147064,196111,1951782,47052
28-Sep-2021,8416696,146397,195552,1963570,47333
29-Sep-2021,8405916,145720,194976,1975323,47613
30-Sep-2021,8395200,145032,194382,1987041,47892
01-Oct-2021,8384548,144334,193771,1998723,48171
02-Oct-2021,8373962,143626,193143,2010368,48448
03-Oct-2021,8363442,142909,192498,2021974,48725
04-Oct-2021,8352988,142181,191837,2033541,49001
05-Oct-2021,8342600,141445,191160,2045068,49275
06-Oct-2021,8332280,140699,190467,2056553,49549
07-Oct-2021,8322027,139945,189758,2067997,49822
08-Oct-2021,8311842,139182,189034,2079397,50093
09-Oct-2021,8301725,138412,188294,2090753,50364
10-Oct-2021,8291677,137633,187540,2102064,50634
11-Oct-2021,8281698,136847,186772,2113329,50902
12-Oct-2021,8271789,136053,185989,2124548,51170
13-Oct-2021,8261949,135252,185193,2135719,51436
14-Oct-2021,8252179,134444,184383,2146842,51701
15-Oct-2021,8242479,133630,183559,2157915,51965
16-Oct-2021,8232850,132809,182723,2168939,52227
17-Oct-2021,8223291,131983,181874,2179912,52489
18-Oct-2021,8213803,131150,181012,2190833,52749
19-Oct-2021,8204386,130312,180139,2201702,53008
20-Oct-2021,8195041,129469,179254,2212519,53266
21-Oct-2021,8185767,128620,178357,2223281,53523
22-Oct-2021,8176564,127767,177449,2233990,53778
23-Oct-2021,8167434,126909,176531,2244643,54032
24-Oct-2021,8158375,126047,175601,2255241,54284
25-Oct-2021,8149387,125181,174662,2265782,54535
26-Oct-2021,8140472,124311,173713,2276267,54785
27-Oct-2021,8131629,123438,172754,2286694,55034
28-Oct-2021,8122857,122561,171786,2297064,55281
29-Oct-2021,8114158,121681,170809,2307374,55527
30-Oct-2021,8105530,120798,169823,2317626,55771
31-Oct-2021,8096975,119913,168829,2327818,56014
01-Nov-2021,8088491,119025,167827,2337950,56255
02-Nov-2021,8080080,118135,166817,2348021,56495
03-Nov-2021,8071740,117243,165800,2358032,56734
04-Nov-2021,8063472,116349,164775,2367981,56971
05-Nov-2021,8055276,115454,163744,2377868,57207
06-Nov-2021,8047151,114557,162706,2387693,57441
07-Nov-2021,8039098,113660,161662,2397455,57673
08-Nov-2021,8031117,112761,160612,2407154,57905
09-Nov-2021,8023206,111862,159557,2416790,58134
10-Nov-2021,8015366,110962,158496,2426362,58362
11-Nov-2021,8007598,110062,157430,2435870,58589
12-Nov-2021,7999900,109162,156359,2445314,58814
13-Nov-2021,7992273,108262,155284,2454693,59038
14-Nov-2021,7984715,107362,154204,2464007,59260
15-Nov-2021,7977229,106462,153121,2473256,59480
16-Nov-2021,7969811,105564,152034,2482440,59699
17-Nov-2021,7962464,104666,150944,2491559,59916
18-Nov-2021,7955186,103769,149850,2500611,60132
19-Nov-2021,7947977,102873,148754,2509598,60346
20-Nov-2021,7940837,101978,147655,2518519,60559
21-Nov-2021,7933766,101085,146554,2527373,60770
22-Nov-2021,7926763,100194,145451,2536161,60979
23-Nov-2021,7919828,99304,144346,2544883,61187
24-Nov-2021,7912961,98417,143239,2553538,61393
25-Nov-2021,7906162,97531,142131,2562127,61598
26-Nov-2021,7899429,96648,141022,2570648,61801
27-Nov-2021,7892763,95767,139912,2579103,62003
28-Nov-2021,7886164,94888,138802,2587491,62202
29-Nov-2021,7879631,94013,137691,2595813,62401
30-Nov-2021,7873164,93140,136580,2604067,62597
01-Dec-2021,7866762,92269,135469,2612255,62793
02-Dec-2021,7860426,91402,134359,2620375,62986
03-Dec-2021,7854154,90538,133249,2628429,63178
04-Dec-2021,7847947,89678,132139,2636416,63368
05-Dec-2021,7841803,88820,131031,2644337,63557
06-Dec-2021,7835723,87966,129924,2652190,63744
07-Dec-2021,7829707,87116,128818,2659977,63930
08-Dec-2021,7823753,86269,127714,2667698,64114
09-Dec-2021,7817862,85427,126611,2675352,64296
10-Dec-2021,7812033,84588,125511,2682940,64477
11-Dec-2021,7806266,83753,124412,2690461,64656
12-Dec-2021,7800559,82922,123316,2697917,64834
13-Dec-2021,7794914,82095,122222,2705307,65010
14-Dec-2021,7789329,81273,121131,2712631,65185
15-Dec-2021,7783804,80454,120043,2719889,65358
16-Dec-2021,7778339,79641,118958,2727082,65529
17-Dec-2021,7772933,78831,117875,2734209,65699
18-Dec-2021,7767586,78027,116796,2741272,65867
19-Dec-2021,7762297,77226,115721,2748270,66034
20-Dec-2021,7757066,76431,114649,2755203,66199
21-Dec-2021,7751892,75640,113581,2762072,66363
22-Dec-2021,7746776,74854,112517,2768876,66525
23-Dec-2021,7741716,74073,111456,2775617,66686
24-Dec-2021,7736712,73297,110400,2782294,66845
25-Dec-2021,7731764,72526,109348,2788907,67003
26-Dec-2021,7726871,71760,108301,2795458,67159
27-Dec-2021,7722033,70998,107258,2801945,67313
28-Dec-2021,7717250,70242,106220,2808370,67466
29-Dec-2021,7712520,69492,105186,2814732,67618
30-Dec-2021,7707844,68746,104157,2821033,67768
31-Dec-2021,7703221,68005,103133,2827271,67917
01-Jan-2022,7698651,67270,102115,2833448,68064
02-Jan-2022,7694133,66540,101101,2839564,68210
03-Jan-2022,7689666,65816,100093,2845619,68354
04-Jan-2022,7685251,65097,99090,2851614,68497
05-Jan-2022,7680886,64383,98092,2857548,68638
06-Jan-2022,7676572,63674,97100,2863423,68778
07-Jan-2022,7672308,62971,96114,2869238,68917
08-Jan-2022,7668094,62274,95133,2874993,69054
09-Jan-2022,7663928,61582,94158,2880690,69190
10-Jan-2022,7659811,60895,93189,2886328,69324
11-Jan-2022,7655742,60214,92226,2891909,69457
12-Jan-2022,7651721,59538,91269,2897431,69589
13-Jan-2022,7647747,58868,90317,2902896,69719
14-Jan-2022,7643820,58204,89372,2908304,69848
15-Jan-2022,7639940,57545,88433,2913655,69976
16-Jan-2022,7636105,56891,87500,2918950,70102
17-Jan-2022,7632316,56243,86574,2924189,70227
18-Jan-2022,7628572,55601,85654,2929372,70350
19-Jan-2022,7624872,54964,84740,2934500,70472
20-Jan-2022,7621217,54333,83832,2939573,70593
21-Jan-2022,7617605,53707,82931,2944592,70713
22-Jan-2022,7614037,53086,82036,2949557,70831
23-Jan-2022,7610512,52472,81148,2954468,70948
24-Jan-2022,7607029,51863,80267,2959326,71064
25-Jan-2022,7603588,51259,79391,2964131,71179
26-Jan-2022,7600189,50661,78523,2968884,71292
27-Jan-2022,7596831,50068,77661,2973584,71404
28-Jan-2022,7593514,49481,76806,2978233,71515
29-Jan-2022,7590237,48899,75957,2982830,71624
30-Jan-2022,7587001,48323,75115,2987377,71733
31-Jan-2022,7583803,47752,74280,2991873,71840
01-Feb-2022,7580645,47186,73452,2996319,71946
02-Feb-2022,7577526,46626,72630,3000716,72050
03-Feb-2022,7574445,46072,71815,3005063,72154
04-Feb-2022,7571402,45523,71006,3009361,72256
05-Feb-2022,7568396,44979,70205,3013611,72358
06-Feb-2022,7565428,44440,69410,3017813,72458
07-Feb-2022,7562496,43907,68622,3021967,72557
08-Feb-2022,7559600,43379,67840,3026074,72655
09-Feb-2022,7556741,42856,67066,3030134,72751
10-Feb-2022,7553917,42339,66298,3034147,72847
11-Feb-2022,7551128,41827,65537,3038115,72942
12-Feb-2022,7548374,41320,64782,3042037,73035
13-Feb-2022,7545654,40818,64034,3045914,73128
14-Feb-2022,7542969,40321,63293,3049746,73219
15-Feb-2022,7540317,39830,62559,3053534,73309
16-Feb-2022,7537698,39343,61831,3057277,73398
17-Feb-2022,7535113,38862,61110,3060977,73487
18-Feb-2022,7532559,38385,60396,3064634,73574
19-Feb-2022,7530038,37914,59688,3068248,73660
20-Feb-2022,7527549,37447,58987,3071820,73745
