datetime,S,I,Q,R,D
02-Mar-2021,10093366,86626,93683,484958,11854
03-Mar-2021,10085658,87504,94708,490628,11989
04-Mar-2021,10077878,88385,95738,496360,12126
05-Mar-2021,10070026,89269,96774,502153,12264
06-Mar-2021,10062102,90156,97815,508010,12404
07-Mar-2021,10054107,91045,98862,513929,12545
08-Mar-2021,10046038,91937,99913,519911,12687
09-Mar-2021,10037898,92830,100970,525957,12831
10-Mar-2021,10029686,93726,102032,532066,12977
11-Mar-2021,10021402,94623,103099,538240,13124
12-Mar-2021,10013045,95522,104170,544478,13273
13-Mar-2021,10004617,96422,105245,550780,13423
14-Mar-2021,9996116,97324,106325,557148,13575
15-Mar-2021,9987544,98226,107409,563580,13728
16-Mar-2021,9978900,99130,108496,570078,13883
17-Mar-2021,9970184,100034,109588,576641,14039
18-Mar-2021,9961397,100939,110683,583271,14197
19-Mar-2021,9952539,101844,111781,589966,14357
20-Mar-2021,9943610,102749,112883,596727,14518
21-Mar-2021,9934609,103654,113988,603555,14681
22-Mar-2021,9925538,104559,115095,610450,14845
23-Mar-2021,9916397,105463,116205,617411,15011
24-Mar-2021,9907185,106366,117318,624439,15178
25-Mar-2021,9897904,107269,118433,631534,15347
26-Mar-2021,9888553,108170,119549,638696,15518
27-Mar-2021,9879133,109070,120668,645926,15690
28-Mar-2021,9869644,109968,121788,653223,15864
29-Mar-2021,9860086,110864,122909,660587,16040
30-Mar-2021,9850461,111759,124032,668019,16217
31-Mar-2021,9840767,112651,125155,675518,16396
01-Apr-2021,9831007,113540,126279,683085,16576
02-Apr-2021,9821179,114427,127403,690720,16758
03-Apr-2021,9811285,115310,128528,698423,16942
04-Apr-2021,9801325,116190,129652,706193,17127
05-Apr-2021,9791300,117067,130776,714031,17314
06-Apr-2021,9781210,117940,131899,721936,17502
07-Apr-2021,9771056,118808,133022,729909,17692
08-Apr-2021,9760838,119673,134143,737950,17884
09-Apr-2021,9750557,120533,135263,746058,18077
10-Apr-2021,9740213,121388,136381,754233,18272
11-Apr-2021,9729808,122238,137497,762476,18468
12-Apr-2021,9719342,123083,138611,770785,18666
13-Apr-2021,9708815,123922,139722,779162,18866
14-Apr-2021,9698228,124755,140831,787606,19067
15-Apr-2021,9687582,125583,141937,796116,19270
16-Apr-2021,9676878,126404,143039,804692,19474
17-Apr-2021,9666117,127218,144137,813335,19680
18-Apr-2021,9655298,128025,145232,822044,19888
19-Apr-2021,9644424,128826,146322,830818,20097
20-Apr-2021,9633495,129618,147408,839659,20307
21-Apr-2021,9622511,130404,148488,848564,20520
22-Apr-2021,9611475,131181,149564,857534,20734
23-Apr-2021,9600385,131950,150634,866569,20949
24-Apr-2021,9589244,132711,151699,875668,21166
25-Apr-2021,9578053,133463,152757,884831,21384
26-Apr-2021,9566811,134206,153809,894057,21604
27-Apr-2021,9555522,134940,154854,903346,21825
28-Apr-2021,9544184,135664,155892,912699,22048
29-Apr-2021,9532799,136379,156923,922113,22273
30-Apr-2021,9521369,137084,157947,931589,22498
01-May-2021,9509894,137778,158962,941127,22726
02-May-2021,9498376,138462,159969,950726,22954
03-May-2021,9486815,139135,160968,960385,23185
04-May-2021,9475212,139798,161957,970103,23416
05-May-2021,9463569,140449,162938,979881,23649
06-May-2021,9451887,141089,163909,989718,23884
07-May-2021,9440167,141717,164870,999613,24120
08-May-2021,9428410,142334,165821,1009565,24357
09-May-2021,9416617,142938,166762,1019575,24595
10-May-2021,9404790,143530,167692,1029641,24835
11-May-2021,9392929,144109,168611,1039762,25076
12-May-2021,9381036,144676,169518,1049938,25319
13-May-2021,9369111,145230,170414,1060169,25563
14-May-2021,9357157,145771,171298,1070453,25808
15-May-2021,9345175,146298,172170,1080790,26054
16-May-2021,9333165,146811,173029,1091179,26302
17-May-2021,9321130,147311,173876,1101620,26551
18-May-2021,9309069,147798,174709,1112111,26801
19-May-2021,9296985,148269,175529,1122651,27052
20-May-2021,9284879,148727,176336,1133241,27304
21-May-2021,9272752,149170,177128,1143879,27558
22-May-2021,9260605,149599,177906,1154564,27812
23-May-2021,9248440,150013,178670,1165296,28068
24-May-2021,9236258,150412,179419,1176073,28325
25-May-2021,9224061,150796,180153,1186895,28583
26-May-2021,9211849,151164,180872,1197760,28842
27-May-2021,9199624,151518,181575,1208668,29102
28-May-2021,9187388,151855,182263,1219618,29363
29-May-2021,9175141,152178,182934,1230609,29625
30-May-2021,9162885,152484,183590,1241640,29888
31-May-2021,9150622,152775,184229,1252710,30151
01-Jun-2021,9138353,153050,184851,1263818,30416
02-Jun-2021,9126078,153308,185456,1274963,30682
03-Jun-2021,9113800,153551,186044,1286143,30948
04-Jun-2021,9101520,153777,186615,1297359,31215
05-Jun-2021,9089239,153988,187168,1308608,31484
06-Jun-2021,9076958,154182,187704,1319891,31752
07-Jun-2021,9064680,154359,188222,1331205,32022
08-Jun-2021,9052404,154520,188722,1342549,32292
09-Jun-2021,9040133,154665,189203,1353923,32563
10-Jun-2021,9027867,154793,189666,1365326,32835
11-Jun-2021,9015609,154904,190110,1376755,33108
12-Jun-2021,9003360,154999,190536,1388211,33381
13-Jun-2021,8991120,155077,190943,1399692,33654
14-Jun-2021,8978891,155139,191331,1411197,33928
15-Jun-2021,8966675,155184,191700,1422725,34203
16-Jun-2021,8954472,155213,192049,1434274,34478
17-Jun-2021,8942285,155224,192379,1445844,34754
18-Jun-2021,8930114,155220,192690,1457433,35030
19-Jun-2021,8917960,155198,192981,1469040,35307
20-Jun-2021,8905825,155161,193253,1480665,35584
21-Jun-2021,8893711,155106,193504,1492304,35861
22-Jun-2021,8881618,155035,193736,1503959,36139
23-Jun-2021,8869547,154948,193948,1515627,36417
24-Jun-2021,8857500,154845,194140,1527307,36696
25-Jun-2021,8845478,154725,194312,1538998,36974
26-Jun-2021,8833483,154589,194464,1550698,37253
27-Jun-2021,8821514,154437,194596,1562407,37532
28-Jun-2021,8809575,154269,194708,1574124,37811
29-Jun-2021,8797665,154085,194800,1585847,38091
30-Jun-2021,8785786,153885,194872,1597574,38370
01-Jul-2021,8773939,153669,194924,1609306,38650
02-Jul-2021,8762125,153438,194955,1621039,38929
03-Jul-2021,8750346,153191,194967,1632775,39209
04-Jul-2021,8738602,152929,194958,1644510,39489
05-Jul-2021,8726894,152651,194930,1656244,39768
06-Jul-2021,8715224,152359,194881,1667976,40048
07-Jul-2021,8703592,152051,194812,1679704,40327
08-Jul-2021,8692000,151729,194724,1691427,40607
09-Jul-2021,8680448,151392,194616,1703145,40886
10-Jul-2021,8668938,151040,194488,1714856,41165
11-Jul-2021,8657471,150674,194340,1726558,41444
12-Jul-2021,8646047,150294,194173,1738250,41723
13-Jul-2021,8634667,149900,193987,1749933,42001
14-Jul-2021,8623333,149492,193781,1761603,42279
15-Jul-2021,8612045,149070,193555,1773260,42557
16-Jul-2021,8600804,148634,193311,1784903,42835
17-Jul-2021,8589611,148186,193048,1796531,43112
18-Jul-2021,8578466,147724,192765,1808143,43388
19-Jul-2021,8567372,147250,192464,1819737,43665
20-Jul-2021,8556328,146762,192145,1831312,43941
21-Jul-2021,8545335,146262,191806,1842867,44216
22-Jul-2021,8534394,145750,191450,1854402,44491
23-Jul-2021,8523506,145226,191076,1865914,44765
24-Jul-2021,8512672,144689,190683,1877404,45039
25-Jul-2021,8501892,144141,190273,1888869,45312
26-Jul-2021,8491166,143582,189845,1900309,45585
27-Jul-2021,8480496,143011,189400,1911723,45857
28-Jul-2021,8469883,142430,188937,1923109,46128
29-Jul-2021,8459326,141837,188457,1934467,46399
30-Jul-2021,8448827,141234,187961,1945796,46669
31-Jul-2021,8438386,140621,187448,1957094,46938
01-Aug-2021,8428003,139997,186919,1968361,47207
02-Aug-2021,8417680,139364,186373,1979596,47475
03-Aug-2021,8407416,138720,185812,1990797,47741
04-Aug-2021,8397213,138068,185234,2001964,48008
05-Aug-2021,8387070,137406,184642,2013096,48273
06-Aug-2021,8376989,136735,184034,2024192,48537
07-Aug-2021,8366969,136056,183410,2035250,48801
08-Aug-2021,8357012,135368,182773,2046271,49064
09-Aug-2021,8347117,134672,182120,2057253,49325
10-Aug-2021,8337285,133968,181454,2068195,49586
11-Aug-2021,8327516,133256,180773,2079096,49846
12-Aug-2021,8317811,132536,180079,2089957,50105
13-Aug-2021,8308170,131809,179371,2100775,50362
14-Aug-2021,8298593,131075,178649,2111550,50619
15-Aug-2021,8289081,130335,177915,2122281,50875
16-Aug-2021,8279634,129587,177168,2132967,51130
17-Aug-2021,8270252,128834,176409,2143609,51383
18-Aug-2021,8260936,128074,175637,2154204,51636
19-Aug-2021,8251685,127308,174854,2164752,51887
20-Aug-2021,8242501,126537,174059,2175253,52137
21-Aug-2021,8233382,125760,173252,2185706,52387
22-Aug-2021,8224330,124978,172435,2196110,52634
23-Aug-2021,8215344,124191,171606,2206464,52881
24-Aug-2021,8206425,123400,170767,2216768,53127
25-Aug-2021,8197573,122603,169918,2227021,53371
26-Aug-2021,8188788,121803,169059,2237223,53614
27-Aug-2021,8180069,120998,168190,2247373,53856
28-Aug-2021,8171418,120190,167312,2257470,54097
29-Aug-2021,8162834,119378,166424,2267514,54336
30-Aug-2021,8154317,118563,165528,2277505,54574
31-Aug-2021,8145868,117744,164623,2287441,54811
01-Sep-2021,8137485,116923,163710,2297323,55047
02-Sep-2021,8129170,116098,162789,2307149,55281
03-Sep-2021,8120923,115271,161860,2316919,55514
04-Sep-2021,8112743,114442,160923,2326634,55745
05-Sep-2021,8104630,113610,159980,2336292,55975
06-Sep-2021,8096584,112777,159029,2345893,56204
07-Sep-2021,8088606,111942,158072,2355436,56432
08-Sep-2021,8080694,111105,157108,2364922,56658
09-Sep-2021,8072850,110267,156138,2374349,56882
10-Sep-2021,8065073,109428,155163,2383718,57106
11-Sep-2021,8057362,108588,154182,2393028,57327
12-Sep-2021,8049718,107747,153195,2402279,57548
13-Sep-2021,8042141,106905,152204,2411470,57767
14-Sep-2021,8034631,106063,151207,2420602,57985
15-Sep-2021,8027186,105220,150207,2429673,58201
16-Sep-2021,8019808,104378,149201,2438684,58416
17-Sep-2021,8012496,103535,148192,2447634,58629
18-Sep-2021,8005250,102693,147179,2456524,58841
19-Sep-2021,7998069,101851,146163,2465352,59051
20-Sep-2021,7990954,101010,145143,2474119,59260
21-Sep-2021,7983904,100170,144121,2482825,59467
22-Sep-2021,7976919,99330,143095,2491469,59673
23-Sep-2021,7969999,98492,142067,2500051,59878
24-Sep-2021,7963144,97654,141037,2508571,60081
25-Sep-2021,7956352,96818,140004,2517029,60283
26-Sep-2021,7949625,95983,138970,2525425,60483
27-Sep-2021,7942962,95150,137934,2533759,60681
28-Sep-2021,7936362,94319,136897,2542030,60878
29-Sep-2021,7929825,93490,135858,2550239,61074
30-Sep-2021,7923352,92662,134819,2558386,61268
01-Oct-2021,7916941,91837,133779,2566469,61461
02-Oct-2021,7910592,91014,132738,2574490,61652
03-Oct-2021,7904306,90193,131697,2582449,61842
04-Oct-2021,7898081,89375,130656,2590344,62030
05-Oct-2021,7891918,88560,129615,2598177,62217
06-Oct-2021,7885816,87747,128574,2605948,62402
07-Oct-2021,7879775,86937,127534,2613656,62585
08-Oct-2021,7873794,86130,126494,2621301,62768
09-Oct-2021,7867874,85326,125456,2628884,62948
10-Oct-2021,7862013,84525,124418,2636404,63128
11-Oct-2021,7856211,83727,123381,2643861,63305
12-Oct-2021,7850469,82933,122346,2651257,63482
13-Oct-2021,7844786,82142,121313,2658590,63656
14-Oct-2021,7839161,81355,120281,2665861,63830
15-Oct-2021,7833594,80571,119251,2673070,64001
16-Oct-2021,7828084,79791,118223,2680217,64172
17-Oct-2021,7822632,79015,117198,2687302,64341
18-Oct-2021,7817237,78242,116174,2694325,64508
19-Oct-2021,7811899,77473,115154,2701287,64674
20-Oct-2021,7806616,76709,114136,2708188,64838
21-Oct-2021,7801389,75948,113121,2715028,65001
22-Oct-2021,7796218,75192,112108,2721806,65163
23-Oct-2021,7791102,74439,111099,2728524,65323
24-Oct-2021,7786040,73691,110093,2735181,65482
25-Oct-2021,7781033,72947,109091,2741777,65639
26-Oct-2021,7776079,72208,108092,2748313,65795
27-Oct-2021,7771179,71473,107097,2754790,65949
28-Oct-2021,7766332,70742,106105,2761206,66102
29-Oct-2021,7761537,70016,105117,2767563,66253
30-Oct-2021,7756795,69295,104133,2773860,66403
31-Oct-2021,7752105,68578,103154,2780099,66552
01-Nov-2021,7747465,67865,102178,2786279,66699
02-Nov-2021,7742877,67158,101207,2792400,66845
03-Nov-2021,7738340,66455,100240,2798462,66990
04-Nov-2021,7733853,65757,99278,2804467,67133
05-Nov-2021,7729415,65064,98320,2810414,67275
06-Nov-2021,7725027,64375,97367,2816303,67415
07-Nov-2021,7720688,63691,96419,2822135,67554
08-Nov-2021,7716397,63012,95475,2827910,67692
09-Nov-2021,7712155,62339,94537,2833629,67828
10-Nov-2021,7707960,61670,93603,2839291,67963
11-Nov-2021,7703813,61006,92675,2844897,68096
12-Nov-2021,7699713,60346,91752,2850448,68229
13-Nov-2021,7695659,59692,90834,2855943,68360
14-Nov-2021,7691651,59043,89921,2861383,68489
15-Nov-2021,7687689,58399,89013,2866768,68618
16-Nov-2021,7683772,57760,88112,2872099,68745
17-Nov-2021,7679900,57126,87215,2877375,68870
18-Nov-2021,7676073,56497,86324,2882598,68995
19-Nov-2021,7672289,55873,85439,2887767,69118
20-Nov-2021,7668550,55255,84559,2892883,69240
21-Nov-2021,7664853,54641,83685,2897947,69361
22-Nov-2021,7661200,54032,82817,2902958,69480
23-Nov-2021,7657589,53429,81955,2907917,69598
24-Nov-2021,7654020,52830,81098,2912824,69715
25-Nov-2021,7650493,52237,80247,2917680,69831
26-Nov-2021,7647006,51648,79402,2922485,69945
27-Nov-2021,7643561,51065,78563,2927239,70059
28-Nov-2021,7640157,50487,77730,2931942,70171
29-Nov-2021,7636792,49914,76903,2936596,70282
30-Nov-2021,7633467,49345,76083,2941200,70391
01-Dec-2021,7630182,48782,75268,2945755,70500
02-Dec-2021,7626935,48224,74459,2950261,70607
03-Dec-2021,7623727,47671,73656,2954719,70714
04-Dec-2021,7620557,47123,72859,2959129,70819
05-Dec-2021,7617425,46581,72069,2963490,70923
06-Dec-2021,7614330,46043,71284,2967805,71026
07-Dec-2021,7611272,45510,70506,2972072,71127
08-Dec-2021,7608251,44982,69734,2976292,71228
09-Dec-2021,7605266,44459,68968,2980467,71327
10-Dec-2021,7602317,43941,68208,2984595,71426
11-Dec-2021,7599404,43427,67455,2988678,71523
12-Dec-2021,7596526,42919,66707,2992716,71619
13-Dec-2021,7593682,42416,65966,2996709,71714
14-Dec-2021,7590873,41917,65231,3000657,71808
15-Dec-2021,7588098,41423,64502,3004561,71902
16-Dec-2021,7585357,40935,63780,3008422,71994
17-Dec-2021,7582649,40451,63063,3012240,72084
18-Dec-2021,7579974,39971,62353,3016014,72174
19-Dec-2021,7577332,39497,61649,3019746,72263
20-Dec-2021,7574722,39027,60951,3023436,72351
21-Dec-2021,7572144,38562,60259,3027084,72438
22-Dec-2021,7569598,38102,59574,3030690,72524
23-Dec-2021,7567083,37646,58894,3034255,72609
24-Dec-2021,7564598,37195,58221,3037780,72693
25-Dec-2021,7562145,36748,57553,3041264,72776
26-Dec-2021,7559721,36306,56892,3044709,72858
27-Dec-2021,7557328,35869,56237,3048113,72939
28-Dec-2021,7554964,35436,55588,3051479,73020
29-Dec-2021,7552630,35008,54945,3054805,73099
30-Dec-2021,7550324,34584,54308,3058093,73177
31-Dec-2021,7548047,34165,53677,3061343,73255
01-Jan-2022,7545799,33750,53052,3064555,73331
02-Jan-2022,7543578,33339,52433,3067730,73407
03-Jan-2022,7541385,32933,51820,3070868,73482
04-Jan-2022,7539219,32531,51213,3073968,73556
05-Jan-2022,7537081,32133,50611,3077033,73629
06-Jan-2022,7534969,31740,50016,3080061,73701
07-Jan-2022,7532884,31351,49426,3083054,73772
08-Jan-2022,7530825,30966,48842,3086011,73843
09-Jan-2022,7528791,30585,48264,3088934,73912
10-Jan-2022,7526783,30209,47692,3091822,73981
11-Jan-2022,7524801,29836,47125,3094675,74049
12-Jan-2022,7522843,29468,46564,3097495,74116
13-Jan-2022,7520911,29103,46009,3100281,74183
14-Jan-2022,7519002,28743,45460,3103034,74248
15-Jan-2022,7517118,28387,44915,3105754,74313
16-Jan-2022,7515257,28035,44377,3108441,74377
17-Jan-2022,7513420,27686,43844,3111096,74440
18-Jan-2022,7511607,27342,43317,3113719,74503
19-Jan-2022,7509816,27001,42795,3116311,74565
20-Jan-2022,7508048,26664,42278,3118871,74626
21-Jan-2022,7506303,26331,41767,3121400,74686
22-Jan-2022,7504580,26002,41261,3123899,74746
23-Jan-2022,7502878,25676,40760,3126368,74804
24-Jan-2022,7501199,25354,40265,3128806,74863
25-Jan-2022,7499541,25036,39775,3131215,74920
26-Jan-2022,7497904,24721,39291,3133595,74977
27-Jan-2022,7496288,24411,38811,3135945,75033
28-Jan-2022,7494692,24103,38337,3138267,75088
29-Jan-2022,7493117,23799,37867,3140560,75143
30-Jan-2022,7491563,23499,37403,3142826,75197
31-Jan-2022,7490028,23202,36944,3145063,75250
01-Feb-2022,7488513,22909,36490,3147273,75303
02-Feb-2022,7487017,22619,36040,3149456,75355
03-Feb-2022,7485541,22332,35596,3151612,75406
04-Feb-2022,7484084,22049,35157,3153741,75457
05-Feb-2022,7482645,21769,34722,3155844,75507
06-Feb-2022,7481225,21492,34292,3157921,75556
07-Feb-2022,7479823,21219,33867,3159973,75605
08-Feb-2022,7478440,20949,33447,3161998,75654
09-Feb-2022,7477074,20682,33031,3163999,75701
10-Feb-2022,7475726,20418,32620,3165975,75748
11-Feb-2022,7474395,20157,32214,3167926,75795
12-Feb-2022,7473082,19899,31812,3169853,75841
13-Feb-2022,7471786,19645,31415,3171756,75886
14-Feb-2022,7470506,19393,31022,3173635,75931
15-Feb-2022,7469243,19145,30634,3175490,75975
16-Feb-2022,7467996,18899,30250,3177323,76019
17-Feb-2022,7466766,18657,29870,3179132,76062
18-Feb-2022,7465552,18417,29495,3180919,76104
19-Feb-2022,7464353,18180,29124,3182683,76147
20-Feb-2022,7463170,17946,28758,3184425,76188
21-Feb-2022,7462003,17715,28395,3186145,76229
22-Feb-2022,7460850,17487,28037,3187843,76269
23-Feb-2022,7459713,17261,27683,3189520,76309
24-Feb-2022,7458591,17039,27333,3191176,76349
25-Feb-2022,7457483,16818,26987,3192811,76388
26-Feb-2022,7456389,16601,26645,3194425,76426
27-Feb-2022,7455310,16386,26307,3196018,76464
28-Feb-2022,7454245,16174,25974,3197592,76502
01-Mar-2022,7453195,15965,25644,3199145,76539
02-Mar-2022,7452157,15758,25318,3200679,76575
03-Mar-2022,7451134,15553,24995,3202193,76611
04-Mar-2022,7450124,15351,24677,3203688,76647
05-Mar-2022,7449127,15152,24362,3205164,76682
06-Mar-2022,7448143,14955,24051,3206621,76717
07-Mar-2022,7447172,14761,23744,3208059,76751
08-Mar-2022,7446214,14568,23440,3209479,76785
09-Mar-2022,7445268,14379,23140,3210881,76819
10-Mar-2022,7444335,14191,22844,3212265,76852
11-Mar-2022,7443414,14006,22551,3213631,76884
12-Mar-2022,7442505,13824,22262,3214980,76916
13-Mar-2022,7441608,13643,21976,3216311,76948
14-Mar-2022,7440723,13465,21694,3217626,76979
15-Mar-2022,7439850,13289,21415,3218923,77010
16-Mar-2022,7438988,13115,21139,3220204,77041
17-Mar-2022,7438138,12943,20867,3221468,77071
18-Mar-2022,7437299,12774,20598,3222716,77101
19-Mar-2022,7436471,12607,20332,3223948,77130
20-Mar-2022,7435654,12441,20070,3225164,77159
21-Mar-2022,7434847,12278,19810,3226364,77188
22-Mar-2022,7434052,12117,19554,3227548,77216
23-Mar-2022,7433266,11958,19301,3228718,77244
24-Mar-2022,7432492,11801,19051,3229872,77271
25-Mar-2022,7431727,11646,18804,3231011,77298
26-Mar-2022,7430973,11493,18561,3232136,77325
27-Mar-2022,7430228,11342,18320,3233246,77352
28-Mar-2022,7429494,11192,18082,3234341,77378
29-Mar-2022,7428769,11045,17847,3235423,77403
30-Mar-2022,7428054,10900,17615,3236490,77429
31-Mar-2022,7427348,10756,17386,3237543,77454
01-Apr-2022,7426652,10614,17160,3238583,77479
02-Apr-2022,7425965,10474,16936,3239609,77503
03-Apr-2022,7425287,10336,16715,3240622,77527
04-Apr-2022,7424618,10199,16497,3241621,77551
05-Apr-2022,7423958,10065,16282,3242608,77575
06-Apr-2022,7423307,9932,16070,3243581,77598
07-Apr-2022,7422664,9800,15860,3244542,77621
08-Apr-2022,7422030,9671,15652,3245491,77643
09-Apr-2022,7421404,9543,15448,3246427,77666
10-Apr-2022,7420787,9416,15245,3247350,77688
11-Apr-2022,7420178,9292,15046,3248262,77709
12-Apr-2022,7419577,9169,14849,3249162,77731
13-Apr-2022,7418984,9047,14654,3250050,77752
14-Apr-2022,7418399,8927,14462,3250926,77773
15-Apr-2022,7417822,8809,14272,3251791,77793
16-Apr-2022,7417252,8692,14085,3252644,77814
17-Apr-2022,7416691,8577,13900,3253486,77834
18-Apr-2022,7416136,8463,13717,3254317,77854
19-Apr-2022,7415589,8350,13537,3255138,77873
20-Apr-2022,7415049,8239,13359,3255947,77893
21-Apr-2022,7414517,8130,13183,3256746,77912
22-Apr-2022,7413992,8022,13009,3257534,77930
23-Apr-2022,7413473,7915,12838,3258312,77949
24-Apr-2022,7412962,7810,12669,3259080,77967
25-Apr-2022,7412457,7706,12502,3259837,77985
26-Apr-2022,7411959,7603,12337,3260585,78003
27-Apr-2022,7411468,7502,12174,3261322,78021
28-Apr-2022,7410984,7402,12013,3262050,78038
29-Apr-2022,7410505,7303,11855,3262768,78055
30-Apr-2022,7410034,7206,11698,3263477,78072
01-May-2022,7409568,7110,11543,3264177,78089
02-May-2022,7409109,7015,11391,3264867,78105
03-May-2022,7408656,6922,11240,3265548,78121
04-May-2022,7408209,6829,11091,3266220,78137
05-May-2022,7407768,6738,10944,3266883,78153
06-May-2022,7407333,6648,10799,3267538,78169
07-May-2022,7406904,6559,10656,3268183,78184
08-May-2022,7406481,6472,10515,3268820,78199
09-May-2022,7406063,6385,10375,3269449,78214
10-May-2022,7405651,6300,10238,3270070,78229
11-May-2022,7405244,6215,10102,3270682,78244
12-May-2022,7404843,6132,9968,3271286,78258
13-May-2022,7404447,6050,9835,3271882,78272
14-May-2022,7404057,5969,9705,3272470,78286
15-May-2022,7403672,5889,9576,3273050,78300
16-May-2022,7403292,5811,9448,3273623,78314
17-May-2022,7402917,5733,9323,3274187,78327
18-May-2022,7402547,5656,9199,3274745,78341
19-May-2022,7402182,5580,9076,3275295,78354
20-May-2022,7401822,5505,8955,3275838,78367
21-May-2022,7401467,5432,8836,3276373,78379
22-May-2022,7401116,5359,8719,3276901,78392
23-May-2022,7400771,5287,8602,3277423,78404
24-May-2022,7400430,5216,8488,3277937,78417
25-May-2022,7400093,5146,8375,3278444,78429
26-May-2022,7399761,5077,8263,3278945,78441
27-May-2022,7399434,5009,8153,3279439,78452
28-May-2022,7399111,4942,8044,3279927,78464
29-May-2022,7398792,4875,7936,3280408,78475
30-May-2022,7398478,4810,7830,3280882,78487
31-May-2022,7398168,4745,7726,3281350,78498
01-Jun-2022,7397862,4681,7623,3281812,78509
02-Jun-2022,7397560,4618,7521,3282268,78520
03-Jun-2022,7397262,4556,7420,3282718,78531
04-Jun-2022,7396969,4495,7321,3283161,78541
05-Jun-2022,7396679,4435,7223,3283599,78552
06-Jun-2022,7396393,4375,7126,3284031,78562
