datetime,S,NQ,NR,ND,I,Q,R,D
09-Nov-2021,9150599,26999,1454739,23415,0,0,120477,3353
10-Nov-2021,9147856,26991,1457447,23458,0,0,120477,3353
11-Nov-2021,9145114,26983,1460154,23501,0,0,120477,3353
12-Nov-2021,9142372,26975,1462861,23544,0,0,120477,3353
13-Nov-2021,9139632,26967,1465566,23587,0,0,120477,3353
14-Nov-2021,9136892,26959,1468271,23630,0,0,120477,3353
15-Nov-2021,9134153,26951,1470975,23673,0,0,120477,3353
16-Nov-2021,9131415,26943,1473679,23715,0,0,120477,3353
17-Nov-2021,9128678,26935,1476381,23758,0,0,120477,3353
18-Nov-2021,9125941,26926,1479083,23801,0,0,120477,3353
19-Nov-2021,9123206,26918,1481784,23844,0,0,120477,3353
20-Nov-2021,9120471,26910,1484484,23887,0,0,120477,3353
21-Nov-2021,9117737,26902,1487183,23930,0,0,120477,3353
22-Nov-2021,9115004,26894,1489881,23973,0,0,120477,3353
23-Nov-2021,9112272,26886,1492579,24015,0,0,120477,3353
