datetime,S,Q,R,D,Q_s,R_s,D_s
16-Sep-2022,9224293,6,554455,172150,7,768991,256859
17-Sep-2022,9224292,6,554456,172150,7,768991,256859
18-Sep-2022,9224290,6,554456,172150,7,768992,256859
19-Sep-2022,9224289,6,554457,172151,7,768993,256860
20-Sep-2022,9224288,6,554458,172151,7,768993,256860
21-Sep-2022,9224287,5,554458,172151,6,768994,256860
22-Sep-2022,9224286,5,554459,172151,6,768995,256860
23-Sep-2022,9224284,5,554459,172151,6,768995,256860
24-Sep-2022,9224283,5,554460,172152,6,768996,256861
25-Sep-2022,9224282,5,554460,172152,6,768996,256861
26-Sep-2022,9224281,5,554461,172152,6,768997,256861
27-Sep-2022,9224280,5,554461,172152,6,768998,256861
28-Sep-2022,9224279,5,554462,172152,6,768998,256861
29-Sep-2022,9224278,5,554462,172152,6,768999,256862
