datetime,S,Q,R,D,Q_s,R_s,D_s
15-Sep-2020,10544781,12041,72042,23629,17424,100038,33875
16-Sep-2020,10541087,12179,73253,24033,17614,101790,34459
17-Sep-2020,10537354,12317,74478,24441,17805,103561,35049
18-Sep-2020,10533582,12455,75716,24854,17997,105351,35646
19-Sep-2020,10529771,12595,76969,25271,18189,107160,36249
20-Sep-2020,10525921,12735,78235,25693,18382,108989,36858
21-Sep-2020,10522031,12875,79516,26120,18576,110837,37474
22-Sep-2020,10518102,13016,80810,26552,18770,112704,38097
23-Sep-2020,10514134,13158,82119,26988,18965,114591,38726
24-Sep-2020,10510126,13301,83442,27429,19160,116497,39361
25-Sep-2020,10506079,13443,84779,27875,19356,118423,40003
26-Sep-2020,10501992,13587,86131,28325,19552,120368,40651
27-Sep-2020,10497866,13731,87496,28780,19749,122333,41306
28-Sep-2020,10493699,13875,88877,29241,19945,124318,41968
