datetime,S,NQ,ND,I,Q,R,D
01-Apr-2021,9625841,1309,25228,118559,132206,846454,20889
02-Apr-2021,9615928,1213,25231,119366,133179,854482,21088
03-Apr-2021,9605952,1123,25234,120168,134152,862569,21288
04-Apr-2021,9595914,1039,25236,120964,135128,870715,21490
05-Apr-2021,9585815,960,25239,121755,136104,878920,21693
06-Apr-2021,9575656,887,25241,122541,137080,887184,21898
07-Apr-2021,9565438,818,25243,123320,138057,895507,22104
08-Apr-2021,9555161,754,25245,124094,139033,903889,22312
09-Apr-2021,9544826,694,25247,124860,140008,912330,22521
10-Apr-2021,9534436,638,25249,125621,140982,920831,22731
11-Apr-2021,9523990,587,25250,126374,141954,929390,22943
12-Apr-2021,9513489,538,25251,127120,142924,938007,23156
13-Apr-2021,9502935,494,25253,127859,143891,946684,23371
14-Apr-2021,9492329,452,25254,128591,144855,955419,23588
15-Apr-2021,9481671,414,25255,129314,145815,964212,23805
16-Apr-2021,9470963,379,25256,130029,146772,973063,24025
17-Apr-2021,9460206,346,25257,130737,147725,981971,24245
18-Apr-2021,9449401,316,25258,131435,148673,990938,24467
19-Apr-2021,9438548,288,25258,132125,149616,999961,24691
20-Apr-2021,9427649,262,25259,132806,150554,1009042,24915
21-Apr-2021,9416705,238,25260,133477,151486,1018179,25142
22-Apr-2021,9405717,217,25260,134139,152412,1027372,25369
23-Apr-2021,9394687,197,25261,134792,153332,1036621,25598
24-Apr-2021,9383614,179,25261,135434,154245,1045925,25829
25-Apr-2021,9372501,162,25261,136066,155151,1055285,26060
26-Apr-2021,9361349,146,25262,136688,156049,1064699,26294
27-Apr-2021,9350158,132,25262,137300,156940,1074167,26528
28-Apr-2021,9338929,120,25263,137900,157822,1083689,26764
29-Apr-2021,9327665,108,25263,138490,158696,1093264,27001
30-Apr-2021,9316365,97,25263,139069,159562,1102892,27239
01-May-2021,9305032,88,25263,139636,160418,1112571,27479
02-May-2021,9293666,79,25263,140191,161265,1122303,27720
03-May-2021,9282269,71,25264,140735,162102,1132085,27962
04-May-2021,9270841,64,25264,141266,162929,1141917,28206
05-May-2021,9259385,57,25264,141786,163746,1151800,28450
06-May-2021,9247900,51,25264,142293,164552,1161731,28696
07-May-2021,9236388,46,25264,142788,165347,1171711,28943
08-May-2021,9224851,41,25264,143269,166131,1181738,29192
09-May-2021,9213290,36,25264,143738,166904,1191813,29441
10-May-2021,9201705,32,25265,144194,167665,1201934,29692
11-May-2021,9190099,29,25265,144637,168413,1212101,29944
12-May-2021,9178472,26,25265,145066,169150,1222312,30196
13-May-2021,9166825,23,25265,145482,169874,1232568,30450
14-May-2021,9155160,20,25265,145884,170585,1242867,30705
15-May-2021,9143478,18,25265,146273,171283,1253209,30961
16-May-2021,9131781,16,25265,146647,171967,1263593,31219
17-May-2021,9120069,14,25265,147007,172638,1274017,31477
18-May-2021,9108343,13,25265,147353,173295,1284482,31736
19-May-2021,9096606,11,25265,147685,173938,1294986,31996
20-May-2021,9084857,10,25265,148003,174566,1305529,32257
21-May-2021,9073099,9,25265,148305,175181,1316109,32519
22-May-2021,9061333,8,25265,148593,175780,1326726,32782
23-May-2021,9049560,7,25265,148867,176364,1337379,33046
24-May-2021,9037781,6,25265,149125,176933,1348066,33310
25-May-2021,9025997,5,25265,149369,177487,1358788,33576
26-May-2021,9014211,4,25265,149597,178025,1369543,33842
27-May-2021,9002422,4,25265,149811,178547,1380329,34109
28-May-2021,8990632,3,25265,150009,179054,1391147,34377
29-May-2021,8978842,3,25265,150192,179544,1401995,34646
30-May-2021,8967055,3,25265,150360,180018,1412872,34915
31-May-2021,8955270,2,25265,150512,180475,1423777,35185
01-Jun-2021,8943489,2,25265,150649,180916,1434710,35456
02-Jun-2021,8931714,2,25265,150771,181340,1445669,35727
03-Jun-2021,8919945,2,25265,150877,181747,1456652,35999
04-Jun-2021,8908184,1,25265,150968,182137,1467660,36272
05-Jun-2021,8896432,1,25265,151043,182510,1478691,36545
06-Jun-2021,8884690,1,25265,151103,182865,1489744,36819
07-Jun-2021,8872960,1,25265,151148,183203,1500818,37093
08-Jun-2021,8861242,1,25265,151177,183523,1511912,37367
09-Jun-2021,8849538,1,25265,151190,183826,1523025,37643
10-Jun-2021,8837850,1,25265,151188,184111,1534155,37918
11-Jun-2021,8826177,0,25265,151170,184378,1545302,38194
12-Jun-2021,8814522,0,25265,151138,184627,1556465,38471
13-Jun-2021,8802885,0,25265,151089,184858,1567642,38747
14-Jun-2021,8791268,0,25265,151026,185071,1578833,39025
15-Jun-2021,8779671,0,25265,150947,185265,1590036,39302
16-Jun-2021,8768097,0,25265,150853,185442,1601250,39580
17-Jun-2021,8756546,0,25265,150743,185600,1612475,39858
18-Jun-2021,8745018,0,25265,150619,185740,1623708,40136
19-Jun-2021,8733516,0,25265,150479,185862,1634950,40414
20-Jun-2021,8722041,0,25265,150325,185966,1646198,40693
21-Jun-2021,8710592,0,25265,150156,186051,1657452,40971
22-Jun-2021,8699173,0,25265,149972,186117,1668710,41250
23-Jun-2021,8687782,0,25265,149773,186166,1679972,41529
24-Jun-2021,8676423,0,25265,149559,186196,1691236,41808
25-Jun-2021,8665094,0,25265,149331,186207,1702502,42087
26-Jun-2021,8653799,0,25265,149089,186200,1713768,42366
27-Jun-2021,8642537,0,25265,148832,186175,1725033,42645
28-Jun-2021,8631309,0,25265,148562,186132,1736295,42924
29-Jun-2021,8620117,0,25265,148277,186070,1747555,43202
30-Jun-2021,8608962,0,25265,147978,185991,1758810,43481
01-Jul-2021,8597844,0,25265,147666,185893,1770060,43760
02-Jul-2021,8586764,0,25265,147339,185777,1781303,44038
03-Jul-2021,8575724,0,25265,147000,185643,1792539,44316
04-Jul-2021,8564723,0,25265,146647,185491,1803766,44594
05-Jul-2021,8553764,0,25265,146281,185321,1814984,44872
06-Jul-2021,8542847,0,25265,145901,185134,1826190,45150
07-Jul-2021,8531972,0,25265,145509,184929,1837385,45427
08-Jul-2021,8521140,0,25265,145104,184706,1848567,45704
09-Jul-2021,8510354,0,25265,144687,184466,1859735,45980
10-Jul-2021,8499612,0,25265,144257,184209,1870888,46256
11-Jul-2021,8488916,0,25265,143815,183934,1882024,46532
12-Jul-2021,8478267,0,25265,143361,183642,1893144,46808
13-Jul-2021,8467665,0,25265,142896,183334,1904245,47082
14-Jul-2021,8457111,0,25265,142418,183008,1915328,47357
15-Jul-2021,8446606,0,25265,141929,182666,1926390,47631
16-Jul-2021,8436151,0,25265,141429,182307,1937431,47904
17-Jul-2021,8425746,0,25265,140918,181932,1948449,48177
18-Jul-2021,8415391,0,25265,140395,181541,1959445,48449
19-Jul-2021,8405089,0,25265,139863,181134,1970416,48721
20-Jul-2021,8394838,0,25265,139319,180711,1981362,48992
21-Jul-2021,8384640,0,25265,138766,180272,1992282,49262
22-Jul-2021,8374495,0,25265,138202,179818,2003175,49532
23-Jul-2021,8364404,0,25265,137628,179348,2014040,49801
24-Jul-2021,8354368,0,25265,137045,178863,2024877,50069
25-Jul-2021,8344386,0,25265,136452,178363,2035683,50337
26-Jul-2021,8334460,0,25265,135850,177849,2046459,50604
27-Jul-2021,8324590,0,25265,135239,177320,2057203,50870
28-Jul-2021,8314777,0,25265,134619,176776,2067915,51135
29-Jul-2021,8305020,0,25265,133990,176219,2078593,51400
30-Jul-2021,8295320,0,25265,133353,175647,2089238,51663
31-Jul-2021,8285679,0,25265,132708,175062,2099847,51926
01-Aug-2021,8276095,0,25265,132055,174463,2110420,52188
02-Aug-2021,8266570,0,25265,131394,173851,2120957,52449
03-Aug-2021,8257104,0,25265,130726,173226,2131457,52709
04-Aug-2021,8247698,0,25265,130050,172588,2141918,52968
05-Aug-2021,8238351,0,25265,129367,171938,2152340,53226
06-Aug-2021,8229063,0,25265,128678,171275,2162723,53483
07-Aug-2021,8219837,0,25265,127981,170600,2173065,53739
08-Aug-2021,8210670,0,25265,127278,169914,2183366,53994
09-Aug-2021,8201565,0,25265,126569,169215,2193625,54248
10-Aug-2021,8192521,0,25265,125854,168505,2203841,54501
11-Aug-2021,8183538,0,25265,125133,167784,2214014,54753
12-Aug-2021,8174616,0,25265,124406,167052,2224143,55004
13-Aug-2021,8165757,0,25265,123674,166310,2234228,55253
14-Aug-2021,8156959,0,25265,122937,165556,2244267,55502
15-Aug-2021,8148224,0,25265,122195,164793,2254261,55749
16-Aug-2021,8139551,0,25265,121448,164020,2264207,55996
17-Aug-2021,8130940,0,25265,120696,163237,2274107,56241
18-Aug-2021,8122392,0,25265,119941,162445,2283959,56485
19-Aug-2021,8113907,0,25265,119181,161643,2293763,56728
20-Aug-2021,8105485,0,25265,118417,160833,2303519,56969
21-Aug-2021,8097125,0,25265,117649,160013,2313225,57210
22-Aug-2021,8088829,0,25265,116878,159186,2322881,57449
23-Aug-2021,8080596,0,25265,116103,158350,2332486,57686
24-Aug-2021,8072425,0,25265,115326,157506,2342041,57923
25-Aug-2021,8064318,0,25265,114545,156655,2351545,58158
26-Aug-2021,8056275,0,25265,113762,155796,2360997,58392
27-Aug-2021,8048294,0,25265,112976,154930,2370397,58625
28-Aug-2021,8040377,0,25265,112188,154057,2379744,58857
29-Aug-2021,8032523,0,25265,111397,153177,2389038,59087
30-Aug-2021,8024732,0,25265,110605,152291,2398279,59316
31-Aug-2021,8017004,0,25265,109811,151398,2407465,59543
01-Sep-2021,8009340,0,25265,109015,150500,2416598,59769
02-Sep-2021,8001738,0,25265,108218,149596,2425676,59994
03-Sep-2021,7994200,0,25265,107419,148686,2434700,60217
04-Sep-2021,7986724,0,25265,106619,147771,2443668,60440
05-Sep-2021,7979311,0,25265,105819,146852,2452580,60660
06-Sep-2021,7971961,0,25265,105017,145927,2461437,60880
07-Sep-2021,7964673,0,25265,104215,144998,2470238,61097
08-Sep-2021,7957448,0,25265,103413,144065,2478982,61314
09-Sep-2021,7950285,0,25265,102610,143127,2487670,61529
10-Sep-2021,7943185,0,25265,101807,142186,2496301,61743
11-Sep-2021,7936146,0,25265,101004,141241,2504875,61955
12-Sep-2021,7929170,0,25265,100202,140293,2513392,62166
13-Sep-2021,7922255,0,25265,99400,139341,2521851,62376
14-Sep-2021,7915401,0,25265,98598,138387,2530252,62584
15-Sep-2021,7908609,0,25265,97797,137430,2538596,62790
16-Sep-2021,7901878,0,25265,96996,136470,2546882,62995
17-Sep-2021,7895208,0,25265,96197,135508,2555109,63199
18-Sep-2021,7888599,0,25265,95398,134544,2563279,63401
19-Sep-2021,7882050,0,25265,94601,133578,2571390,63602
20-Sep-2021,7875562,0,25265,93805,132611,2579442,63802
21-Sep-2021,7869133,0,25265,93011,131642,2587436,64000
22-Sep-2021,7862765,0,25265,92218,130672,2595371,64196
23-Sep-2021,7856456,0,25265,91427,129701,2603248,64391
24-Sep-2021,7850206,0,25265,90637,128728,2611065,64585
25-Sep-2021,7844015,0,25265,89850,127756,2618824,64777
26-Sep-2021,7837883,0,25265,89065,126782,2626524,64967
27-Sep-2021,7831810,0,25265,88281,125809,2634165,65157
28-Sep-2021,7825794,0,25265,87500,124835,2641747,65344
29-Sep-2021,7819837,0,25265,86722,123861,2649271,65531
30-Sep-2021,7813937,0,25265,85946,122888,2656735,65716
01-Oct-2021,7808095,0,25265,85172,121915,2664141,65899
02-Oct-2021,7802310,0,25265,84401,120943,2671487,66081
03-Oct-2021,7796581,0,25265,83633,119971,2678775,66261
04-Oct-2021,7790909,0,25265,82868,119001,2686004,66440
05-Oct-2021,7785293,0,25265,82106,118031,2693175,66618
06-Oct-2021,7779733,0,25265,81346,117063,2700286,66794
07-Oct-2021,7774228,0,25265,80590,116096,2707340,66969
08-Oct-2021,7768778,0,25265,79837,115130,2714334,67142
09-Oct-2021,7763383,0,25265,79088,114167,2721271,67314
10-Oct-2021,7758043,0,25265,78341,113205,2728149,67484
11-Oct-2021,7752757,0,25265,77598,112245,2734969,67653
12-Oct-2021,7747524,0,25265,76859,111287,2741731,67820
13-Oct-2021,7742345,0,25265,76123,110332,2748435,67986
14-Oct-2021,7737220,0,25265,75391,109379,2755081,68151
15-Oct-2021,7732146,0,25265,74663,108428,2761670,68314
16-Oct-2021,7727126,0,25265,73938,107481,2768202,68476
17-Oct-2021,7722157,0,25265,73217,106536,2774676,68636
18-Oct-2021,7717240,0,25265,72500,105593,2781093,68795
19-Oct-2021,7712374,0,25265,71788,104654,2787453,68952
20-Oct-2021,7707560,0,25265,71079,103719,2793757,69108
21-Oct-2021,7702796,0,25265,70374,102786,2800003,69263
22-Oct-2021,7698082,0,25265,69673,101857,2806194,69416
23-Oct-2021,7693418,0,25265,68976,100931,2812329,69568
24-Oct-2021,7688803,0,25265,68284,100009,2818407,69719
25-Oct-2021,7684238,0,25265,67596,99090,2824430,69868
26-Oct-2021,7679722,0,25265,66912,98175,2830397,70016
27-Oct-2021,7675254,0,25265,66232,97264,2836310,70162
28-Oct-2021,7670833,0,25265,65557,96358,2842167,70307
29-Oct-2021,7666461,0,25265,64886,95455,2847969,70451
30-Oct-2021,7662136,0,25265,64220,94556,2853717,70593
31-Oct-2021,7657858,0,25265,63558,93662,2859411,70734
01-Nov-2021,7653626,0,25265,62900,92771,2865051,70874
02-Nov-2021,7649440,0,25265,62247,91886,2870637,71012
03-Nov-2021,7645301,0,25265,61599,91004,2876169,71149
04-Nov-2021,7641206,0,25265,60955,90128,2881649,71285
05-Nov-2021,7637157,0,25265,60316,89255,2887075,71419
06-Nov-2021,7633152,0,25265,59681,88388,2892449,71552
07-Nov-2021,7629192,0,25265,59051,87525,2897770,71684
08-Nov-2021,7625275,0,25265,58425,86667,2903040,71814
09-Nov-2021,7621402,0,25265,57805,85814,2908257,71944
10-Nov-2021,7617572,0,25265,57188,84966,2913424,72072
11-Nov-2021,7613785,0,25265,56577,84123,2918539,72198
12-Nov-2021,7610041,0,25265,55970,83284,2923603,72324
13-Nov-2021,7606338,0,25265,55368,82451,2928616,72448
14-Nov-2021,7602677,0,25265,54771,81623,2933580,72571
15-Nov-2021,7599057,0,25265,54178,80801,2938493,72692
16-Nov-2021,7595479,0,25265,53590,79983,2943357,72813
17-Nov-2021,7591940,0,25265,53007,79171,2948172,72932
18-Nov-2021,7588442,0,25265,52429,78364,2952937,73050
19-Nov-2021,7584984,0,25265,51855,77562,2957654,73167
20-Nov-2021,7581565,0,25265,51286,76765,2962322,73282
21-Nov-2021,7578185,0,25265,50722,75974,2966943,73397
22-Nov-2021,7574844,0,25265,50163,75189,2971516,73510
23-Nov-2021,7571542,0,25265,49608,74409,2976041,73622
24-Nov-2021,7568277,0,25265,49058,73634,2980520,73733
25-Nov-2021,7565050,0,25265,48513,72865,2984951,73843
26-Nov-2021,7561860,0,25265,47972,72102,2989337,73951
27-Nov-2021,7558707,0,25265,47436,71344,2993676,74059
28-Nov-2021,7555591,0,25265,46905,70591,2997969,74165
29-Nov-2021,7552511,0,25265,46379,69844,3002218,74270
30-Nov-2021,7549467,0,25265,45857,69103,3006421,74374
01-Dec-2021,7546458,0,25265,45340,68367,3010580,74477
02-Dec-2021,7543484,0,25265,44827,67637,3014694,74579
03-Dec-2021,7540545,0,25265,44319,66913,3018764,74680
04-Dec-2021,7537641,0,25265,43816,66194,3022791,74780
05-Dec-2021,7534771,0,25265,43318,65481,3026774,74878
06-Dec-2021,7531934,0,25265,42824,64774,3030714,74976
07-Dec-2021,7529131,0,25265,42334,64072,3034612,75072
08-Dec-2021,7526361,0,25265,41849,63376,3038467,75168
09-Dec-2021,7523624,0,25265,41369,62686,3042281,75262
10-Dec-2021,7520919,0,25265,40894,62001,3046052,75356
11-Dec-2021,7518247,0,25265,40422,61322,3049783,75448
12-Dec-2021,7515606,0,25265,39956,60648,3053473,75540
13-Dec-2021,7512996,0,25265,39493,59981,3057122,75630
14-Dec-2021,7510418,0,25265,39036,59319,3060731,75719
15-Dec-2021,7507870,0,25265,38582,58662,3064300,75808
16-Dec-2021,7505353,0,25265,38134,58011,3067829,75895
17-Dec-2021,7502866,0,25265,37689,57366,3071319,75981
18-Dec-2021,7500409,0,25265,37249,56727,3074771,76067
19-Dec-2021,7497981,0,25265,36813,56093,3078184,76151
20-Dec-2021,7495582,0,25265,36382,55464,3081558,76235
21-Dec-2021,7493213,0,25265,35955,54842,3084895,76318
22-Dec-2021,7490872,0,25265,35532,54225,3088194,76399
23-Dec-2021,7488559,0,25265,35113,53613,3091457,76480
24-Dec-2021,7486274,0,25265,34699,53007,3094682,76560
25-Dec-2021,7484017,0,25265,34289,52406,3097871,76639
26-Dec-2021,7481787,0,25265,33883,51811,3101023,76717
27-Dec-2021,7479585,0,25265,33481,51222,3104140,76794
28-Dec-2021,7477409,0,25265,33083,50638,3107221,76870
29-Dec-2021,7475259,0,25265,32690,50059,3110268,76946
30-Dec-2021,7473136,0,25265,32300,49486,3113279,77020
31-Dec-2021,7471039,0,25265,31915,48918,3116256,77094
01-Jan-2022,7468967,0,25265,31534,48356,3119198,77167
02-Jan-2022,7466921,0,25265,31156,47799,3122107,77239
03-Jan-2022,7464899,0,25265,30783,47247,3124982,77310
04-Jan-2022,7462903,0,25265,30413,46701,3127824,77381
05-Jan-2022,7460931,0,25265,30048,46160,3130633,77450
06-Jan-2022,7458983,0,25265,29686,45624,3133410,77519
07-Jan-2022,7457059,0,25265,29328,45093,3136154,77587
08-Jan-2022,7455159,0,25265,28974,44568,3138866,77654
09-Jan-2022,7453283,0,25265,28624,44048,3141547,77720
10-Jan-2022,7451429,0,25265,28278,43533,3144196,77786
11-Jan-2022,7449598,0,25265,27935,43023,3146815,77851
12-Jan-2022,7447790,0,25265,27596,42518,3149402,77915
13-Jan-2022,7446005,0,25265,27261,42019,3151960,77978
14-Jan-2022,7444241,0,25265,26929,41524,3154487,78041
15-Jan-2022,7442500,0,25265,26601,41034,3156984,78103
16-Jan-2022,7440780,0,25265,26277,40550,3159452,78164
17-Jan-2022,7439081,0,25265,25956,40070,3161891,78224
18-Jan-2022,7437404,0,25265,25638,39595,3164301,78284
19-Jan-2022,7435747,0,25265,25325,39125,3166682,78343
20-Jan-2022,7434111,0,25265,25014,38660,3169035,78401
21-Jan-2022,7432496,0,25265,24707,38200,3171360,78459
22-Jan-2022,7430900,0,25265,24404,37744,3173658,78516
23-Jan-2022,7429325,0,25265,24104,37294,3175928,78572
24-Jan-2022,7427769,0,25265,23807,36848,3178170,78627
25-Jan-2022,7426233,0,25265,23514,36406,3180386,78682
26-Jan-2022,7424716,0,25265,23224,35970,3182576,78736
27-Jan-2022,7423218,0,25265,22937,35538,3184739,78790
28-Jan-2022,7421739,0,25265,22654,35110,3186876,78843
29-Jan-2022,7420279,0,25265,22373,34687,3188988,78895
30-Jan-2022,7418836,0,25265,22096,34269,3191073,78947
31-Jan-2022,7417412,0,25265,21822,33855,3193134,78998
01-Feb-2022,7416006,0,25265,21551,33446,3195170,79048
02-Feb-2022,7414618,0,25265,21284,33041,3197181,79098
03-Feb-2022,7413247,0,25265,21019,32640,3199168,79147
04-Feb-2022,7411893,0,25265,20757,32244,3201131,79196
05-Feb-2022,7410557,0,25265,20499,31852,3203070,79244
06-Feb-2022,7409237,0,25265,20243,31465,3204985,79291
07-Feb-2022,7407934,0,25265,19991,31081,3206877,79338
08-Feb-2022,7406648,0,25265,19741,30702,3208746,79384
09-Feb-2022,7405378,0,25265,19494,30327,3210593,79430
10-Feb-2022,7404124,0,25265,19250,29956,3212416,79475
11-Feb-2022,7402886,0,25265,19009,29590,3214218,79520
12-Feb-2022,7401663,0,25265,18771,29227,3215997,79564
13-Feb-2022,7400457,0,25265,18535,28868,3217754,79607
14-Feb-2022,7399265,0,25265,18302,28514,3219490,79650
15-Feb-2022,7398089,0,25265,18072,28163,3221205,79693
16-Feb-2022,7396927,0,25265,17845,27817,3222898,79735
17-Feb-2022,7395781,0,25265,17621,27474,3224571,79776
18-Feb-2022,7394649,0,25265,17399,27135,3226222,79817
19-Feb-2022,7393531,0,25265,17179,26800,3227854,79858
20-Feb-2022,7392428,0,25265,16963,26469,3229465,79897
21-Feb-2022,7391339,0,25265,16748,26141,3231057,79937
22-Feb-2022,7390264,0,25265,16537,25817,3232629,79976
23-Feb-2022,7389202,0,25265,16328,25497,3234181,80014
24-Feb-2022,7388154,0,25265,16121,25181,3235714,80052
25-Feb-2022,7387119,0,25265,15917,24868,3237228,80090
26-Feb-2022,7386098,0,25265,15715,24559,3238723,80127
27-Feb-2022,7385090,0,25265,15516,24253,3240200,80163
28-Feb-2022,7384095,0,25265,15319,23951,3241658,80199
01-Mar-2022,7383112,0,25265,15125,23652,3243098,80235
02-Mar-2022,7382142,0,25265,14933,23357,3244520,80270
03-Mar-2022,7381185,0,25265,14743,23065,3245924,80305
04-Mar-2022,7380240,0,25265,14555,22777,3247311,80339
05-Mar-2022,7379306,0,25265,14370,22492,3248680,80373
06-Mar-2022,7378385,0,25265,14187,22210,3250033,80407
07-Mar-2022,7377476,0,25265,14006,21932,3251368,80440
08-Mar-2022,7376579,0,25265,13827,21657,3252687,80472
09-Mar-2022,7375693,0,25265,13651,21385,3253989,80505
10-Mar-2022,7374818,0,25265,13477,21116,3255274,80537
11-Mar-2022,7373955,0,25265,13304,20851,3256544,80568
12-Mar-2022,7373103,0,25265,13134,20588,3257797,80599
13-Mar-2022,7372262,0,25265,12966,20329,3259035,80630
14-Mar-2022,7371432,0,25265,12800,20073,3260257,80660
15-Mar-2022,7370612,0,25265,12637,19820,3261464,80690
16-Mar-2022,7369803,0,25265,12475,19569,3262656,80719
17-Mar-2022,7369005,0,25265,12315,19322,3263832,80748
18-Mar-2022,7368216,0,25265,12157,19078,3264994,80777
19-Mar-2022,7367438,0,25265,12001,18837,3266141,80806
20-Mar-2022,7366670,0,25265,11847,18598,3267273,80834
21-Mar-2022,7365913,0,25265,11694,18363,3268391,80861
22-Mar-2022,7365164,0,25265,11544,18130,3269495,80889
23-Mar-2022,7364426,0,25265,11396,17900,3270585,80916
24-Mar-2022,7363697,0,25265,11249,17673,3271661,80942
25-Mar-2022,7362978,0,25265,11104,17448,3272723,80969
26-Mar-2022,7362267,0,25265,10961,17226,3273772,80995
27-Mar-2022,7361566,0,25265,10820,17007,3274808,81020
28-Mar-2022,7360875,0,25265,10681,16791,3275830,81046
29-Mar-2022,7360192,0,25265,10543,16577,3276840,81071
30-Mar-2022,7359518,0,25265,10407,16366,3277836,81095
31-Mar-2022,7358853,0,25265,10273,16157,3278820,81120
01-Apr-2022,7358196,0,25265,10140,15951,3279791,81144
02-Apr-2022,7357548,0,25265,10009,15747,3280750,81167
03-Apr-2022,7356909,0,25265,9880,15546,3281697,81191
04-Apr-2022,7356277,0,25265,9752,15347,3282631,81214
05-Apr-2022,7355654,0,25265,9626,15151,3283554,81237
06-Apr-2022,7355039,0,25265,9501,14957,3284465,81259
07-Apr-2022,7354432,0,25265,9378,14766,3285364,81282
08-Apr-2022,7353833,0,25265,9257,14577,3286251,81304
09-Apr-2022,7353242,0,25265,9137,14390,3287128,81325
10-Apr-2022,7352659,0,25265,9018,14205,3287993,81347
11-Apr-2022,7352083,0,25265,8901,14023,3288847,81368
12-Apr-2022,7351514,0,25265,8786,13843,3289690,81389
13-Apr-2022,7350953,0,25265,8672,13665,3290522,81409
14-Apr-2022,7350400,0,25265,8559,13490,3291343,81430
15-Apr-2022,7349853,0,25265,8448,13316,3292154,81450
16-Apr-2022,7349314,0,25265,8338,13145,3292955,81470
17-Apr-2022,7348782,0,25265,8230,12976,3293745,81489
18-Apr-2022,7348257,0,25265,8123,12809,3294525,81508
19-Apr-2022,7347738,0,25265,8018,12644,3295295,81527
20-Apr-2022,7347227,0,25265,7913,12481,3296055,81546
21-Apr-2022,7346722,0,25265,7810,12320,3296805,81565
22-Apr-2022,7346223,0,25265,7709,12161,3297546,81583
23-Apr-2022,7345732,0,25265,7608,12004,3298277,81601
24-Apr-2022,7345246,0,25265,7509,11849,3298998,81619
25-Apr-2022,7344767,0,25265,7411,11696,3299710,81637
26-Apr-2022,7344294,0,25265,7315,11545,3300413,81654
27-Apr-2022,7343828,0,25265,7219,11396,3301107,81671
28-Apr-2022,7343367,0,25265,7125,11248,3301792,81688
29-Apr-2022,7342913,0,25265,7032,11103,3302469,81705
30-Apr-2022,7342465,0,25265,6940,10959,3303136,81722
01-May-2022,7342022,0,25265,6850,10817,3303795,81738
02-May-2022,7341585,0,25265,6760,10677,3304445,81754
03-May-2022,7341154,0,25265,6672,10539,3305087,81770
04-May-2022,7340729,0,25265,6585,10402,3305720,81786
05-May-2022,7340309,0,25265,6499,10267,3306346,81801
06-May-2022,7339895,0,25265,6414,10134,3306963,81816
07-May-2022,7339486,0,25265,6330,10003,3307572,81831
08-May-2022,7339082,0,25265,6247,9873,3308173,81846
09-May-2022,7338684,0,25265,6166,9745,3308766,81861
10-May-2022,7338291,0,25265,6085,9618,3309352,81876
11-May-2022,7337903,0,25265,6005,9493,3309930,81890
12-May-2022,7337521,0,25265,5927,9370,3310501,81904
13-May-2022,7337143,0,25265,5849,9248,3311064,81918
14-May-2022,7336770,0,25265,5772,9127,3311620,81932
15-May-2022,7336403,0,25265,5697,9009,3312169,81945
16-May-2022,7336040,0,25265,5622,8891,3312710,81959
17-May-2022,7335681,0,25265,5548,8776,3313244,81972
18-May-2022,7335328,0,25265,5476,8661,3313772,81985
19-May-2022,7334979,0,25265,5404,8548,3314293,81998
20-May-2022,7334635,0,25265,5333,8437,3314806,82011
21-May-2022,7334295,0,25265,5263,8327,3315313,82023
22-May-2022,7333960,0,25265,5194,8218,3315814,82036
23-May-2022,7333629,0,25265,5126,8111,3316308,82048
24-May-2022,7333303,0,25265,5058,8005,3316795,82060
25-May-2022,7332981,0,25265,4992,7901,3317277,82072
