datetime,S,E,I,Q,R,D,P
30-Apr-2020,273489646,10118,10118,7804,1522,792,0
01-May-2020,269843034,10743,10526,7505,1945,810,3645436
02-May-2020,266244997,11367,10961,7229,2353,828,7242265
03-May-2020,262694886,11992,11424,6974,2746,845,10791134
04-May-2020,259192060,12620,11912,6740,3125,861,14292682
05-May-2020,255735888,13251,12427,6526,3492,877,17747539
06-May-2020,252325746,13887,12968,6331,3848,892,21156328
07-May-2020,248961020,14530,13535,6154,4193,907,24519661
08-May-2020,245641101,15180,14128,5995,4529,922,27838144
09-May-2020,242365393,15839,14748,5853,4857,936,31112375
10-May-2020,239133303,16507,15394,5728,5177,950,34342942
11-May-2020,235944250,17185,16066,5618,5491,963,37530427
12-May-2020,232797659,17873,16765,5524,5799,976,40675404
13-May-2020,229692963,18572,17490,5445,6102,990,43778438
14-May-2020,226629602,19282,18243,5380,6402,1002,46840089
15-May-2020,223607025,20004,19022,5329,6698,1015,49860906
16-May-2020,220624687,20739,19830,5291,6992,1028,52841434
17-May-2020,217682050,21485,20664,5267,7284,1041,55782209
18-May-2020,214778585,22244,21527,5256,7575,1053,58683760
19-May-2020,211913768,23015,22419,5257,7866,1066,61546610
20-May-2020,209087084,23799,23338,5270,8157,1078,64371273
21-May-2020,206298025,24596,24287,5295,8449,1091,67158258
22-May-2020,203546086,25406,25265,5331,8743,1103,69908066
23-May-2020,200830774,26228,26272,5379,9039,1116,72621191
24-May-2020,198151600,27063,27309,5438,9338,1129,75298124
25-May-2020,195508080,27910,28375,5508,9641,1142,77939344
26-May-2020,192899740,28769,29472,5588,9948,1155,80545327
27-May-2020,190326110,29641,30599,5679,10260,1169,83116542
28-May-2020,187786726,30525,31756,5780,10577,1183,85653453
29-May-2020,185281133,31421,32945,5891,10900,1196,88156514
30-May-2020,182808879,32328,34164,6013,11229,1211,90626177
31-May-2020,180369519,33247,35414,6144,11565,1225,93062886
01-Jun-2020,177962615,34176,36696,6284,11909,1240,95467079
02-Jun-2020,175587734,35116,38009,6435,12261,1255,97839190
03-Jun-2020,173244448,36067,39354,6594,12621,1271,100179644
04-Jun-2020,170932337,37027,40730,6763,12991,1287,102488864
05-Jun-2020,168650985,37998,42138,6942,13370,1303,104767264
06-Jun-2020,166399982,38977,43578,7129,13759,1320,107015255
07-Jun-2020,164178922,39965,45050,7326,14159,1337,109233241
08-Jun-2020,161987408,40961,46553,7532,14570,1355,111421621
09-Jun-2020,159825044,41966,48088,7746,14993,1373,113580790
10-Jun-2020,157691444,42978,49655,7969,15427,1392,115711135
11-Jun-2020,155586222,43996,51254,8202,15875,1411,117813040
12-Jun-2020,153509002,45022,52885,8442,16335,1431,119886883
13-Jun-2020,151459410,46053,54547,8692,16809,1451,121933038
14-Jun-2020,149437079,47089,56240,8950,17297,1472,123951873
15-Jun-2020,147441644,48131,57964,9217,17800,1494,125943751
16-Jun-2020,145472748,49176,59720,9492,18317,1516,127909030
17-Jun-2020,143530038,50226,61506,9775,18850,1539,129848066
18-Jun-2020,141613164,51278,63323,10067,19399,1563,131761205
19-Jun-2020,139721783,52333,65171,10367,19964,1587,133648794
20-Jun-2020,137855556,53391,67048,10676,20547,1613,135511171
21-Jun-2020,136014147,54449,68955,10992,21146,1638,137348672
22-Jun-2020,134197227,55509,70891,11317,21763,1665,139161628
23-Jun-2020,132404469,56568,72856,11649,22398,1692,140950366
24-Jun-2020,130635553,57628,74850,11990,23052,1721,142715206
25-Jun-2020,128890160,58686,76872,12339,23725,1750,144456468
26-Jun-2020,127167979,59742,78922,12695,24418,1780,146174464
27-Jun-2020,125468700,60796,80999,13059,25130,1810,147869505
28-Jun-2020,123792019,61847,83102,13431,25863,1842,149541894
29-Jun-2020,122137636,62895,85232,13811,26617,1874,151191935
30-Jun-2020,120505254,63939,87387,14198,27392,1908,152819923
01-Jul-2020,118894581,64977,89567,14592,28188,1942,154426152
02-Jul-2020,117305328,66010,91772,14994,29007,1978,156010911
03-Jul-2020,115737211,67037,94000,15404,29848,2014,157574487
04-Jul-2020,114189948,68057,96251,15820,30712,2051,159117160
05-Jul-2020,112663264,69070,98525,16244,31599,2089,160639209
06-Jul-2020,111156885,70075,100820,16674,32509,2129,162140908
07-Jul-2020,109670540,71072,103137,17112,33444,2169,163622527
08-Jul-2020,108203965,72059,105473,17556,34403,2210,165084334
09-Jul-2020,106756897,73036,107829,18007,35387,2253,166526593
10-Jul-2020,105329076,74003,110203,18464,36396,2296,167949562
11-Jul-2020,103920248,74958,112595,18928,37430,2341,169353499
12-Jul-2020,102530160,75902,115005,19398,38491,2387,170738657
13-Jul-2020,101158564,76834,117430,19874,39577,2433,172105287
14-Jul-2020,99805215,77754,119870,20357,40690,2481,173453633
15-Jul-2020,98469871,78660,122325,20845,41830,2531,174783940
16-Jul-2020,97152292,79551,124793,21339,42997,2581,176096447
17-Jul-2020,95852244,80429,127274,21838,44191,2632,177391391
18-Jul-2020,94569493,81292,129766,22343,45414,2685,178669007
19-Jul-2020,93303812,82139,132269,22854,46664,2739,179929524
20-Jul-2020,92054973,82970,134781,23369,47943,2794,181173170
21-Jul-2020,90822753,83785,137302,23889,49250,2851,182400169
22-Jul-2020,89606932,84583,139831,24415,50586,2908,183610744
23-Jul-2020,88407294,85364,142366,24944,51952,2967,184805113
24-Jul-2020,87223622,86127,144907,25479,53347,3027,185983491
25-Jul-2020,86055708,86871,147453,26017,54772,3089,187146091
26-Jul-2020,84903340,87597,150002,26560,56226,3152,188293123
27-Jul-2020,83766314,88304,152553,27106,57711,3216,189424795
28-Jul-2020,82644427,88992,155106,27656,59226,3281,190541312
29-Jul-2020,81537478,89659,157660,28210,60772,3348,191642873
30-Jul-2020,80445269,90307,160213,28767,62348,3416,192729680
31-Jul-2020,79367606,90934,162764,29327,63955,3485,193801929
01-Aug-2020,78304295,91540,165313,29890,65593,3556,194859812
02-Aug-2020,77255148,92126,167857,30456,67263,3628,195903523
03-Aug-2020,76219976,92690,170397,31024,68964,3701,196933249
04-Aug-2020,75198594,93232,172931,31595,70696,3776,197949176
05-Aug-2020,74190821,93753,175458,32167,72460,3852,198951489
06-Aug-2020,73196475,94251,177977,32742,74256,3929,199940370
07-Aug-2020,72215381,94727,180487,33318,76083,4008,200915996
08-Aug-2020,71247362,95181,182987,33895,77943,4088,201878545
09-Aug-2020,70292245,95612,185475,34474,79834,4170,202828190
10-Aug-2020,69349859,96020,187952,35053,81758,4253,203765105
11-Aug-2020,68420037,96406,190415,35634,83713,4337,204689458
12-Aug-2020,67502612,96768,192864,36214,85701,4423,205601417
13-Aug-2020,66597421,97107,195297,36795,87721,4510,206501148
14-Aug-2020,65704301,97423,197714,37377,89773,4599,207388813
