datetime,S,E,I,Q,R,D,P
14-Dec-2020,11872846,24256,236455,61310,493566,21186,260810382
15-Dec-2020,11710242,24277,234392,60989,497002,21328,260971770
16-Dec-2020,11549875,24271,232357,60659,500421,21470,261130948
17-Dec-2020,11391715,24239,230350,60320,503820,21611,261287946
18-Dec-2020,11235730,24183,228367,59974,507201,21751,261442794
19-Dec-2020,11081891,24106,226409,59622,510561,21890,261595521
20-Dec-2020,10930167,24008,224473,59263,513902,22028,261746158
21-Dec-2020,10780530,23891,222559,58898,517222,22166,261894733
22-Dec-2020,10632950,23758,220665,58529,520522,22303,262041273
23-Dec-2020,10487399,23608,218790,58156,523801,22439,262185808
24-Dec-2020,10343849,23443,216933,57778,527059,22574,262328364
25-Dec-2020,10202272,23265,215094,57397,530295,22708,262468968
26-Dec-2020,10062641,23075,213270,57014,533510,22841,262607649
27-Dec-2020,9924929,22874,211462,56627,536703,22973,262744431
28-Dec-2020,9789109,22662,209669,56239,539875,23105,262879342
29-Dec-2020,9655156,22440,207890,55848,543025,23235,263012406
30-Dec-2020,9523043,22211,206124,55456,546152,23365,263143650
31-Dec-2020,9392744,21973,204371,55062,549258,23494,263273098
01-Jan-2021,9264236,21729,202630,54668,552341,23622,263400774
02-Jan-2021,9137493,21478,200902,54272,555402,23748,263526704
03-Jan-2021,9012491,21222,199184,53876,558441,23874,263650911
04-Jan-2021,8889205,20961,197478,53479,561458,23999,263773419
05-Jan-2021,8767612,20696,195782,53082,564452,24124,263894252
06-Jan-2021,8647689,20427,194096,52685,567424,24247,264013431
07-Jan-2021,8529413,20155,192421,52288,570374,24369,264130980
08-Jan-2021,8412760,19880,190755,51891,573302,24490,264246922
09-Jan-2021,8297709,19603,189098,51494,576207,24611,264361278
10-Jan-2021,8184237,19325,187451,51098,579090,24730,264474070
11-Jan-2021,8072323,19044,185812,50702,581950,24849,264585320
12-Jan-2021,7961945,18763,184182,50306,584788,24966,264695048
13-Jan-2021,7853082,18482,182561,49911,587604,25083,264803277
14-Jan-2021,7745712,18199,180949,49517,590398,25199,264910025
15-Jan-2021,7639816,17917,179345,49124,593170,25314,265015314
16-Jan-2021,7535373,17635,177749,48731,595920,25428,265119163
17-Jan-2021,7432363,17354,176161,48340,598648,25541,265221593
18-Jan-2021,7330767,17074,174581,47949,601353,25653,265322623
19-Jan-2021,7230564,16794,173010,47560,604037,25764,265422272
20-Jan-2021,7131735,16516,171446,47171,606699,25875,265520558
21-Jan-2021,7034263,16239,169890,46784,609339,25984,265617501
22-Jan-2021,6938127,15964,168343,46397,611958,26092,265713120
23-Jan-2021,6843309,15690,166803,46012,614554,26200,265807431
24-Jan-2021,6749792,15419,165270,45629,617129,26307,265900454
25-Jan-2021,6657558,15149,163746,45246,619683,26413,265992205
26-Jan-2021,6566588,14882,162230,44865,622215,26518,266082703
27-Jan-2021,6476865,14617,160721,44485,624726,26622,266171964
28-Jan-2021,6388373,14354,159220,44107,627215,26725,266260006
29-Jan-2021,6301094,14094,157727,43729,629683,26827,266346845
30-Jan-2021,6215011,13837,156242,43354,632130,26929,266432497
31-Jan-2021,6130108,13583,154765,42980,634556,27029,266516980
01-Feb-2021,6046369,13331,153295,42607,636961,27129,266600308
02-Feb-2021,5963778,13082,151834,42235,639345,27228,266682498
03-Feb-2021,5882319,12836,150381,41866,641709,27326,266763565
04-Feb-2021,5801976,12593,148935,41497,644051,27423,266843525
05-Feb-2021,5722733,12353,147498,41131,646373,27519,266922393
06-Feb-2021,5644577,12116,146069,40766,648674,27614,267000184
07-Feb-2021,5567492,11882,144648,40402,650955,27709,267076912
08-Feb-2021,5491463,11651,143235,40040,653215,27802,267152593
09-Feb-2021,5416475,11424,141830,39680,655456,27895,267227240
10-Feb-2021,5342515,11199,140434,39322,657676,27987,267300868
11-Feb-2021,5269567,10978,139046,38965,659875,28079,267373490
12-Feb-2021,5197619,10760,137666,38609,662055,28169,267445121
13-Feb-2021,5126657,10545,136295,38256,664215,28258,267515774
14-Feb-2021,5056666,10334,134932,37904,666355,28347,267585462
15-Feb-2021,4987634,10125,133577,37554,668476,28435,267654199
