datetime,S,I,Q,R,D
28-Aug-2022,10599526,5,7,169211,3903
29-Aug-2022,10599526,5,7,169211,3903
30-Aug-2022,10599525,5,7,169212,3903
31-Aug-2022,10599525,5,7,169212,3903
01-Sep-2022,10599525,5,7,169213,3903
02-Sep-2022,10599524,5,6,169214,3904
03-Sep-2022,10599524,5,6,169214,3904
04-Sep-2022,10599523,5,6,169215,3904
05-Sep-2022,10599523,5,6,169215,3904
06-Sep-2022,10599522,5,6,169216,3904
07-Sep-2022,10599522,5,6,169216,3904
08-Sep-2022,10599522,5,6,169217,3904
09-Sep-2022,10599521,4,6,169217,3904
10-Sep-2022,10599521,4,6,169218,3904
11-Sep-2022,10599520,4,6,169218,3904
12-Sep-2022,10599520,4,6,169219,3904
13-Sep-2022,10599520,4,6,169219,3904
14-Sep-2022,10599519,4,6,169220,3904
15-Sep-2022,10599519,4,6,169220,3904
16-Sep-2022,10599519,4,6,169221,3904
17-Sep-2022,10599518,4,5,169221,3904
18-Sep-2022,10599518,4,5,169221,3904
19-Sep-2022,10599518,4,5,169222,3904
20-Sep-2022,10599517,4,5,169222,3904
21-Sep-2022,10599517,4,5,169223,3904
22-Sep-2022,10599516,4,5,169223,3904
23-Sep-2022,10599516,4,5,169224,3904
24-Sep-2022,10599516,4,5,169224,3904
25-Sep-2022,10599515,4,5,169224,3904
26-Sep-2022,10599515,4,5,169225,3904
27-Sep-2022,10599515,4,5,169225,3904
28-Sep-2022,10599515,4,5,169226,3904
29-Sep-2022,10599514,4,5,169226,3904
30-Sep-2022,10599514,4,5,169227,3904
01-Oct-2022,10599514,4,5,169227,3904
02-Oct-2022,10599513,3,5,169227,3904
03-Oct-2022,10599513,3,5,169228,3904
04-Oct-2022,10599513,3,5,169228,3904
05-Oct-2022,10599512,3,4,169228,3904
06-Oct-2022,10599512,3,4,169229,3904
07-Oct-2022,10599512,3,4,169229,3904
08-Oct-2022,10599511,3,4,169230,3904
09-Oct-2022,10599511,3,4,169230,3904
10-Oct-2022,10599511,3,4,169230,3904
11-Oct-2022,10599511,3,4,169231,3904
12-Oct-2022,10599510,3,4,169231,3904
13-Oct-2022,10599510,3,4,169231,3904
14-Oct-2022,10599510,3,4,169232,3904
