datetime,S,NI,NR,P,R,ND,D
09-May-2021,5447777,16974,827380,333411,4048642,13215,94851
10-May-2021,5426095,16895,829056,327666,4073856,13241,95439
11-May-2021,5404845,16819,830724,321944,4098633,13267,96016
12-May-2021,5384022,16743,832385,316247,4122975,13293,96584
13-May-2021,5363619,16669,834039,310580,4146883,13318,97141
14-May-2021,5343630,16596,835685,304945,4170360,13344,97689
15-May-2021,5324050,16525,837324,299347,4193408,13369,98226
16-May-2021,5304872,16455,838956,293787,4216031,13394,98754
17-May-2021,5286089,16386,840582,288270,4238231,13420,99271
18-May-2021,5267696,16319,842200,282798,4260012,13445,99779
19-May-2021,5249687,16253,843812,277373,4281378,13470,100277
20-May-2021,5232054,16188,845417,271998,4302332,13494,100766
21-May-2021,5214792,16124,847016,266676,4322877,13519,101245
22-May-2021,5197893,16062,848609,261408,4343019,13544,101715
23-May-2021,5181353,16000,850196,256196,4362761,13568,102175
24-May-2021,5165164,15940,851777,251042,4382107,13593,102626
25-May-2021,5149321,15882,853351,245948,4401063,13617,103068
26-May-2021,5133816,15824,854920,240915,4419632,13641,103501
27-May-2021,5118643,15767,856484,235945,4437820,13666,103925
28-May-2021,5103796,15712,858042,231038,4455631,13690,104340
29-May-2021,5089270,15658,859594,226196,4473070,13714,104747
30-May-2021,5075057,15605,861141,221421,4490143,13738,105145
31-May-2021,5061152,15553,862683,216712,4506854,13762,105534
01-Jun-2021,5047548,15502,864220,212071,4523208,13785,105916
02-Jun-2021,5034240,15452,865752,207498,4539210,13809,106289
03-Jun-2021,5021221,15403,867279,202994,4554867,13833,106654
04-Jun-2021,5008485,15355,868801,198559,4570182,13856,107011
05-Jun-2021,4996028,15308,870318,194193,4585162,13880,107360
06-Jun-2021,4983842,15262,871831,189898,4599811,13903,107702
07-Jun-2021,4971922,15217,873340,185672,4614136,13927,108036
08-Jun-2021,4960263,15173,874844,181517,4628140,13950,108362
09-Jun-2021,4948858,15130,876343,177432,4641831,13973,108682
10-Jun-2021,4937704,15088,877839,173417,4655212,13996,108994
11-Jun-2021,4926793,15047,879330,169472,4668290,14019,109299
12-Jun-2021,4916120,15007,880817,165596,4681070,14042,109596
13-Jun-2021,4905682,14967,882301,161791,4693557,14065,109888
14-Jun-2021,4895471,14928,883780,158054,4705755,14088,110172
15-Jun-2021,4885484,14891,885256,154387,4717672,14111,110450
16-Jun-2021,4875714,14854,886728,150787,4729311,14134,110721
17-Jun-2021,4866158,14817,888196,147256,4740679,14156,110986
18-Jun-2021,4856810,14782,889661,143793,4751780,14179,111245
19-Jun-2021,4847665,14747,891122,140396,4762619,14202,111498
20-Jun-2021,4838720,14713,892580,137066,4773201,14224,111745
21-Jun-2021,4829969,14680,894035,133802,4783532,14247,111985
22-Jun-2021,4821407,14648,895486,130602,4793616,14269,112221
23-Jun-2021,4813031,14616,896934,127467,4803459,14292,112450
24-Jun-2021,4804836,14585,898379,124396,4813065,14314,112674
25-Jun-2021,4796817,14554,899821,121388,4822439,14336,112893
26-Jun-2021,4788971,14524,901261,118442,4831586,14359,113106
27-Jun-2021,4781293,14495,902697,115558,4840511,14381,113314
28-Jun-2021,4773780,14467,904130,112734,4849218,14403,113517
29-Jun-2021,4766427,14439,905560,109971,4857712,14425,113715
30-Jun-2021,4759230,14412,906988,107266,4865998,14447,113908
01-Jul-2021,4752187,14385,908413,104619,4874079,14469,114097
02-Jul-2021,4745292,14359,909836,102030,4881961,14491,114280
03-Jul-2021,4738543,14333,911256,99497,4889647,14513,114460
04-Jul-2021,4731936,14308,912673,97020,4897142,14535,114634
05-Jul-2021,4725467,14284,914088,94598,4904450,14557,114805
06-Jul-2021,4719134,14260,915501,92230,4911576,14579,114971
07-Jul-2021,4712931,14236,916911,89914,4918523,14601,115133
08-Jul-2021,4706858,14213,918319,87651,4925295,14623,115291
09-Jul-2021,4700909,14191,919724,85439,4931897,14644,115445
10-Jul-2021,4695083,14169,921128,83277,4938331,14666,115595
11-Jul-2021,4689376,14147,922529,81165,4944603,14688,115741
12-Jul-2021,4683784,14126,923928,79101,4950716,14709,115884
13-Jul-2021,4678306,14106,925325,77086,4956673,14731,116022
14-Jul-2021,4672939,14085,926721,75117,4962478,14753,116158
15-Jul-2021,4667679,14066,928114,73193,4968134,14774,116290
16-Jul-2021,4662523,14046,929505,71315,4973646,14796,116418
17-Jul-2021,4657470,14027,930894,69482,4979016,14817,116543
18-Jul-2021,4652516,14009,932282,67691,4984247,14839,116665
19-Jul-2021,4647660,13991,933667,65943,4989344,14860,116784
20-Jul-2021,4642898,13973,935051,64237,4994309,14882,116900
21-Jul-2021,4638228,13955,936433,62572,4999146,14903,117013
22-Jul-2021,4633648,13938,937814,60946,5003856,14924,117123
23-Jul-2021,4629155,13921,939192,59360,5008445,14946,117230
24-Jul-2021,4624748,13905,940570,57812,5012914,14967,117334
25-Jul-2021,4620423,13889,941945,56302,5017266,14988,117435
26-Jul-2021,4616180,13873,943319,54829,5021505,15010,117534
27-Jul-2021,4612015,13858,944691,53392,5025632,15031,117630
28-Jul-2021,4607927,13843,946062,51990,5029651,15052,117724
29-Jul-2021,4603914,13828,947431,50622,5033565,15073,117815
30-Jul-2021,4599974,13813,948799,49289,5037375,15094,117904
31-Jul-2021,4596105,13799,950166,47988,5041085,15116,117991
01-Aug-2021,4592305,13785,951531,46720,5044698,15137,118075
02-Aug-2021,4588572,13771,952895,45483,5048214,15158,118157
03-Aug-2021,4584904,13758,954257,44277,5051638,15179,118237
04-Aug-2021,4581301,13744,955618,43102,5054970,15200,118314
05-Aug-2021,4577759,13732,956978,41956,5058214,15221,118390
06-Aug-2021,4574278,13719,958336,40839,5061372,15242,118464
07-Aug-2021,4570856,13706,959693,39750,5064446,15263,118535
08-Aug-2021,4567491,13694,961049,38688,5067437,15284,118605
09-Aug-2021,4564182,13682,962404,37654,5070349,15305,118673
10-Aug-2021,4560928,13670,963758,36646,5073183,15326,118739
11-Aug-2021,4557727,13659,965110,35663,5075940,15347,118803
12-Aug-2021,4554577,13647,966462,34706,5078624,15368,118866
13-Aug-2021,4551477,13636,967812,33773,5081236,15389,118927
14-Aug-2021,4548426,13625,969161,32865,5083778,15410,118986
15-Aug-2021,4545422,13614,970509,31979,5086251,15430,119044
16-Aug-2021,4542465,13604,971856,31116,5088657,15451,119100
17-Aug-2021,4539553,13593,973202,30276,5090999,15472,119154
18-Aug-2021,4536685,13583,974547,29457,5093277,15493,119207
19-Aug-2021,4533860,13573,975891,28660,5095493,15514,119259
20-Aug-2021,4531076,13563,977233,27883,5097650,15534,119309
21-Aug-2021,4528332,13553,978575,27127,5099748,15555,119358
22-Aug-2021,4525628,13544,979916,26390,5101789,15576,119406
23-Aug-2021,4522963,13534,981256,25673,5103775,15597,119452
24-Aug-2021,4520334,13525,982595,24974,5105706,15617,119497
25-Aug-2021,4517742,13516,983934,24293,5107585,15638,119541
26-Aug-2021,4515185,13507,985271,23631,5109413,15659,119584
27-Aug-2021,4512663,13498,986607,22986,5111191,15680,119625
28-Aug-2021,4510174,13489,987943,22358,5112920,15700,119665
29-Aug-2021,4507717,13480,989278,21746,5114602,15721,119705
30-Aug-2021,4505293,13472,990611,21151,5116238,15742,119743
31-Aug-2021,4502899,13464,991944,20571,5117830,15762,119780
01-Sep-2021,4500535,13455,993277,20007,5119377,15783,119816
02-Sep-2021,4498200,13447,994608,19457,5120882,15803,119851
03-Sep-2021,4495894,13439,995938,18922,5122346,15824,119885
04-Sep-2021,4493615,13431,997268,18402,5123770,15845,119918
05-Sep-2021,4491363,13424,998597,17895,5125154,15865,119951
06-Sep-2021,4489138,13416,999926,17402,5126500,15886,119982
07-Sep-2021,4486938,13408,1001253,16922,5127809,15906,120013
08-Sep-2021,4484762,13401,1002580,16455,5129082,15927,120042
09-Sep-2021,4482611,13394,1003906,16000,5130320,15947,120071
10-Sep-2021,4480483,13386,1005231,15558,5131524,15968,120099
11-Sep-2021,4478378,13379,1006556,15127,5132694,15988,120126
12-Sep-2021,4476296,13372,1007880,14708,5133832,16009,120153
13-Sep-2021,4474234,13365,1009203,14301,5134938,16029,120179
14-Sep-2021,4472194,13358,1010525,13904,5136014,16050,120204
15-Sep-2021,4470175,13351,1011847,13518,5137060,16070,120228
16-Sep-2021,4468175,13345,1013168,13142,5138077,16091,120252
17-Sep-2021,4466195,13338,1014489,12777,5139065,16111,120275
18-Sep-2021,4464233,13331,1015809,12421,5140026,16131,120297
19-Sep-2021,4462290,13325,1017128,12075,5140960,16152,120319
20-Sep-2021,4460365,13319,1018446,11739,5141869,16172,120340
21-Sep-2021,4458457,13312,1019764,11411,5142752,16193,120361
22-Sep-2021,4456565,13306,1021081,11093,5143610,16213,120381
23-Sep-2021,4454691,13300,1022398,10783,5144444,16233,120400
24-Sep-2021,4452832,13293,1023714,10481,5145255,16254,120419
25-Sep-2021,4450989,13287,1025030,10188,5146043,16274,120438
26-Sep-2021,4449161,13281,1026344,9903,5146810,16295,120456
27-Sep-2021,4447347,13275,1027659,9626,5147555,16315,120473
28-Sep-2021,4445548,13269,1028972,9356,5148278,16335,120490
29-Sep-2021,4443763,13264,1030285,9093,5148982,16356,120506
30-Sep-2021,4441992,13258,1031598,8838,5149666,16376,120522
01-Oct-2021,4440233,13252,1032910,8590,5150331,16396,120538
02-Oct-2021,4438488,13246,1034221,8348,5150977,16416,120553
03-Oct-2021,4436755,13241,1035532,8113,5151604,16437,120567
04-Oct-2021,4435034,13235,1036842,7885,5152215,16457,120582
05-Oct-2021,4433325,13230,1038152,7663,5152808,16477,120595
06-Oct-2021,4431627,13224,1039461,7447,5153384,16498,120609
07-Oct-2021,4429940,13219,1040770,7237,5153944,16518,120622
08-Oct-2021,4428265,13213,1042078,7033,5154488,16538,120635
09-Oct-2021,4426600,13208,1043385,6834,5155017,16558,120647
10-Oct-2021,4424945,13202,1044692,6641,5155531,16579,120659
11-Oct-2021,4423301,13197,1045999,6453,5156030,16599,120671
12-Oct-2021,4421666,13192,1047305,6271,5156516,16619,120682
13-Oct-2021,4420040,13187,1048610,6093,5156987,16639,120693
14-Oct-2021,4418424,13182,1049915,5920,5157445,16659,120704
15-Oct-2021,4416817,13176,1051219,5753,5157891,16680,120714
16-Oct-2021,4415218,13171,1052523,5589,5158323,16700,120724
17-Oct-2021,4413628,13166,1053827,5431,5158743,16720,120734
18-Oct-2021,4412047,13161,1055130,5277,5159152,16740,120743
19-Oct-2021,4410473,13156,1056432,5127,5159549,16760,120753
20-Oct-2021,4408907,13151,1057734,4981,5159934,16780,120762
21-Oct-2021,4407349,13146,1059035,4839,5160309,16800,120770
22-Oct-2021,4405798,13141,1060336,4701,5160672,16821,120779
23-Oct-2021,4404255,13136,1061637,4568,5161026,16841,120787
24-Oct-2021,4402718,13132,1062937,4437,5161369,16861,120795
25-Oct-2021,4401189,13127,1064236,4311,5161703,16881,120803
26-Oct-2021,4399666,13122,1065535,4188,5162027,16901,120810
27-Oct-2021,4398149,13117,1066834,4068,5162342,16921,120818
28-Oct-2021,4396639,13113,1068132,3952,5162648,16941,120825
29-Oct-2021,4395135,13108,1069429,3839,5162945,16961,120832
30-Oct-2021,4393637,13103,1070727,3729,5163234,16981,120839
31-Oct-2021,4392144,13098,1072023,3623,5163514,17002,120845
01-Nov-2021,4390658,13094,1073319,3519,5163787,17022,120851
02-Nov-2021,4389177,13089,1074615,3418,5164051,17042,120858
03-Nov-2021,4387701,13085,1075910,3320,5164308,17062,120864
04-Nov-2021,4386230,13080,1077205,3225,5164558,17082,120869
05-Nov-2021,4384765,13075,1078500,3132,5164800,17102,120875
06-Nov-2021,4383304,13071,1079794,3042,5165036,17122,120881
07-Nov-2021,4381849,13066,1081087,2955,5165264,17142,120886
08-Nov-2021,4380398,13062,1082380,2870,5165487,17162,120891
09-Nov-2021,4378951,13057,1083673,2788,5165702,17182,120896
10-Nov-2021,4377509,13053,1084965,2707,5165912,17202,120901
11-Nov-2021,4376072,13048,1086257,2629,5166115,17222,120906
12-Nov-2021,4374638,13044,1087548,2554,5166313,17242,120910
13-Nov-2021,4373209,13040,1088839,2480,5166505,17262,120915
14-Nov-2021,4371784,13035,1090129,2409,5166692,17282,120919
15-Nov-2021,4370362,13031,1091419,2339,5166873,17302,120923
16-Nov-2021,4368945,13027,1092709,2272,5167049,17322,120927
17-Nov-2021,4367531,13022,1093998,2206,5167219,17342,120931
18-Nov-2021,4366121,13018,1095286,2142,5167385,17362,120935
19-Nov-2021,4364714,13014,1096575,2080,5167546,17381,120939
20-Nov-2021,4363311,13009,1097863,2020,5167703,17401,120943
21-Nov-2021,4361911,13005,1099150,1962,5167854,17421,120946
22-Nov-2021,4360514,13001,1100437,1905,5168002,17441,120950
