datetime,S,NI,NR,P,R,ND,D
27-Oct-2020,10153508,30389,369145,66735,152523,6123,4030
28-Oct-2020,10142783,30367,372152,69127,157705,6170,4151
29-Oct-2020,10131795,30344,375156,71595,163071,6216,4276
30-Oct-2020,10120536,30320,378158,74142,168630,6263,4406
31-Oct-2020,10108997,30295,381158,76770,174385,6309,4540
01-Nov-2020,10097171,30269,384155,79481,180344,6355,4679
02-Nov-2020,10085048,30242,387150,82276,186513,6402,4823
03-Nov-2020,10072621,30214,390141,85159,192899,6448,4972
04-Nov-2020,10059881,30185,393131,88129,199508,6494,5126
05-Nov-2020,10046818,30156,396117,91191,206347,6541,5285
06-Nov-2020,10033425,30125,399100,94344,213423,6587,5450
07-Nov-2020,10019691,30093,402080,97592,220743,6633,5621
08-Nov-2020,10005608,30061,405057,100937,228315,6679,5797
09-Nov-2020,9991167,30028,408031,104379,236145,6725,5980
10-Nov-2020,9976357,29993,411001,107921,244242,6771,6169
11-Nov-2020,9961170,29958,413968,111564,252613,6817,6364
12-Nov-2020,9945596,29922,416931,115311,261266,6863,6566
13-Nov-2020,9929626,29884,419891,119162,270208,6908,6774
14-Nov-2020,9913249,29846,422847,123120,279449,6954,6989
15-Nov-2020,9896455,29807,425799,127186,288995,7000,7212
16-Nov-2020,9879236,29766,428747,131361,298856,7046,7442
17-Nov-2020,9861582,29725,431691,135647,309039,7091,7679
18-Nov-2020,9843482,29682,434631,140044,319554,7137,7925
19-Nov-2020,9824926,29638,437567,144555,330408,7182,8178
20-Nov-2020,9805906,29593,440498,149179,341611,7227,8439
21-Nov-2020,9786411,29547,443425,153919,353171,7273,8708
22-Nov-2020,9766432,29500,446347,158774,365097,7318,8986
23-Nov-2020,9745959,29451,449264,163745,377397,7363,9273
24-Nov-2020,9724983,29401,452177,168833,390082,7408,9569
25-Nov-2020,9703495,29350,455085,174038,403159,7453,9874
26-Nov-2020,9681486,29298,457987,179360,416637,7498,10188
27-Nov-2020,9658947,29244,460884,184798,430526,7543,10512
28-Nov-2020,9635869,29189,463776,190353,444834,7588,10846
29-Nov-2020,9612244,29133,466662,196024,459570,7632,11189
30-Nov-2020,9588063,29075,469543,201809,474743,7677,11543
01-Dec-2020,9563320,29016,472418,207709,490362,7721,11907
02-Dec-2020,9538007,28955,475287,213722,506436,7766,12282
03-Dec-2020,9512116,28893,478149,219846,522972,7810,12667
04-Dec-2020,9485641,28829,481006,226079,539980,7854,13064
05-Dec-2020,9458577,28764,483856,232419,557467,7898,13472
06-Dec-2020,9430917,28697,486700,238865,575442,7942,13891
07-Dec-2020,9402655,28629,489537,245412,593912,7986,14321
08-Dec-2020,9373789,28559,492367,252059,612886,8030,14764
09-Dec-2020,9344312,28488,495190,258801,632370,8074,15218
10-Dec-2020,9314223,28415,498006,265636,652373,8117,15685
11-Dec-2020,9283517,28340,500815,272558,672900,8161,16163
12-Dec-2020,9252193,28263,503616,279564,693958,8204,16654
13-Dec-2020,9220250,28185,506410,286649,715554,8247,17158
14-Dec-2020,9187687,28106,509195,293808,737693,8291,17674
15-Dec-2020,9154504,28024,511973,301035,760381,8334,18203
16-Dec-2020,9120702,27941,514743,308324,783623,8376,18745
17-Dec-2020,9086283,27856,517504,315670,807422,8419,19300
18-Dec-2020,9051249,27769,520257,323065,831784,8462,19868
19-Dec-2020,9015603,27681,523001,330504,856712,8504,20449
20-Dec-2020,8979350,27590,525736,337978,882209,8547,21043
21-Dec-2020,8942496,27498,528463,345480,908277,8589,21651
22-Dec-2020,8905046,27405,531180,353002,934918,8631,22272
23-Dec-2020,8867008,27309,533887,360536,962134,8673,22907
24-Dec-2020,8828390,27212,536586,368073,989924,8715,23555
25-Dec-2020,8789200,27113,539274,375605,1018289,8756,24216
26-Dec-2020,8749450,27012,541953,383122,1047228,8798,24891
27-Dec-2020,8709150,26910,544621,390615,1076740,8839,25579
28-Dec-2020,8668312,26805,547279,398074,1106822,8880,26280
29-Dec-2020,8626949,26699,549927,405490,1137472,8921,26995
30-Dec-2020,8585076,26592,552565,412852,1168685,8962,27723
31-Dec-2020,8542707,26482,555191,420149,1200458,9002,28464
01-Jan-2021,8499858,26371,557807,427373,1232784,9043,29217
02-Jan-2021,8456546,26259,560411,434512,1265658,9083,29984
03-Jan-2021,8412789,26145,563005,441555,1299074,9123,30763
04-Jan-2021,8368605,26029,565587,448493,1333022,9163,31554
05-Jan-2021,8324014,25911,568157,455314,1367496,9203,32358
06-Jan-2021,8279036,25793,570716,462008,1402485,9243,33174
07-Jan-2021,8233692,25672,573263,468564,1437979,9282,34002
08-Jan-2021,8188003,25551,575798,474971,1473969,9321,34841
09-Jan-2021,8141993,25427,578321,481220,1510440,9360,35691
10-Jan-2021,8095685,25303,580831,487300,1547382,9399,36552
11-Jan-2021,8049103,25177,583329,493200,1584781,9438,37424
12-Jan-2021,8002270,25050,585815,498912,1622623,9476,38307
13-Jan-2021,7955211,24922,588288,504426,1660893,9515,39199
14-Jan-2021,7907951,24793,590748,509732,1699576,9553,40101
15-Jan-2021,7860515,24662,593196,514823,1738656,9591,41012
16-Jan-2021,7812929,24531,595630,519688,1778115,9628,41932
17-Jan-2021,7765220,24398,598052,524321,1817937,9666,42861
18-Jan-2021,7717413,24265,600460,528712,1858103,9703,43797
19-Jan-2021,7669535,24131,602855,532856,1898595,9740,44741
20-Jan-2021,7621612,23996,605237,536746,1939393,9777,45693
21-Jan-2021,7573672,23860,607605,540374,1980478,9814,46651
22-Jan-2021,7525739,23724,609960,543736,2021830,9850,47615
23-Jan-2021,7477841,23587,612301,546827,2063427,9886,48585
24-Jan-2021,7430003,23449,614629,549641,2105250,9922,49560
25-Jan-2021,7382250,23311,616943,552175,2147276,9958,50540
26-Jan-2021,7334608,23173,619243,554426,2189485,9994,51524
27-Jan-2021,7287102,23035,621530,556390,2231856,10029,52512
28-Jan-2021,7239757,22896,623803,558066,2274365,10064,53503
29-Jan-2021,7192596,22757,626062,559451,2316991,10099,54497
30-Jan-2021,7145644,22618,628308,560546,2359711,10134,55493
31-Jan-2021,7098923,22479,630540,561349,2402504,10169,56490
01-Feb-2021,7052456,22340,632758,561861,2445347,10203,57489
02-Feb-2021,7006264,22201,634962,562082,2488218,10237,58489
03-Feb-2021,6960369,22062,637153,562015,2531094,10271,59489
04-Feb-2021,6914791,21924,639329,561661,2573955,10305,60488
05-Feb-2021,6869550,21786,641493,561023,2616778,10338,61486
06-Feb-2021,6824663,21648,643642,560104,2659541,10371,62483
07-Feb-2021,6780150,21511,645778,558907,2702224,10404,63479
08-Feb-2021,6736028,21374,647900,557437,2744805,10437,64471
09-Feb-2021,6692312,21238,650009,555699,2787264,10470,65461
10-Feb-2021,6649019,21103,652104,553697,2829580,10502,66448
11-Feb-2021,6606164,20968,654187,551437,2871733,10535,67431
12-Feb-2021,6563759,20834,656255,548925,2913704,10567,68409
13-Feb-2021,6521818,20701,658311,546168,2955474,10598,69383
14-Feb-2021,6480354,20569,660353,543171,2997024,10630,70352
15-Feb-2021,6439377,20438,662382,539942,3038338,10661,71315
16-Feb-2021,6398898,20307,664399,536489,3079396,10693,72273
17-Feb-2021,6358926,20178,666402,532818,3120182,10724,73224
18-Feb-2021,6319470,20050,668393,528938,3160681,10754,74168
19-Feb-2021,6280538,19923,670371,524856,3200876,10785,75105
20-Feb-2021,6242137,19797,672337,520582,3240752,10815,76035
21-Feb-2021,6204273,19672,674290,516122,3280294,10846,76957
22-Feb-2021,6166951,19549,676231,511486,3319490,10876,77871
23-Feb-2021,6130178,19426,678160,506682,3358326,10906,78776
24-Feb-2021,6093956,19305,680077,501719,3396789,10935,79673
25-Feb-2021,6058288,19186,681982,496605,3434867,10965,80561
26-Feb-2021,6023179,19068,683875,491349,3472550,10994,81440
27-Feb-2021,5988628,18951,685756,485960,3509827,11023,82309
28-Feb-2021,5954639,18836,687626,480445,3546688,11052,83168
01-Mar-2021,5921210,18722,689485,474815,3583123,11081,84018
02-Mar-2021,5888342,18609,691332,469078,3619126,11109,84857
03-Mar-2021,5856035,18498,693169,463241,3654686,11138,85686
04-Mar-2021,5824288,18389,694994,457313,3689798,11166,86505
05-Mar-2021,5793098,18281,696809,451303,3724455,11194,87313
06-Mar-2021,5762465,18175,698613,445218,3758651,11222,88110
07-Mar-2021,5732385,18070,700407,439067,3792379,11250,88897
08-Mar-2021,5702855,17967,702190,432856,3825636,11278,89672
09-Mar-2021,5673873,17865,703963,426593,3858418,11305,90436
10-Mar-2021,5645434,17765,705726,420287,3890719,11332,91189
11-Mar-2021,5617535,17666,707480,413943,3922538,11359,91931
12-Mar-2021,5590170,17569,709224,407570,3953872,11386,92662
13-Mar-2021,5563335,17474,710958,401174,3984719,11413,93381
14-Mar-2021,5537024,17380,712683,394760,4015077,11440,94089
15-Mar-2021,5511233,17288,714398,388337,4044946,11466,94785
16-Mar-2021,5485955,17197,716105,381909,4074324,11493,95470
17-Mar-2021,5461185,17108,717803,375483,4103213,11519,96144
18-Mar-2021,5436916,17020,719492,369063,4131611,11545,96806
19-Mar-2021,5413143,16934,721172,362656,4159520,11571,97457
20-Mar-2021,5389858,16850,722844,356267,4186941,11597,98096
21-Mar-2021,5367056,16767,724508,349901,4213875,11623,98724
22-Mar-2021,5344730,16686,726163,343561,4240325,11649,99341
23-Mar-2021,5322872,16606,727811,337254,4266292,11674,99946
24-Mar-2021,5301475,16527,729450,330982,4291779,11699,100541
25-Mar-2021,5280533,16450,731082,324750,4316789,11725,101124
26-Mar-2021,5260039,16375,732707,318562,4341326,11750,101696
27-Mar-2021,5239984,16301,734324,312421,4365392,11775,102257
28-Mar-2021,5220362,16228,735934,306330,4388992,11800,102807
29-Mar-2021,5201166,16157,737536,300294,4412130,11825,103347
30-Mar-2021,5182388,16087,739132,294313,4434809,11849,103875
31-Mar-2021,5164020,16019,740721,288393,4457034,11874,104394
01-Apr-2021,5146056,15952,742303,282533,4478809,11898,104901
02-Apr-2021,5128488,15886,743879,276739,4500140,11923,105399
03-Apr-2021,5111309,15822,745448,271010,4521032,11947,105886
04-Apr-2021,5094511,15759,747011,265350,4541489,11971,106363
05-Apr-2021,5078087,15698,748567,259759,4561517,11995,106830
06-Apr-2021,5062030,15637,750118,254241,4581122,12019,107287
07-Apr-2021,5046332,15578,751663,248795,4600308,12043,107734
08-Apr-2021,5030987,15520,753202,243424,4619082,12067,108172
09-Apr-2021,5015987,15464,754735,238129,4637448,12091,108600
10-Apr-2021,5001325,15408,756263,232910,4655414,12114,109019
11-Apr-2021,4986994,15354,757785,227769,4672985,12138,109429
12-Apr-2021,4972988,15301,759302,222706,4690166,12161,109829
13-Apr-2021,4959299,15249,760814,217722,4706964,12185,110221
14-Apr-2021,4945920,15198,762321,212818,4723385,12208,110604
15-Apr-2021,4932846,15148,763823,207993,4739435,12231,110978
16-Apr-2021,4920068,15100,765320,203248,4755120,12255,111344
17-Apr-2021,4907582,15052,766812,198583,4770446,12278,111701
18-Apr-2021,4895380,15005,768299,193999,4785419,12301,112050
19-Apr-2021,4883456,14960,769782,189495,4800046,12324,112391
20-Apr-2021,4871803,14915,771261,185071,4814332,12346,112724
21-Apr-2021,4860417,14872,772735,180728,4828284,12369,113050
22-Apr-2021,4849290,14829,774205,176464,4841907,12392,113367
23-Apr-2021,4838416,14788,775670,172279,4855208,12415,113677
24-Apr-2021,4827790,14747,777132,168174,4868193,12437,113980
25-Apr-2021,4817406,14707,778590,164147,4880868,12460,114276
26-Apr-2021,4807259,14668,780043,160198,4893238,12482,114564
27-Apr-2021,4797342,14630,781493,156327,4905311,12505,114846
28-Apr-2021,4787650,14593,782940,152533,4917091,12527,115120
29-Apr-2021,4778178,14557,784382,148814,4928584,12550,115388
30-Apr-2021,4768921,14521,785821,145172,4939797,12572,115650
01-May-2021,4759874,14487,787257,141603,4950734,12594,115905
02-May-2021,4751031,14453,788689,138109,4961402,12616,116153
03-May-2021,4742387,14419,790118,134688,4971807,12638,116396
04-May-2021,4733938,14387,791543,131339,4981953,12660,116633
05-May-2021,4725679,14355,792966,128062,4991847,12682,116863
06-May-2021,4717604,14324,794385,124855,5001493,12704,117088
07-May-2021,4709710,14294,795801,121717,5010897,12726,117307
08-May-2021,4701993,14264,797214,118648,5020065,12748,117521
09-May-2021,4694447,14235,798625,115646,5029001,12770,117730
10-May-2021,4687068,14207,800032,112711,5037710,12792,117933
11-May-2021,4679853,14179,801437,109842,5046198,12814,118131
12-May-2021,4672797,14152,802839,107037,5054470,12835,118323
13-May-2021,4665895,14126,804239,104295,5062530,12857,118511
14-May-2021,4659145,14100,805636,101616,5070383,12879,118694
15-May-2021,4652542,14075,807030,98999,5078035,12900,118873
16-May-2021,4646083,14050,808422,96442,5085489,12922,119047
17-May-2021,4639764,14026,809811,93944,5092750,12943,119216
18-May-2021,4633580,14002,811198,91504,5099823,12965,119381
19-May-2021,4627530,13979,812583,89122,5106712,12986,119541
20-May-2021,4621609,13956,813965,86796,5113422,13007,119698
21-May-2021,4615814,13934,815346,84525,5119956,13029,119850
22-May-2021,4610141,13913,816724,82309,5126319,13050,119999
23-May-2021,4604588,13892,818100,80145,5132515,13071,120143
24-May-2021,4599152,13871,819474,78033,5138547,13093,120284
25-May-2021,4593829,13851,820846,75973,5144421,13114,120421
26-May-2021,4588616,13831,822216,73963,5150140,13135,120554
27-May-2021,4583511,13811,823583,72001,5155707,13156,120684
28-May-2021,4578510,13793,824950,70088,5161126,13177,120810
29-May-2021,4573611,13774,826314,68222,5166401,13199,120933
30-May-2021,4568812,13756,827676,66402,5171535,13220,121053
31-May-2021,4564109,13738,829037,64627,5176533,13241,121169
01-Jun-2021,4559500,13721,830396,62896,5181396,13262,121283
02-Jun-2021,4554983,13704,831753,61208,5186130,13283,121393
03-Jun-2021,4550555,13687,833108,59563,5190736,13304,121501
04-Jun-2021,4546214,13671,834462,57959,5195218,13325,121605
05-Jun-2021,4541957,13655,835815,56396,5199580,13346,121707
06-Jun-2021,4537782,13639,837165,54872,5203823,13366,121806
07-Jun-2021,4533687,13624,838514,53387,5207952,13387,121902
08-Jun-2021,4529670,13609,839862,51940,5211969,13408,121996
09-Jun-2021,4525729,13594,841208,50530,5215877,13429,122087
10-Jun-2021,4521861,13580,842553,49156,5219679,13450,122175
11-Jun-2021,4518065,13565,843896,47817,5223378,13471,122262
12-Jun-2021,4514339,13552,845238,46512,5226975,13491,122345
13-Jun-2021,4510681,13538,846579,45242,5230475,13512,122427
14-Jun-2021,4507088,13525,847918,44004,5233879,13533,122506
15-Jun-2021,4503560,13512,849256,42799,5237189,13554,122584
16-Jun-2021,4500095,13499,850593,41625,5240409,13574,122659
17-Jun-2021,4496690,13486,851928,40481,5243541,13595,122732
18-Jun-2021,4493345,13474,853263,39368,5246586,13616,122803
19-Jun-2021,4490057,13462,854596,38284,5249548,13636,122872
20-Jun-2021,4486825,13450,855928,37228,5252428,13657,122939
21-Jun-2021,4483647,13439,857258,36200,5255228,13677,123004
22-Jun-2021,4480523,13427,858588,35199,5257951,13698,123068
23-Jun-2021,4477450,13416,859916,34225,5260599,13719,123129
24-Jun-2021,4474427,13405,861243,33276,5263173,13739,123189
25-Jun-2021,4471453,13394,862570,32353,5265676,13760,123248
26-Jun-2021,4468526,13384,863895,31454,5268110,13780,123305
27-Jun-2021,4465646,13373,865219,30579,5270476,13801,123360
28-Jun-2021,4462810,13363,866542,29728,5272776,13821,123413
29-Jun-2021,4460018,13353,867864,28900,5275012,13842,123466
30-Jun-2021,4457268,13343,869185,28093,5277186,13862,123516
01-Jul-2021,4454560,13333,870506,27309,5279299,13882,123565
02-Jul-2021,4451891,13324,871825,26545,5281352,13903,123613
03-Jul-2021,4449262,13314,873143,25802,5283349,13923,123660
04-Jul-2021,4446671,13305,874460,25079,5285290,13944,123705
05-Jul-2021,4444116,13296,875777,24376,5287176,13964,123749
06-Jul-2021,4441597,13287,877092,23692,5289009,13984,123792
07-Jul-2021,4439113,13278,878407,23026,5290791,14005,123833
08-Jul-2021,4436664,13270,879721,22378,5292522,14025,123874
09-Jul-2021,4434247,13261,881034,21748,5294205,14045,123913
10-Jul-2021,4431862,13253,882346,21135,5295841,14066,123951
11-Jul-2021,4429508,13245,883657,20539,5297430,14086,123988
12-Jul-2021,4427184,13236,884968,19959,5298975,14106,124024
13-Jul-2021,4424891,13228,886278,19395,5300476,14127,124059
14-Jul-2021,4422625,13221,887587,18847,5301934,14147,124093
15-Jul-2021,4420388,13213,888895,18314,5303352,14167,124126
16-Jul-2021,4418177,13205,890202,17795,5304729,14187,124158
17-Jul-2021,4415993,13198,891509,17290,5306067,14208,124190
18-Jul-2021,4413835,13190,892815,16800,5307367,14228,124220
19-Jul-2021,4411701,13183,894120,16323,5308630,14248,124249
20-Jul-2021,4409592,13176,895424,15859,5309858,14268,124278
21-Jul-2021,4407506,13168,896728,15408,5311050,14288,124306
22-Jul-2021,4405443,13161,898031,14969,5312209,14308,124333
23-Jul-2021,4403402,13154,899333,14542,5313334,14329,124359
24-Jul-2021,4401383,13148,900635,14128,5314428,14349,124385
25-Jul-2021,4399384,13141,901936,13725,5315490,14369,124409
26-Jul-2021,4397406,13134,903236,13333,5316522,14389,124433
27-Jul-2021,4395449,13127,904536,12952,5317524,14409,124457
28-Jul-2021,4393510,13121,905835,12581,5318498,14429,124479
29-Jul-2021,4391590,13114,907133,12221,5319444,14449,124501
30-Jul-2021,4389688,13108,908431,11871,5320363,14469,124523
31-Jul-2021,4387804,13102,909728,11531,5321256,14490,124544
01-Aug-2021,4385938,13095,911024,11200,5322122,14510,124564
02-Aug-2021,4384088,13089,912320,10879,5322965,14530,124584
03-Aug-2021,4382254,13083,913615,10567,5323782,14550,124603
04-Aug-2021,4380436,13077,914910,10263,5324577,14570,124621
05-Aug-2021,4378633,13071,916204,9968,5325348,14590,124639
06-Aug-2021,4376846,13065,917497,9681,5326098,14610,124657
07-Aug-2021,4375073,13059,918790,9402,5326826,14630,124674
08-Aug-2021,4373314,13054,920083,9131,5327532,14650,124690
09-Aug-2021,4371569,13048,921374,8868,5328219,14670,124706
10-Aug-2021,4369837,13042,922665,8612,5328886,14690,124722
11-Aug-2021,4368118,13037,923956,8363,5329533,14710,124737
12-Aug-2021,4366412,13031,925246,8122,5330162,14730,124751
13-Aug-2021,4364718,13025,926536,7887,5330772,14750,124766
14-Aug-2021,4363036,13020,927825,7659,5331365,14770,124779
15-Aug-2021,4361366,13014,929113,7437,5331941,14790,124793
16-Aug-2021,4359707,13009,930401,7222,5332500,14809,124806
17-Aug-2021,4358059,13004,931688,7012,5333043,14829,124819
18-Aug-2021,4356421,12998,932975,6809,5333570,14849,124831
19-Aug-2021,4354794,12993,934261,6611,5334082,14869,124843
20-Aug-2021,4353177,12988,935547,6419,5334579,14889,124854
21-Aug-2021,4351570,12983,936832,6233,5335061,14909,124866
22-Aug-2021,4349972,12978,938117,6052,5335530,14929,124877
23-Aug-2021,4348384,12973,939401,5876,5335985,14949,124887
24-Aug-2021,4346804,12968,940685,5705,5336426,14969,124897
25-Aug-2021,4345233,12963,941968,5539,5336855,14988,124907
26-Aug-2021,4343671,12958,943251,5377,5337272,15008,124917
27-Aug-2021,4342117,12953,944533,5220,5337676,15028,124927
28-Aug-2021,4340571,12948,945815,5068,5338068,15048,124936
29-Aug-2021,4339033,12943,947096,4920,5338449,15068,124945
30-Aug-2021,4337503,12938,948377,4776,5338819,15088,124953
31-Aug-2021,4335980,12933,949657,4637,5339178,15107,124962
01-Sep-2021,4334464,12928,950937,4501,5339526,15127,124970
02-Sep-2021,4332955,12924,952217,4370,5339865,15147,124978
03-Sep-2021,4331453,12919,953495,4242,5340193,15167,124985
04-Sep-2021,4329957,12914,954774,4117,5340512,15187,124993
05-Sep-2021,4328468,12909,956052,3997,5340821,15206,125000
06-Sep-2021,4326985,12905,957329,3880,5341122,15226,125007
07-Sep-2021,4325508,12900,958606,3766,5341413,15246,125014
08-Sep-2021,4324038,12895,959883,3655,5341696,15266,125020
09-Sep-2021,4322573,12891,961159,3548,5341971,15285,125027
10-Sep-2021,4321113,12886,962435,3444,5342238,15305,125033
11-Sep-2021,4319659,12882,963710,3342,5342497,15325,125039
12-Sep-2021,4318210,12877,964985,3244,5342748,15345,125045
13-Sep-2021,4316767,12873,966259,3149,5342992,15364,125051
14-Sep-2021,4315328,12868,967533,3056,5343228,15384,125056
15-Sep-2021,4313895,12864,968806,2966,5343458,15404,125061
16-Sep-2021,4312466,12859,970079,2878,5343681,15424,125067
17-Sep-2021,4311041,12855,971352,2794,5343897,15443,125072
18-Sep-2021,4309621,12851,972624,2711,5344107,15463,125077
19-Sep-2021,4308206,12846,973896,2631,5344311,15483,125081
20-Sep-2021,4306795,12842,975167,2553,5344509,15502,125086
21-Sep-2021,4305388,12837,976438,2478,5344700,15522,125090
22-Sep-2021,4303985,12833,977708,2405,5344887,15542,125095
23-Sep-2021,4302586,12829,978978,2333,5345067,15561,125099
24-Sep-2021,4301190,12825,980248,2264,5345243,15581,125103
25-Sep-2021,4299799,12820,981517,2197,5345413,15601,125107
26-Sep-2021,4298411,12816,982786,2132,5345578,15620,125111
27-Sep-2021,4297027,12812,984054,2069,5345738,15640,125115
28-Sep-2021,4295646,12807,985322,2008,5345894,15659,125118
29-Sep-2021,4294268,12803,986589,1948,5346045,15679,125122
30-Sep-2021,4292894,12799,987856,1890,5346191,15699,125125
01-Oct-2021,4291522,12795,989123,1834,5346333,15718,125128
02-Oct-2021,4290154,12791,990389,1780,5346471,15738,125132
03-Oct-2021,4288789,12786,991655,1727,5346605,15757,125135
04-Oct-2021,4287427,12782,992920,1675,5346734,15777,125138
05-Oct-2021,4286068,12778,994185,1625,5346860,15797,125141
06-Oct-2021,4284711,12774,995449,1577,5346982,15816,125144
07-Oct-2021,4283357,12770,996714,1530,5347101,15836,125146
08-Oct-2021,4282006,12766,997977,1484,5347216,15855,125149
09-Oct-2021,4280657,12762,999241,1440,5347327,15875,125152
10-Oct-2021,4279311,12758,1000504,1397,5347436,15894,125154
11-Oct-2021,4277968,12753,1001766,1355,5347540,15914,125157
12-Oct-2021,4276626,12749,1003028,1315,5347642,15933,125159
13-Oct-2021,4275287,12745,1004290,1276,5347741,15953,125161
14-Oct-2021,4273951,12741,1005551,1238,5347837,15973,125163
15-Oct-2021,4272616,12737,1006812,1201,5347930,15992,125166
16-Oct-2021,4271284,12733,1008072,1165,5348020,16012,125168
17-Oct-2021,4269954,12729,1009333,1130,5348108,16031,125170
18-Oct-2021,4268626,12725,1010592,1096,5348193,16051,125172
19-Oct-2021,4267299,12721,1011852,1063,5348275,16070,125174
20-Oct-2021,4265975,12717,1013110,1031,5348355,16090,125176
21-Oct-2021,4264653,12713,1014369,1000,5348432,16109,125177
22-Oct-2021,4263332,12709,1015627,970,5348507,16128,125179
23-Oct-2021,4262014,12705,1016885,941,5348580,16148,125181
24-Oct-2021,4260697,12701,1018142,913,5348651,16167,125182
25-Oct-2021,4259382,12697,1019399,885,5348720,16187,125184
26-Oct-2021,4258068,12693,1020655,859,5348786,16206,125186
27-Oct-2021,4256756,12689,1021912,833,5348851,16226,125187
28-Oct-2021,4255446,12685,1023167,808,5348913,16245,125189
29-Oct-2021,4254138,12681,1024423,784,5348974,16265,125190
30-Oct-2021,4252831,12677,1025678,760,5349033,16284,125191
31-Oct-2021,4251525,12673,1026932,737,5349090,16303,125193
01-Nov-2021,4250221,12669,1028186,715,5349145,16323,125194
02-Nov-2021,4248918,12666,1029440,693,5349199,16342,125195
03-Nov-2021,4247617,12662,1030694,672,5349251,16362,125196
04-Nov-2021,4246317,12658,1031947,652,5349302,16381,125198
05-Nov-2021,4245019,12654,1033199,632,5349351,16400,125199
06-Nov-2021,4243721,12650,1034451,613,5349398,16420,125200
07-Nov-2021,4242425,12646,1035703,595,5349444,16439,125201
08-Nov-2021,4241131,12642,1036955,577,5349489,16459,125202
09-Nov-2021,4239837,12638,1038206,559,5349532,16478,125203
10-Nov-2021,4238545,12634,1039457,542,5349574,16497,125204
11-Nov-2021,4237254,12630,1040707,526,5349615,16517,125205
