datetime,S,NQ,ND,I,Q,R,D
14-May-2021,9622356,36544,21395,133635,117209,819607,19740
15-May-2021,9613202,36545,21473,134567,118072,826719,19910
16-May-2021,9603996,36546,21550,135498,118935,833883,20080
17-May-2021,9594738,36546,21627,136427,119798,841099,20252
18-May-2021,9585430,36545,21704,137354,120661,848367,20426
19-May-2021,9576071,36544,21782,138278,121525,855687,20600
20-May-2021,9566662,36543,21859,139199,122388,863060,20776
21-May-2021,9557204,36541,21936,140118,123251,870484,20953
22-May-2021,9547695,36539,22013,141034,124113,877961,21131
23-May-2021,9538138,36536,22091,141947,124975,885490,21310
24-May-2021,9528531,36533,22168,142857,125836,893071,21491
25-May-2021,9518876,36529,22245,143763,126696,900704,21673
26-May-2021,9509173,36525,22322,144665,127555,908389,21856
27-May-2021,9499423,36521,22400,145564,128413,916126,22041
28-May-2021,9489625,36516,22477,146458,129269,923915,22226
29-May-2021,9479780,36510,22554,147349,130124,931756,22413
30-May-2021,9469890,36505,22631,148235,130978,939648,22601
31-May-2021,9459953,36499,22708,149116,131829,947591,22791
01-Jun-2021,9449971,36492,22786,149992,132679,955586,22981
02-Jun-2021,9439944,36485,22863,150864,133526,963633,23173
03-Jun-2021,9429872,36478,22940,151730,134371,971730,23366
04-Jun-2021,9419756,36470,23017,152591,135214,979879,23560
05-Jun-2021,9409597,36462,23094,153446,136054,988078,23756
06-Jun-2021,9399395,36453,23171,154296,136891,996328,23952
07-Jun-2021,9389151,36444,23248,155139,137725,1004629,24150
08-Jun-2021,9378865,36435,23325,155977,138556,1012980,24349
09-Jun-2021,9368538,36425,23402,156808,139384,1021381,24550
10-Jun-2021,9358169,36415,23479,157632,140208,1029832,24751
11-Jun-2021,9347761,36404,23556,158450,141029,1038333,24954
12-Jun-2021,9337313,36393,23633,159261,141846,1046883,25157
13-Jun-2021,9326827,36382,23710,160065,142659,1055482,25362
14-Jun-2021,9316301,36370,23787,160861,143468,1064131,25569
15-Jun-2021,9305739,36358,23864,161650,144272,1072828,25776
16-Jun-2021,9295139,36346,23941,162432,145072,1081574,25984
17-Jun-2021,9284502,36333,24018,163205,145868,1090368,26194
18-Jun-2021,9273830,36320,24094,163970,146658,1099210,26405
19-Jun-2021,9263123,36306,24171,164727,147444,1108100,26617
20-Jun-2021,9252381,36292,24248,165476,148224,1117037,26830
21-Jun-2021,9241605,36278,24325,166216,148999,1126021,27044
22-Jun-2021,9230796,36263,24401,166947,149769,1135051,27259
23-Jun-2021,9219955,36248,24478,167669,150533,1144128,27475
24-Jun-2021,9209082,36233,24555,168382,151291,1153251,27693
25-Jun-2021,9198178,36218,24631,169086,152043,1162420,27911
26-Jun-2021,9187244,36202,24708,169780,152789,1171634,28131
27-Jun-2021,9176280,36185,24784,170465,153528,1180892,28352
28-Jun-2021,9165288,36169,24861,171139,154261,1190196,28573
29-Jun-2021,9154267,36152,24937,171804,154987,1199543,28796
30-Jun-2021,9143220,36134,25014,172458,155707,1208934,29020
01-Jul-2021,9132145,36117,25090,173102,156419,1218369,29245
02-Jul-2021,9121045,36099,25166,173736,157124,1227846,29471
03-Jul-2021,9109920,36081,25243,174358,157822,1237366,29698
04-Jul-2021,9098771,36062,25319,174970,158512,1246927,29926
05-Jul-2021,9087598,36043,25395,175571,159195,1256530,30155
06-Jul-2021,9076403,36024,25471,176161,159870,1266174,30385
07-Jul-2021,9065186,36004,25547,176739,160536,1275859,30615
08-Jul-2021,9053948,35985,25623,177306,161195,1285584,30847
09-Jul-2021,9042689,35964,25700,177861,161845,1295348,31080
10-Jul-2021,9031412,35944,25776,178404,162487,1305152,31314
11-Jul-2021,9020115,35923,25852,178936,163120,1314993,31548
12-Jul-2021,9008802,35902,25927,179455,163744,1324873,31784
13-Jul-2021,8997471,35881,26003,179962,164359,1334791,32020
14-Jul-2021,8986124,35860,26079,180457,164965,1344745,32257
15-Jul-2021,8974762,35838,26155,180939,165562,1354735,32495
16-Jul-2021,8963386,35816,26231,181409,166149,1364762,32734
17-Jul-2021,8951996,35793,26306,181866,166727,1374823,32974
18-Jul-2021,8940594,35770,26382,182311,167295,1384920,33215
19-Jul-2021,8929180,35748,26458,182742,167854,1395050,33456
20-Jul-2021,8917755,35724,26533,183160,168402,1405214,33699
21-Jul-2021,8906320,35701,26609,183565,168940,1415410,33942
22-Jul-2021,8894875,35677,26684,183957,169468,1425639,34186
23-Jul-2021,8883423,35653,26760,184336,169986,1435900,34430
24-Jul-2021,8871963,35629,26835,184701,170493,1446191,34675
25-Jul-2021,8860496,35604,26910,185053,170989,1456513,34921
26-Jul-2021,8849024,35580,26985,185391,171475,1466864,35168
27-Jul-2021,8837547,35554,27061,185715,171950,1477245,35416
28-Jul-2021,8826066,35529,27136,186025,172414,1487654,35664
29-Jul-2021,8814582,35504,27211,186322,172866,1498090,35913
30-Jul-2021,8803095,35478,27286,186604,173308,1508554,36162
31-Jul-2021,8791608,35452,27361,186873,173738,1519044,36412
01-Aug-2021,8780120,35426,27436,187128,174156,1529559,36663
02-Aug-2021,8768632,35399,27511,187368,174563,1540100,36914
03-Aug-2021,8757146,35373,27586,187594,174959,1550664,37166
04-Aug-2021,8745661,35346,27660,187806,175342,1561253,37418
05-Aug-2021,8734180,35319,27735,188004,175714,1571864,37671
06-Aug-2021,8722703,35291,27810,188188,176074,1582497,37924
07-Aug-2021,8711230,35264,27884,188357,176422,1593152,38178
08-Aug-2021,8699763,35236,27959,188511,176757,1603827,38433
09-Aug-2021,8688303,35208,28033,188652,177081,1614522,38688
10-Aug-2021,8676850,35180,28108,188777,177392,1625237,38943
11-Aug-2021,8665405,35152,28182,188889,177691,1635970,39199
12-Aug-2021,8653969,35123,28256,188986,177978,1646720,39455
13-Aug-2021,8642543,35094,28330,189068,178251,1657488,39712
14-Aug-2021,8631128,35065,28405,189136,178513,1668271,39969
15-Aug-2021,8619724,35036,28479,189189,178762,1679071,40226
16-Aug-2021,8608333,35007,28553,189228,178998,1689884,40484
17-Aug-2021,8596955,34977,28627,189253,179221,1700712,40742
18-Aug-2021,8585591,34948,28701,189263,179432,1711553,41001
19-Aug-2021,8574241,34918,28775,189258,179630,1722406,41259
20-Aug-2021,8562908,34888,28848,189239,179815,1733271,41518
21-Aug-2021,8551591,34858,28922,189206,179987,1744146,41778
22-Aug-2021,8540291,34827,28996,189158,180146,1755032,42037
23-Aug-2021,8529009,34797,29069,189096,180292,1765926,42297
24-Aug-2021,8517747,34766,29143,189020,180426,1776829,42557
25-Aug-2021,8506503,34735,29216,188929,180546,1787740,42817
26-Aug-2021,8495281,34704,29290,188825,180653,1798658,43077
27-Aug-2021,8484079,34673,29363,188706,180747,1809582,43337
28-Aug-2021,8472900,34642,29436,188572,180828,1820511,43598
29-Aug-2021,8461743,34610,29510,188425,180896,1831445,43858
30-Aug-2021,8450609,34578,29583,188264,180951,1842382,44119
31-Aug-2021,8439500,34547,29656,188089,180993,1853322,44380
01-Sep-2021,8428416,34515,29729,187900,181022,1864265,44641
02-Sep-2021,8417357,34483,29802,187697,181038,1875208,44902
03-Sep-2021,8406325,34451,29875,187481,181041,1886153,45162
04-Sep-2021,8395319,34418,29947,187251,181031,1897097,45423
05-Sep-2021,8384342,34386,30020,187007,181008,1908040,45684
06-Sep-2021,8373393,34353,30093,186750,180972,1918981,45945
07-Sep-2021,8362473,34321,30165,186480,180923,1929920,46206
08-Sep-2021,8351583,34288,30238,186196,180861,1940855,46466
09-Sep-2021,8340723,34255,30310,185899,180786,1951787,46727
10-Sep-2021,8329895,34222,30383,185589,180698,1962713,46987
11-Sep-2021,8319098,34189,30455,185267,180597,1973634,47248
12-Sep-2021,8308333,34156,30527,184931,180484,1984548,47508
13-Sep-2021,8297602,34123,30599,184582,180358,1995455,47768
14-Sep-2021,8286904,34089,30672,184221,180220,2006354,48028
15-Sep-2021,8276241,34056,30744,183848,180068,2017244,48287
16-Sep-2021,8265612,34022,30816,183462,179905,2028124,48547
17-Sep-2021,8255019,33988,30887,183064,179728,2038995,48806
18-Sep-2021,8244461,33955,30959,182653,179540,2049854,49065
19-Sep-2021,8233941,33921,31031,182231,179339,2060702,49323
20-Sep-2021,8223457,33887,31103,181797,179125,2071537,49581
21-Sep-2021,8213011,33853,31174,181351,178900,2082359,49839
22-Sep-2021,8202603,33819,31246,180894,178662,2093166,50097
23-Sep-2021,8192234,33785,31317,180425,178413,2103959,50354
24-Sep-2021,8181904,33750,31389,179945,178151,2114737,50611
25-Sep-2021,8171614,33716,31460,179453,177878,2125498,50868
26-Sep-2021,8161364,33682,31531,178951,177593,2136243,51124
27-Sep-2021,8151155,33647,31602,178437,177296,2146970,51379
28-Sep-2021,8140987,33613,31674,177913,176987,2157679,51635
29-Sep-2021,8130860,33578,31745,177379,176667,2168368,51889
30-Sep-2021,8120776,33544,31816,176834,176336,2179038,52144
01-Oct-2021,8110734,33509,31886,176279,175993,2189688,52398
02-Oct-2021,8100735,33475,31957,175713,175640,2200317,52651
03-Oct-2021,8090779,33440,32028,175138,175275,2210923,52904
04-Oct-2021,8080867,33405,32099,174553,174899,2221508,53156
05-Oct-2021,8071000,33370,32169,173958,174512,2232069,53408
06-Oct-2021,8061177,33335,32240,173354,174115,2242607,53659
07-Oct-2021,8051398,33301,32310,172741,173707,2253120,53910
08-Oct-2021,8041665,33266,32381,172118,173289,2263609,54160
09-Oct-2021,8031978,33231,32451,171487,172860,2274071,54409
10-Oct-2021,8022337,33196,32521,170847,172421,2284508,54658
11-Oct-2021,8012742,33161,32591,170198,171972,2294918,54906
12-Oct-2021,8003193,33126,32661,169541,171513,2305300,55153
13-Oct-2021,7993692,33091,32731,168875,171044,2315654,55400
14-Oct-2021,7984237,33056,32801,168201,170565,2325980,55646
15-Oct-2021,7974831,33021,32871,167520,170077,2336276,55892
16-Oct-2021,7965472,32986,32941,166830,169579,2346543,56136
17-Oct-2021,7956161,32951,33010,166133,169072,2356779,56380
18-Oct-2021,7946898,32916,33080,165429,168556,2366984,56624
19-Oct-2021,7937684,32881,33150,164717,168031,2377158,56866
20-Oct-2021,7928519,32846,33219,163998,167497,2387300,57108
21-Oct-2021,7919403,32811,33289,163273,166954,2397409,57349
22-Oct-2021,7910336,32776,33358,162540,166403,2407485,57589
23-Oct-2021,7901319,32741,33427,161802,165843,2417528,57828
24-Oct-2021,7892351,32706,33496,161056,165275,2427536,58067
25-Oct-2021,7883433,32671,33565,160305,164698,2437510,58305
26-Oct-2021,7874565,32636,33634,159547,164114,2447449,58542
27-Oct-2021,7865748,32601,33703,158784,163522,2457352,58778
28-Oct-2021,7856980,32566,33772,158015,162922,2467219,59013
29-Oct-2021,7848263,32531,33841,157240,162314,2477050,59247
30-Oct-2021,7839597,32496,33910,156460,161699,2486844,59481
31-Oct-2021,7830982,32461,33979,155675,161077,2496600,59713
01-Nov-2021,7822417,32426,34047,154885,160448,2506318,59945
02-Nov-2021,7813904,32391,34116,154090,159812,2515999,60176
03-Nov-2021,7805442,32357,34184,153290,159169,2525640,60405
04-Nov-2021,7797030,32322,34252,152486,158519,2535243,60634
05-Nov-2021,7788671,32287,34321,151678,157863,2544806,60862
06-Nov-2021,7780362,32252,34389,150865,157200,2554329,61089
07-Nov-2021,7772105,32218,34457,150048,156531,2563812,61315
08-Nov-2021,7763900,32183,34525,149228,155856,2573254,61540
09-Nov-2021,7755746,32149,34593,148404,155176,2582656,61764
10-Nov-2021,7747643,32114,34661,147576,154489,2592016,61988
11-Nov-2021,7739592,32080,34729,146745,153797,2601334,62210
12-Nov-2021,7731593,32045,34797,145911,153100,2610610,62431
13-Nov-2021,7723646,32011,34865,145074,152397,2619844,62651
14-Nov-2021,7715750,31977,34932,144233,151689,2629036,62870
15-Nov-2021,7707906,31942,35000,143391,150976,2638184,63088
16-Nov-2021,7700114,31908,35067,142545,150258,2647289,63305
17-Nov-2021,7692373,31874,35135,141697,149536,2656351,63521
18-Nov-2021,7684684,31840,35202,140847,148809,2665369,63736
19-Nov-2021,7677046,31806,35269,139995,148078,2674343,63950
20-Nov-2021,7669460,31772,35336,139141,147342,2683272,64163
21-Nov-2021,7661926,31738,35404,138285,146603,2692157,64375
22-Nov-2021,7654443,31705,35471,137427,145859,2700997,64585
23-Nov-2021,7647012,31671,35538,136568,145112,2709792,64795
24-Nov-2021,7639632,31637,35605,135707,144361,2718541,65004
25-Nov-2021,7632303,31604,35671,134846,143606,2727246,65211
26-Nov-2021,7625026,31570,35738,133983,142849,2735904,65417
27-Nov-2021,7617800,31537,35805,133119,142088,2744517,65623
28-Nov-2021,7610625,31503,35872,132254,141324,2753083,65827
29-Nov-2021,7603500,31470,35938,131388,140557,2761603,66030
30-Nov-2021,7596427,31437,36005,130522,139787,2770077,66232
01-Dec-2021,7589405,31404,36071,129656,139014,2778504,66433
02-Dec-2021,7582433,31371,36137,128789,138240,2786884,66633
03-Dec-2021,7575512,31338,36204,127922,137462,2795218,66831
04-Dec-2021,7568641,31305,36270,127055,136683,2803504,67029
05-Dec-2021,7561820,31272,36336,126188,135901,2811743,67225
06-Dec-2021,7555050,31240,36402,125322,135118,2819935,67420
07-Dec-2021,7548330,31207,36468,124455,134332,2828080,67614
08-Dec-2021,7541660,31175,36534,123589,133545,2836177,67807
09-Dec-2021,7535039,31142,36600,122724,132757,2844226,67999
10-Dec-2021,7528468,31110,36666,121859,131967,2852227,68190
11-Dec-2021,7521946,31078,36732,120995,131175,2860181,68380
12-Dec-2021,7515474,31046,36797,120132,130383,2868087,68568
13-Dec-2021,7509051,31014,36863,119270,129589,2875945,68755
14-Dec-2021,7502677,30982,36928,118408,128795,2883755,68942
15-Dec-2021,7496352,30950,36994,117549,127999,2891517,69127
16-Dec-2021,7490075,30918,37059,116690,127203,2899231,69310
17-Dec-2021,7483847,30887,37125,115833,126407,2906896,69493
18-Dec-2021,7477666,30855,37190,114977,125610,2914514,69675
19-Dec-2021,7471534,30824,37255,114123,124812,2922083,69855
20-Dec-2021,7465450,30793,37320,113271,124015,2929604,70034
21-Dec-2021,7459414,30761,37385,112420,123217,2937077,70213
22-Dec-2021,7453425,30730,37450,111571,122419,2944502,70390
23-Dec-2021,7447483,30699,37515,110725,121621,2951878,70565
24-Dec-2021,7441588,30669,37580,109880,120824,2959206,70740
25-Dec-2021,7435740,30638,37645,109037,120027,2966486,70914
26-Dec-2021,7429939,30607,37710,108197,119230,2973718,71086
27-Dec-2021,7424184,30577,37774,107359,118434,2980902,71257
28-Dec-2021,7418476,30546,37839,106523,117638,2988037,71427
29-Dec-2021,7412813,30516,37903,105690,116843,2995125,71596
30-Dec-2021,7407196,30486,37968,104859,116049,3002164,71764
31-Dec-2021,7401625,30456,38032,104031,115256,3009156,71931
01-Jan-2022,7396099,30426,38097,103206,114464,3016099,72096
02-Jan-2022,7390618,30396,38161,102383,113673,3022995,72261
03-Jan-2022,7385182,30366,38225,101564,112883,3029843,72424
04-Jan-2022,7379790,30337,38289,100747,112095,3036643,72586
05-Jan-2022,7374443,30307,38354,99933,111308,3043396,72747
06-Jan-2022,7369140,30278,38418,99122,110522,3050101,72907
07-Jan-2022,7363881,30249,38482,98314,109738,3056758,73065
08-Jan-2022,7358666,30220,38545,97510,108955,3063369,73223
09-Jan-2022,7353493,30191,38609,96708,108174,3069932,73379
10-Jan-2022,7348365,30162,38673,95910,107395,3076447,73535
11-Jan-2022,7343279,30133,38737,95115,106618,3082916,73689
12-Jan-2022,7338235,30105,38801,94324,105843,3089338,73842
13-Jan-2022,7333234,30076,38864,93536,105070,3095713,73994
14-Jan-2022,7328275,30048,38928,92751,104299,3102042,74145
15-Jan-2022,7323359,30020,38991,91970,103530,3108323,74294
16-Jan-2022,7318483,29992,39055,91192,102763,3114559,74443
17-Jan-2022,7313649,29964,39118,90419,101999,3120748,74591
18-Jan-2022,7308857,29936,39181,89648,101237,3126891,74737
19-Jan-2022,7304105,29908,39245,88882,100477,3132988,74882
20-Jan-2022,7299394,29880,39308,88119,99720,3139039,75027
21-Jan-2022,7294723,29853,39371,87360,98965,3145045,75170
22-Jan-2022,7290092,29826,39434,86605,98214,3151005,75312
23-Jan-2022,7285501,29798,39497,85854,97464,3156919,75453
24-Jan-2022,7280950,29771,39560,85107,96718,3162789,75593
25-Jan-2022,7276438,29744,39623,84363,95974,3168613,75732
26-Jan-2022,7271965,29717,39686,83624,95233,3174392,75869
27-Jan-2022,7267531,29691,39749,82888,94495,3180127,76006
28-Jan-2022,7263135,29664,39811,82157,93761,3185817,76142
29-Jan-2022,7258778,29638,39874,81430,93029,3191463,76276
30-Jan-2022,7254458,29611,39937,80706,92300,3197065,76410
31-Jan-2022,7250176,29585,39999,79987,91574,3202623,76542
01-Feb-2022,7245932,29559,40062,79272,90851,3208137,76674
02-Feb-2022,7241725,29533,40124,78561,90132,3213607,76804
03-Feb-2022,7237555,29508,40187,77855,89415,3219034,76933
04-Feb-2022,7233422,29482,40249,77152,88702,3224418,77062
05-Feb-2022,7229325,29456,40311,76454,87993,3229759,77189
06-Feb-2022,7225264,29431,40374,75760,87287,3235057,77315
07-Feb-2022,7221239,29406,40436,75070,86584,3240312,77441
08-Feb-2022,7217250,29381,40498,74385,85884,3245525,77565
09-Feb-2022,7213295,29356,40560,73703,85188,3250696,77688
10-Feb-2022,7209377,29331,40622,73027,84496,3255825,77810
11-Feb-2022,7205492,29306,40684,72354,83807,3260912,77932
12-Feb-2022,7201643,29281,40746,71686,83121,3265958,78052
13-Feb-2022,7197828,29257,40808,71022,82440,3270962,78171
14-Feb-2022,7194046,29233,40870,70362,81762,3275925,78289
15-Feb-2022,7190299,29208,40931,69707,81087,3280847,78407
16-Feb-2022,7186585,29184,40993,69056,80416,3285729,78523
17-Feb-2022,7182904,29160,41055,68410,79749,3290570,78639
18-Feb-2022,7179257,29136,41116,67768,79086,3295371,78753
19-Feb-2022,7175642,29113,41178,67130,78426,3300132,78866
20-Feb-2022,7172059,29089,41240,66497,77770,3304853,78979
21-Feb-2022,7168509,29066,41301,65868,77118,3309535,79091
22-Feb-2022,7164990,29042,41362,65244,76470,3314177,79201
23-Feb-2022,7161504,29019,41424,64623,75825,3318781,79311
24-Feb-2022,7158048,28996,41485,64008,75185,3323345,79420
25-Feb-2022,7154624,28973,41546,63396,74548,3327871,79528
26-Feb-2022,7151231,28951,41608,62790,73915,3332358,79635
27-Feb-2022,7147869,28928,41669,62187,73286,3336808,79741
28-Feb-2022,7144537,28905,41730,61589,72661,3341219,79846
01-Mar-2022,7141235,28883,41791,60995,72040,3345593,79950
02-Mar-2022,7137963,28861,41852,60406,71423,3349929,80053
03-Mar-2022,7134721,28839,41913,59821,70810,3354228,80156
04-Mar-2022,7131508,28817,41974,59240,70200,3358490,80257
05-Mar-2022,7128324,28795,42035,58664,69595,3362716,80358
06-Mar-2022,7125169,28773,42096,58092,68994,3366905,80458
07-Mar-2022,7122043,28751,42157,57525,68396,3371058,80557
08-Mar-2022,7118945,28730,42217,56962,67803,3375174,80655
09-Mar-2022,7115876,28708,42278,56403,67214,3379255,80752
10-Mar-2022,7112834,28687,42339,55849,66628,3383301,80849
11-Mar-2022,7109821,28666,42399,55299,66047,3387311,80944
12-Mar-2022,7106834,28645,42460,54753,65469,3391286,81039
13-Mar-2022,7103875,28624,42521,54211,64896,3395227,81133
14-Mar-2022,7100943,28604,42581,53674,64327,3399133,81226
15-Mar-2022,7098037,28583,42641,53141,63761,3403004,81319
16-Mar-2022,7095159,28562,42702,52613,63200,3406842,81410
17-Mar-2022,7092306,28542,42762,52088,62642,3410645,81501
18-Mar-2022,7089479,28522,42823,51568,62089,3414416,81591
19-Mar-2022,7086679,28502,42883,51052,61540,3418152,81680
20-Mar-2022,7083903,28482,42943,50540,60994,3421856,81768
21-Mar-2022,7081154,28462,43003,50033,60453,3425527,81855
22-Mar-2022,7078429,28442,43063,49530,59916,3429165,81942
23-Mar-2022,7075729,28423,43124,49030,59382,3432771,82028
24-Mar-2022,7073054,28403,43184,48535,58853,3436345,82113
25-Mar-2022,7070403,28384,43244,48045,58327,3439887,82198
26-Mar-2022,7067777,28364,43304,47558,57806,3443397,82281
27-Mar-2022,7065174,28345,43364,47075,57289,3446876,82364
28-Mar-2022,7062596,28326,43423,46597,56775,3450324,82446
29-Mar-2022,7060040,28307,43483,46122,56265,3453740,82528
30-Mar-2022,7057509,28289,43543,45652,55760,3457126,82609
31-Mar-2022,7055000,28270,43603,45185,55258,3460482,82689
01-Apr-2022,7052514,28252,43663,44723,54760,3463807,82768
02-Apr-2022,7050051,28233,43722,44265,54266,3467103,82846
03-Apr-2022,7047611,28215,43782,43810,53776,3470369,82924
04-Apr-2022,7045192,28197,43842,43360,53290,3473605,83001
05-Apr-2022,7042796,28179,43901,42913,52808,3476812,83078
06-Apr-2022,7040422,28161,43961,42470,52330,3479990,83154
07-Apr-2022,7038069,28143,44020,42032,51855,3483139,83229
08-Apr-2022,7035738,28125,44080,41597,51385,3486259,83303
09-Apr-2022,7033428,28108,44139,41166,50918,3489351,83377
10-Apr-2022,7031139,28090,44199,40739,50455,3492416,83450
11-Apr-2022,7028871,28073,44258,40316,49996,3495452,83522
