datetime,S,I,Q,R,D
23-Oct-2020,10713572,1623,2220,49905,1563
24-Oct-2020,10713429,1606,2192,50089,1567
25-Oct-2020,10713287,1590,2164,50271,1570
26-Oct-2020,10713146,1574,2138,50451,1574
27-Oct-2020,10713007,1558,2112,50629,1577
28-Oct-2020,10712869,1543,2086,50805,1580
29-Oct-2020,10712733,1527,2061,50978,1584
30-Oct-2020,10712598,1512,2037,51149,1587
31-Oct-2020,10712464,1497,2013,51319,1590
01-Nov-2020,10712332,1482,1990,51486,1594
02-Nov-2020,10712201,1467,1967,51652,1597
03-Nov-2020,10712071,1452,1945,51815,1600
04-Nov-2020,10711942,1437,1923,51977,1603
05-Nov-2020,10711815,1423,1902,52137,1606
06-Nov-2020,10711690,1408,1881,52295,1609
07-Nov-2020,10711565,1394,1860,52452,1612
08-Nov-2020,10711442,1380,1840,52606,1615
09-Nov-2020,10711320,1366,1819,52759,1618
10-Nov-2020,10711199,1352,1800,52911,1621
11-Nov-2020,10711079,1339,1780,53060,1624
12-Nov-2020,10710961,1325,1761,53208,1627
13-Nov-2020,10710844,1312,1742,53355,1630
14-Nov-2020,10710728,1299,1724,53500,1633
15-Nov-2020,10710613,1286,1706,53643,1636
16-Nov-2020,10710499,1273,1688,53785,1638
17-Nov-2020,10710387,1260,1670,53926,1641
18-Nov-2020,10710276,1247,1652,54064,1644
19-Nov-2020,10710165,1234,1635,54202,1646
20-Nov-2020,10710056,1222,1618,54338,1649
21-Nov-2020,10709948,1210,1601,54473,1652
22-Nov-2020,10709841,1197,1584,54606,1654
23-Nov-2020,10709735,1185,1568,54738,1657
24-Nov-2020,10709631,1173,1552,54868,1659
25-Nov-2020,10709527,1161,1536,54997,1662
26-Nov-2020,10709424,1150,1520,55125,1664
27-Nov-2020,10709323,1138,1504,55251,1667
28-Nov-2020,10709222,1127,1489,55377,1669
29-Nov-2020,10709122,1115,1473,55500,1672
30-Nov-2020,10709024,1104,1458,55623,1674
01-Dec-2020,10708926,1093,1443,55744,1676
02-Dec-2020,10708830,1082,1429,55864,1679
03-Dec-2020,10708734,1071,1414,55983,1681
04-Dec-2020,10708639,1060,1400,56101,1683
05-Dec-2020,10708546,1049,1385,56217,1686
06-Dec-2020,10708453,1039,1371,56333,1688
07-Dec-2020,10708361,1028,1357,56447,1690
08-Dec-2020,10708270,1018,1343,56560,1692
09-Dec-2020,10708180,1007,1330,56671,1694
10-Dec-2020,10708091,997,1316,56782,1696
11-Dec-2020,10708003,987,1303,56892,1699
12-Dec-2020,10707916,977,1289,57000,1701
13-Dec-2020,10707829,967,1276,57107,1703
14-Dec-2020,10707744,958,1263,57213,1705
15-Dec-2020,10707659,948,1251,57319,1707
16-Dec-2020,10707575,938,1238,57423,1709
17-Dec-2020,10707492,929,1225,57526,1711
18-Dec-2020,10707410,919,1213,57628,1713
19-Dec-2020,10707329,910,1200,57728,1715
20-Dec-2020,10707249,901,1188,57828,1717
21-Dec-2020,10707169,892,1176,57927,1719
22-Dec-2020,10707090,883,1164,58025,1721
23-Dec-2020,10707012,874,1153,58122,1722
24-Dec-2020,10706935,865,1141,58218,1724
25-Dec-2020,10706859,856,1129,58313,1726
26-Dec-2020,10706783,848,1118,58407,1728
27-Dec-2020,10706708,839,1106,58500,1730
28-Dec-2020,10706634,830,1095,58592,1732
29-Dec-2020,10706560,822,1084,58683,1733
30-Dec-2020,10706488,814,1073,58773,1735
31-Dec-2020,10706416,806,1062,58863,1737
01-Jan-2021,10706345,797,1052,58951,1739
02-Jan-2021,10706274,789,1041,59038,1740
03-Jan-2021,10706204,781,1030,59125,1742
04-Jan-2021,10706135,773,1020,59211,1744
05-Jan-2021,10706067,766,1010,59296,1745
06-Jan-2021,10705999,758,999,59380,1747
07-Jan-2021,10705932,750,989,59463,1749
08-Jan-2021,10705866,743,979,59545,1750
09-Jan-2021,10705800,735,969,59627,1752
10-Jan-2021,10705736,728,959,59707,1753
11-Jan-2021,10705671,720,950,59787,1755
12-Jan-2021,10705608,713,940,59866,1756
13-Jan-2021,10705545,706,931,59944,1758
14-Jan-2021,10705482,698,921,60022,1759
15-Jan-2021,10705421,691,912,60098,1761
16-Jan-2021,10705359,684,903,60174,1762
17-Jan-2021,10705299,677,893,60249,1764
18-Jan-2021,10705239,671,884,60324,1765
19-Jan-2021,10705180,664,875,60397,1767
20-Jan-2021,10705121,657,867,60470,1768
21-Jan-2021,10705063,650,858,60542,1769
22-Jan-2021,10705006,644,849,60614,1771
23-Jan-2021,10704949,637,840,60684,1772
24-Jan-2021,10704892,631,832,60754,1774
25-Jan-2021,10704837,624,824,60823,1775
26-Jan-2021,10704782,618,815,60892,1776
27-Jan-2021,10704727,612,807,60960,1778
28-Jan-2021,10704673,606,799,61027,1779
29-Jan-2021,10704619,599,791,61093,1780
30-Jan-2021,10704566,593,783,61159,1781
31-Jan-2021,10704514,587,775,61224,1783
01-Feb-2021,10704462,581,767,61289,1784
02-Feb-2021,10704411,576,759,61353,1785
03-Feb-2021,10704360,570,751,61416,1786
04-Feb-2021,10704309,564,744,61478,1788
05-Feb-2021,10704260,558,736,61540,1789
06-Feb-2021,10704210,553,729,61601,1790
07-Feb-2021,10704161,547,721,61662,1791
08-Feb-2021,10704113,541,714,61722,1792
09-Feb-2021,10704065,536,707,61781,1794
10-Feb-2021,10704018,530,700,61840,1795
11-Feb-2021,10703971,525,693,61898,1796
12-Feb-2021,10703925,520,686,61956,1797
13-Feb-2021,10703879,514,679,62013,1798
14-Feb-2021,10703833,509,672,62070,1799
15-Feb-2021,10703788,504,665,62125,1800
16-Feb-2021,10703744,499,658,62181,1801
17-Feb-2021,10703700,494,651,62236,1802
18-Feb-2021,10703656,489,645,62290,1803
19-Feb-2021,10703613,484,638,62343,1804
20-Feb-2021,10703570,479,632,62397,1805
21-Feb-2021,10703528,474,625,62449,1806
22-Feb-2021,10703486,469,619,62501,1808
23-Feb-2021,10703444,465,613,62553,1809
24-Feb-2021,10703403,460,607,62604,1809
25-Feb-2021,10703363,455,600,62654,1810
26-Feb-2021,10703323,451,594,62704,1811
27-Feb-2021,10703283,446,588,62754,1812
28-Feb-2021,10703243,441,582,62802,1813
01-Mar-2021,10703204,437,576,62851,1814
02-Mar-2021,10703166,433,571,62899,1815
03-Mar-2021,10703128,428,565,62946,1816
04-Mar-2021,10703090,424,559,62993,1817
05-Mar-2021,10703052,420,553,63040,1818
06-Mar-2021,10703015,415,548,63086,1819
07-Mar-2021,10702978,411,542,63132,1820
08-Mar-2021,10702942,407,537,63177,1821
09-Mar-2021,10702906,403,531,63221,1821
10-Mar-2021,10702871,399,526,63266,1822
11-Mar-2021,10702835,395,521,63309,1823
12-Mar-2021,10702801,391,515,63353,1824
13-Mar-2021,10702766,387,510,63395,1825
14-Mar-2021,10702732,383,505,63438,1826
15-Mar-2021,10702698,379,500,63480,1827
16-Mar-2021,10702665,375,495,63521,1827
17-Mar-2021,10702632,371,490,63563,1828
18-Mar-2021,10702599,367,485,63603,1829
19-Mar-2021,10702566,364,480,63644,1830
20-Mar-2021,10702534,360,475,63684,1830
21-Mar-2021,10702502,356,470,63723,1831
22-Mar-2021,10702471,353,465,63762,1832
23-Mar-2021,10702440,349,461,63801,1833
24-Mar-2021,10702409,346,456,63839,1833
25-Mar-2021,10702378,342,451,63877,1834
26-Mar-2021,10702348,339,447,63915,1835
27-Mar-2021,10702318,335,442,63952,1836
28-Mar-2021,10702289,332,438,63989,1836
29-Mar-2021,10702259,328,433,64025,1837
30-Mar-2021,10702230,325,429,64061,1838
31-Mar-2021,10702202,322,424,64097,1838
01-Apr-2021,10702173,318,420,64132,1839
02-Apr-2021,10702145,315,416,64167,1840
03-Apr-2021,10702117,312,412,64202,1841
04-Apr-2021,10702090,309,407,64236,1841
05-Apr-2021,10702062,306,403,64270,1842
06-Apr-2021,10702035,303,399,64303,1842
07-Apr-2021,10702009,300,395,64337,1843
08-Apr-2021,10701982,296,391,64369,1844
09-Apr-2021,10701956,293,387,64402,1844
10-Apr-2021,10701930,290,383,64434,1845
11-Apr-2021,10701904,288,379,64466,1846
12-Apr-2021,10701879,285,375,64498,1846
13-Apr-2021,10701854,282,372,64529,1847
14-Apr-2021,10701829,279,368,64560,1847
15-Apr-2021,10701804,276,364,64590,1848
16-Apr-2021,10701780,273,360,64621,1849
17-Apr-2021,10701756,270,357,64651,1849
18-Apr-2021,10701732,268,353,64680,1850
19-Apr-2021,10701708,265,350,64710,1850
20-Apr-2021,10701685,262,346,64739,1851
21-Apr-2021,10701662,260,342,64768,1852
22-Apr-2021,10701639,257,339,64796,1852
23-Apr-2021,10701616,254,336,64824,1853
24-Apr-2021,10701594,252,332,64852,1853
25-Apr-2021,10701571,249,329,64880,1854
26-Apr-2021,10701549,247,325,64907,1854
27-Apr-2021,10701528,244,322,64934,1855
28-Apr-2021,10701506,242,319,64961,1855
29-Apr-2021,10701485,239,316,64988,1856
30-Apr-2021,10701464,237,312,65014,1856
01-May-2021,10701443,234,309,65040,1857
02-May-2021,10701422,232,306,65066,1857
03-May-2021,10701401,230,303,65091,1858
04-May-2021,10701381,227,300,65116,1858
05-May-2021,10701361,225,297,65141,1859
06-May-2021,10701341,223,294,65166,1859
07-May-2021,10701321,220,291,65190,1860
08-May-2021,10701302,218,288,65215,1860
09-May-2021,10701283,216,285,65239,1861
10-May-2021,10701264,214,282,65262,1861
11-May-2021,10701245,212,279,65286,1862
12-May-2021,10701226,209,276,65309,1862
13-May-2021,10701208,207,274,65332,1862
14-May-2021,10701189,205,271,65355,1863
15-May-2021,10701171,203,268,65377,1863
16-May-2021,10701153,201,265,65400,1864
17-May-2021,10701135,199,263,65422,1864
18-May-2021,10701118,197,260,65444,1865
19-May-2021,10701100,195,257,65465,1865
20-May-2021,10701083,193,255,65487,1865
21-May-2021,10701066,191,252,65508,1866
22-May-2021,10701049,189,250,65529,1866
23-May-2021,10701033,187,247,65550,1867
24-May-2021,10701016,185,244,65570,1867
25-May-2021,10701000,183,242,65590,1867
26-May-2021,10700984,182,240,65611,1868
27-May-2021,10700967,180,237,65630,1868
28-May-2021,10700952,178,235,65650,1869
29-May-2021,10700936,176,232,65670,1869
30-May-2021,10700920,174,230,65689,1869
31-May-2021,10700905,172,228,65708,1870
01-Jun-2021,10700890,171,225,65727,1870
02-Jun-2021,10700875,169,223,65746,1871
03-Jun-2021,10700860,167,221,65764,1871
04-Jun-2021,10700845,166,218,65783,1871
05-Jun-2021,10700830,164,216,65801,1872
06-Jun-2021,10700816,162,214,65819,1872
07-Jun-2021,10700802,161,212,65837,1872
08-Jun-2021,10700787,159,210,65854,1873
09-Jun-2021,10700773,157,208,65872,1873
10-Jun-2021,10700759,156,205,65889,1873
11-Jun-2021,10700746,154,203,65906,1874
12-Jun-2021,10700732,153,201,65923,1874
13-Jun-2021,10700719,151,199,65940,1874
14-Jun-2021,10700705,149,197,65956,1875
15-Jun-2021,10700692,148,195,65973,1875
16-Jun-2021,10700679,146,193,65989,1875
17-Jun-2021,10700666,145,191,66005,1876
18-Jun-2021,10700653,143,189,66021,1876
19-Jun-2021,10700641,142,187,66037,1876
20-Jun-2021,10700628,141,185,66052,1876
21-Jun-2021,10700616,139,184,66068,1877
22-Jun-2021,10700603,138,182,66083,1877
23-Jun-2021,10700591,136,180,66098,1877
24-Jun-2021,10700579,135,178,66113,1878
25-Jun-2021,10700567,134,176,66128,1878
26-Jun-2021,10700555,132,174,66143,1878
27-Jun-2021,10700544,131,173,66157,1878
28-Jun-2021,10700532,130,171,66172,1879
29-Jun-2021,10700521,128,169,66186,1879
30-Jun-2021,10700509,127,167,66200,1879
01-Jul-2021,10700498,126,166,66214,1880
02-Jul-2021,10700487,124,164,66228,1880
03-Jul-2021,10700476,123,162,66241,1880
04-Jul-2021,10700465,122,161,66255,1880
05-Jul-2021,10700454,121,159,66268,1881
06-Jul-2021,10700444,119,158,66281,1881
07-Jul-2021,10700433,118,156,66295,1881
08-Jul-2021,10700423,117,154,66308,1881
09-Jul-2021,10700412,116,153,66320,1882
10-Jul-2021,10700402,115,151,66333,1882
11-Jul-2021,10700392,113,150,66346,1882
12-Jul-2021,10700382,112,148,66358,1882
13-Jul-2021,10700372,111,147,66370,1883
14-Jul-2021,10700362,110,145,66383,1883
15-Jul-2021,10700353,109,144,66395,1883
16-Jul-2021,10700343,108,142,66407,1883
17-Jul-2021,10700334,107,141,66419,1884
18-Jul-2021,10700324,106,139,66430,1884
19-Jul-2021,10700315,105,138,66442,1884
20-Jul-2021,10700306,103,136,66453,1884
21-Jul-2021,10700296,102,135,66465,1884
22-Jul-2021,10700287,101,134,66476,1885
23-Jul-2021,10700278,100,132,66487,1885
24-Jul-2021,10700270,99,131,66498,1885
25-Jul-2021,10700261,98,130,66509,1885
26-Jul-2021,10700252,97,128,66520,1886
27-Jul-2021,10700244,96,127,66530,1886
28-Jul-2021,10700235,95,126,66541,1886
29-Jul-2021,10700227,94,124,66551,1886
30-Jul-2021,10700218,93,123,66562,1886
31-Jul-2021,10700210,92,122,66572,1887
01-Aug-2021,10700202,91,121,66582,1887
02-Aug-2021,10700194,91,119,66592,1887
03-Aug-2021,10700186,90,118,66602,1887
04-Aug-2021,10700178,89,117,66612,1887
05-Aug-2021,10700170,88,116,66622,1888
06-Aug-2021,10700162,87,115,66631,1888
07-Aug-2021,10700155,86,114,66641,1888
08-Aug-2021,10700147,85,112,66650,1888
09-Aug-2021,10700139,84,111,66660,1888
10-Aug-2021,10700132,83,110,66669,1888
11-Aug-2021,10700125,83,109,66678,1889
12-Aug-2021,10700117,82,108,66687,1889
13-Aug-2021,10700110,81,107,66696,1889
14-Aug-2021,10700103,80,106,66705,1889
15-Aug-2021,10700096,79,105,66714,1889
16-Aug-2021,10700089,78,104,66723,1889
17-Aug-2021,10700082,78,103,66731,1890
18-Aug-2021,10700075,77,101,66740,1890
19-Aug-2021,10700068,76,100,66748,1890
20-Aug-2021,10700062,75,99,66757,1890
21-Aug-2021,10700055,75,98,66765,1890
22-Aug-2021,10700048,74,97,66773,1890
23-Aug-2021,10700042,73,96,66781,1891
24-Aug-2021,10700035,72,95,66789,1891
25-Aug-2021,10700029,72,94,66797,1891
26-Aug-2021,10700023,71,93,66805,1891
27-Aug-2021,10700016,70,93,66813,1891
28-Aug-2021,10700010,69,92,66820,1891
29-Aug-2021,10700004,69,91,66828,1892
30-Aug-2021,10699998,68,90,66836,1892
31-Aug-2021,10699992,67,89,66843,1892
01-Sep-2021,10699986,67,88,66850,1892
02-Sep-2021,10699980,66,87,66858,1892
03-Sep-2021,10699974,65,86,66865,1892
04-Sep-2021,10699969,65,85,66872,1892
05-Sep-2021,10699963,64,84,66879,1893
06-Sep-2021,10699957,63,84,66886,1893
07-Sep-2021,10699952,63,83,66893,1893
08-Sep-2021,10699946,62,82,66900,1893
09-Sep-2021,10699941,61,81,66907,1893
10-Sep-2021,10699935,61,80,66914,1893
11-Sep-2021,10699930,60,79,66920,1893
12-Sep-2021,10699925,60,79,66927,1893
13-Sep-2021,10699919,59,78,66933,1894
