datetime,S,I,Q,R,D
17-May-2022,10611882,431,491,156544,3275
18-May-2022,10611843,429,490,156586,3276
19-May-2022,10611804,428,488,156627,3276
20-May-2022,10611766,426,486,156669,3277
21-May-2022,10611727,424,484,156710,3277
22-May-2022,10611689,423,482,156751,3278
23-May-2022,10611650,421,481,156792,3279
24-May-2022,10611612,420,479,156833,3279
25-May-2022,10611574,418,477,156873,3280
26-May-2022,10611537,417,475,156914,3281
27-May-2022,10611499,415,474,156954,3281
28-May-2022,10611461,414,472,156994,3282
29-May-2022,10611424,412,470,157034,3283
30-May-2022,10611387,411,468,157074,3283
31-May-2022,10611350,409,467,157114,3284
01-Jun-2022,10611313,408,465,157153,3285
02-Jun-2022,10611276,406,463,157193,3285
03-Jun-2022,10611239,405,462,157232,3286
04-Jun-2022,10611202,403,460,157271,3286
05-Jun-2022,10611166,402,458,157310,3287
06-Jun-2022,10611130,400,456,157349,3288
07-Jun-2022,10611093,399,455,157388,3288
08-Jun-2022,10611057,397,453,157426,3289
09-Jun-2022,10611022,396,451,157465,3290
10-Jun-2022,10610986,394,450,157503,3290
11-Jun-2022,10610950,393,448,157541,3291
12-Jun-2022,10610915,391,446,157579,3291
13-Jun-2022,10610879,390,445,157617,3292
14-Jun-2022,10610844,389,443,157655,3293
15-Jun-2022,10610809,387,442,157692,3293
16-Jun-2022,10610774,386,440,157730,3294
17-Jun-2022,10610739,384,438,157767,3294
18-Jun-2022,10610704,383,437,157804,3295
19-Jun-2022,10610670,381,435,157841,3296
20-Jun-2022,10610635,380,433,157878,3296
21-Jun-2022,10610601,379,432,157915,3297
22-Jun-2022,10610567,377,430,157952,3297
23-Jun-2022,10610532,376,429,157988,3298
24-Jun-2022,10610498,374,427,158025,3298
25-Jun-2022,10610465,373,426,158061,3299
26-Jun-2022,10610431,372,424,158097,3300
27-Jun-2022,10610397,370,422,158133,3300
28-Jun-2022,10610364,369,421,158169,3301
29-Jun-2022,10610331,368,419,158204,3301
30-Jun-2022,10610297,366,418,158240,3302
01-Jul-2022,10610264,365,416,158275,3302
02-Jul-2022,10610231,364,415,158311,3303
03-Jul-2022,10610198,362,413,158346,3304
04-Jul-2022,10610166,361,412,158381,3304
05-Jul-2022,10610133,360,410,158416,3305
06-Jul-2022,10610100,358,409,158451,3305
07-Jul-2022,10610068,357,407,158485,3306
08-Jul-2022,10610036,356,406,158520,3306
09-Jul-2022,10610004,354,404,158554,3307
10-Jul-2022,10609972,353,403,158588,3307
11-Jul-2022,10609940,352,401,158623,3308
12-Jul-2022,10609908,350,400,158657,3309
13-Jul-2022,10609876,349,398,158690,3309
14-Jul-2022,10609845,348,397,158724,3310
15-Jul-2022,10609813,346,395,158758,3310
16-Jul-2022,10609782,345,394,158791,3311
17-Jul-2022,10609751,344,392,158825,3311
18-Jul-2022,10609720,343,391,158858,3312
19-Jul-2022,10609689,341,389,158891,3312
20-Jul-2022,10609658,340,388,158924,3313
21-Jul-2022,10609627,339,387,158957,3313
22-Jul-2022,10609597,338,385,158990,3314
23-Jul-2022,10609566,336,384,159023,3314
24-Jul-2022,10609536,335,382,159055,3315
25-Jul-2022,10609505,334,381,159088,3315
26-Jul-2022,10609475,333,380,159120,3316
27-Jul-2022,10609445,331,378,159152,3316
28-Jul-2022,10609415,330,377,159184,3317
29-Jul-2022,10609385,329,375,159216,3317
30-Jul-2022,10609356,328,374,159248,3318
31-Jul-2022,10609326,327,373,159280,3318
01-Aug-2022,10609296,325,371,159311,3319
02-Aug-2022,10609267,324,370,159343,3319
03-Aug-2022,10609238,323,368,159374,3320
04-Aug-2022,10609208,322,367,159405,3320
05-Aug-2022,10609179,321,366,159436,3321
06-Aug-2022,10609150,319,364,159467,3321
07-Aug-2022,10609122,318,363,159498,3322
08-Aug-2022,10609093,317,362,159529,3322
09-Aug-2022,10609064,316,360,159560,3323
10-Aug-2022,10609036,315,359,159590,3323
11-Aug-2022,10609007,314,358,159621,3324
12-Aug-2022,10608979,312,356,159651,3324
13-Aug-2022,10608951,311,355,159681,3325
14-Aug-2022,10608922,310,354,159711,3325
15-Aug-2022,10608894,309,352,159741,3326
16-Aug-2022,10608867,308,351,159771,3326
17-Aug-2022,10608839,307,350,159801,3327
18-Aug-2022,10608811,305,349,159831,3327
19-Aug-2022,10608783,304,347,159860,3328
20-Aug-2022,10608756,303,346,159890,3328
21-Aug-2022,10608728,302,345,159919,3329
22-Aug-2022,10608701,301,343,159948,3329
23-Aug-2022,10608674,300,342,159977,3330
24-Aug-2022,10608647,299,341,160007,3330
25-Aug-2022,10608620,298,340,160035,3330
26-Aug-2022,10608593,297,338,160064,3331
27-Aug-2022,10608566,295,337,160093,3331
28-Aug-2022,10608539,294,336,160122,3332
29-Aug-2022,10608513,293,335,160150,3332
30-Aug-2022,10608486,292,333,160178,3333
31-Aug-2022,10608460,291,332,160207,3333
01-Sep-2022,10608434,290,331,160235,3334
02-Sep-2022,10608407,289,330,160263,3334
03-Sep-2022,10608381,288,328,160291,3335
04-Sep-2022,10608355,287,327,160319,3335
05-Sep-2022,10608329,286,326,160346,3335
06-Sep-2022,10608304,285,325,160374,3336
07-Sep-2022,10608278,284,324,160402,3336
08-Sep-2022,10608252,283,322,160429,3337
09-Sep-2022,10608227,282,321,160456,3337
10-Sep-2022,10608201,280,320,160484,3338
11-Sep-2022,10608176,279,319,160511,3338
12-Sep-2022,10608151,278,318,160538,3338
13-Sep-2022,10608125,277,317,160565,3339
14-Sep-2022,10608100,276,315,160592,3339
15-Sep-2022,10608075,275,314,160618,3340
16-Sep-2022,10608051,274,313,160645,3340
17-Sep-2022,10608026,273,312,160672,3341
18-Sep-2022,10608001,272,311,160698,3341
19-Sep-2022,10607976,271,310,160724,3341
20-Sep-2022,10607952,270,308,160751,3342
21-Sep-2022,10607928,269,307,160777,3342
22-Sep-2022,10607903,268,306,160803,3343
23-Sep-2022,10607879,267,305,160829,3343
24-Sep-2022,10607855,266,304,160855,3344
25-Sep-2022,10607831,265,303,160880,3344
26-Sep-2022,10607807,264,302,160906,3344
27-Sep-2022,10607783,263,300,160932,3345
28-Sep-2022,10607759,262,299,160957,3345
29-Sep-2022,10607735,261,298,160983,3346
30-Sep-2022,10607712,260,297,161008,3346
01-Oct-2022,10607688,259,296,161033,3346
02-Oct-2022,10607665,258,295,161058,3347
03-Oct-2022,10607641,258,294,161083,3347
04-Oct-2022,10607618,257,293,161108,3348
05-Oct-2022,10607595,256,292,161133,3348
06-Oct-2022,10607572,255,291,161158,3348
07-Oct-2022,10607549,254,290,161182,3349
08-Oct-2022,10607526,253,288,161207,3349
09-Oct-2022,10607503,252,287,161231,3350
10-Oct-2022,10607480,251,286,161256,3350
11-Oct-2022,10607458,250,285,161280,3350
12-Oct-2022,10607435,249,284,161304,3351
13-Oct-2022,10607413,248,283,161328,3351
14-Oct-2022,10607390,247,282,161352,3351
