datetime,S,I,Q,R,D
14-Nov-2020,10640366,10373,11771,107661,2481
15-Nov-2020,10639426,10337,11733,108659,2497
16-Nov-2020,10638489,10301,11694,109655,2513
17-Nov-2020,10637555,10266,11656,110646,2529
18-Nov-2020,10636625,10230,11617,111635,2545
19-Nov-2020,10635698,10195,11579,112621,2560
20-Nov-2020,10634774,10159,11540,113603,2576
21-Nov-2020,10633854,10124,11502,114582,2592
22-Nov-2020,10632936,10089,11463,115557,2607
23-Nov-2020,10632022,10053,11425,116529,2623
24-Nov-2020,10631112,10018,11386,117498,2638
25-Nov-2020,10630205,9983,11347,118464,2654
26-Nov-2020,10629300,9948,11309,119427,2669
27-Nov-2020,10628400,9912,11270,120386,2684
28-Nov-2020,10627502,9877,11232,121342,2699
29-Nov-2020,10626608,9842,11193,122294,2715
30-Nov-2020,10625717,9807,11155,123244,2730
01-Dec-2020,10624829,9772,11116,124190,2745
02-Dec-2020,10623944,9738,11078,125133,2760
03-Dec-2020,10623063,9703,11040,126072,2775
04-Dec-2020,10622185,9668,11001,127009,2790
05-Dec-2020,10621310,9633,10963,127942,2805
06-Dec-2020,10620438,9599,10925,128872,2819
07-Dec-2020,10619570,9564,10886,129798,2834
08-Dec-2020,10618705,9529,10848,130721,2849
09-Dec-2020,10617843,9495,10810,131641,2864
10-Dec-2020,10616984,9460,10772,132558,2878
11-Dec-2020,10616128,9426,10734,133472,2893
12-Dec-2020,10615276,9392,10696,134382,2907
13-Dec-2020,10614426,9357,10658,135289,2922
14-Dec-2020,10613580,9323,10620,136193,2936
15-Dec-2020,10612737,9289,10582,137094,2950
16-Dec-2020,10611897,9255,10544,137991,2965
17-Dec-2020,10611061,9221,10506,138886,2979
18-Dec-2020,10610227,9187,10468,139777,2993
19-Dec-2020,10609397,9153,10431,140664,3007
20-Dec-2020,10608570,9119,10393,141549,3021
21-Dec-2020,10607745,9085,10356,142431,3036
22-Dec-2020,10606924,9052,10318,143309,3050
23-Dec-2020,10606107,9018,10281,144184,3063
24-Dec-2020,10605292,8984,10243,145056,3077
25-Dec-2020,10604480,8951,10206,145924,3091
26-Dec-2020,10603672,8917,10169,146790,3105
27-Dec-2020,10602866,8884,10131,147652,3119
28-Dec-2020,10602064,8850,10094,148512,3132
29-Dec-2020,10601264,8817,10057,149368,3146
30-Dec-2020,10600468,8784,10020,150221,3160
31-Dec-2020,10599675,8751,9983,151070,3173
01-Jan-2021,10598885,8718,9946,151917,3187
02-Jan-2021,10598098,8685,9909,152760,3200
03-Jan-2021,10597314,8652,9873,153601,3214
04-Jan-2021,10596533,8619,9836,154438,3227
05-Jan-2021,10595755,8586,9799,155272,3240
06-Jan-2021,10594980,8553,9763,156103,3253
07-Jan-2021,10594208,8521,9726,156931,3267
08-Jan-2021,10593439,8488,9690,157756,3280
09-Jan-2021,10592673,8455,9654,158578,3293
10-Jan-2021,10591910,8423,9617,159396,3306
11-Jan-2021,10591150,8390,9581,160212,3319
12-Jan-2021,10590393,8358,9545,161024,3332
13-Jan-2021,10589639,8326,9509,161834,3345
14-Jan-2021,10588888,8294,9473,162640,3358
15-Jan-2021,10588140,8261,9437,163444,3370
16-Jan-2021,10587395,8229,9401,164244,3383
17-Jan-2021,10586653,8197,9365,165041,3396
18-Jan-2021,10585914,8166,9330,165835,3409
19-Jan-2021,10585177,8134,9294,166626,3421
20-Jan-2021,10584444,8102,9258,167415,3434
21-Jan-2021,10583713,8070,9223,168200,3446
22-Jan-2021,10582986,8039,9187,168982,3459
23-Jan-2021,10582261,8007,9152,169761,3471
24-Jan-2021,10581540,7976,9117,170537,3483
25-Jan-2021,10580821,7944,9082,171310,3496
26-Jan-2021,10580105,7913,9047,172080,3508
27-Jan-2021,10579392,7882,9012,172847,3520
28-Jan-2021,10578681,7850,8977,173611,3532
29-Jan-2021,10577974,7819,8942,174373,3545
30-Jan-2021,10577269,7788,8907,175131,3557
31-Jan-2021,10576568,7757,8872,175886,3569
01-Feb-2021,10575869,7727,8838,176639,3581
02-Feb-2021,10575173,7696,8803,177388,3593
03-Feb-2021,10574480,7665,8769,178134,3605
04-Feb-2021,10573789,7634,8734,178878,3616
05-Feb-2021,10573102,7604,8700,179619,3628
06-Feb-2021,10572417,7573,8666,180356,3640
07-Feb-2021,10571735,7543,8632,181091,3652
08-Feb-2021,10571056,7513,8598,181823,3663
09-Feb-2021,10570379,7482,8564,182552,3675
10-Feb-2021,10569706,7452,8530,183278,3687
11-Feb-2021,10569035,7422,8496,184002,3698
12-Feb-2021,10568367,7392,8462,184722,3710
13-Feb-2021,10567701,7362,8429,185439,3721
14-Feb-2021,10567039,7332,8395,186154,3732
15-Feb-2021,10566379,7303,8361,186866,3744
16-Feb-2021,10565721,7273,8328,187575,3755
17-Feb-2021,10565067,7243,8295,188281,3766
18-Feb-2021,10564415,7214,8262,188984,3777
19-Feb-2021,10563766,7184,8228,189685,3789
20-Feb-2021,10563120,7155,8195,190383,3800
21-Feb-2021,10562476,7126,8162,191078,3811
22-Feb-2021,10561835,7097,8130,191770,3822
23-Feb-2021,10561196,7067,8097,192459,3833
24-Feb-2021,10560561,7038,8064,193146,3844
25-Feb-2021,10559928,7009,8031,193829,3855
26-Feb-2021,10559297,6981,7999,194510,3866
27-Feb-2021,10558669,6952,7966,195189,3876
28-Feb-2021,10558044,6923,7934,195864,3887
01-Mar-2021,10557422,6894,7902,196537,3898
02-Mar-2021,10556802,6866,7870,197207,3909
03-Mar-2021,10556184,6837,7837,197874,3919
04-Mar-2021,10555570,6809,7805,198538,3930
05-Mar-2021,10554958,6781,7774,199200,3940
06-Mar-2021,10554348,6753,7742,199859,3951
07-Mar-2021,10553741,6724,7710,200516,3961
08-Mar-2021,10553137,6696,7678,201170,3972
09-Mar-2021,10552535,6668,7647,201821,3982
10-Mar-2021,10551935,6640,7615,202469,3992
11-Mar-2021,10551339,6613,7584,203115,4003
12-Mar-2021,10550744,6585,7553,203758,4013
13-Mar-2021,10550153,6557,7521,204398,4023
14-Mar-2021,10549563,6530,7490,205036,4033
15-Mar-2021,10548977,6502,7459,205671,4043
16-Mar-2021,10548393,6475,7428,206303,4054
17-Mar-2021,10547811,6448,7397,206933,4064
18-Mar-2021,10547232,6420,7367,207560,4074
19-Mar-2021,10546655,6393,7336,208185,4084
20-Mar-2021,10546081,6366,7305,208807,4093
21-Mar-2021,10545509,6339,7275,209426,4103
22-Mar-2021,10544940,6312,7244,210043,4113
23-Mar-2021,10544373,6285,7214,210657,4123
24-Mar-2021,10543808,6259,7184,211269,4133
25-Mar-2021,10543246,6232,7154,211878,4142
26-Mar-2021,10542687,6206,7124,212484,4152
27-Mar-2021,10542129,6179,7094,213088,4162
28-Mar-2021,10541575,6153,7064,213690,4171
29-Mar-2021,10541022,6126,7034,214289,4181
30-Mar-2021,10540472,6100,7004,214885,4190
31-Mar-2021,10539925,6074,6975,215479,4200
01-Apr-2021,10539380,6048,6945,216070,4209
02-Apr-2021,10538837,6022,6916,216659,4219
03-Apr-2021,10538296,5996,6887,217246,4228
04-Apr-2021,10537758,5970,6857,217829,4237
05-Apr-2021,10537222,5945,6828,218411,4247
06-Apr-2021,10536689,5919,6799,218990,4256
07-Apr-2021,10536158,5893,6770,219566,4265
08-Apr-2021,10535629,5868,6741,220140,4274
09-Apr-2021,10535102,5843,6713,220712,4283
10-Apr-2021,10534578,5817,6684,221281,4292
11-Apr-2021,10534056,5792,6655,221847,4301
12-Apr-2021,10533537,5767,6627,222412,4310
13-Apr-2021,10533019,5742,6598,222974,4319
14-Apr-2021,10532504,5717,6570,223533,4328
15-Apr-2021,10531992,5692,6542,224090,4337
16-Apr-2021,10531481,5667,6514,224645,4346
17-Apr-2021,10530973,5643,6486,225197,4355
18-Apr-2021,10530467,5618,6458,225747,4363
19-Apr-2021,10529963,5593,6430,226294,4372
20-Apr-2021,10529461,5569,6402,226839,4381
21-Apr-2021,10528962,5545,6374,227382,4389
22-Apr-2021,10528465,5520,6347,227922,4398
23-Apr-2021,10527970,5496,6319,228461,4407
24-Apr-2021,10527477,5472,6292,228996,4415
25-Apr-2021,10526987,5448,6265,229530,4424
26-Apr-2021,10526498,5424,6237,230061,4432
27-Apr-2021,10526012,5400,6210,230590,4441
28-Apr-2021,10525528,5376,6183,231116,4449
29-Apr-2021,10525046,5352,6156,231640,4457
30-Apr-2021,10524566,5329,6129,232162,4466
01-May-2021,10524089,5305,6103,232682,4474
02-May-2021,10523613,5282,6076,233199,4482
03-May-2021,10523140,5258,6049,233714,4490
04-May-2021,10522669,5235,6023,234227,4499
05-May-2021,10522200,5212,5997,234738,4507
06-May-2021,10521732,5189,5970,235246,4515
07-May-2021,10521268,5166,5944,235752,4523
08-May-2021,10520805,5143,5918,236256,4531
09-May-2021,10520344,5120,5892,236758,4539
10-May-2021,10519885,5097,5866,237257,4547
11-May-2021,10519429,5074,5840,237755,4555
12-May-2021,10518974,5052,5814,238250,4563
13-May-2021,10518522,5029,5789,238743,4571
14-May-2021,10518071,5007,5763,239233,4578
15-May-2021,10517623,4984,5737,239722,4586
16-May-2021,10517176,4962,5712,240208,4594
17-May-2021,10516732,4940,5687,240693,4602
18-May-2021,10516290,4917,5661,241175,4609
19-May-2021,10515849,4895,5636,241655,4617
20-May-2021,10515411,4873,5611,242132,4625
21-May-2021,10514974,4852,5586,242608,4632
22-May-2021,10514540,4830,5561,243082,4640
23-May-2021,10514108,4808,5537,243553,4647
24-May-2021,10513677,4786,5512,244022,4655
25-May-2021,10513249,4765,5487,244490,4662
26-May-2021,10512822,4743,5463,244955,4670
27-May-2021,10512397,4722,5438,245418,4677
28-May-2021,10511975,4700,5414,245879,4684
29-May-2021,10511554,4679,5390,246338,4692
30-May-2021,10511135,4658,5366,246795,4699
31-May-2021,10510718,4637,5342,247250,4706
01-Jun-2021,10510303,4616,5318,247703,4713
02-Jun-2021,10509890,4595,5294,248153,4721
03-Jun-2021,10509479,4574,5270,248602,4728
04-Jun-2021,10509070,4553,5246,249049,4735
05-Jun-2021,10508662,4532,5222,249494,4742
06-Jun-2021,10508257,4512,5199,249936,4749
07-Jun-2021,10507853,4491,5175,250377,4756
08-Jun-2021,10507451,4471,5152,250816,4763
09-Jun-2021,10507051,4450,5129,251252,4770
10-Jun-2021,10506653,4430,5106,251687,4777
11-Jun-2021,10506257,4410,5082,252120,4784
12-Jun-2021,10505862,4390,5059,252551,4791
13-Jun-2021,10505469,4369,5036,252980,4797
14-Jun-2021,10505079,4349,5014,253407,4804
15-Jun-2021,10504689,4329,4991,253832,4811
16-Jun-2021,10504302,4310,4968,254255,4818
17-Jun-2021,10503917,4290,4946,254676,4825
18-Jun-2021,10503533,4270,4923,255095,4831
19-Jun-2021,10503151,4250,4901,255512,4838
20-Jun-2021,10502771,4231,4878,255928,4844
21-Jun-2021,10502393,4211,4856,256341,4851
22-Jun-2021,10502016,4192,4834,256753,4858
23-Jun-2021,10501641,4173,4812,257163,4864
24-Jun-2021,10501268,4153,4790,257571,4871
25-Jun-2021,10500897,4134,4768,257977,4877
26-Jun-2021,10500527,4115,4746,258381,4884
27-Jun-2021,10500159,4096,4724,258783,4890
28-Jun-2021,10499793,4077,4703,259184,4896
29-Jun-2021,10499428,4058,4681,259582,4903
30-Jun-2021,10499065,4040,4660,259979,4909
01-Jul-2021,10498704,4021,4638,260374,4915
02-Jul-2021,10498345,4002,4617,260767,4922
03-Jul-2021,10497987,3984,4596,261159,4928
04-Jul-2021,10497631,3965,4574,261548,4934
05-Jul-2021,10497276,3947,4553,261936,4940
06-Jul-2021,10496924,3928,4532,262322,4946
07-Jul-2021,10496573,3910,4511,262706,4952
08-Jul-2021,10496223,3892,4491,263088,4959
09-Jul-2021,10495875,3874,4470,263469,4965
10-Jul-2021,10495529,3856,4449,263848,4971
11-Jul-2021,10495185,3838,4429,264225,4977
12-Jul-2021,10494842,3820,4408,264600,4983
13-Jul-2021,10494500,3802,4388,264974,4989
14-Jul-2021,10494161,3784,4367,265346,4995
15-Jul-2021,10493822,3766,4347,265716,5000
16-Jul-2021,10493486,3749,4327,266085,5006
17-Jul-2021,10493151,3731,4307,266451,5012
18-Jul-2021,10492818,3714,4287,266816,5018
19-Jul-2021,10492486,3696,4267,267180,5024
20-Jul-2021,10492156,3679,4247,267542,5030
21-Jul-2021,10491827,3662,4227,267901,5035
22-Jul-2021,10491500,3644,4207,268260,5041
23-Jul-2021,10491174,3627,4188,268616,5047
24-Jul-2021,10490850,3610,4168,268971,5052
25-Jul-2021,10490528,3593,4149,269325,5058
26-Jul-2021,10490207,3576,4129,269676,5064
27-Jul-2021,10489887,3560,4110,270026,5069
28-Jul-2021,10489569,3543,4091,270375,5075
29-Jul-2021,10489253,3526,4072,270722,5080
30-Jul-2021,10488938,3509,4053,271067,5086
31-Jul-2021,10488625,3493,4034,271410,5091
01-Aug-2021,10488313,3476,4015,271752,5097
02-Aug-2021,10488002,3460,3996,272092,5102
03-Aug-2021,10487693,3444,3977,272431,5107
04-Aug-2021,10487386,3427,3958,272768,5113
05-Aug-2021,10487080,3411,3940,273104,5118
06-Aug-2021,10486775,3395,3921,273438,5124
07-Aug-2021,10486472,3379,3903,273770,5129
08-Aug-2021,10486170,3363,3884,274101,5134
09-Aug-2021,10485870,3347,3866,274430,5139
10-Aug-2021,10485571,3331,3848,274758,5145
11-Aug-2021,10485274,3315,3830,275084,5150
12-Aug-2021,10484978,3299,3812,275409,5155
13-Aug-2021,10484683,3284,3794,275732,5160
14-Aug-2021,10484390,3268,3776,276053,5165
15-Aug-2021,10484098,3252,3758,276373,5170
16-Aug-2021,10483808,3237,3740,276692,5175
17-Aug-2021,10483519,3222,3722,277009,5180
18-Aug-2021,10483232,3206,3705,277324,5185
19-Aug-2021,10482945,3191,3687,277638,5190
20-Aug-2021,10482661,3176,3670,277951,5195
21-Aug-2021,10482377,3161,3652,278262,5200
22-Aug-2021,10482095,3145,3635,278572,5205
23-Aug-2021,10481814,3130,3618,278880,5210
24-Aug-2021,10481535,3115,3601,279186,5215
25-Aug-2021,10481257,3101,3583,279492,5220
26-Aug-2021,10480980,3086,3566,279795,5225
27-Aug-2021,10480705,3071,3549,280098,5230
28-Aug-2021,10480431,3056,3533,280398,5234
29-Aug-2021,10480158,3042,3516,280698,5239
30-Aug-2021,10479887,3027,3499,280996,5244
31-Aug-2021,10479617,3012,3482,281292,5249
01-Sep-2021,10479348,2998,3466,281588,5253
02-Sep-2021,10479080,2984,3449,281881,5258
03-Sep-2021,10478814,2969,3433,282174,5263
04-Sep-2021,10478549,2955,3416,282465,5267
05-Sep-2021,10478286,2941,3400,282754,5272
06-Sep-2021,10478023,2927,3384,283042,5277
07-Sep-2021,10477762,2913,3367,283329,5281
08-Sep-2021,10477502,2898,3351,283615,5286
09-Sep-2021,10477244,2885,3335,283899,5290
10-Sep-2021,10476986,2871,3319,284181,5295
11-Sep-2021,10476730,2857,3303,284463,5299
12-Sep-2021,10476476,2843,3288,284743,5304
13-Sep-2021,10476222,2829,3272,285021,5308
14-Sep-2021,10475970,2816,3256,285299,5313
15-Sep-2021,10475718,2802,3240,285575,5317
16-Sep-2021,10475469,2788,3225,285849,5321
17-Sep-2021,10475220,2775,3209,286123,5326
18-Sep-2021,10474972,2762,3194,286395,5330
19-Sep-2021,10474726,2748,3179,286665,5334
20-Sep-2021,10474481,2735,3163,286935,5339
21-Sep-2021,10474237,2722,3148,287203,5343
22-Sep-2021,10473994,2708,3133,287470,5347
23-Sep-2021,10473753,2695,3118,287735,5351
24-Sep-2021,10473512,2682,3103,287999,5356
25-Sep-2021,10473273,2669,3088,288262,5360
26-Sep-2021,10473035,2656,3073,288524,5364
27-Sep-2021,10472798,2643,3058,288785,5368
28-Sep-2021,10472563,2631,3043,289044,5372
29-Sep-2021,10472328,2618,3028,289302,5376
30-Sep-2021,10472095,2605,3014,289558,5380
01-Oct-2021,10471863,2592,2999,289814,5385
02-Oct-2021,10471631,2580,2985,290068,5389
03-Oct-2021,10471401,2567,2970,290321,5393
04-Oct-2021,10471173,2555,2956,290573,5397
05-Oct-2021,10470945,2542,2942,290823,5401
06-Oct-2021,10470718,2530,2927,291073,5405
07-Oct-2021,10470493,2517,2913,291321,5409
08-Oct-2021,10470268,2505,2899,291568,5412
09-Oct-2021,10470045,2493,2885,291813,5416
10-Oct-2021,10469823,2481,2871,292058,5420
11-Oct-2021,10469601,2469,2857,292301,5424
12-Oct-2021,10469381,2457,2843,292543,5428
13-Oct-2021,10469162,2445,2829,292784,5432
14-Oct-2021,10468945,2433,2815,293024,5436
15-Oct-2021,10468728,2421,2802,293263,5440
16-Oct-2021,10468512,2409,2788,293500,5443
17-Oct-2021,10468297,2397,2775,293736,5447
18-Oct-2021,10468084,2385,2761,293972,5451
19-Oct-2021,10467871,2374,2748,294206,5455
20-Oct-2021,10467659,2362,2734,294438,5458
21-Oct-2021,10467449,2351,2721,294670,5462
22-Oct-2021,10467239,2339,2708,294901,5466
23-Oct-2021,10467031,2328,2694,295130,5469
24-Oct-2021,10466824,2316,2681,295359,5473
25-Oct-2021,10466617,2305,2668,295586,5477
26-Oct-2021,10466412,2293,2655,295812,5480
27-Oct-2021,10466207,2282,2642,296037,5484
28-Oct-2021,10466004,2271,2629,296261,5487
29-Oct-2021,10465802,2260,2616,296484,5491
30-Oct-2021,10465600,2249,2603,296706,5494
31-Oct-2021,10465400,2238,2591,296926,5498
01-Nov-2021,10465201,2227,2578,297146,5501
02-Nov-2021,10465002,2216,2565,297364,5505
03-Nov-2021,10464805,2205,2553,297582,5508
04-Nov-2021,10464608,2194,2540,297798,5512
05-Nov-2021,10464413,2183,2528,298013,5515
06-Nov-2021,10464219,2172,2515,298228,5519
07-Nov-2021,10464025,2162,2503,298441,5522
08-Nov-2021,10463832,2151,2491,298653,5525
09-Nov-2021,10463641,2140,2479,298864,5529
10-Nov-2021,10463450,2130,2466,299074,5532
11-Nov-2021,10463260,2119,2454,299283,5535
12-Nov-2021,10463072,2109,2442,299491,5539
13-Nov-2021,10462884,2098,2430,299698,5542
14-Nov-2021,10462697,2088,2418,299904,5545
15-Nov-2021,10462511,2078,2406,300109,5549
16-Nov-2021,10462326,2067,2394,300313,5552
17-Nov-2021,10462142,2057,2383,300516,5555
18-Nov-2021,10461958,2047,2371,300718,5558
19-Nov-2021,10461776,2037,2359,300919,5562
20-Nov-2021,10461595,2027,2348,301119,5565
21-Nov-2021,10461414,2017,2336,301318,5568
22-Nov-2021,10461235,2007,2324,301516,5571
23-Nov-2021,10461056,1997,2313,301713,5574
24-Nov-2021,10460878,1987,2302,301909,5577
25-Nov-2021,10460701,1977,2290,302104,5580
26-Nov-2021,10460525,1967,2279,302298,5584
27-Nov-2021,10460350,1957,2268,302491,5587
28-Nov-2021,10460175,1948,2256,302683,5590
29-Nov-2021,10460002,1938,2245,302874,5593
30-Nov-2021,10459829,1928,2234,303065,5596
01-Dec-2021,10459658,1919,2223,303254,5599
02-Dec-2021,10459487,1909,2212,303442,5602
03-Dec-2021,10459317,1900,2201,303630,5605
04-Dec-2021,10459148,1890,2190,303817,5608
05-Dec-2021,10458979,1881,2179,304002,5611
06-Dec-2021,10458812,1872,2169,304187,5614
07-Dec-2021,10458645,1862,2158,304371,5617
08-Dec-2021,10458479,1853,2147,304553,5619
09-Dec-2021,10458314,1844,2136,304735,5622
10-Dec-2021,10458150,1835,2126,304917,5625
11-Dec-2021,10457987,1825,2115,305097,5628
12-Dec-2021,10457824,1816,2105,305276,5631
13-Dec-2021,10457663,1807,2094,305454,5634
14-Dec-2021,10457502,1798,2084,305632,5637
15-Dec-2021,10457342,1789,2074,305808,5639
16-Dec-2021,10457182,1780,2063,305984,5642
17-Dec-2021,10457024,1772,2053,306159,5645
18-Dec-2021,10456866,1763,2043,306333,5648
19-Dec-2021,10456709,1754,2033,306506,5651
20-Dec-2021,10456553,1745,2023,306678,5653
21-Dec-2021,10456398,1736,2012,306850,5656
22-Dec-2021,10456243,1728,2002,307020,5659
23-Dec-2021,10456089,1719,1992,307190,5661
24-Dec-2021,10455936,1710,1983,307359,5664
25-Dec-2021,10455784,1702,1973,307527,5667
26-Dec-2021,10455632,1693,1963,307694,5670
27-Dec-2021,10455482,1685,1953,307861,5672
28-Dec-2021,10455332,1677,1943,308026,5675
29-Dec-2021,10455183,1668,1934,308191,5677
30-Dec-2021,10455034,1660,1924,308355,5680
31-Dec-2021,10454886,1651,1914,308518,5683
01-Jan-2022,10454739,1643,1905,308680,5685
02-Jan-2022,10454593,1635,1895,308841,5688
03-Jan-2022,10454448,1627,1886,309002,5690
04-Jan-2022,10454303,1619,1876,309162,5693
05-Jan-2022,10454159,1610,1867,309321,5695
06-Jan-2022,10454015,1602,1858,309479,5698
07-Jan-2022,10453873,1594,1848,309636,5700
08-Jan-2022,10453731,1586,1839,309793,5703
09-Jan-2022,10453590,1578,1830,309949,5705
10-Jan-2022,10453449,1570,1821,310104,5708
11-Jan-2022,10453309,1563,1812,310258,5710
12-Jan-2022,10453170,1555,1803,310412,5713
13-Jan-2022,10453032,1547,1794,310565,5715
14-Jan-2022,10452894,1539,1785,310717,5718
15-Jan-2022,10452757,1531,1776,310868,5720
16-Jan-2022,10452621,1524,1767,311018,5723
17-Jan-2022,10452486,1516,1758,311168,5725
18-Jan-2022,10452351,1508,1749,311317,5727
19-Jan-2022,10452216,1501,1740,311465,5730
20-Jan-2022,10452083,1493,1732,311613,5732
21-Jan-2022,10451950,1486,1723,311760,5734
22-Jan-2022,10451818,1478,1714,311906,5737
23-Jan-2022,10451686,1471,1706,312051,5739
24-Jan-2022,10451555,1463,1697,312195,5741
25-Jan-2022,10451425,1456,1688,312339,5744
26-Jan-2022,10451296,1449,1680,312482,5746
27-Jan-2022,10451167,1441,1672,312625,5748
28-Jan-2022,10451038,1434,1663,312766,5750
29-Jan-2022,10450911,1427,1655,312907,5753
30-Jan-2022,10450784,1420,1646,313048,5755
31-Jan-2022,10450658,1413,1638,313187,5757
01-Feb-2022,10450532,1405,1630,313326,5759
02-Feb-2022,10450407,1398,1622,313464,5761
03-Feb-2022,10450282,1391,1614,313601,5764
04-Feb-2022,10450159,1384,1605,313738,5766
05-Feb-2022,10450036,1377,1597,313874,5768
06-Feb-2022,10449913,1370,1589,314010,5770
07-Feb-2022,10449791,1363,1581,314144,5772
08-Feb-2022,10449670,1357,1573,314278,5774
09-Feb-2022,10449549,1350,1565,314412,5777
10-Feb-2022,10449429,1343,1558,314544,5779
11-Feb-2022,10449310,1336,1550,314676,5781
12-Feb-2022,10449191,1329,1542,314808,5783
13-Feb-2022,10449072,1323,1534,314938,5785
14-Feb-2022,10448955,1316,1526,315068,5787
15-Feb-2022,10448838,1309,1519,315198,5789
16-Feb-2022,10448721,1303,1511,315326,5791
17-Feb-2022,10448605,1296,1503,315454,5793
18-Feb-2022,10448490,1289,1496,315582,5795
19-Feb-2022,10448375,1283,1488,315709,5797
20-Feb-2022,10448261,1276,1481,315835,5799
21-Feb-2022,10448148,1270,1473,315960,5801
22-Feb-2022,10448035,1263,1466,316085,5803
23-Feb-2022,10447922,1257,1458,316209,5805
24-Feb-2022,10447811,1251,1451,316333,5807
25-Feb-2022,10447699,1244,1444,316456,5809
26-Feb-2022,10447589,1238,1436,316578,5811
27-Feb-2022,10447479,1232,1429,316700,5813
28-Feb-2022,10447369,1226,1422,316821,5815
01-Mar-2022,10447260,1219,1415,316942,5817
02-Mar-2022,10447152,1213,1407,317061,5819
03-Mar-2022,10447044,1207,1400,317181,5821
04-Mar-2022,10446936,1201,1393,317299,5823
05-Mar-2022,10446830,1195,1386,317417,5824
06-Mar-2022,10446723,1189,1379,317535,5826
07-Mar-2022,10446618,1183,1372,317652,5828
08-Mar-2022,10446512,1177,1365,317768,5830
09-Mar-2022,10446408,1171,1358,317884,5832
10-Mar-2022,10446304,1165,1351,317999,5834
11-Mar-2022,10446200,1159,1345,318113,5836
12-Mar-2022,10446097,1153,1338,318227,5837
13-Mar-2022,10445995,1147,1331,318341,5839
14-Mar-2022,10445893,1141,1324,318454,5841
15-Mar-2022,10445791,1135,1317,318566,5843
16-Mar-2022,10445690,1130,1311,318677,5845
17-Mar-2022,10445590,1124,1304,318788,5846
18-Mar-2022,10445490,1118,1297,318899,5848
19-Mar-2022,10445390,1112,1291,319009,5850
20-Mar-2022,10445291,1107,1284,319118,5852
21-Mar-2022,10445193,1101,1278,319227,5853
22-Mar-2022,10445095,1096,1271,319335,5855
23-Mar-2022,10444998,1090,1265,319443,5857
24-Mar-2022,10444901,1084,1258,319550,5858
25-Mar-2022,10444804,1079,1252,319657,5860
26-Mar-2022,10444708,1073,1246,319763,5862
27-Mar-2022,10444613,1068,1239,319869,5864
28-Mar-2022,10444518,1062,1233,319974,5865
