datetime,S,I,r,D
23-Jul-2023,921208,7099,2160226,70410
24-Jul-2023,921149,7045,2160335,70413
25-Jul-2023,921090,6992,2160444,70417
26-Jul-2023,921032,6939,2160552,70420
27-Jul-2023,920974,6886,2160658,70424
28-Jul-2023,920917,6834,2160765,70427
29-Jul-2023,920860,6783,2160870,70431
30-Jul-2023,920803,6731,2160974,70434
31-Jul-2023,920747,6680,2161078,70437
01-Aug-2023,920692,6630,2161181,70441
02-Aug-2023,920636,6580,2161283,70444
03-Aug-2023,920582,6530,2161384,70447
04-Aug-2023,920527,6480,2161485,70451
05-Aug-2023,920473,6431,2161585,70454
06-Aug-2023,920420,6383,2161684,70457
07-Aug-2023,920366,6334,2161782,70460
08-Aug-2023,920314,6286,2161880,70463
09-Aug-2023,920261,6239,2161977,70466
10-Aug-2023,920209,6192,2162073,70470
11-Aug-2023,920158,6145,2162168,70473
12-Aug-2023,920106,6098,2162263,70476
13-Aug-2023,920056,6052,2162357,70479
14-Aug-2023,920005,6006,2162450,70482
15-Aug-2023,919955,5961,2162542,70485
16-Aug-2023,919906,5916,2162634,70488
17-Aug-2023,919856,5871,2162725,70491
