datetime,S,I,Q,R,D
07-Oct-2022,7473598,1053,1693,3217513,76630
08-Oct-2022,7473530,1039,1671,3217615,76632
09-Oct-2022,7473462,1026,1650,3217715,76635
10-Oct-2022,7473395,1013,1629,3217813,76637
11-Oct-2022,7473329,1000,1608,3217911,76639
12-Oct-2022,7473264,987,1587,3218007,76641
13-Oct-2022,7473200,974,1567,3218102,76644
14-Oct-2022,7473136,962,1547,3218195,76646
15-Oct-2022,7473074,950,1527,3218288,76648
16-Oct-2022,7473012,938,1508,3218379,76650
17-Oct-2022,7472951,926,1489,3218470,76652
18-Oct-2022,7472890,914,1470,3218559,76655
19-Oct-2022,7472831,902,1451,3218646,76657
20-Oct-2022,7472772,891,1432,3218733,76659
21-Oct-2022,7472714,879,1414,3218819,76661
22-Oct-2022,7472657,868,1396,3218903,76663
23-Oct-2022,7472600,857,1378,3218987,76665
24-Oct-2022,7472544,846,1361,3219069,76667
25-Oct-2022,7472489,835,1343,3219151,76669
26-Oct-2022,7472435,824,1326,3219231,76671
27-Oct-2022,7472381,814,1309,3219310,76673
28-Oct-2022,7472328,803,1292,3219389,76674
29-Oct-2022,7472276,793,1276,3219466,76676
30-Oct-2022,7472224,783,1259,3219542,76678
31-Oct-2022,7472173,773,1243,3219618,76680
01-Nov-2022,7472123,763,1227,3219692,76682
02-Nov-2022,7472073,753,1212,3219765,76683
03-Nov-2022,7472024,744,1196,3219838,76685
04-Nov-2022,7471976,734,1181,3219909,76687
05-Nov-2022,7471928,725,1166,3219980,76688
06-Nov-2022,7471881,715,1151,3220050,76690
07-Nov-2022,7471834,706,1136,3220119,76692
08-Nov-2022,7471788,697,1122,3220187,76693
09-Nov-2022,7471743,688,1107,3220254,76695
10-Nov-2022,7471698,680,1093,3220320,76697
11-Nov-2022,7471654,671,1079,3220385,76698
12-Nov-2022,7471610,662,1065,3220450,76700
13-Nov-2022,7471567,654,1052,3220513,76701
14-Nov-2022,7471524,645,1038,3220576,76703
15-Nov-2022,7471482,637,1025,3220638,76704
16-Nov-2022,7471441,629,1012,3220700,76706
17-Nov-2022,7471400,621,999,3220760,76707
18-Nov-2022,7471359,613,986,3220820,76709
19-Nov-2022,7471319,605,974,3220879,76710
20-Nov-2022,7471280,597,961,3220937,76711
21-Nov-2022,7471241,590,949,3220995,76713
22-Nov-2022,7471202,582,937,3221052,76714
23-Nov-2022,7471165,575,925,3221108,76715
24-Nov-2022,7471127,567,913,3221163,76717
25-Nov-2022,7471090,560,901,3221217,76718
26-Nov-2022,7471054,553,890,3221271,76719
27-Nov-2022,7471018,546,878,3221325,76721
28-Nov-2022,7470982,539,867,3221377,76722
29-Nov-2022,7470947,532,856,3221429,76723
30-Nov-2022,7470912,525,845,3221480,76724
01-Dec-2022,7470878,518,834,3221531,76725
02-Dec-2022,7470844,512,824,3221581,76727
03-Dec-2022,7470811,505,813,3221630,76728
04-Dec-2022,7470778,499,803,3221678,76729
05-Dec-2022,7470746,492,792,3221726,76730
06-Dec-2022,7470714,486,782,3221774,76731
07-Dec-2022,7470682,480,772,3221821,76732
08-Dec-2022,7470651,474,762,3221867,76733
09-Dec-2022,7470620,468,753,3221912,76735
10-Dec-2022,7470589,462,743,3221957,76736
11-Dec-2022,7470559,456,733,3222002,76737
12-Dec-2022,7470530,450,724,3222046,76738
13-Dec-2022,7470500,444,715,3222089,76739
14-Dec-2022,7470471,438,706,3222132,76740
15-Dec-2022,7470443,433,697,3222174,76741
16-Dec-2022,7470415,427,688,3222216,76742
17-Dec-2022,7470387,422,679,3222257,76743
18-Dec-2022,7470359,416,670,3222297,76744
19-Dec-2022,7470332,411,662,3222337,76745
20-Dec-2022,7470305,406,653,3222377,76746
21-Dec-2022,7470279,401,645,3222416,76747
22-Dec-2022,7470253,395,636,3222455,76747
23-Dec-2022,7470227,390,628,3222493,76748
24-Dec-2022,7470202,385,620,3222530,76749
25-Dec-2022,7470177,380,612,3222567,76750
26-Dec-2022,7470152,376,605,3222604,76751
27-Dec-2022,7470127,371,597,3222640,76752
28-Dec-2022,7470103,366,589,3222676,76753
29-Dec-2022,7470079,361,582,3222711,76754
30-Dec-2022,7470056,357,574,3222746,76754
31-Dec-2022,7470033,352,567,3222780,76755
01-Jan-2023,7470010,348,560,3222814,76756
02-Jan-2023,7469987,343,552,3222848,76757
03-Jan-2023,7469965,339,545,3222881,76758
04-Jan-2023,7469943,334,538,3222913,76758
05-Jan-2023,7469921,330,531,3222945,76759
06-Jan-2023,7469899,326,525,3222977,76760
07-Jan-2023,7469878,322,518,3223009,76761
08-Jan-2023,7469857,318,511,3223039,76761
09-Jan-2023,7469837,314,505,3223070,76762
10-Jan-2023,7469816,310,498,3223100,76763
11-Jan-2023,7469796,306,492,3223130,76764
12-Jan-2023,7469776,302,486,3223159,76764
13-Jan-2023,7469756,298,479,3223189,76765
14-Jan-2023,7469737,294,473,3223217,76766
15-Jan-2023,7469718,290,467,3223245,76766
16-Jan-2023,7469699,286,461,3223273,76767
17-Jan-2023,7469680,283,455,3223301,76768
18-Jan-2023,7469662,279,449,3223328,76768
19-Jan-2023,7469644,276,444,3223355,76769
20-Jan-2023,7469626,272,438,3223382,76770
21-Jan-2023,7469608,269,432,3223408,76770
22-Jan-2023,7469591,265,427,3223434,76771
23-Jan-2023,7469573,262,421,3223459,76771
24-Jan-2023,7469556,258,416,3223484,76772
25-Jan-2023,7469539,255,411,3223509,76773
26-Jan-2023,7469523,252,405,3223534,76773
27-Jan-2023,7469506,249,400,3223558,76774
28-Jan-2023,7469490,245,395,3223582,76774
29-Jan-2023,7469474,242,390,3223606,76775
30-Jan-2023,7469458,239,385,3223629,76775
31-Jan-2023,7469443,236,380,3223652,76776
01-Feb-2023,7469428,233,375,3223675,76777
02-Feb-2023,7469412,230,370,3223697,76777
03-Feb-2023,7469397,227,366,3223719,76778
04-Feb-2023,7469383,224,361,3223741,76778
05-Feb-2023,7469368,221,356,3223763,76779
06-Feb-2023,7469354,219,352,3223784,76779
07-Feb-2023,7469339,216,347,3223805,76780
08-Feb-2023,7469325,213,343,3223826,76780
09-Feb-2023,7469311,210,338,3223846,76781
10-Feb-2023,7469298,208,334,3223867,76781
11-Feb-2023,7469284,205,330,3223887,76782
12-Feb-2023,7469271,202,326,3223906,76782
13-Feb-2023,7469258,200,321,3223926,76783
14-Feb-2023,7469245,197,317,3223945,76783
15-Feb-2023,7469232,195,313,3223964,76783
16-Feb-2023,7469219,192,309,3223983,76784
17-Feb-2023,7469207,190,305,3224001,76784
18-Feb-2023,7469194,187,301,3224019,76785
19-Feb-2023,7469182,185,297,3224037,76785
20-Feb-2023,7469170,182,294,3224055,76786
21-Feb-2023,7469158,180,290,3224073,76786
22-Feb-2023,7469147,178,286,3224090,76786
23-Feb-2023,7469135,175,282,3224107,76787
24-Feb-2023,7469124,173,279,3224124,76787
25-Feb-2023,7469112,171,275,3224141,76788
26-Feb-2023,7469101,169,272,3224157,76788
