datetime,S,I,r,D
21-Oct-2020,10567941,64221,133464,3670
22-Oct-2020,10560333,66836,138339,3788
23-Oct-2020,10552421,69552,143412,3910
24-Oct-2020,10544195,72372,148692,4038
25-Oct-2020,10535642,75299,154185,4170
26-Oct-2020,10526751,78337,159900,4308
27-Oct-2020,10517510,81489,165845,4452
28-Oct-2020,10507907,84759,172029,4601
29-Oct-2020,10497927,88151,178461,4756
30-Oct-2020,10487559,91669,185150,4918
31-Oct-2020,10476788,95316,192106,5085
01-Nov-2020,10465602,99096,199338,5260
02-Nov-2020,10453985,103013,206856,5441
03-Nov-2020,10441924,107071,214671,5630
04-Nov-2020,10429403,111274,222793,5826
05-Nov-2020,10416407,115626,231234,6029
06-Nov-2020,10402921,120130,240004,6241
07-Nov-2020,10388929,124791,249114,6461
08-Nov-2020,10374416,129613,258578,6689
09-Nov-2020,10359365,134599,268406,6926
10-Nov-2020,10343759,139753,278612,7173
11-Nov-2020,10327581,145079,289208,7428
12-Nov-2020,10310816,150581,300206,7694
13-Nov-2020,10293444,156262,311620,7969
14-Nov-2020,10275451,162126,323464,8255
15-Nov-2020,10256817,168176,335751,8551
16-Nov-2020,10237525,174416,348496,8859
17-Nov-2020,10217559,180848,361711,9178
18-Nov-2020,10196899,187476,375413,9508
19-Nov-2020,10175529,194301,389615,9851
20-Nov-2020,10153430,201327,404332,10206
21-Nov-2020,10130586,208556,419580,10574
22-Nov-2020,10106979,215989,435373,10955
23-Nov-2020,10082592,223627,451727,11350
24-Nov-2020,10057408,231473,468657,11758
25-Nov-2020,10031410,239527,486178,12181
26-Nov-2020,10004582,247789,504307,12618
27-Nov-2020,9976908,256259,523058,13071
28-Nov-2020,9948374,264937,542446,13538
29-Nov-2020,9918963,273822,562489,14022
30-Nov-2020,9888663,282912,583199,14522
01-Dec-2020,9857460,292204,604594,15038
02-Dec-2020,9825340,301697,626688,15571
03-Dec-2020,9792292,311387,649495,16121
04-Dec-2020,9758306,321270,673031,16689
05-Dec-2020,9723371,331340,697309,17275
06-Dec-2020,9687480,341594,722343,17879
07-Dec-2020,9650624,352024,748147,18502
08-Dec-2020,9612797,362623,774733,19143
09-Dec-2020,9573994,373385,802113,19804
10-Dec-2020,9534212,384299,830300,20484
11-Dec-2020,9493449,395358,859305,21184
12-Dec-2020,9451703,406551,889138,21904
13-Dec-2020,9408978,417866,919809,22644
14-Dec-2020,9365274,429293,951325,23404
15-Dec-2020,9320598,440817,983695,24185
16-Dec-2020,9274956,452427,1016926,24987
17-Dec-2020,9228356,464107,1051024,25810
18-Dec-2020,9180808,475842,1085992,26653
19-Dec-2020,9132326,487617,1121835,27518
20-Dec-2020,9082922,499414,1158556,28404
21-Dec-2020,9032614,511216,1196155,29311
22-Dec-2020,8981420,523005,1234631,30240
23-Dec-2020,8929360,534763,1273984,31189
24-Dec-2020,8876457,546469,1314209,32160
25-Dec-2020,8822736,558105,1355303,33151
26-Dec-2020,8768222,569650,1397260,34164
27-Dec-2020,8712945,581083,1440072,35197
28-Dec-2020,8656934,592383,1483729,36250
29-Dec-2020,8600223,603528,1528222,37324
30-Dec-2020,8542844,614498,1573537,38417
31-Dec-2020,8484835,625270,1619662,39530
01-Jan-2021,8426231,635823,1666580,40662
02-Jan-2021,8367073,646137,1714274,41813
03-Jan-2021,8307399,656189,1762726,42982
04-Jan-2021,8247252,665959,1811916,44169
05-Jan-2021,8186675,675426,1861822,45373
06-Jan-2021,8125711,684570,1912421,46594
07-Jan-2021,8064406,693372,1963687,47831
08-Jan-2021,8002806,701812,2015595,49083
09-Jan-2021,7940957,709874,2068116,50350
10-Jan-2021,7878904,717538,2121222,51632
11-Jan-2021,7816695,724791,2174883,52926
12-Jan-2021,7754377,731617,2229069,54234
13-Jan-2021,7691997,738001,2283746,55553
14-Jan-2021,7629602,743930,2338881,56883
15-Jan-2021,7567239,749393,2394440,58224
16-Jan-2021,7504955,754378,2450389,59574
17-Jan-2021,7442796,758878,2506690,60932
18-Jan-2021,7380806,762884,2563307,62298
19-Jan-2021,7319031,766390,2620204,63671
20-Jan-2021,7257514,769390,2677342,65050
21-Jan-2021,7196297,771881,2734685,66433
22-Jan-2021,7135420,773860,2792195,67821
23-Jan-2021,7074924,775328,2849833,69212
24-Jan-2021,7014847,776283,2907561,70605
25-Jan-2021,6955228,776729,2965341,71999
26-Jan-2021,6896100,776667,3023135,73393
27-Jan-2021,6837499,776104,3080906,74787
28-Jan-2021,6779456,775044,3138617,76180
29-Jan-2021,6722003,773494,3196230,77570
30-Jan-2021,6665167,771462,3253710,78957
31-Jan-2021,6608977,768958,3311021,80339
01-Feb-2021,6553458,765992,3368129,81717
02-Feb-2021,6498633,762574,3425000,83089
03-Feb-2021,6444524,758718,3481599,84455
04-Feb-2021,6391152,754435,3537896,85813
05-Feb-2021,6338534,749740,3593858,87164
06-Feb-2021,6286689,744646,3649456,88505
07-Feb-2021,6235629,739168,3704661,89837
08-Feb-2021,6185370,733323,3759444,91159
09-Feb-2021,6135922,727125,3813780,92470
10-Feb-2021,6087295,720590,3867641,93770
11-Feb-2021,6039498,713737,3921005,95057
12-Feb-2021,5992537,706580,3973847,96332
13-Feb-2021,5946419,699138,4026145,97594
14-Feb-2021,5901147,691426,4077880,98842
15-Feb-2021,5856724,683463,4129032,100077
16-Feb-2021,5813153,675265,4179582,101296
17-Feb-2021,5770432,666848,4229514,102501
18-Feb-2021,5728562,658231,4278812,103690
19-Feb-2021,5687541,649429,4327462,104864
20-Feb-2021,5647364,640458,4375451,106022
21-Feb-2021,5608029,631336,4422767,107164
22-Feb-2021,5569531,622078,4469398,108289
23-Feb-2021,5531863,612699,4515337,109397
24-Feb-2021,5495020,603214,4560573,110489
25-Feb-2021,5458994,593638,4605100,111563
26-Feb-2021,5423778,583986,4648912,112620
27-Feb-2021,5389363,574270,4692003,113660
28-Feb-2021,5355739,564505,4734369,114682
01-Mar-2021,5322898,554704,4776007,115687
02-Mar-2021,5290829,544878,4816915,116674
03-Mar-2021,5259521,535040,4857091,117643
04-Mar-2021,5228964,525201,4896536,118595
05-Mar-2021,5199146,515372,4935248,119529
06-Mar-2021,5170056,505564,4973230,120446
07-Mar-2021,5141683,495785,5010484,121344
08-Mar-2021,5114014,486046,5047010,122226
09-Mar-2021,5087037,476355,5082814,123090
10-Mar-2021,5060740,466720,5117899,123936
11-Mar-2021,5035111,457150,5152269,124765
12-Mar-2021,5010136,447652,5185930,125578
13-Mar-2021,4985803,438232,5218888,126373
14-Mar-2021,4962100,428897,5251147,127151
15-Mar-2021,4939014,419653,5282715,127913
16-Mar-2021,4916533,410506,5313599,128658
17-Mar-2021,4894643,401460,5343806,129387
18-Mar-2021,4873332,392520,5373344,130100
19-Mar-2021,4852588,383691,5402221,130796
20-Mar-2021,4832398,374976,5430445,131477
21-Mar-2021,4812750,366378,5458025,132143
22-Mar-2021,4793632,357902,5484969,132793
23-Mar-2021,4775031,349549,5511288,133428
24-Mar-2021,4756936,341322,5536990,134048
25-Mar-2021,4739335,333223,5562084,134654
26-Mar-2021,4722215,325255,5586581,135245
27-Mar-2021,4705567,317418,5610489,135822
28-Mar-2021,4689377,309714,5633820,136384
29-Mar-2021,4673636,302144,5656582,136934
30-Mar-2021,4658331,294709,5678786,137469
31-Mar-2021,4643453,287409,5700442,137992
01-Apr-2021,4628990,280245,5721560,138501
02-Apr-2021,4614932,273216,5742149,138998
03-Apr-2021,4601269,266323,5762221,139483
04-Apr-2021,4587990,259566,5781785,139955
05-Apr-2021,4575086,252944,5800851,140415
06-Apr-2021,4562548,246456,5819429,140863
07-Apr-2021,4550364,240102,5837530,141300
08-Apr-2021,4538527,233881,5855163,141725
09-Apr-2021,4527027,227792,5872338,142139
10-Apr-2021,4515855,221834,5889064,142543
11-Apr-2021,4505002,216005,5905353,142936
12-Apr-2021,4494460,210305,5921212,143319
13-Apr-2021,4484221,204732,5936652,143691
14-Apr-2021,4474276,199284,5951682,144054
15-Apr-2021,4464617,193961,5966311,144407
16-Apr-2021,4455237,188760,5980548,144750
17-Apr-2021,4446128,183680,5994404,145085
18-Apr-2021,4437282,178719,6007885,145410
19-Apr-2021,4428692,173875,6021002,145727
20-Apr-2021,4420352,169147,6033763,146034
21-Apr-2021,4412254,164532,6046176,146334
22-Apr-2021,4404391,160030,6058250,146625
23-Apr-2021,4396757,155637,6069993,146909
24-Apr-2021,4389346,151352,6081413,147184
25-Apr-2021,4382151,147174,6092519,147452
26-Apr-2021,4375167,143100,6103317,147713
27-Apr-2021,4368386,139128,6113816,147966
28-Apr-2021,4361804,135256,6124024,148212
29-Apr-2021,4355415,131482,6133947,148452
30-Apr-2021,4349214,127806,6143592,148684
01-May-2021,4343194,124223,6152968,148911
02-May-2021,4337352,120733,6162080,149130
03-May-2021,4331681,117334,6170937,149344
04-May-2021,4326177,114024,6179543,149552
05-May-2021,4320836,110800,6187907,149754
06-May-2021,4315651,107661,6196034,149950
07-May-2021,4310620,104605,6203930,150140
08-May-2021,4305738,101631,6211602,150325
09-May-2021,4300999,98735,6219056,150505
10-May-2021,4296401,95918,6226297,150680
11-May-2021,4291939,93176,6233332,150850
12-May-2021,4287609,90508,6240165,151015
13-May-2021,4283407,87912,6246802,151175
14-May-2021,4279329,85387,6253249,151330
15-May-2021,4275373,82931,6259511,151481
16-May-2021,4271534,80542,6265592,151628
17-May-2021,4267809,78219,6271498,151771
18-May-2021,4264194,75959,6277233,151909
19-May-2021,4260687,73762,6282803,152043
20-May-2021,4257285,71626,6288212,152174
21-May-2021,4253983,69549,6293463,152301
22-May-2021,4250780,67530,6298563,152424
23-May-2021,4247672,65567,6303514,152543
24-May-2021,4244657,63659,6308321,152659
25-May-2021,4241731,61805,6312989,152772
26-May-2021,4238893,60002,6317520,152881
27-May-2021,4236139,58251,6321919,152987
28-May-2021,4233467,56549,6326190,153090
29-May-2021,4230876,54895,6330335,153190
30-May-2021,4228361,53288,6334360,153287
31-May-2021,4225922,51726,6338266,153382
01-Jun-2021,4223555,50209,6342058,153473
02-Jun-2021,4221259,48736,6345739,153562
03-Jun-2021,4219032,47304,6349312,153648
04-Jun-2021,4216871,45913,6352780,153732
05-Jun-2021,4214775,44562,6356145,153813
06-Jun-2021,4212742,43250,6359412,153892
07-Jun-2021,4210769,41976,6362583,153968
08-Jun-2021,4208856,40738,6365660,154042
09-Jun-2021,4206999,39536,6368646,154115
10-Jun-2021,4205199,38369,6371544,154184
11-Jun-2021,4203452,37235,6374356,154252
12-Jun-2021,4201757,36135,6377086,154318
13-Jun-2021,4200114,35066,6379734,154382
14-Jun-2021,4198519,34028,6382305,154444
15-Jun-2021,4196973,33020,6384799,154504
16-Jun-2021,4195472,32042,6387219,154563
17-Jun-2021,4194017,31092,6389568,154619
18-Jun-2021,4192605,30169,6391847,154674
19-Jun-2021,4191236,29274,6394058,154728
20-Jun-2021,4189908,28405,6396204,154779
21-Jun-2021,4188619,27561,6398286,154830
22-Jun-2021,4187370,26742,6400306,154878
23-Jun-2021,4186157,25947,6402266,154926
24-Jun-2021,4184982,25175,6404168,154972
25-Jun-2021,4183841,24426,6406013,155016
26-Jun-2021,4182735,23699,6407803,155059
27-Jun-2021,4181662,22993,6409540,155101
28-Jun-2021,4180621,22308,6411225,155142
29-Jun-2021,4179611,21643,6412860,155181
30-Jun-2021,4178632,20998,6414447,155220
01-Jul-2021,4177682,20372,6415986,155257
02-Jul-2021,4176761,19764,6417479,155293
03-Jul-2021,4175867,19174,6418927,155328
04-Jul-2021,4175000,18602,6420332,155362
05-Jul-2021,4174159,18046,6421696,155395
06-Jul-2021,4173344,17507,6423018,155426
07-Jul-2021,4172553,16984,6424301,155457
08-Jul-2021,4171786,16477,6425546,155487
09-Jul-2021,4171042,15984,6426754,155517
10-Jul-2021,4170320,15506,6427925,155545
11-Jul-2021,4169620,15042,6429061,155572
12-Jul-2021,4168941,14592,6430164,155599
13-Jul-2021,4168283,14155,6431233,155625
14-Jul-2021,4167644,13732,6432271,155650
15-Jul-2021,4167024,13321,6433277,155674
16-Jul-2021,4166423,12922,6434253,155698
17-Jul-2021,4165841,12535,6435200,155720
18-Jul-2021,4165275,12159,6436119,155743
19-Jul-2021,4164727,11795,6437010,155764
20-Jul-2021,4164195,11441,6437874,155785
21-Jul-2021,4163680,11098,6438713,155805
22-Jul-2021,4163179,10766,6439526,155825
23-Jul-2021,4162694,10443,6440315,155844
24-Jul-2021,4162224,10130,6441080,155862
25-Jul-2021,4161767,9826,6441823,155880
26-Jul-2021,4161324,9531,6442543,155898
27-Jul-2021,4160895,9245,6443241,155914
28-Jul-2021,4160479,8968,6443919,155931
29-Jul-2021,4160075,8698,6444576,155947
30-Jul-2021,4159683,8437,6445214,155962
31-Jul-2021,4159303,8184,6445832,155977
01-Aug-2021,4158935,7938,6446432,155991
02-Aug-2021,4158577,7700,6447013,156005
03-Aug-2021,4158231,7469,6447578,156019
04-Aug-2021,4157894,7244,6448125,156032
05-Aug-2021,4157568,7027,6448656,156045
06-Aug-2021,4157252,6816,6449171,156057
07-Aug-2021,4156945,6611,6449670,156070
08-Aug-2021,4156648,6412,6450155,156081
09-Aug-2021,4156359,6219,6450625,156093
10-Aug-2021,4156080,6032,6451080,156104
11-Aug-2021,4155808,5851,6451522,156114
12-Aug-2021,4155545,5675,6451951,156125
13-Aug-2021,4155290,5505,6452367,156135
14-Aug-2021,4155042,5339,6452770,156144
15-Aug-2021,4154802,5178,6453162,156154
16-Aug-2021,4154569,5023,6453541,156163
17-Aug-2021,4154343,4872,6453909,156172
18-Aug-2021,4154124,4725,6454266,156180
19-Aug-2021,4153912,4583,6454613,156189
20-Aug-2021,4153706,4445,6454948,156197
21-Aug-2021,4153506,4311,6455274,156205
22-Aug-2021,4153312,4182,6455590,156212
23-Aug-2021,4153124,4056,6455897,156220
24-Aug-2021,4152941,3934,6456194,156227
25-Aug-2021,4152765,3815,6456482,156234
26-Aug-2021,4152593,3701,6456762,156241
27-Aug-2021,4152427,3589,6457033,156247
28-Aug-2021,4152265,3481,6457296,156254
29-Aug-2021,4152109,3376,6457551,156260
30-Aug-2021,4151957,3275,6457798,156266
31-Aug-2021,4151810,3176,6458038,156271
01-Sep-2021,4151667,3081,6458271,156277
02-Sep-2021,4151529,2988,6458497,156282
03-Sep-2021,4151395,2898,6458716,156288
04-Sep-2021,4151264,2811,6458928,156293
05-Sep-2021,4151138,2726,6459134,156298
06-Sep-2021,4151016,2644,6459334,156303
07-Sep-2021,4150897,2564,6459528,156307
08-Sep-2021,4150782,2487,6459716,156312
09-Sep-2021,4150670,2412,6459898,156316
10-Sep-2021,4150561,2340,6460075,156321
11-Sep-2021,4150456,2269,6460246,156325
12-Sep-2021,4150354,2201,6460412,156329
13-Sep-2021,4150255,2134,6460573,156333
14-Sep-2021,4150160,2070,6460730,156336
15-Sep-2021,4150067,2008,6460882,156340
16-Sep-2021,4149976,1947,6461029,156344
17-Sep-2021,4149889,1889,6461171,156347
18-Sep-2021,4149804,1832,6461310,156350
19-Sep-2021,4149722,1777,6461444,156354
20-Sep-2021,4149642,1723,6461574,156357
21-Sep-2021,4149565,1671,6461701,156360
22-Sep-2021,4149489,1621,6461823,156363
23-Sep-2021,4149417,1572,6461942,156366
24-Sep-2021,4149346,1525,6462057,156368
25-Sep-2021,4149278,1479,6462169,156371
26-Sep-2021,4149211,1434,6462277,156374
27-Sep-2021,4149147,1391,6462382,156376
28-Sep-2021,4149084,1349,6462484,156379
29-Sep-2021,4149024,1308,6462583,156381
30-Sep-2021,4148965,1269,6462679,156383
01-Oct-2021,4148908,1231,6462772,156386
02-Oct-2021,4148853,1194,6462862,156388
03-Oct-2021,4148799,1158,6462949,156390
04-Oct-2021,4148747,1123,6463034,156392
05-Oct-2021,4148697,1089,6463116,156394
06-Oct-2021,4148648,1056,6463196,156396
07-Oct-2021,4148600,1024,6463274,156398
08-Oct-2021,4148554,993,6463349,156400
09-Oct-2021,4148510,963,6463421,156401
10-Oct-2021,4148467,934,6463492,156403
11-Oct-2021,4148425,906,6463561,156405
12-Oct-2021,4148384,879,6463627,156406
13-Oct-2021,4148344,852,6463691,156408
14-Oct-2021,4148306,827,6463754,156409
15-Oct-2021,4148269,802,6463814,156411
16-Oct-2021,4148233,778,6463873,156412
17-Oct-2021,4148198,754,6463930,156414
18-Oct-2021,4148164,731,6463985,156415
19-Oct-2021,4148131,709,6464039,156416
20-Oct-2021,4148099,688,6464091,156417
21-Oct-2021,4148069,667,6464141,156419
22-Oct-2021,4148039,647,6464190,156420
23-Oct-2021,4148010,628,6464238,156421
24-Oct-2021,4147981,609,6464284,156422
25-Oct-2021,4147954,590,6464328,156423
26-Oct-2021,4147928,573,6464372,156424
27-Oct-2021,4147902,555,6464414,156425
28-Oct-2021,4147877,539,6464454,156426
29-Oct-2021,4147853,522,6464494,156427
30-Oct-2021,4147829,507,6464532,156428
31-Oct-2021,4147807,491,6464569,156429
01-Nov-2021,4147784,477,6464605,156430
02-Nov-2021,4147763,462,6464640,156431
03-Nov-2021,4147742,448,6464674,156432
04-Nov-2021,4147722,435,6464707,156432
05-Nov-2021,4147703,422,6464739,156433
06-Nov-2021,4147684,409,6464769,156434
07-Nov-2021,4147665,397,6464799,156435
08-Nov-2021,4147648,385,6464829,156435
09-Nov-2021,4147630,373,6464857,156436
10-Nov-2021,4147614,362,6464884,156437
11-Nov-2021,4147597,351,6464911,156437
12-Nov-2021,4147582,340,6464936,156438
13-Nov-2021,4147566,330,6464961,156438
14-Nov-2021,4147551,320,6464985,156439
15-Nov-2021,4147537,310,6465009,156440
16-Nov-2021,4147523,301,6465032,156440
17-Nov-2021,4147510,292,6465054,156441
18-Nov-2021,4147497,283,6465075,156441
19-Nov-2021,4147484,275,6465096,156442
20-Nov-2021,4147472,266,6465116,156442
21-Nov-2021,4147460,258,6465135,156443
22-Nov-2021,4147448,251,6465154,156443
23-Nov-2021,4147437,243,6465173,156444
