datetime,S,I,r,D
22-Nov-2020,10464497,115891,184606,5493
23-Nov-2020,10450169,121946,192654,5719
24-Nov-2020,10435115,128295,201121,5956
25-Nov-2020,10419302,134951,210029,6205
26-Nov-2020,10402695,141927,219398,6467
27-Nov-2020,10385261,149233,229250,6743
28-Nov-2020,10366962,156883,239609,7033
29-Nov-2020,10347763,164890,250497,7338
30-Nov-2020,10327624,173266,261940,7658
01-Dec-2020,10306506,182024,273962,7995
02-Dec-2020,10284371,191177,286591,8348
03-Dec-2020,10261177,200738,299853,8719
04-Dec-2020,10236882,210720,313776,9109
05-Dec-2020,10211444,221135,328389,9518
06-Dec-2020,10184822,231995,343723,9947
07-Dec-2020,10156971,243311,359807,10398
08-Dec-2020,10127848,255096,376673,10870
09-Dec-2020,10097409,267361,394352,11365
10-Dec-2020,10065611,280114,412879,11883
11-Dec-2020,10032410,293366,432285,12427
12-Dec-2020,9997762,307124,452605,12995
13-Dec-2020,9961625,321397,473875,13591
14-Dec-2020,9923956,336190,496127,14214
15-Dec-2020,9884714,351508,519399,14865
16-Dec-2020,9843860,367354,543726,15546
17-Dec-2020,9801355,383731,569143,16258
18-Dec-2020,9757162,400637,595687,17001
19-Dec-2020,9711246,418071,623393,17776
20-Dec-2020,9663576,436029,652297,18585
21-Dec-2020,9614121,454504,682434,19429
22-Dec-2020,9562854,473486,713838,20308
23-Dec-2020,9509754,492965,746544,21224
24-Dec-2020,9454799,512925,780586,22177
25-Dec-2020,9397974,533351,815994,23168
26-Dec-2020,9339268,554220,852800,24198
27-Dec-2020,9278674,575511,891033,25269
28-Dec-2020,9216191,597195,930721,26379
29-Dec-2020,9151822,619244,971889,27532
30-Dec-2020,9085576,641624,1014561,28726
31-Dec-2020,9017468,664298,1058757,29964
01-Jan-2021,8947518,687227,1104498,31244
02-Jan-2021,8875755,710366,1151798,32568
03-Jan-2021,8802210,733670,1200670,33936
04-Jan-2021,8726925,757089,1251124,35349
05-Jan-2021,8649945,780571,1303165,36805
06-Jan-2021,8571324,804059,1356797,38307
07-Jan-2021,8491121,827497,1412016,39853
08-Jan-2021,8409401,850824,1468819,41443
09-Jan-2021,8326238,873977,1527196,43077
10-Jan-2021,8241708,896893,1587132,44755
11-Jan-2021,8155896,919507,1648609,46476
12-Jan-2021,8068890,941753,1711605,48239
13-Jan-2021,7980785,963565,1776093,50044
14-Jan-2021,7891681,984875,1842040,51890
15-Jan-2021,7801681,1005618,1909411,53776
16-Jan-2021,7710893,1025728,1978165,55701
17-Jan-2021,7619425,1045142,2048257,57663
18-Jan-2021,7527390,1063799,2119637,59661
19-Jan-2021,7434901,1081638,2192254,61694
20-Jan-2021,7342076,1098603,2266048,63760
21-Jan-2021,7249030,1114639,2340961,65857
22-Jan-2021,7155882,1129696,2416926,67983
23-Jan-2021,7062747,1143728,2493875,70137
24-Jan-2021,6969740,1156692,2571738,72317
25-Jan-2021,6876975,1168552,2650440,74520
26-Jan-2021,6784560,1179275,2729908,76745
27-Jan-2021,6692604,1188832,2810062,78989
28-Jan-2021,6601213,1197201,2890824,81249
29-Jan-2021,6510486,1204365,2972111,83525
30-Jan-2021,6420522,1210310,3053842,85813
31-Jan-2021,6331412,1215031,3135933,88111
01-Feb-2021,6243244,1218524,3218303,90417
02-Feb-2021,6156098,1220793,3300867,92728
03-Feb-2021,6070053,1221847,3383544,95042
04-Feb-2021,5985180,1221698,3466252,97358
05-Feb-2021,5901543,1220362,3548910,99671
06-Feb-2021,5819204,1217864,3631437,101982
07-Feb-2021,5738217,1214227,3713757,104286
08-Feb-2021,5658631,1209481,3795792,106582
09-Feb-2021,5580488,1203660,3877470,108869
10-Feb-2021,5503827,1196798,3958718,111143
11-Feb-2021,5428681,1188934,4039468,113404
12-Feb-2021,5355074,1180111,4119653,115648
13-Feb-2021,5283031,1170371,4199209,117876
14-Feb-2021,5212569,1159758,4278076,120083
15-Feb-2021,5143701,1148319,4356197,122270
16-Feb-2021,5076434,1136102,4433517,124435
17-Feb-2021,5010774,1123153,4509984,126575
18-Feb-2021,4946722,1109523,4585552,128691
19-Feb-2021,4884274,1095259,4660175,130779
20-Feb-2021,4823423,1080411,4733813,132841
21-Feb-2021,4764159,1065027,4806427,134874
22-Feb-2021,4706471,1049155,4877984,136877
23-Feb-2021,4650344,1032843,4948451,138849
24-Feb-2021,4595762,1016135,5017800,140791
25-Feb-2021,4542704,999077,5086006,142700
26-Feb-2021,4491150,981714,5153047,144577
27-Feb-2021,4441077,964087,5218902,146420
28-Feb-2021,4392460,946240,5283557,148230
01-Mar-2021,4345273,928210,5346998,150006
02-Mar-2021,4299490,910036,5409213,151748
03-Mar-2021,4255082,891755,5470195,153455
04-Mar-2021,4212023,873400,5529937,155127
05-Mar-2021,4170282,855005,5588435,156765
06-Mar-2021,4129831,836601,5645687,158367
07-Mar-2021,4090640,818218,5701694,159935
08-Mar-2021,4052678,799884,5756457,161468
09-Mar-2021,4015915,781623,5809982,162966
10-Mar-2021,3980321,763461,5862274,164430
11-Mar-2021,3945866,745421,5913341,165860
12-Mar-2021,3912518,727522,5963192,167255
13-Mar-2021,3880250,709784,6011836,168617
14-Mar-2021,3849030,692226,6059285,169945
15-Mar-2021,3818830,674863,6105553,171240
16-Mar-2021,3789621,657711,6150652,172503
17-Mar-2021,3761374,640783,6194598,173733
18-Mar-2021,3734060,624090,6237405,174931
19-Mar-2021,3707653,607644,6279092,176098
20-Mar-2021,3682125,591454,6319673,177234
21-Mar-2021,3657449,575529,6359168,178340
22-Mar-2021,3633600,559877,6397594,179416
23-Mar-2021,3610552,544503,6434970,180462
24-Mar-2021,3588280,529413,6471314,181479
25-Mar-2021,3566760,514611,6506647,182468
26-Mar-2021,3545968,500101,6540988,183430
27-Mar-2021,3525880,485886,6574357,184364
28-Mar-2021,3506474,471968,6606774,185271
29-Mar-2021,3487729,458347,6638258,186153
30-Mar-2021,3469623,445025,6668831,187009
31-Mar-2021,3452134,432002,6698512,187839
01-Apr-2021,3435243,419277,6727321,188646
02-Apr-2021,3418931,406848,6755280,189429
03-Apr-2021,3403177,394715,6782407,190188
04-Apr-2021,3387964,382876,6808722,190925
05-Apr-2021,3373274,371328,6834246,191639
06-Apr-2021,3359089,360068,6858999,192332
07-Apr-2021,3345392,349094,6882998,193004
08-Apr-2021,3332166,338401,6906265,193655
09-Apr-2021,3319397,327987,6928817,194286
10-Apr-2021,3307068,317848,6950673,194898
11-Apr-2021,3295165,307978,6971853,195491
12-Apr-2021,3283673,298375,6992373,196066
13-Apr-2021,3272578,289034,7012252,196622
14-Apr-2021,3261867,279951,7031508,197161
15-Apr-2021,3251527,271119,7050157,197683
16-Apr-2021,3241545,262536,7068217,198189
17-Apr-2021,3231909,254196,7085704,198678
18-Apr-2021,3222606,246093,7102635,199152
19-Apr-2021,3213626,238224,7119025,199611
20-Apr-2021,3204958,230583,7134891,200055
21-Apr-2021,3196590,223166,7150247,200485
22-Apr-2021,3188512,215966,7165108,200901
23-Apr-2021,3180715,208980,7179488,201304
24-Apr-2021,3173189,202201,7193404,201693
25-Apr-2021,3165924,195626,7206867,202070
26-Apr-2021,3158911,189249,7219892,202435
27-Apr-2021,3152142,183066,7232492,202787
28-Apr-2021,3145609,177071,7244679,203128
29-Apr-2021,3139302,171259,7256467,203458
30-Apr-2021,3133214,165627,7267868,203778
01-May-2021,3127339,160169,7278893,204086
02-May-2021,3121667,154880,7289555,204385
03-May-2021,3116193,149756,7299865,204673
04-May-2021,3110909,144793,7309833,204952
05-May-2021,3105809,139986,7319470,205222
06-May-2021,3100886,135331,7328787,205483
07-May-2021,3096135,130823,7337794,205735
08-May-2021,3091549,126459,7346501,205979
09-May-2021,3087122,122233,7354917,206214
10-May-2021,3082850,118143,7363052,206442
11-May-2021,3078726,114185,7370914,206662
12-May-2021,3074745,110354,7378513,206875
13-May-2021,3070904,106646,7385856,207081
14-May-2021,3067196,103059,7392953,207279
15-May-2021,3063616,99588,7399811,207471
16-May-2021,3060162,96230,7406438,207657
17-May-2021,3056828,92982,7412841,207836
18-May-2021,3053610,89840,7419028,208009
19-May-2021,3050503,86801,7425006,208176
20-May-2021,3047505,83862,7430781,208338
21-May-2021,3044612,81020,7436361,208494
22-May-2021,3041819,78271,7441752,208645
23-May-2021,3039123,75613,7446960,208791
24-May-2021,3036521,73044,7451990,208932
25-May-2021,3034010,70559,7456850,209068
26-May-2021,3031586,68157,7461544,209199
27-May-2021,3029247,65835,7466079,209326
28-May-2021,3026989,63591,7470459,209449
29-May-2021,3024809,61421,7474689,209567
30-May-2021,3022706,59324,7478776,209682
31-May-2021,3020675,57297,7482722,209792
01-Jun-2021,3018716,55339,7486534,209899
02-Jun-2021,3016824,53446,7490215,210002
03-Jun-2021,3014999,51616,7493771,210101
04-Jun-2021,3013237,49848,7497204,210198
05-Jun-2021,3011536,48140,7500520,210290
06-Jun-2021,3009895,46490,7503723,210380
07-Jun-2021,3008310,44895,7506815,210467
08-Jun-2021,3006781,43354,7509802,210550
09-Jun-2021,3005305,41865,7512686,210631
10-Jun-2021,3003881,40427,7515471,210709
11-Jun-2021,3002506,39037,7518160,210784
12-Jun-2021,3001179,37695,7520757,210857
13-Jun-2021,2999898,36398,7523264,210927
14-Jun-2021,2998661,35146,7525685,210995
15-Jun-2021,2997468,33936,7528023,211060
16-Jun-2021,2996316,32767,7530280,211123
17-Jun-2021,2995205,31638,7532460,211184
18-Jun-2021,2994132,30548,7534564,211243
19-Jun-2021,2993096,29495,7536596,211300
20-Jun-2021,2992097,28477,7538558,211355
21-Jun-2021,2991132,27495,7540452,211408
22-Jun-2021,2990201,26546,7542281,211459
23-Jun-2021,2989302,25630,7544047,211509
24-Jun-2021,2988435,24745,7545751,211557
25-Jun-2021,2987597,23890,7547397,211603
26-Jun-2021,2986789,23065,7548986,211647
27-Jun-2021,2986009,22268,7550520,211690
28-Jun-2021,2985256,21498,7552001,211731
29-Jun-2021,2984530,20755,7553431,211771
30-Jun-2021,2983828,20037,7554812,211810
01-Jul-2021,2983151,19344,7556144,211847
02-Jul-2021,2982498,18675,7557431,211883
03-Jul-2021,2981867,18028,7558673,211918
04-Jul-2021,2981259,17404,7559872,211952
05-Jul-2021,2980671,16802,7561030,211984
06-Jul-2021,2980104,16220,7562147,212015
07-Jul-2021,2979557,15658,7563226,212046
08-Jul-2021,2979029,15116,7564267,212075
09-Jul-2021,2978519,14592,7565273,212103
10-Jul-2021,2978027,14087,7566243,212130
11-Jul-2021,2977552,13599,7567180,212156
12-Jul-2021,2977093,13127,7568085,212182
13-Jul-2021,2976651,12672,7568958,212206
14-Jul-2021,2976224,12233,7569801,212230
15-Jul-2021,2975811,11809,7570614,212252
16-Jul-2021,2975414,11399,7571400,212274
17-Jul-2021,2975030,11004,7572158,212296
18-Jul-2021,2974659,10622,7572890,212316
19-Jul-2021,2974301,10254,7573596,212336
20-Jul-2021,2973956,9898,7574278,212355
21-Jul-2021,2973623,9555,7574936,212373
22-Jul-2021,2973301,9223,7575572,212391
23-Jul-2021,2972990,8903,7576185,212408
24-Jul-2021,2972691,8594,7576777,212425
25-Jul-2021,2972401,8296,7577349,212441
26-Jul-2021,2972122,8008,7577901,212456
27-Jul-2021,2971853,7730,7578433,212471
28-Jul-2021,2971593,7461,7578947,212486
29-Jul-2021,2971342,7202,7579444,212500
30-Jul-2021,2971099,6952,7579923,212513
31-Jul-2021,2970865,6711,7580385,212526
01-Aug-2021,2970640,6478,7580831,212539
02-Aug-2021,2970422,6253,7581262,212551
03-Aug-2021,2970212,6035,7581678,212562
04-Aug-2021,2970009,5826,7582079,212573
05-Aug-2021,2969813,5623,7582467,212584
06-Aug-2021,2969624,5428,7582841,212595
07-Aug-2021,2969441,5239,7583202,212605
08-Aug-2021,2969265,5057,7583550,212615
09-Aug-2021,2969095,4882,7583886,212624
10-Aug-2021,2968931,4712,7584211,212633
11-Aug-2021,2968772,4548,7584525,212642
12-Aug-2021,2968619,4390,7584827,212650
13-Aug-2021,2968472,4238,7585119,212659
14-Aug-2021,2968329,4090,7585401,212666
15-Aug-2021,2968192,3948,7585673,212674
16-Aug-2021,2968059,3811,7585935,212681
17-Aug-2021,2967931,3678,7586189,212688
18-Aug-2021,2967808,3551,7586433,212695
19-Aug-2021,2967688,3427,7586670,212702
20-Aug-2021,2967573,3308,7586898,212708
21-Aug-2021,2967462,3193,7587118,212714
22-Aug-2021,2967355,3082,7587330,212720
23-Aug-2021,2967251,2975,7587535,212726
24-Aug-2021,2967151,2871,7587733,212732
25-Aug-2021,2967055,2771,7587924,212737
26-Aug-2021,2966962,2675,7588108,212742
27-Aug-2021,2966872,2582,7588286,212747
28-Aug-2021,2966785,2492,7588458,212752
29-Aug-2021,2966701,2406,7588623,212757
30-Aug-2021,2966621,2322,7588783,212761
31-Aug-2021,2966543,2241,7588938,212765
01-Sep-2021,2966467,2163,7589087,212770
02-Sep-2021,2966395,2088,7589231,212774
03-Sep-2021,2966325,2015,7589370,212778
04-Sep-2021,2966257,1945,7589504,212781
05-Sep-2021,2966191,1878,7589633,212785
06-Sep-2021,2966128,1812,7589758,212788
07-Sep-2021,2966068,1749,7589878,212792
08-Sep-2021,2966009,1688,7589995,212795
09-Sep-2021,2965952,1630,7590107,212798
10-Sep-2021,2965897,1573,7590215,212801
11-Sep-2021,2965845,1518,7590320,212804
12-Sep-2021,2965794,1466,7590421,212807
13-Sep-2021,2965744,1415,7590518,212810
14-Sep-2021,2965697,1365,7590612,212812
15-Sep-2021,2965651,1318,7590703,212815
16-Sep-2021,2965607,1272,7590791,212817
17-Sep-2021,2965564,1228,7590876,212820
18-Sep-2021,2965523,1185,7590957,212822
19-Sep-2021,2965483,1144,7591036,212824
20-Sep-2021,2965445,1104,7591112,212826
21-Sep-2021,2965408,1066,7591185,212828
22-Sep-2021,2965372,1029,7591256,212830
23-Sep-2021,2965337,993,7591325,212832
24-Sep-2021,2965304,958,7591391,212834
25-Sep-2021,2965272,925,7591454,212836
26-Sep-2021,2965241,893,7591516,212838
27-Sep-2021,2965211,862,7591575,212839
28-Sep-2021,2965182,832,7591633,212841
29-Sep-2021,2965154,803,7591688,212842
30-Sep-2021,2965127,775,7591741,212844
01-Oct-2021,2965101,748,7591793,212845
02-Oct-2021,2965076,722,7591843,212847
03-Oct-2021,2965052,697,7591891,212848
04-Oct-2021,2965028,672,7591937,212849
05-Oct-2021,2965006,649,7591982,212851
06-Oct-2021,2964984,626,7592025,212852
07-Oct-2021,2964963,605,7592066,212853
08-Oct-2021,2964943,584,7592107,212854
09-Oct-2021,2964923,563,7592146,212855
10-Oct-2021,2964904,544,7592183,212856
11-Oct-2021,2964886,525,7592219,212857
12-Oct-2021,2964868,507,7592254,212858
13-Oct-2021,2964851,489,7592288,212859
14-Oct-2021,2964835,472,7592320,212860
15-Oct-2021,2964819,455,7592352,212861
16-Oct-2021,2964804,440,7592382,212862
17-Oct-2021,2964789,424,7592411,212863
18-Oct-2021,2964775,410,7592439,212863
19-Oct-2021,2964761,395,7592467,212864
20-Oct-2021,2964748,382,7592493,212865
21-Oct-2021,2964735,368,7592518,212866
22-Oct-2021,2964722,355,7592543,212866
23-Oct-2021,2964710,343,7592566,212867
24-Oct-2021,2964699,331,7592589,212868
25-Oct-2021,2964688,320,7592611,212868
26-Oct-2021,2964677,309,7592633,212869
27-Oct-2021,2964667,298,7592653,212869
28-Oct-2021,2964657,287,7592673,212870
29-Oct-2021,2964647,277,7592692,212871
30-Oct-2021,2964638,268,7592710,212871
31-Oct-2021,2964629,258,7592728,212872
01-Nov-2021,2964620,249,7592745,212872
02-Nov-2021,2964612,241,7592762,212872
03-Nov-2021,2964604,232,7592778,212873
04-Nov-2021,2964596,224,7592793,212873
05-Nov-2021,2964588,216,7592808,212874
06-Nov-2021,2964581,209,7592823,212874
07-Nov-2021,2964574,202,7592837,212875
08-Nov-2021,2964567,195,7592850,212875
09-Nov-2021,2964561,188,7592863,212875
10-Nov-2021,2964554,181,7592876,212876
11-Nov-2021,2964548,175,7592888,212876
12-Nov-2021,2964543,169,7592899,212876
13-Nov-2021,2964537,163,7592910,212877
