datetime,S,I,Q,R,D
19-Apr-2022,7346709,5317,8737,3329874,79850
20-Apr-2022,7346369,5243,8616,3330396,79863
21-Apr-2022,7346033,5170,8497,3330911,79875
22-Apr-2022,7345702,5098,8380,3331419,79887
23-Apr-2022,7345376,5028,8264,3331920,79899
24-Apr-2022,7345054,4958,8150,3332414,79911
25-Apr-2022,7344737,4889,8037,3332901,79923
26-Apr-2022,7344424,4821,7926,3333382,79934
27-Apr-2022,7344116,4754,7817,3333855,79945
28-Apr-2022,7343811,4688,7709,3334323,79956
29-Apr-2022,7343511,4623,7602,3334783,79967
30-Apr-2022,7343216,4558,7497,3335238,79978
01-May-2022,7342924,4495,7393,3335686,79989
02-May-2022,7342636,4432,7291,3336128,79999
03-May-2022,7342353,4371,7190,3336564,80010
04-May-2022,7342073,4310,7090,3336993,80020
05-May-2022,7341798,4250,6992,3337417,80030
06-May-2022,7341526,4191,6895,3337835,80040
07-May-2022,7341258,4132,6800,3338247,80050
08-May-2022,7340993,4075,6706,3338654,80060
09-May-2022,7340733,4018,6613,3339055,80069
10-May-2022,7340476,3962,6521,3339450,80079
11-May-2022,7340222,3907,6430,3339840,80088
12-May-2022,7339972,3852,6341,3340224,80097
13-May-2022,7339726,3799,6253,3340603,80106
14-May-2022,7339483,3746,6166,3340977,80115
15-May-2022,7339244,3693,6081,3341345,80124
16-May-2022,7339007,3642,5996,3341709,80132
17-May-2022,7338775,3591,5913,3342067,80141
18-May-2022,7338545,3541,5831,3342421,80149
19-May-2022,7338318,3492,5750,3342769,80158
20-May-2022,7338095,3443,5670,3343113,80166
21-May-2022,7337875,3395,5591,3343452,80174
22-May-2022,7337658,3347,5513,3343786,80182
23-May-2022,7337444,3301,5437,3344116,80190
24-May-2022,7337233,3255,5361,3344441,80198
25-May-2022,7337025,3209,5287,3344761,80205
26-May-2022,7336820,3164,5213,3345077,80213
27-May-2022,7336617,3120,5141,3345389,80220
28-May-2022,7336418,3077,5069,3345696,80228
29-May-2022,7336221,3034,4998,3345999,80235
30-May-2022,7336027,2991,4929,3346298,80242
31-May-2022,7335836,2949,4860,3346592,80249
01-Jun-2022,7335648,2908,4793,3346883,80256
02-Jun-2022,7335462,2868,4726,3347169,80263
03-Jun-2022,7335279,2827,4660,3347452,80269
04-Jun-2022,7335098,2788,4595,3347730,80276
05-Jun-2022,7334920,2749,4531,3348005,80283
06-Jun-2022,7334744,2711,4468,3348276,80289
07-Jun-2022,7334571,2673,4406,3348543,80295
08-Jun-2022,7334400,2635,4344,3348806,80302
09-Jun-2022,7334232,2598,4284,3349066,80308
10-Jun-2022,7334066,2562,4224,3349322,80314
11-Jun-2022,7333902,2526,4165,3349574,80320
12-Jun-2022,7333740,2491,4107,3349823,80326
13-Jun-2022,7333581,2456,4049,3350069,80332
14-Jun-2022,7333424,2422,3993,3350311,80337
15-Jun-2022,7333270,2388,3937,3350549,80343
16-Jun-2022,7333117,2354,3882,3350785,80349
17-Jun-2022,7332967,2321,3828,3351017,80354
18-Jun-2022,7332818,2289,3775,3351245,80360
19-Jun-2022,7332672,2257,3722,3351471,80365
20-Jun-2022,7332528,2225,3670,3351693,80370
21-Jun-2022,7332386,2194,3619,3351913,80376
22-Jun-2022,7332246,2163,3568,3352129,80381
23-Jun-2022,7332107,2133,3518,3352342,80386
24-Jun-2022,7331971,2103,3469,3352553,80391
25-Jun-2022,7331837,2074,3421,3352760,80396
26-Jun-2022,7331704,2045,3373,3352965,80401
27-Jun-2022,7331574,2016,3326,3353166,80406
28-Jun-2022,7331445,1988,3279,3353365,80410
29-Jun-2022,7331318,1960,3233,3353561,80415
30-Jun-2022,7331193,1932,3188,3353754,80420
01-Jul-2022,7331069,1905,3144,3353945,80424
02-Jul-2022,7330948,1879,3100,3354133,80429
03-Jul-2022,7330828,1852,3056,3354318,80433
04-Jul-2022,7330709,1826,3014,3354501,80437
05-Jul-2022,7330593,1801,2971,3354681,80442
06-Jul-2022,7330478,1775,2930,3354858,80446
07-Jul-2022,7330364,1751,2889,3355033,80450
08-Jul-2022,7330252,1726,2848,3355206,80454
09-Jul-2022,7330142,1702,2809,3355376,80458
10-Jul-2022,7330033,1678,2769,3355544,80462
11-Jul-2022,7329926,1654,2730,3355710,80466
12-Jul-2022,7329821,1631,2692,3355873,80470
13-Jul-2022,7329716,1608,2655,3356034,80474
14-Jul-2022,7329614,1586,2617,3356192,80478
15-Jul-2022,7329512,1564,2581,3356349,80481
16-Jul-2022,7329413,1542,2545,3356503,80485
17-Jul-2022,7329314,1520,2509,3356655,80489
18-Jul-2022,7329217,1499,2474,3356805,80492
19-Jul-2022,7329121,1478,2439,3356953,80496
20-Jul-2022,7329027,1457,2405,3357099,80499
21-Jul-2022,7328934,1436,2371,3357243,80503
22-Jul-2022,7328842,1416,2338,3357384,80506
23-Jul-2022,7328752,1396,2305,3357524,80509
24-Jul-2022,7328663,1377,2273,3357662,80513
25-Jul-2022,7328575,1357,2241,3357798,80516
26-Jul-2022,7328488,1338,2210,3357932,80519
27-Jul-2022,7328403,1320,2179,3358064,80522
28-Jul-2022,7328318,1301,2148,3358194,80525
29-Jul-2022,7328235,1283,2118,3358322,80528
30-Jul-2022,7328153,1265,2088,3358449,80531
31-Jul-2022,7328073,1247,2059,3358574,80534
01-Aug-2022,7327993,1230,2030,3358697,80537
02-Aug-2022,7327915,1212,2002,3358818,80540
03-Aug-2022,7327837,1195,1974,3358938,80543
04-Aug-2022,7327761,1178,1946,3359056,80546
05-Aug-2022,7327686,1162,1919,3359172,80549
06-Aug-2022,7327611,1146,1892,3359287,80551
07-Aug-2022,7327538,1130,1865,3359400,80554
08-Aug-2022,7327466,1114,1839,3359511,80557
09-Aug-2022,7327395,1098,1813,3359621,80559
10-Aug-2022,7327325,1083,1788,3359730,80562
11-Aug-2022,7327256,1067,1763,3359836,80565
12-Aug-2022,7327188,1052,1738,3359942,80567
13-Aug-2022,7327121,1038,1714,3360046,80570
14-Aug-2022,7327054,1023,1690,3360148,80572
15-Aug-2022,7326989,1009,1666,3360249,80574
16-Aug-2022,7326925,994,1643,3360349,80577
17-Aug-2022,7326861,980,1619,3360447,80579
18-Aug-2022,7326799,967,1597,3360544,80581
19-Aug-2022,7326737,953,1574,3360639,80584
20-Aug-2022,7326676,940,1552,3360733,80586
21-Aug-2022,7326616,927,1530,3360826,80588
22-Aug-2022,7326557,914,1509,3360917,80590
23-Aug-2022,7326499,901,1488,3361008,80592
24-Aug-2022,7326441,888,1467,3361097,80595
25-Aug-2022,7326384,876,1446,3361184,80597
26-Aug-2022,7326328,863,1426,3361271,80599
27-Aug-2022,7326273,851,1406,3361356,80601
28-Aug-2022,7326219,839,1386,3361440,80603
29-Aug-2022,7326165,827,1367,3361523,80605
30-Aug-2022,7326113,816,1348,3361604,80607
31-Aug-2022,7326061,804,1329,3361685,80609
01-Sep-2022,7326009,793,1310,3361764,80610
02-Sep-2022,7325959,782,1292,3361843,80612
03-Sep-2022,7325909,771,1273,3361920,80614
04-Sep-2022,7325860,760,1256,3361996,80616
05-Sep-2022,7325811,749,1238,3362071,80618
06-Sep-2022,7325763,739,1221,3362145,80620
07-Sep-2022,7325716,728,1203,3362218,80621
08-Sep-2022,7325670,718,1186,3362290,80623
09-Sep-2022,7325624,708,1170,3362361,80625
10-Sep-2022,7325579,698,1153,3362431,80626
11-Sep-2022,7325534,688,1137,3362500,80628
12-Sep-2022,7325490,679,1121,3362568,80630
13-Sep-2022,7325447,669,1105,3362635,80631
14-Sep-2022,7325404,660,1090,3362701,80633
15-Sep-2022,7325362,650,1075,3362766,80634
16-Sep-2022,7325320,641,1059,3362830,80636
17-Sep-2022,7325280,632,1045,3362893,80637
18-Sep-2022,7325239,623,1030,3362956,80639
19-Sep-2022,7325199,614,1015,3363017,80640
20-Sep-2022,7325160,606,1001,3363078,80642
21-Sep-2022,7325122,597,987,3363138,80643
22-Sep-2022,7325083,589,973,3363197,80645
23-Sep-2022,7325046,581,959,3363255,80646
24-Sep-2022,7325009,572,946,3363312,80647
25-Sep-2022,7324972,564,933,3363369,80649
26-Sep-2022,7324936,556,920,3363425,80650
27-Sep-2022,7324901,549,907,3363480,80651
28-Sep-2022,7324866,541,894,3363534,80653
29-Sep-2022,7324831,533,881,3363587,80654
30-Sep-2022,7324797,526,869,3363640,80655
01-Oct-2022,7324764,518,857,3363692,80656
02-Oct-2022,7324731,511,845,3363743,80658
03-Oct-2022,7324698,504,833,3363794,80659
04-Oct-2022,7324666,497,821,3363843,80660
05-Oct-2022,7324634,490,810,3363892,80661
06-Oct-2022,7324603,483,798,3363941,80662
07-Oct-2022,7324572,476,787,3363988,80663
08-Oct-2022,7324542,469,776,3364036,80665
09-Oct-2022,7324512,463,765,3364082,80666
10-Oct-2022,7324482,456,754,3364128,80667
11-Oct-2022,7324453,450,744,3364173,80668
12-Oct-2022,7324424,444,733,3364217,80669
13-Oct-2022,7324396,437,723,3364261,80670
14-Oct-2022,7324368,431,713,3364304,80671
15-Oct-2022,7324341,425,703,3364347,80672
16-Oct-2022,7324313,419,693,3364389,80673
17-Oct-2022,7324287,413,683,3364430,80674
18-Oct-2022,7324260,407,673,3364471,80675
19-Oct-2022,7324234,402,664,3364511,80676
20-Oct-2022,7324209,396,655,3364551,80677
21-Oct-2022,7324183,390,645,3364590,80678
22-Oct-2022,7324158,385,636,3364629,80679
23-Oct-2022,7324134,380,627,3364667,80680
24-Oct-2022,7324110,374,619,3364704,80681
25-Oct-2022,7324086,369,610,3364741,80681
26-Oct-2022,7324062,364,601,3364778,80682
27-Oct-2022,7324039,359,593,3364813,80683
28-Oct-2022,7324016,354,584,3364849,80684
29-Oct-2022,7323994,349,576,3364884,80685
30-Oct-2022,7323971,344,568,3364918,80686
31-Oct-2022,7323949,339,560,3364952,80686
01-Nov-2022,7323928,334,552,3364986,80687
02-Nov-2022,7323906,329,544,3365019,80688
03-Nov-2022,7323885,325,537,3365051,80689
04-Nov-2022,7323865,320,529,3365083,80690
05-Nov-2022,7323844,316,522,3365115,80690
06-Nov-2022,7323824,311,514,3365146,80691
07-Nov-2022,7323804,307,507,3365177,80692
08-Nov-2022,7323785,303,500,3365207,80693
09-Nov-2022,7323765,298,493,3365237,80693
10-Nov-2022,7323746,294,486,3365267,80694
11-Nov-2022,7323728,290,479,3365296,80695
12-Nov-2022,7323709,286,473,3365324,80695
13-Nov-2022,7323691,282,466,3365352,80696
14-Nov-2022,7323673,278,459,3365380,80697
15-Nov-2022,7323655,274,453,3365408,80697
16-Nov-2022,7323638,270,446,3365435,80698
17-Nov-2022,7323620,266,440,3365462,80699
18-Nov-2022,7323603,263,434,3365488,80699
19-Nov-2022,7323587,259,428,3365514,80700
20-Nov-2022,7323570,255,422,3365539,80700
21-Nov-2022,7323554,252,416,3365565,80701
22-Nov-2022,7323538,248,410,3365589,80702
23-Nov-2022,7323522,245,404,3365614,80702
24-Nov-2022,7323506,241,399,3365638,80703
25-Nov-2022,7323491,238,393,3365662,80703
26-Nov-2022,7323476,234,387,3365685,80704
27-Nov-2022,7323461,231,382,3365709,80704
28-Nov-2022,7323446,228,377,3365731,80705
29-Nov-2022,7323432,225,371,3365754,80706
30-Nov-2022,7323417,221,366,3365776,80706
01-Dec-2022,7323403,218,361,3365798,80707
02-Dec-2022,7323389,215,356,3365820,80707
03-Dec-2022,7323376,212,351,3365841,80708
04-Dec-2022,7323362,209,346,3365862,80708
05-Dec-2022,7323349,206,341,3365882,80709
06-Dec-2022,7323335,203,336,3365903,80709
07-Dec-2022,7323323,201,331,3365923,80710
08-Dec-2022,7323310,198,327,3365943,80710
09-Dec-2022,7323297,195,322,3365962,80711
10-Dec-2022,7323285,192,318,3365982,80711
11-Dec-2022,7323272,189,313,3366001,80711
12-Dec-2022,7323260,187,309,3366019,80712
13-Dec-2022,7323248,184,304,3366038,80712
14-Dec-2022,7323237,182,300,3366056,80713
15-Dec-2022,7323225,179,296,3366074,80713
16-Dec-2022,7323214,176,292,3366092,80714
17-Dec-2022,7323202,174,288,3366109,80714
18-Dec-2022,7323191,172,284,3366126,80714
19-Dec-2022,7323180,169,280,3366143,80715
20-Dec-2022,7323170,167,276,3366160,80715
21-Dec-2022,7323159,164,272,3366176,80716
22-Dec-2022,7323148,162,268,3366193,80716
23-Dec-2022,7323138,160,264,3366209,80716
24-Dec-2022,7323128,158,260,3366224,80717
25-Dec-2022,7323118,155,257,3366240,80717
26-Dec-2022,7323108,153,253,3366255,80717
27-Dec-2022,7323098,151,250,3366270,80718
28-Dec-2022,7323089,149,246,3366285,80718
29-Dec-2022,7323079,147,243,3366300,80719
30-Dec-2022,7323070,145,239,3366315,80719
31-Dec-2022,7323060,143,236,3366329,80719
01-Jan-2023,7323051,141,233,3366343,80720
02-Jan-2023,7323042,139,229,3366357,80720
03-Jan-2023,7323033,137,226,3366371,80720
04-Jan-2023,7323025,135,223,3366384,80721
05-Jan-2023,7323016,133,220,3366397,80721
06-Jan-2023,7323008,131,217,3366410,80721
07-Jan-2023,7322999,129,214,3366423,80721
08-Jan-2023,7322991,127,211,3366436,80722
09-Jan-2023,7322983,126,208,3366449,80722
10-Jan-2023,7322975,124,205,3366461,80722
11-Jan-2023,7322967,122,202,3366473,80723
12-Jan-2023,7322959,120,199,3366485,80723
13-Jan-2023,7322952,119,196,3366497,80723
14-Jan-2023,7322944,117,193,3366509,80724
15-Jan-2023,7322937,115,191,3366521,80724
16-Jan-2023,7322929,114,188,3366532,80724
17-Jan-2023,7322922,112,185,3366543,80724
18-Jan-2023,7322915,111,183,3366554,80725
19-Jan-2023,7322908,109,180,3366565,80725
20-Jan-2023,7322901,107,178,3366576,80725
21-Jan-2023,7322894,106,175,3366587,80725
22-Jan-2023,7322887,104,173,3366597,80726
23-Jan-2023,7322881,103,170,3366607,80726
24-Jan-2023,7322874,101,168,3366618,80726
25-Jan-2023,7322867,100,165,3366628,80726
26-Jan-2023,7322861,99,163,3366638,80727
27-Jan-2023,7322855,97,161,3366647,80727
28-Jan-2023,7322849,96,159,3366657,80727
29-Jan-2023,7322842,95,156,3366666,80727
30-Jan-2023,7322836,93,154,3366676,80728
31-Jan-2023,7322830,92,152,3366685,80728
01-Feb-2023,7322825,91,150,3366694,80728
02-Feb-2023,7322819,89,148,3366703,80728
03-Feb-2023,7322813,88,146,3366712,80728
04-Feb-2023,7322808,87,144,3366720,80729
05-Feb-2023,7322802,86,142,3366729,80729
06-Feb-2023,7322797,84,140,3366738,80729
07-Feb-2023,7322791,83,138,3366746,80729
08-Feb-2023,7322786,82,136,3366754,80729
09-Feb-2023,7322781,81,134,3366762,80730
10-Feb-2023,7322775,80,132,3366770,80730
11-Feb-2023,7322770,79,130,3366778,80730
12-Feb-2023,7322765,78,128,3366786,80730
13-Feb-2023,7322760,76,126,3366794,80730
14-Feb-2023,7322756,75,125,3366801,80730
15-Feb-2023,7322751,74,123,3366809,80731
16-Feb-2023,7322746,73,121,3366816,80731
17-Feb-2023,7322741,72,119,3366823,80731
18-Feb-2023,7322737,71,118,3366830,80731
19-Feb-2023,7322732,70,116,3366837,80731
20-Feb-2023,7322728,69,114,3366844,80732
21-Feb-2023,7322723,68,113,3366851,80732
22-Feb-2023,7322719,67,111,3366858,80732
23-Feb-2023,7322715,66,110,3366864,80732
24-Feb-2023,7322710,65,108,3366871,80732
25-Feb-2023,7322706,64,107,3366877,80732
26-Feb-2023,7322702,64,105,3366884,80732
27-Feb-2023,7322698,63,104,3366890,80733
28-Feb-2023,7322694,62,102,3366896,80733
01-Mar-2023,7322690,61,101,3366902,80733
02-Mar-2023,7322686,60,99,3366908,80733
03-Mar-2023,7322682,59,98,3366914,80733
04-Mar-2023,7322679,58,97,3366920,80733
05-Mar-2023,7322675,58,95,3366926,80733
06-Mar-2023,7322671,57,94,3366932,80734
07-Mar-2023,7322668,56,92,3366937,80734
08-Mar-2023,7322664,55,91,3366943,80734
09-Mar-2023,7322661,54,90,3366948,80734
10-Mar-2023,7322657,54,89,3366954,80734
11-Mar-2023,7322654,53,87,3366959,80734
12-Mar-2023,7322650,52,86,3366964,80734
13-Mar-2023,7322647,51,85,3366969,80735
14-Mar-2023,7322644,51,84,3366974,80735
15-Mar-2023,7322640,50,83,3366979,80735
16-Mar-2023,7322637,49,81,3366984,80735
17-Mar-2023,7322634,49,80,3366989,80735
18-Mar-2023,7322631,48,79,3366994,80735
19-Mar-2023,7322628,47,78,3366999,80735
20-Mar-2023,7322625,47,77,3367003,80735
21-Mar-2023,7322622,46,76,3367008,80735
22-Mar-2023,7322619,45,75,3367012,80736
23-Mar-2023,7322616,45,74,3367017,80736
24-Mar-2023,7322613,44,73,3367021,80736
25-Mar-2023,7322611,43,72,3367026,80736
26-Mar-2023,7322608,43,71,3367030,80736
27-Mar-2023,7322605,42,70,3367034,80736
28-Mar-2023,7322602,42,69,3367038,80736
29-Mar-2023,7322600,41,68,3367042,80736
30-Mar-2023,7322597,40,67,3367046,80736
31-Mar-2023,7322595,40,66,3367050,80736
01-Apr-2023,7322592,39,65,3367054,80737
02-Apr-2023,7322589,39,64,3367058,80737
03-Apr-2023,7322587,38,63,3367062,80737
04-Apr-2023,7322585,38,62,3367066,80737
05-Apr-2023,7322582,37,61,3367070,80737
06-Apr-2023,7322580,37,60,3367073,80737
07-Apr-2023,7322577,36,60,3367077,80737
08-Apr-2023,7322575,36,59,3367080,80737
09-Apr-2023,7322573,35,58,3367084,80737
