datetime,S,Q,R,D,Q_s,R_s,D_s
14-Oct-2021,3916367,48729,2410316,61020,0,4224805,109900
15-Oct-2021,3914075,48108,2413157,61091,0,4224805,109900
16-Oct-2021,3911814,47493,2415962,61162,0,4224805,109900
17-Oct-2021,3909583,46885,2418732,61231,0,4224805,109900
18-Oct-2021,3907382,46283,2421465,61300,0,4224805,109900
19-Oct-2021,3905211,45688,2424164,61368,0,4224805,109900
20-Oct-2021,3903069,45100,2426828,61435,0,4224805,109900
21-Oct-2021,3900955,44517,2429458,61501,0,4224805,109900
22-Oct-2021,3898870,43942,2432053,61566,0,4224805,109900
23-Oct-2021,3896813,43372,2434615,61630,0,4224805,109900
24-Oct-2021,3894784,42809,2437144,61694,0,4224805,109900
25-Oct-2021,3892782,42252,2439640,61757,0,4224805,109900
26-Oct-2021,3890807,41702,2442103,61819,0,4224805,109900
27-Oct-2021,3888859,41158,2444535,61880,0,4224805,109900
28-Oct-2021,3886938,40619,2446934,61940,0,4224805,109900
29-Oct-2021,3885042,40087,2449302,61999,0,4224805,109900
30-Oct-2021,3883173,39561,2451639,62058,0,4224805,109900
31-Oct-2021,3881328,39041,2453946,62116,0,4224805,109900
01-Nov-2021,3879509,38527,2456222,62173,0,4224805,109900
02-Nov-2021,3877715,38019,2458468,62230,0,4224805,109900
03-Nov-2021,3875945,37517,2460684,62285,0,4224805,109900
04-Nov-2021,3874199,37021,2462871,62340,0,4224805,109900
05-Nov-2021,3872477,36530,2465029,62395,0,4224805,109900
06-Nov-2021,3870779,36045,2467159,62448,0,4224805,109900
07-Nov-2021,3869104,35566,2469260,62501,0,4224805,109900
08-Nov-2021,3867452,35093,2471333,62553,0,4224805,109900
09-Nov-2021,3865823,34625,2473379,62604,0,4224805,109900
10-Nov-2021,3864216,34163,2475398,62655,0,4224805,109900
11-Nov-2021,3862631,33706,2477389,62705,0,4224805,109900
12-Nov-2021,3861068,33255,2479354,62755,0,4224805,109900
13-Nov-2021,3859527,32809,2481292,62803,0,4224805,109900
14-Nov-2021,3858007,32369,2483205,62851,0,4224805,109900
15-Nov-2021,3856507,31934,2485091,62899,0,4224805,109900
16-Nov-2021,3855029,31504,2486953,62945,0,4224805,109900
17-Nov-2021,3853571,31079,2488789,62992,0,4224805,109900
18-Nov-2021,3852134,30660,2490601,63037,0,4224805,109900
19-Nov-2021,3850716,30246,2492388,63082,0,4224805,109900
20-Nov-2021,3849318,29836,2494151,63126,0,4224805,109900
21-Nov-2021,3847939,29432,2495890,63170,0,4224805,109900
22-Nov-2021,3846580,29033,2497605,63213,0,4224805,109900
23-Nov-2021,3845239,28639,2499298,63256,0,4224805,109900
