datetime,S,E,I,Q,R,D,P
19-Aug-2020,0,-0,273501786,1021,14896,2297,0
20-Aug-2020,-0,0,273501707,1021,14967,2305,0
21-Aug-2020,-0,0,273501629,1021,15038,2313,0
22-Aug-2020,-0,0,273501550,1020,15108,2321,0
23-Aug-2020,-0,0,273501472,1020,15179,2329,0
24-Aug-2020,0,-0,273501393,1020,15250,2337,0
25-Aug-2020,0,-0,273501314,1020,15321,2345,0
26-Aug-2020,0,-0,273501236,1020,15391,2353,0
27-Aug-2020,0,-0,273501157,1020,15462,2361,0
28-Aug-2020,-0,0,273501079,1020,15533,2369,0
29-Aug-2020,0,-0,273501000,1020,15603,2377,0
30-Aug-2020,-0,0,273500921,1020,15674,2384,0
31-Aug-2020,0,-0,273500843,1020,15745,2392,0
01-Sep-2020,-0,0,273500764,1020,15816,2400,0
02-Sep-2020,0,-0,273500685,1020,15886,2408,0
03-Sep-2020,0,-0,273500607,1020,15957,2416,0
04-Sep-2020,-0,0,273500528,1020,16028,2424,0
05-Sep-2020,0,-0,273500450,1020,16098,2432,0
06-Sep-2020,0,-0,273500371,1020,16169,2440,0
07-Sep-2020,-0,0,273500292,1020,16240,2448,0
08-Sep-2020,0,-0,273500214,1020,16310,2456,0
09-Sep-2020,-0,0,273500135,1020,16381,2464,0
10-Sep-2020,0,-0,273500056,1020,16452,2472,0
11-Sep-2020,0,-0,273499978,1020,16522,2480,0
